date,forward_ps_ratio
"Nov. 20, 2019",2.978
"Nov. 19, 2019",2.977
"Nov. 18, 2019",2.988
"Nov. 15, 2019",3.024
"Nov. 14, 2019",3.02
"Nov. 13, 2019",2.983
"Nov. 12, 2019",2.928
"Nov. 11, 2019",2.924
"Nov. 8, 2019",2.913
"Nov. 7, 2019",2.945
"Nov. 6, 2019",2.982
"Nov. 5, 2019",2.958
"Nov. 4, 2019",3.003
"Nov. 1, 2019",3.053
"Oct. 31, 2019",3.066
"Oct. 30, 2019",3.059
"Oct. 29, 2019",3.015
"Oct. 28, 2019",2.990
"Oct. 25, 2019",3.020
"Oct. 24, 2019",3.055
"Oct. 23, 2019",3.038
"Oct. 22, 2019",3.038
"Oct. 21, 2019",3.022
"Oct. 18, 2019",3.021
"Oct. 17, 2019",2.988
"Oct. 16, 2019",2.985
"Oct. 15, 2019",2.988
"Oct. 14, 2019",3.008
"Oct. 11, 2019",3.038
"Oct. 10, 2019",3.030
"Oct. 9, 2019",3.049
"Oct. 8, 2019",3.052
"Oct. 7, 2019",3.112
"Oct. 4, 2019",3.136
"Oct. 3, 2019",3.095
"Oct. 2, 2019",3.105
"Oct. 1, 2019",3.141
"Sept. 30, 2019",3.156
"Sept. 27, 2019",3.154
"Sept. 26, 2019",3.169
"Sept. 25, 2019",3.164
"Sept. 24, 2019",3.137
"Sept. 23, 2019",3.114
"Sept. 20, 2019",3.116
"Sept. 19, 2019",3.101
"Sept. 18, 2019",3.094
"Sept. 17, 2019",3.057
"Sept. 16, 2019",3.042
"Sept. 13, 2019",3.02
"Sept. 12, 2019",3.016
"Sept. 11, 2019",2.948
"Sept. 10, 2019",2.926
"Sept. 9, 2019",2.964
"Sept. 6, 2019",3.004
"Sept. 5, 2019",3.041
"Sept. 4, 2019",3.094
"Sept. 3, 2019",3.094
"Aug. 30, 2019",3.042
"Aug. 29, 2019",3.042
"Aug. 28, 2019",2.986
"Aug. 27, 2019",2.986
"Aug. 26, 2019",2.990
"Aug. 23, 2019",2.970
"Aug. 22, 2019",3.029
"Aug. 21, 2019",3.033
"Aug. 20, 2019",3.022
"Aug. 19, 2019",3.035
"Aug. 16, 2019",3.022
"Aug. 15, 2019",2.989
"Aug. 14, 2019",2.967
"Aug. 13, 2019",3.016
"Aug. 12, 2019",3.022
"Aug. 9, 2019",3.024
"Aug. 8, 2019",3.009
"Aug. 7, 2019",2.966
"Aug. 6, 2019",2.957
"Aug. 5, 2019",2.959
"Aug. 2, 2019",2.986
"Aug. 1, 2019",3.022
"July 31, 2019",2.984
"July 30, 2019",3.005
"July 29, 2019",3.030
"July 26, 2019",3.020
"July 25, 2019",3.006
"July 24, 2019",3.013
"July 23, 2019",3.005
"July 22, 2019",3.007
"July 19, 2019",2.996
"July 18, 2019",3.042
"July 17, 2019",3.026
"July 16, 2019",3.005
"July 15, 2019",3.008
"July 12, 2019",3.003
"July 11, 2019",3.023
"July 10, 2019",3.022
"July 9, 2019",3.020
"July 8, 2019",3.015
"July 5, 2019",3.014
"July 3, 2019",3.017
"July 2, 2019",2.992
"July 1, 2019",2.965
"June 30, 2019",
"June 28, 2019",2.959
"June 27, 2019",2.941
"June 26, 2019",2.944
"June 25, 2019",3.017
"June 24, 2019",3.029
"June 21, 2019",3.051
"June 20, 2019",3.047
"June 19, 2019",3.029
"June 18, 2019",3.011
"June 17, 2019",3.002
"June 14, 2019",3.022
"June 13, 2019",3.002
"June 12, 2019",3.003
"June 11, 2019",2.952
"June 10, 2019",2.991
"June 7, 2019",2.989
"June 6, 2019",3.015
"June 5, 2019",2.999
"June 4, 2019",2.933
"June 3, 2019",2.934
"May 31, 2019",2.889
"May 30, 2019",2.872
"May 29, 2019",2.883
"May 28, 2019",2.928
"May 24, 2019",2.969
"May 23, 2019",2.982
"May 22, 2019",2.949
"May 21, 2019",2.926
"May 20, 2019",2.942
"May 17, 2019",2.943
"May 16, 2019",2.924
"May 15, 2019",2.904
"May 14, 2019",2.909
"May 13, 2019",2.939
"May 10, 2019",2.887
"May 9, 2019",2.832
"May 8, 2019",2.811
"May 7, 2019",2.864
"May 6, 2019",2.866
"May 3, 2019",2.874
"May 2, 2019",2.850
"May 1, 2019",2.846
"April 30, 2019",2.867
"April 29, 2019",2.811
"April 26, 2019",2.843
"April 25, 2019",2.847
"April 24, 2019",2.836
"April 23, 2019",2.803
"April 22, 2019",2.778
"April 18, 2019",2.776
"April 17, 2019",2.782
"April 16, 2019",2.791
"April 15, 2019",2.838
"April 12, 2019",2.836
"April 11, 2019",2.83
"April 10, 2019",2.817
"April 9, 2019",2.837
"April 8, 2019",2.823
"April 5, 2019",2.852
"April 4, 2019",2.819
"April 3, 2019",2.846
"April 2, 2019",2.858
"April 1, 2019",2.867
"March 31, 2019",
"March 29, 2019",2.895
"March 28, 2019",2.892
"March 27, 2019",2.928
"March 26, 2019",2.942
"March 25, 2019",2.925
"March 22, 2019",2.903
"March 21, 2019",2.884
"March 20, 2019",2.843
"March 19, 2019",2.834
"March 18, 2019",2.854
"March 15, 2019",2.875
"March 14, 2019",2.858
"March 13, 2019",2.871
"March 12, 2019",2.849
"March 11, 2019",2.857
"March 8, 2019",2.822
"March 7, 2019",2.804
"March 6, 2019",2.798
"March 5, 2019",2.798
"March 4, 2019",2.807
"March 1, 2019",2.783
"Feb. 28, 2019",2.795
"Feb. 27, 2019",2.763
"Feb. 26, 2019",2.755
"Feb. 25, 2019",2.781
"Feb. 22, 2019",2.832
"Feb. 21, 2019",2.794
"Feb. 20, 2019",2.762
"Feb. 19, 2019",2.750
"Feb. 15, 2019",2.734
"Feb. 14, 2019",2.709
"Feb. 13, 2019",2.749
"Feb. 12, 2019",2.754
"Feb. 11, 2019",2.777
"Feb. 8, 2019",2.765
"Feb. 7, 2019",2.736
"Feb. 6, 2019",2.703
"Feb. 5, 2019",2.701
"Feb. 4, 2019",2.707
"Feb. 1, 2019",2.702
"Jan. 31, 2019",2.721
"Jan. 30, 2019",2.664
"Jan. 29, 2019",2.646
"Jan. 28, 2019",2.653
"Jan. 25, 2019",2.664
"Jan. 24, 2019",2.696
"Jan. 23, 2019",2.671
"Jan. 22, 2019",2.650
"Jan. 18, 2019",2.637
"Jan. 17, 2019",2.630
"Jan. 16, 2019",2.615
"Jan. 15, 2019",2.590
"Jan. 14, 2019",2.548
"Jan. 11, 2019",2.571
"Jan. 10, 2019",2.581
"Jan. 9, 2019",2.525
"Jan. 8, 2019",2.544
"Jan. 7, 2019",2.504
"Jan. 4, 2019",2.533
"Jan. 3, 2019",2.498
"Jan. 2, 2019",2.491
"Dec. 31, 2018",2.558
