date,forward_ps_ratio_1y
"March 19, 2020",2.724
"March 18, 2020",2.885
"March 17, 2020",2.944
"March 16, 2020",2.499
"March 13, 2020",2.885
"March 12, 2020",2.743
"March 11, 2020",3.064
"March 10, 2020",3.129
"March 9, 2020",3.087
"March 6, 2020",3.229
"March 5, 2020",3.255
"March 4, 2020",3.294
"March 3, 2020",3.146
"March 2, 2020",3.194
"Feb. 28, 2020",2.988
"Feb. 27, 2020",3.086
"Feb. 26, 2020",3.224
"Feb. 25, 2020",3.161
"Feb. 24, 2020",3.209
"Feb. 21, 2020",3.228
"Feb. 20, 2020",3.240
"Feb. 19, 2020",3.249
"Feb. 18, 2020",3.282
"Feb. 14, 2020",3.283
"Feb. 13, 2020",3.244
"Feb. 12, 2020",3.199
"Feb. 11, 2020",3.188
"Feb. 10, 2020",3.177
"Feb. 7, 2020",3.163
"Feb. 6, 2020",3.146
"Feb. 5, 2020",3.128
"Feb. 4, 2020",3.112
"Feb. 3, 2020",3.126
"Jan. 31, 2020",3.104
"Jan. 30, 2020",3.098
"Jan. 29, 2020",3.065
"Jan. 28, 2020",3.038
"Jan. 27, 2020",3.030
"Jan. 24, 2020",3.041
"Jan. 23, 2020",3.037
"Jan. 22, 2020",3.023
"Jan. 21, 2020",3.027
"Jan. 17, 2020",3.016
"Jan. 16, 2020",2.996
"Jan. 15, 2020",2.958
"Jan. 14, 2020",2.936
"Jan. 13, 2020",2.936
"Jan. 10, 2020",2.913
"Jan. 9, 2020",2.897
"Jan. 8, 2020",2.886
"Jan. 7, 2020",2.891
"Jan. 6, 2020",2.880
"Jan. 3, 2020",2.878
"Jan. 2, 2020",2.877
"Dec. 31, 2019",2.905
"Dec. 30, 2019",2.973
"Dec. 27, 2019",2.963
"Dec. 26, 2019",2.938
"Dec. 24, 2019",2.942
"Dec. 23, 2019",2.938
"Dec. 20, 2019",2.974
"Dec. 19, 2019",2.930
"Dec. 18, 2019",2.953
"Dec. 17, 2019",2.936
"Dec. 16, 2019",2.942
"Dec. 13, 2019",2.913
"Dec. 12, 2019",2.901
"Dec. 11, 2019",2.911
"Dec. 10, 2019",2.897
"Dec. 9, 2019",2.911
"Dec. 6, 2019",2.92
"Dec. 5, 2019",2.916
"Dec. 4, 2019",2.888
"Dec. 3, 2019",2.866
"Dec. 2, 2019",2.861
"Nov. 29, 2019",2.887
"Nov. 27, 2019",2.881
"Nov. 26, 2019",2.879
"Nov. 25, 2019",2.880
"Nov. 22, 2019",2.911
"Nov. 21, 2019",2.92
"Nov. 20, 2019",2.931
"Nov. 19, 2019",2.930
"Nov. 18, 2019",2.941
"Nov. 15, 2019",2.976
"Nov. 14, 2019",2.972
"Nov. 13, 2019",2.935
"Nov. 12, 2019",2.882
"Nov. 11, 2019",2.877
"Nov. 8, 2019",2.866
"Nov. 7, 2019",2.898
"Nov. 6, 2019",2.934
"Nov. 5, 2019",2.911
"Nov. 4, 2019",2.955
"Nov. 1, 2019",3.004
"Oct. 31, 2019",3.018
"Oct. 30, 2019",3.01
"Oct. 29, 2019",2.967
"Oct. 28, 2019",2.942
"Oct. 25, 2019",2.972
"Oct. 24, 2019",3.006
"Oct. 23, 2019",2.990
"Oct. 22, 2019",2.990
"Oct. 21, 2019",2.974
"Oct. 18, 2019",2.973
"Oct. 17, 2019",2.941
"Oct. 16, 2019",2.938
"Oct. 15, 2019",2.941
"Oct. 14, 2019",2.96
"Oct. 11, 2019",2.990
"Oct. 10, 2019",2.982
"Oct. 9, 2019",3.001
"Oct. 8, 2019",3.004
"Oct. 7, 2019",3.063
"Oct. 4, 2019",3.086
"Oct. 3, 2019",3.046
"Oct. 2, 2019",3.055
"Oct. 1, 2019",3.091
"Sept. 30, 2019",3.106
