date,operating_pe_ratio
"March 19, 2020",14.02
"March 18, 2020",14.85
"March 17, 2020",15.15
"March 16, 2020",12.86
"March 13, 2020",14.85
"March 12, 2020",14.12
"March 11, 2020",15.77
"March 10, 2020",16.11
"March 9, 2020",15.92
"March 6, 2020",16.65
"March 5, 2020",16.78
"March 4, 2020",16.98
"March 3, 2020",16.22
"March 2, 2020",16.47
"Feb. 28, 2020",15.41
"Feb. 27, 2020",15.91
"Feb. 26, 2020",16.62
"Feb. 25, 2020",16.30
"Feb. 24, 2020",16.54
"Feb. 21, 2020",16.65
"Feb. 20, 2020",16.71
"Feb. 19, 2020",16.75
"Feb. 18, 2020",16.92
"Feb. 14, 2020",16.93
"Feb. 13, 2020",16.73
"Feb. 12, 2020",16.50
"Feb. 11, 2020",16.44
"Feb. 10, 2020",16.38
"Feb. 7, 2020",16.31
"Feb. 6, 2020",16.22
"Feb. 5, 2020",16.13
"Feb. 4, 2020",16.05
"Feb. 3, 2020",16.12
"Jan. 31, 2020",16.00
"Jan. 30, 2020",15.97
"Jan. 29, 2020",15.80
"Jan. 28, 2020",15.67
"Jan. 27, 2020",15.63
"Jan. 24, 2020",15.68
"Jan. 23, 2020",15.66
"Jan. 22, 2020",15.59
"Jan. 21, 2020",15.61
"Jan. 17, 2020",15.56
"Jan. 16, 2020",15.45
"Jan. 15, 2020",15.25
"Jan. 14, 2020",15.14
"Jan. 13, 2020",15.14
"Jan. 10, 2020",15.02
"Jan. 9, 2020",14.94
"Jan. 8, 2020",14.88
"Jan. 7, 2020",14.91
"Jan. 6, 2020",14.85
"Jan. 3, 2020",14.84
"Jan. 2, 2020",14.83
"Dec. 31, 2019",14.98
"Dec. 30, 2019",15.08
"Dec. 27, 2019",15.03
"Dec. 26, 2019",14.90
"Dec. 24, 2019",14.92
"Dec. 23, 2019",14.90
"Dec. 20, 2019",15.08
"Dec. 19, 2019",14.86
"Dec. 18, 2019",14.97
"Dec. 17, 2019",14.89
"Dec. 16, 2019",14.92
"Dec. 13, 2019",14.77
"Dec. 12, 2019",14.71
"Dec. 11, 2019",14.76
"Dec. 10, 2019",14.69
"Dec. 9, 2019",14.76
"Dec. 6, 2019",14.81
"Dec. 5, 2019",14.79
"Dec. 4, 2019",14.64
"Dec. 3, 2019",14.54
"Dec. 2, 2019",14.51
"Nov. 29, 2019",14.64
"Nov. 27, 2019",14.61
"Nov. 26, 2019",14.60
"Nov. 25, 2019",14.61
"Nov. 22, 2019",14.76
"Nov. 21, 2019",14.81
"Nov. 20, 2019",14.86
"Nov. 19, 2019",14.86
"Nov. 18, 2019",14.91
"Nov. 15, 2019",15.09
"Nov. 14, 2019",15.07
"Nov. 13, 2019",14.88
"Nov. 12, 2019",14.61
"Nov. 11, 2019",14.59
"Nov. 8, 2019",14.54
"Nov. 7, 2019",14.70
"Nov. 6, 2019",14.88
"Nov. 5, 2019",14.76
"Nov. 4, 2019",14.98
"Nov. 1, 2019",15.23
"Oct. 31, 2019",15.30
"Oct. 30, 2019",15.28
"Oct. 29, 2019",15.06
"Oct. 28, 2019",14.94
"Oct. 25, 2019",15.08
"Oct. 24, 2019",15.26
"Oct. 23, 2019",15.18
"Oct. 22, 2019",15.17
"Oct. 21, 2019",15.10
"Oct. 18, 2019",15.09
"Oct. 17, 2019",14.93
"Oct. 16, 2019",14.91
"Oct. 15, 2019",14.93
"Oct. 14, 2019",15.02
"Oct. 11, 2019",15.17
"Oct. 10, 2019",15.13
"Oct. 9, 2019",15.23
"Oct. 8, 2019",15.25
"Oct. 7, 2019",15.55
"Oct. 4, 2019",15.66
"Oct. 3, 2019",15.46
"Oct. 2, 2019",15.51
"Oct. 1, 2019",15.69
"Sept. 30, 2019",15.76
"Sept. 27, 2019",15.57
"Sept. 26, 2019",15.65
"Sept. 25, 2019",15.62
"Sept. 24, 2019",15.49
"Sept. 23, 2019",15.37
"Sept. 20, 2019",15.39
"Sept. 19, 2019",15.31
"Sept. 18, 2019",15.28
"Sept. 17, 2019",15.09
"Sept. 16, 2019",15.02
"Sept. 13, 2019",14.91
"Sept. 12, 2019",14.89
"Sept. 11, 2019",14.56
"Sept. 10, 2019",14.45
"Sept. 9, 2019",14.64
"Sept. 6, 2019",14.83
"Sept. 5, 2019",15.02
"Sept. 4, 2019",15.28
"Sept. 3, 2019",15.28
"Aug. 30, 2019",15.02
"Aug. 29, 2019",15.02
"Aug. 28, 2019",14.75
"Aug. 27, 2019",14.75
"Aug. 26, 2019",14.77
"Aug. 23, 2019",14.66
"Aug. 22, 2019",14.95
"Aug. 21, 2019",14.97
"Aug. 20, 2019",14.92
"Aug. 19, 2019",14.98
"Aug. 16, 2019",14.92
"Aug. 15, 2019",14.76
"Aug. 14, 2019",14.65
"Aug. 13, 2019",14.89
"Aug. 12, 2019",14.92
"Aug. 9, 2019",14.93
"Aug. 8, 2019",14.86
"Aug. 7, 2019",14.64
"Aug. 6, 2019",14.60
"Aug. 5, 2019",14.61
"Aug. 2, 2019",14.74
"Aug. 1, 2019",14.92
"July 31, 2019",14.73
"July 30, 2019",14.84
"July 29, 2019",14.96
"July 26, 2019",14.91
"July 25, 2019",14.84
"July 24, 2019",14.88
"July 23, 2019",14.84
"July 22, 2019",14.85
"July 19, 2019",14.79
"July 18, 2019",15.02
"July 17, 2019",14.94
"July 16, 2019",14.84
"July 15, 2019",14.85
"July 12, 2019",14.83
"July 11, 2019",14.93
"July 10, 2019",14.92
"July 9, 2019",14.91
"July 8, 2019",14.89
"July 5, 2019",14.88
"July 3, 2019",14.90
"July 2, 2019",14.78
"July 1, 2019",14.64
"June 30, 2019",
"June 28, 2019",13.48
"June 27, 2019",13.40
"June 26, 2019",13.42
"June 25, 2019",13.75
"June 24, 2019",13.80
"June 21, 2019",13.90
"June 20, 2019",13.89
"June 19, 2019",13.80
"June 18, 2019",13.72
"June 17, 2019",13.68
"June 14, 2019",13.77
"June 13, 2019",13.68
"June 12, 2019",13.69
"June 11, 2019",13.45
"June 10, 2019",13.63
"June 7, 2019",13.62
"June 6, 2019",13.74
"June 5, 2019",13.67
"June 4, 2019",13.37
"June 3, 2019",13.37
"May 31, 2019",13.17
"May 30, 2019",13.09
"May 29, 2019",13.14
"May 28, 2019",13.34
"May 24, 2019",13.53
"May 23, 2019",13.59
"May 22, 2019",13.44
"May 21, 2019",13.34
"May 20, 2019",13.41
"May 17, 2019",13.41
"May 16, 2019",13.33
"May 15, 2019",13.23
"May 14, 2019",13.26
