date,max_drawdown_all
"Feb. 28, 2011",60.56%
"Jan. 31, 2011",60.56%
"Dec. 31, 2010",60.56%
"Nov. 30, 2010",60.56%
"Oct. 31, 2010",60.56%
"Sept. 30, 2010",60.56%
"Aug. 31, 2010",60.56%
"July 31, 2010",60.56%
"June 30, 2010",60.56%
"May 31, 2010",60.56%
"April 30, 2010",60.56%
"March 31, 2010",60.56%
"Feb. 28, 2010",60.56%
"Jan. 31, 2010",60.56%
"Dec. 31, 2009",60.56%
"Nov. 30, 2009",60.56%
"Oct. 31, 2009",60.56%
"Sept. 30, 2009",60.56%
"Aug. 31, 2009",60.56%
"July 31, 2009",60.56%
"June 30, 2009",60.56%
"May 31, 2009",60.56%
"April 30, 2009",60.56%
"March 31, 2009",60.56%
"Feb. 28, 2009",53.45%
"Jan. 31, 2009",47.10%
"Dec. 31, 2008",47.10%
"Nov. 30, 2008",47.10%
"Oct. 31, 2008",47.10%
"Sept. 30, 2008",30.40%
"Aug. 31, 2008",30.40%
"July 31, 2008",30.40%
"June 30, 2008",30.40%
"May 31, 2008",30.40%
"April 30, 2008",30.40%
"March 31, 2008",30.40%
"Feb. 29, 2008",30.40%
"Jan. 31, 2008",30.40%
"Dec. 31, 2007",30.40%
"Nov. 30, 2007",30.40%
"Oct. 31, 2007",30.40%
"Sept. 30, 2007",30.40%
"Aug. 31, 2007",30.40%
"July 31, 2007",30.40%
"June 30, 2007",30.40%
"May 31, 2007",30.40%
"April 30, 2007",30.40%
"March 31, 2007",30.40%
"Feb. 28, 2007",30.40%
"Jan. 31, 2007",30.40%
"Dec. 31, 2006",30.40%
"Nov. 30, 2006",30.40%
"Oct. 31, 2006",30.40%
"Sept. 30, 2006",30.40%
"Aug. 31, 2006",30.40%
"July 31, 2006",30.40%
"June 30, 2006",30.40%
"May 31, 2006",30.40%
"April 30, 2006",30.40%
"March 31, 2006",30.40%
"Feb. 28, 2006",30.40%
"Jan. 31, 2006",30.40%
"Dec. 31, 2005",30.40%
"Nov. 30, 2005",30.40%
"Oct. 31, 2005",30.40%
"Sept. 30, 2005",30.40%
"Aug. 31, 2005",30.40%
"July 31, 2005",30.40%
"June 30, 2005",30.40%
"May 31, 2005",30.40%
"April 30, 2005",30.40%
"March 31, 2005",30.40%
"Feb. 28, 2005",30.40%
"Jan. 31, 2005",30.40%
"Dec. 31, 2004",30.40%
"Nov. 30, 2004",30.40%
"Oct. 31, 2004",30.40%
"Sept. 30, 2004",30.40%
"Aug. 31, 2004",30.40%
"July 31, 2004",30.40%
"June 30, 2004",30.40%
"May 31, 2004",30.40%
"April 30, 2004",30.40%
"March 31, 2004",30.40%
"Feb. 29, 2004",30.40%
"Jan. 31, 2004",30.40%
"Dec. 31, 2003",30.40%
"Nov. 30, 2003",30.40%
"Oct. 31, 2003",30.40%
"Sept. 30, 2003",30.40%
"Aug. 31, 2003",30.40%
"July 31, 2003",30.40%
"June 30, 2003",30.40%
"May 31, 2003",30.40%
"April 30, 2003",30.40%
"March 31, 2003",30.40%
"Feb. 28, 2003",30.40%
"Jan. 31, 2003",30.40%
"Dec. 31, 2002",30.40%
"Nov. 30, 2002",30.40%
"Oct. 31, 2002",30.40%
"Sept. 30, 2002",30.40%
"Aug. 31, 2002",30.40%
"July 31, 2002",30.40%
"June 30, 2002",30.40%
"May 31, 2002",30.40%
"April 30, 2002",30.40%
"March 31, 2002",30.40%
"Feb. 28, 2002",30.40%
"Jan. 31, 2002",30.40%
"Dec. 31, 2001",30.40%
"Nov. 30, 2001",30.40%
"Oct. 31, 2001",30.40%
"Sept. 30, 2001",30.40%
"Aug. 31, 2001",30.40%
"July 31, 2001",30.40%
"June 30, 2001",30.40%
"May 31, 2001",30.40%
"April 30, 2001",30.40%
"March 31, 2001",30.40%
"Feb. 28, 2001",30.40%
"Jan. 31, 2001",30.40%
"Dec. 31, 2000",30.40%
"Nov. 30, 2000",30.40%
"Oct. 31, 2000",30.40%
"Sept. 30, 2000",30.40%
"Aug. 31, 2000",30.40%
"July 31, 2000",30.40%
"June 30, 2000",30.40%
"May 31, 2000",30.40%
"April 30, 2000",30.40%
"March 31, 2000",30.40%
"Feb. 29, 2000",28.70%
"Jan. 31, 2000",20.21%
"Dec. 31, 1999",20.06%
"Nov. 30, 1999",19.11%
"Oct. 31, 1999",17.00%
"Sept. 30, 1999",17.00%
"Aug. 31, 1999",17.00%
"July 31, 1999",17.00%
"June 30, 1999",17.00%
"May 31, 1999",17.00%
"April 30, 1999",17.00%
"March 31, 1999",17.00%
"Feb. 28, 1999",17.00%
"Jan. 31, 1999",17.00%
"Dec. 31, 1998",17.00%
"Nov. 30, 1998",17.00%
"Oct. 31, 1998",17.00%
"Sept. 30, 1998",17.00%
"Aug. 31, 1998",17.00%
"July 31, 1998",17.00%
"June 30, 1998",17.00%
"May 31, 1998",17.00%
"April 30, 1998",17.00%
"March 31, 1998",17.00%
"Feb. 28, 1998",17.00%
"Jan. 31, 1998",17.00%
"Dec. 31, 1997",14.15%
"Nov. 30, 1997",14.15%
"Oct. 31, 1997",14.15%
"Sept. 30, 1997",14.15%
"Aug. 31, 1997",14.15%
"July 31, 1997",14.15%
"June 30, 1997",14.15%
"May 31, 1997",14.15%
"April 30, 1997",14.15%
"March 31, 1997",13.05%
"Feb. 28, 1997",13.05%
"Jan. 31, 1997",13.05%
"Dec. 31, 1996",13.05%
"Nov. 30, 1996",13.05%
"Oct. 31, 1996",13.05%
"Sept. 30, 1996",13.05%
"Aug. 31, 1996",13.05%
"July 31, 1996",11.58%
"June 30, 1996",11.52%
"May 31, 1996",11.52%
"April 30, 1996",11.23%
"March 31, 1996",9.49%
"Feb. 29, 1996",7.64%
"Jan. 31, 1996",7.64%
"Dec. 31, 1995",7.64%
"Nov. 30, 1995",7.64%
"Oct. 31, 1995",7.64%
"Sept. 30, 1995",7.64%
"Aug. 31, 1995",7.64%
"July 31, 1995",6.99%
"June 30, 1995",6.99%
"May 31, 1995",6.99%
"April 30, 1995",6.99%
"March 31, 1995",6.99%
"Feb. 28, 1995",2.79%
"Jan. 31, 1995",2.79%
"Dec. 31, 1994",2.79%
"Nov. 30, 1994",2.79%
"Oct. 31, 1994",0.00%
