date,market_cap
"Feb. 8, 2019",17.24B
"Feb. 7, 2019",17.06B
"Feb. 6, 2019",16.85B
"Feb. 5, 2019",16.84B
"Feb. 4, 2019",16.88B
"Feb. 1, 2019",16.84B
"Jan. 31, 2019",16.96B
"Jan. 30, 2019",16.61B
"Jan. 29, 2019",16.50B
"Jan. 28, 2019",16.54B
"Jan. 25, 2019",16.61B
"Jan. 24, 2019",16.81B
"Jan. 23, 2019",16.65B
"Jan. 22, 2019",16.52B
"Jan. 18, 2019",16.44B
"Jan. 17, 2019",16.40B
"Jan. 16, 2019",16.30B
"Jan. 15, 2019",16.15B
"Jan. 14, 2019",15.88B
"Jan. 11, 2019",16.03B
"Jan. 10, 2019",16.09B
"Jan. 9, 2019",15.74B
"Jan. 8, 2019",15.86B
"Jan. 7, 2019",15.61B
"Jan. 4, 2019",15.79B
"Jan. 3, 2019",15.57B
"Jan. 2, 2019",15.53B
"Dec. 31, 2018",15.95B
"Dec. 28, 2018",15.86B
"Dec. 27, 2018",15.95B
"Dec. 26, 2018",15.72B
"Dec. 24, 2018",15.45B
"Dec. 21, 2018",16.35B
"Dec. 20, 2018",16.38B
"Dec. 19, 2018",16.42B
"Dec. 18, 2018",16.46B
"Dec. 17, 2018",16.44B
"Dec. 14, 2018",17.05B
"Dec. 13, 2018",17.21B
"Dec. 12, 2018",17.06B
"Dec. 11, 2018",17.17B
"Dec. 10, 2018",17.27B
"Dec. 7, 2018",17.20B
"Dec. 6, 2018",17.14B
"Dec. 4, 2018",17.11B
"Dec. 3, 2018",17.05B
"Nov. 30, 2018",16.76B
"Nov. 29, 2018",16.57B
"Nov. 28, 2018",16.64B
"Nov. 27, 2018",16.78B
"Nov. 26, 2018",16.57B
"Nov. 23, 2018",16.55B
"Nov. 21, 2018",16.49B
"Nov. 20, 2018",16.86B
"Nov. 19, 2018",17.04B
"Nov. 16, 2018",16.93B
"Nov. 15, 2018",16.95B
"Nov. 14, 2018",16.79B
"Nov. 13, 2018",16.81B
"Nov. 12, 2018",16.71B
"Nov. 9, 2018",16.45B
"Nov. 8, 2018",16.20B
"Nov. 7, 2018",16.13B
"Nov. 6, 2018",15.90B
"Nov. 5, 2018",15.79B
"Nov. 2, 2018",15.54B
"Nov. 1, 2018",15.72B
"Oct. 31, 2018",15.78B
"Oct. 30, 2018",15.87B
"Oct. 29, 2018",15.92B
"Oct. 26, 2018",15.73B
"Oct. 25, 2018",16.04B
"Oct. 24, 2018",16.31B
"Oct. 23, 2018",15.99B
"Oct. 22, 2018",16.03B
"Oct. 19, 2018",16.13B
"Oct. 18, 2018",15.86B
"Oct. 17, 2018",15.81B
"Oct. 16, 2018",15.82B
"Oct. 15, 2018",15.58B
"Oct. 12, 2018",15.58B
"Oct. 11, 2018",15.64B
"Oct. 10, 2018",16.10B
"Oct. 9, 2018",16.20B
"Oct. 8, 2018",16.03B
"Oct. 5, 2018",15.90B
"Oct. 4, 2018",15.60B
"Oct. 3, 2018",15.55B
"Oct. 2, 2018",15.71B
"Oct. 1, 2018",15.46B
"Sept. 28, 2018",15.43B
"Sept. 27, 2018",15.27B
"Sept. 26, 2018",15.16B
"Sept. 25, 2018",15.38B
"Sept. 24, 2018",15.56B
"Sept. 21, 2018",15.72B
"Sept. 20, 2018",15.65B
"Sept. 19, 2018",15.60B
"Sept. 18, 2018",15.88B
"Sept. 17, 2018",15.92B
"Sept. 14, 2018",15.96B
"Sept. 13, 2018",16.04B
"Sept. 12, 2018",15.95B
"Sept. 11, 2018",15.95B
"Sept. 10, 2018",16.08B
"Sept. 7, 2018",15.95B
"Sept. 6, 2018",16.01B
"Sept. 5, 2018",15.85B
"Sept. 4, 2018",15.56B
"Aug. 31, 2018",15.43B
"Aug. 30, 2018",15.51B
"Aug. 29, 2018",15.49B
"Aug. 28, 2018",15.43B
"Aug. 27, 2018",15.46B
"Aug. 24, 2018",15.62B
"Aug. 23, 2018",15.53B
"Aug. 22, 2018",15.51B
"Aug. 21, 2018",15.67B
"Aug. 20, 2018",15.76B
"Aug. 17, 2018",15.80B
"Aug. 16, 2018",15.73B
"Aug. 15, 2018",15.52B
"Aug. 14, 2018",15.40B
"Aug. 13, 2018",15.37B
"Aug. 10, 2018",15.32B
"Aug. 9, 2018",15.33B
"Aug. 8, 2018",15.28B
"Aug. 7, 2018",15.27B
"Aug. 6, 2018",15.27B
"Aug. 3, 2018",15.24B
"Aug. 2, 2018",15.07B
"Aug. 1, 2018",14.97B
"July 31, 2018",15.15B
"July 30, 2018",14.99B
"July 27, 2018",15.11B
"July 26, 2018",15.16B
"July 25, 2018",14.97B
"July 24, 2018",14.88B
"July 23, 2018",14.87B
"July 20, 2018",14.97B
"July 19, 2018",15.06B
"July 18, 2018",14.90B
"July 17, 2018",14.95B
"July 16, 2018",14.97B
"July 13, 2018",14.98B
"July 12, 2018",14.97B
"July 11, 2018",14.98B
"July 10, 2018",14.76B
"July 9, 2018",14.63B
"July 6, 2018",15.14B
"July 5, 2018",15.02B
"July 3, 2018",14.94B
"July 2, 2018",14.94B
"June 29, 2018",14.83B
"June 28, 2018",14.82B
"June 27, 2018",14.74B
"June 26, 2018",14.60B
"June 25, 2018",14.53B
"June 22, 2018",14.30B
"June 21, 2018",14.26B
"June 20, 2018",14.21B
"June 19, 2018",14.20B
"June 18, 2018",14.04B
"June 15, 2018",13.88B
"June 14, 2018",13.73B
"June 13, 2018",13.59B
"June 12, 2018",13.66B
"June 11, 2018",13.58B
"June 8, 2018",13.81B
"June 7, 2018",13.86B
"June 6, 2018",13.78B
"June 5, 2018",13.99B
"June 4, 2018",14.13B
"June 1, 2018",14.16B
"May 31, 2018",14.42B
"May 30, 2018",14.47B
"May 29, 2018",14.33B
"May 25, 2018",14.34B
"May 24, 2018",14.32B
"May 23, 2018",14.11B
"May 22, 2018",13.82B
"May 21, 2018",13.73B
"May 18, 2018",13.71B
"May 17, 2018",13.61B
"May 16, 2018",13.63B
"May 15, 2018",13.75B
"May 14, 2018",13.79B
"May 11, 2018",13.86B
"May 10, 2018",13.73B
"May 9, 2018",13.70B
"May 8, 2018",13.87B
"May 7, 2018",14.26B
"May 4, 2018",14.35B
"May 3, 2018",14.31B
"May 2, 2018",14.22B
"May 1, 2018",14.21B
"April 30, 2018",14.28B
"April 27, 2018",14.27B
"April 26, 2018",14.10B
"April 25, 2018",13.94B
"April 24, 2018",13.93B
"April 23, 2018",13.80B
"April 20, 2018",13.71B
"April 19, 2018",13.85B
"April 18, 2018",13.78B
"April 17, 2018",13.86B
"April 16, 2018",13.73B
"April 13, 2018",13.52B
"April 12, 2018",13.48B
"April 11, 2018",13.64B
"April 10, 2018",13.69B
"April 9, 2018",13.88B
"April 6, 2018",13.92B
"April 5, 2018",13.99B
"April 4, 2018",13.84B
"April 3, 2018",13.92B
"April 2, 2018",13.81B
"March 29, 2018",13.78B
"March 28, 2018",13.61B
"March 27, 2018",13.60B
"March 26, 2018",13.35B
"March 23, 2018",13.14B
"March 22, 2018",13.36B
"March 21, 2018",13.36B
"March 20, 2018",13.42B
"March 19, 2018",13.43B
"March 16, 2018",13.50B
"March 15, 2018",13.33B
"March 14, 2018",13.29B
"March 13, 2018",13.16B
"March 12, 2018",13.24B
"March 9, 2018",13.14B
"March 8, 2018",13.07B
"March 7, 2018",13.00B
"March 6, 2018",13.09B
"March 5, 2018",13.37B
"March 2, 2018",13.11B
"March 1, 2018",13.09B
"Feb. 28, 2018",13.18B
"Feb. 27, 2018",13.32B
"Feb. 26, 2018",13.53B
"Feb. 23, 2018",13.67B
"Feb. 22, 2018",13.25B
"Feb. 21, 2018",13.20B
"Feb. 20, 2018",13.36B
"Feb. 16, 2018",13.67B
"Feb. 15, 2018",13.65B
"Feb. 14, 2018",13.27B
"Feb. 13, 2018",13.41B
"Feb. 12, 2018",13.36B
"Feb. 9, 2018",13.45B
"Feb. 8, 2018",12.76B
"Feb. 7, 2018",12.91B
"Feb. 6, 2018",12.86B
"Feb. 5, 2018",13.14B
"Feb. 2, 2018",13.32B
"Feb. 1, 2018",13.40B
"Jan. 31, 2018",13.74B
"Jan. 30, 2018",13.61B
"Jan. 29, 2018",13.56B
"Jan. 26, 2018",13.81B
"Jan. 25, 2018",13.77B
"Jan. 24, 2018",13.52B
"Jan. 23, 2018",13.60B
"Jan. 22, 2018",13.42B
"Jan. 19, 2018",13.38B
"Jan. 18, 2018",13.44B
"Jan. 17, 2018",13.53B
"Jan. 16, 2018",13.45B
"Jan. 12, 2018",13.47B
"Jan. 11, 2018",13.62B
"Jan. 10, 2018",13.70B
"Jan. 9, 2018",13.91B
"Jan. 8, 2018",14.09B
"Jan. 5, 2018",13.92B
"Jan. 4, 2018",13.93B
"Jan. 3, 2018",14.09B
"Jan. 2, 2018",14.17B
"Dec. 29, 2017",14.31B
"Dec. 28, 2017",14.35B
"Dec. 27, 2017",14.24B
"Dec. 26, 2017",14.15B
"Dec. 22, 2017",14.24B
"Dec. 21, 2017",14.16B
"Dec. 20, 2017",14.24B
"Dec. 19, 2017",14.43B
"Dec. 18, 2017",14.66B
"Dec. 15, 2017",14.79B
"Dec. 14, 2017",14.76B
"Dec. 13, 2017",14.86B
"Dec. 12, 2017",14.89B
"Dec. 11, 2017",15.45B
"Dec. 8, 2017",15.33B
"Dec. 7, 2017",15.21B
"Dec. 6, 2017",15.22B
"Dec. 5, 2017",15.16B
"Dec. 4, 2017",15.31B
"Dec. 1, 2017",15.47B
"Nov. 30, 2017",15.52B
"Nov. 29, 2017",15.45B
"Nov. 28, 2017",15.49B
"Nov. 27, 2017",15.38B
"Nov. 24, 2017",15.28B
"Nov. 22, 2017",15.27B
"Nov. 21, 2017",15.32B
"Nov. 20, 2017",15.32B
"Nov. 17, 2017",15.36B
"Nov. 16, 2017",15.44B
"Nov. 15, 2017",15.54B
"Nov. 14, 2017",15.66B
"Nov. 13, 2017",15.38B
"Nov. 10, 2017",15.16B
"Nov. 9, 2017",15.24B
"Nov. 8, 2017",15.20B
"Nov. 7, 2017",15.25B
"Nov. 6, 2017",15.07B
"Nov. 3, 2017",15.09B
"Nov. 2, 2017",15.12B
"Nov. 1, 2017",14.99B
"Oct. 31, 2017",15.04B
"Oct. 30, 2017",15.00B
"Oct. 27, 2017",14.99B
"Oct. 26, 2017",14.89B
"Oct. 25, 2017",14.82B
"Oct. 24, 2017",14.98B
"Oct. 23, 2017",14.97B
"Oct. 20, 2017",14.93B
"Oct. 19, 2017",14.93B
"Oct. 18, 2017",14.80B
"Oct. 17, 2017",14.79B
"Oct. 16, 2017",14.71B
"Oct. 13, 2017",14.66B
"Oct. 12, 2017",14.64B
"Oct. 11, 2017",14.50B
"Oct. 10, 2017",14.52B
"Oct. 9, 2017",14.35B
"Oct. 6, 2017",14.26B
"Oct. 5, 2017",14.27B
"Oct. 4, 2017",14.20B
"Oct. 3, 2017",14.05B
"Oct. 2, 2017",14.17B
"Sept. 29, 2017",14.03B
"Sept. 28, 2017",14.16B
"Sept. 27, 2017",14.05B
"Sept. 26, 2017",14.35B
"Sept. 25, 2017",14.41B
"Sept. 22, 2017",14.20B
"Sept. 21, 2017",14.27B
"Sept. 20, 2017",14.25B
"Sept. 19, 2017",14.38B
"Sept. 18, 2017",14.38B
"Sept. 15, 2017",14.51B
"Sept. 14, 2017",14.45B
"Sept. 13, 2017",14.29B
"Sept. 12, 2017",14.42B
"Sept. 11, 2017",14.78B
"Sept. 8, 2017",14.58B
"Sept. 7, 2017",14.53B
"Sept. 6, 2017",14.43B
"Sept. 5, 2017",14.52B
"Sept. 1, 2017",14.51B
"Aug. 31, 2017",14.56B
"Aug. 30, 2017",14.63B
"Aug. 29, 2017",14.66B
"Aug. 28, 2017",14.70B
"Aug. 25, 2017",14.65B
"Aug. 24, 2017",14.62B
"Aug. 23, 2017",14.62B
"Aug. 22, 2017",14.54B
"Aug. 21, 2017",14.38B
"Aug. 18, 2017",14.37B
"Aug. 17, 2017",14.29B
"Aug. 16, 2017",14.35B
"Aug. 15, 2017",14.27B
"Aug. 14, 2017",14.18B
"Aug. 11, 2017",14.06B
"Aug. 10, 2017",14.20B
"Aug. 9, 2017",14.09B
"Aug. 8, 2017",14.18B
"Aug. 7, 2017",14.06B
"Aug. 4, 2017",13.95B
"Aug. 3, 2017",13.83B
"Aug. 2, 2017",13.76B
"Aug. 1, 2017",13.72B
"July 31, 2017",13.61B
"July 28, 2017",13.62B
"July 27, 2017",13.65B
"July 26, 2017",13.67B
"July 25, 2017",13.54B
"July 24, 2017",13.57B
"July 21, 2017",13.71B
"July 20, 2017",13.62B
"July 19, 2017",13.50B
"July 18, 2017",13.43B
"July 17, 2017",13.32B
"July 14, 2017",13.20B
"July 13, 2017",13.12B
"July 12, 2017",13.20B
"July 11, 2017",13.05B
"July 10, 2017",13.09B
"July 7, 2017",13.13B
"July 6, 2017",13.04B
"July 5, 2017",13.07B
"July 3, 2017",13.13B
"June 30, 2017",13.26B
"June 29, 2017",13.27B
"June 28, 2017",13.42B
"June 27, 2017",13.56B
"June 26, 2017",13.69B
"June 23, 2017",13.57B
"June 22, 2017",13.65B
"June 21, 2017",13.70B
"June 20, 2017",13.85B
"June 19, 2017",13.78B
"June 16, 2017",13.85B
"June 15, 2017",13.70B
"June 14, 2017",13.69B
"June 13, 2017",13.66B
"June 12, 2017",13.62B
"June 9, 2017",13.66B
"June 8, 2017",13.67B
"June 7, 2017",13.80B
"June 6, 2017",13.79B
"June 5, 2017",13.80B
"June 2, 2017",13.87B
"June 1, 2017",13.78B
"May 31, 2017",13.77B
"May 30, 2017",13.70B
"May 26, 2017",13.62B
"May 25, 2017",13.60B
"May 24, 2017",13.62B
"May 23, 2017",13.70B
"May 22, 2017",13.69B
"May 19, 2017",13.49B
"May 18, 2017",13.42B
"May 17, 2017",13.21B
"May 16, 2017",13.26B
"May 15, 2017",13.39B
"May 12, 2017",13.33B
"May 11, 2017",13.21B
"May 10, 2017",13.21B
"May 9, 2017",13.15B
"May 8, 2017",13.26B
"May 5, 2017",13.29B
"May 4, 2017",13.30B
"May 3, 2017",13.16B
"May 2, 2017",13.16B
"May 1, 2017",13.17B
"April 28, 2017",13.27B
"April 27, 2017",13.35B
"April 26, 2017",13.38B
"April 25, 2017",13.36B
"April 24, 2017",13.45B
"April 21, 2017",13.36B
"April 20, 2017",13.23B
"April 19, 2017",13.32B
"April 18, 2017",13.43B
"April 17, 2017",13.45B
"April 13, 2017",13.34B
"April 12, 2017",13.44B
"April 11, 2017",13.29B
"April 10, 2017",13.27B
"April 7, 2017",13.23B
"April 6, 2017",13.27B
"April 5, 2017",13.36B
"April 4, 2017",13.28B
"April 3, 2017",13.24B
"March 31, 2017",13.24B
"March 30, 2017",13.27B
"March 29, 2017",13.38B
"March 28, 2017",13.42B
"March 27, 2017",13.60B
"March 24, 2017",13.63B
"March 23, 2017",13.60B
"March 22, 2017",13.60B
"March 21, 2017",13.46B
"March 20, 2017",13.27B
"March 17, 2017",13.36B
"March 16, 2017",13.19B
"March 15, 2017",13.29B
"March 14, 2017",13.11B
"March 13, 2017",13.15B
"March 10, 2017",13.08B
"March 9, 2017",13.13B
"March 8, 2017",13.13B
"March 7, 2017",13.30B
"March 6, 2017",13.32B
"March 3, 2017",13.32B
"March 2, 2017",13.37B
"March 1, 2017",13.29B
"Feb. 28, 2017",13.27B
"Feb. 27, 2017",13.17B
"Feb. 24, 2017",13.24B
"Feb. 23, 2017",13.12B
"Feb. 22, 2017",13.10B
"Feb. 21, 2017",13.08B
"Feb. 17, 2017",12.95B
"Feb. 16, 2017",12.85B
"Feb. 15, 2017",12.75B
"Feb. 14, 2017",12.77B
"Feb. 13, 2017",12.87B
"Feb. 10, 2017",12.84B
"Feb. 9, 2017",12.84B
"Feb. 8, 2017",12.89B
"Feb. 7, 2017",12.78B
"Feb. 6, 2017",12.77B
"Feb. 3, 2017",12.78B
"Feb. 2, 2017",12.76B
"Feb. 1, 2017",12.56B
"Jan. 31, 2017",12.77B
"Jan. 30, 2017",12.54B
"Jan. 27, 2017",12.57B
"Jan. 26, 2017",12.63B
"Jan. 25, 2017",12.59B
"Jan. 24, 2017",12.63B
"Jan. 23, 2017",12.61B
"Jan. 20, 2017",12.63B
"Jan. 19, 2017",12.57B
"Jan. 18, 2017",12.70B
"Jan. 17, 2017",12.75B
"Jan. 13, 2017",12.61B
"Jan. 12, 2017",12.61B
"Jan. 11, 2017",12.66B
"Jan. 10, 2017",12.61B
"Jan. 9, 2017",12.61B
"Jan. 6, 2017",12.88B
"Jan. 5, 2017",12.79B
"Jan. 4, 2017",12.72B
"Jan. 3, 2017",12.71B
"Dec. 30, 2016",12.73B
"Dec. 29, 2016",12.75B
"Dec. 28, 2016",12.57B
"Dec. 27, 2016",12.75B
"Dec. 23, 2016",12.73B
"Dec. 22, 2016",12.72B
"Dec. 21, 2016",12.60B
"Dec. 20, 2016",12.66B
"Dec. 19, 2016",12.59B
"Dec. 16, 2016",12.52B
"Dec. 15, 2016",12.40B
"Dec. 14, 2016",12.30B
"Dec. 13, 2016",12.60B
"Dec. 12, 2016",12.46B
"Dec. 9, 2016",12.31B
"Dec. 8, 2016",12.09B
"Dec. 7, 2016",12.10B
"Dec. 6, 2016",11.97B
"Dec. 5, 2016",11.93B
"Dec. 2, 2016",12.05B
"Dec. 1, 2016",11.87B
"Nov. 30, 2016",11.92B
"Nov. 29, 2016",12.36B
"Nov. 28, 2016",12.39B
"Nov. 25, 2016",12.13B
"Nov. 23, 2016",11.91B
"Nov. 22, 2016",11.99B
"Nov. 21, 2016",11.85B
"Nov. 18, 2016",11.76B
"Nov. 17, 2016",11.77B
"Nov. 16, 2016",11.76B
"Nov. 15, 2016",11.95B
"Nov. 14, 2016",11.80B
"Nov. 11, 2016",11.59B
"Nov. 10, 2016",11.60B
"Nov. 9, 2016",11.90B
"Nov. 8, 2016",12.43B
"Nov. 7, 2016",12.33B
"Nov. 4, 2016",11.98B
"Nov. 3, 2016",11.91B
"Nov. 2, 2016",11.80B
"Nov. 1, 2016",11.93B
"Oct. 31, 2016",12.12B
"Oct. 28, 2016",11.86B
"Oct. 27, 2016",11.82B
"Oct. 26, 2016",11.91B
"Oct. 25, 2016",11.89B
"Oct. 24, 2016",11.80B
"Oct. 21, 2016",11.76B
"Oct. 20, 2016",11.80B
"Oct. 19, 2016",11.81B
"Oct. 18, 2016",11.87B
"Oct. 17, 2016",11.69B
"Oct. 14, 2016",11.65B
"Oct. 13, 2016",11.65B
"Oct. 12, 2016",11.55B
"Oct. 11, 2016",11.37B
"Oct. 10, 2016",11.57B
"Oct. 7, 2016",11.51B
"Oct. 6, 2016",11.55B
"Oct. 5, 2016",11.57B
"Oct. 4, 2016",11.49B
"Oct. 3, 2016",11.80B
"Sept. 30, 2016",11.93B
"Sept. 29, 2016",12.03B
"Sept. 28, 2016",12.22B
"Sept. 27, 2016",12.27B
"Sept. 26, 2016",12.49B
"Sept. 23, 2016",12.54B
"Sept. 22, 2016",12.47B
"Sept. 21, 2016",12.41B
"Sept. 20, 2016",12.16B
"Sept. 19, 2016",12.14B
