date,eps_est_0y
"March 17, 2020",3.483
"March 12, 2020",3.483
"March 5, 2020",3.482
"March 4, 2020",3.48
"Feb. 27, 2020",3.480
"Feb. 26, 2020",3.470
"Feb. 21, 2020",3.464
"Feb. 19, 2020",3.460
"Feb. 14, 2020",3.458
"Feb. 11, 2020",3.455
"Feb. 10, 2020",3.455
"Feb. 3, 2020",3.455
"Jan. 27, 2020",3.448
"Jan. 22, 2020",3.450
"Jan. 17, 2020",3.452
"Jan. 16, 2020",3.456
"Jan. 15, 2020",3.456
"Jan. 13, 2020",3.456
"Jan. 7, 2020",3.457
"Dec. 31, 2019",3.284
"Dec. 30, 2019",3.272
"Dec. 11, 2019",3.269
"Dec. 9, 2019",3.271
"Dec. 2, 2019",3.266
"Nov. 25, 2019",3.271
"Nov. 22, 2019",3.272
"Nov. 21, 2019",3.272
"Nov. 18, 2019",3.272
"Nov. 11, 2019",3.270
"Nov. 9, 2019",3.258
"Oct. 29, 2019",3.256
"Oct. 21, 2019",3.256
"Oct. 17, 2019",3.256
"Sept. 25, 2019",3.250
"Sept. 24, 2019",3.254
"Sept. 13, 2019",3.250
"Sept. 9, 2019",3.250
"Sept. 4, 2019",3.253
"Sept. 3, 2019",3.253
"Sept. 2, 2019",3.253
"Aug. 26, 2019",3.253
"Aug. 9, 2019",3.255
"Aug. 5, 2019",3.252
"Aug. 4, 2019",3.256
"Aug. 3, 2019",3.261
"Aug. 2, 2019",3.270
"July 25, 2019",3.272
"July 18, 2019",3.274
"July 12, 2019",3.285
"June 14, 2019",3.285
"June 4, 2019",3.287
"May 13, 2019",3.282
"May 9, 2019",3.278
"April 18, 2019",3.278
"April 17, 2019",3.279
"April 12, 2019",3.282
"April 10, 2019",3.282
"April 8, 2019",3.293
"March 29, 2019",3.289
"March 20, 2019",3.290
"March 18, 2019",3.291
"March 13, 2019",3.282
"March 5, 2019",3.282
"March 4, 2019",3.280
"Feb. 22, 2019",3.282
"Feb. 15, 2019",3.284
"Feb. 14, 2019",3.283
"Jan. 28, 2019",3.301
"Jan. 23, 2019",3.295
"Jan. 14, 2019",3.284
"Jan. 11, 2019",3.280
"Dec. 31, 2018",3.393
"Nov. 29, 2018",3.364
"Nov. 21, 2018",3.364
"Nov. 12, 2018",3.364
"Nov. 1, 2018",3.401
"Oct. 31, 2018",3.402
"Oct. 19, 2018",3.256
"Oct. 17, 2018",3.246
"Sept. 26, 2018",3.244
"Sept. 11, 2018",3.244
"Sept. 4, 2018",3.245
"Aug. 29, 2018",3.252
"Aug. 6, 2018",3.256
"Aug. 4, 2018",3.204
"Aug. 3, 2018",3.183
"July 19, 2018",3.039
"July 9, 2018",3.034
"June 6, 2018",3.033
"May 29, 2018",3.032
"May 19, 2018",3.034
"May 18, 2018",3.039
"May 17, 2018",3.037
"May 14, 2018",3.037
"May 10, 2018",3.037
"May 1, 2018",3.034
"April 20, 2018",3.031
"April 18, 2018",3.032
"April 2, 2018",3.027
"March 27, 2018",3.027
"March 8, 2018",3.030
"March 5, 2018",3.031
"March 3, 2018",3.027
"March 2, 2018",3.027
"Feb. 22, 2018",3.024
"Feb. 21, 2018",3.019
"Feb. 20, 2018",3.015
"Feb. 15, 2018",3.023
"Feb. 2, 2018",3.017
"Jan. 12, 2018",3.012
"Jan. 10, 2018",3.011
