date,ca_score
"Dec. 31, 2019",-1.170
"Sept. 30, 2019",-1.163
"June 30, 2019",-1.161
"March 31, 2019",-1.137
"Dec. 31, 2018",-1.139
"Sept. 30, 2018",-1.120
"June 30, 2018",-1.112
"March 31, 2018",-1.101
"Dec. 31, 2017",-1.095
"Sept. 30, 2017",-1.086
"June 30, 2017",-1.055
"March 31, 2017",-1.055
"Dec. 31, 2016",-1.049
"Sept. 30, 2016",-1.036
"June 30, 2016",-1.050
"March 31, 2016",-1.063
"Dec. 31, 2015",-1.045
"Sept. 30, 2015",-1.026
"June 30, 2015",-1.031
"March 31, 2015",-0.9914
"Dec. 31, 2014",-0.9692
"Sept. 30, 2014",-0.9695
"June 30, 2014",-0.9921
"March 31, 2014",-1.021
"Dec. 31, 2013",-1.048
"Sept. 30, 2013",-1.046
"June 30, 2013",-1.012
"March 31, 2013",-0.9625
"Dec. 31, 2012",-0.9343
"Sept. 30, 2012",-0.9479
"June 30, 2012",-0.9452
"March 31, 2012",-0.9429
"Dec. 31, 2011",-0.9175
"Sept. 30, 2011",-0.8433
"June 30, 2011",-0.9431
"March 31, 2011",-0.9395
"Dec. 31, 2010",-0.9255
"Sept. 30, 2010",-0.9113
"June 30, 2010",-0.8642
"March 31, 2010",-0.8834
"Dec. 31, 2009",-0.9005
"Sept. 30, 2009",-0.9086
"June 30, 2009",-0.9255
"March 31, 2009",-0.8831
"Dec. 31, 2008",-0.8516
"Sept. 30, 2008",-0.8086
"June 30, 2008",-0.8019
"March 31, 2008",-0.8043
"Dec. 31, 2007",-0.7999
"Sept. 30, 2007",-0.7955
"June 30, 2007",-0.7618
"March 31, 2007",-0.7453
"Dec. 31, 2006",-0.7515
"Sept. 30, 2006",-0.726
"June 30, 2006",-0.7205
"March 31, 2006",-0.6978
"Dec. 31, 2005",-0.6914
"Sept. 30, 2005",-0.6892
"June 30, 2005",-0.7007
"March 31, 2005",-0.7217
"Dec. 31, 2004",-0.7407
"Sept. 30, 2004",-0.7433
"June 30, 2004",-0.6988
"March 31, 2004",-0.738
"Dec. 31, 2003",-0.7636
"Sept. 30, 2003",-0.7432
"June 30, 2003",-0.7353
"March 31, 2003",-0.6727
"Dec. 31, 2002",-0.6361
"Sept. 30, 2002",-0.5738
"June 30, 2002",-0.5701
"March 31, 2002",-0.211
"Dec. 31, 2001",-0.1994
"Sept. 30, 2001",-0.1578
"June 30, 2001",-0.1485
"March 31, 2001",-0.5093
"Dec. 31, 2000",-0.5069
"Sept. 30, 2000",-1.482
"June 30, 2000",-1.132
"March 31, 2000",-1.147
"Dec. 31, 1999",-1.144
"Sept. 30, 1999",-0.108
"June 30, 1999",-0.4934
"March 31, 1999",-0.4959
"Dec. 31, 1998",-0.5061
"Sept. 30, 1998",-0.1879
"June 30, 1998",0.1219
