date,ca_score
"Dec. 31, 2019",0.2565
"Sept. 30, 2019",0.3155
"June 30, 2019",0.2463
"March 31, 2019",0.259
"Dec. 31, 2018",0.1506
"Sept. 30, 2018",0.0017
"June 30, 2018",-0.225
"March 31, 2018",-0.709
"Dec. 31, 2017",-0.8664
"Sept. 30, 2017",-0.9716
"June 30, 2017",-1.098
"March 31, 2017",-0.9638
"Dec. 31, 2016",-1.063
"Sept. 30, 2016",-1.267
"June 30, 2016",-1.212
"March 31, 2016",-1.083
"Dec. 31, 2015",-0.942
"Sept. 30, 2015",-0.6825
"June 30, 2015",-0.4709
"March 31, 2015",-0.3135
"Dec. 31, 2014",-0.1422
"Sept. 30, 2014",-0.0465
"June 30, 2014",-0.0141
"March 31, 2014",-0.0398
"Dec. 31, 2013",-0.0696
"Sept. 30, 2013",-0.0465
"June 30, 2013",-0.0897
"March 31, 2013",-0.1414
"Dec. 31, 2012",-0.1482
"Sept. 30, 2012",-0.2083
"June 30, 2012",-0.2138
"March 31, 2012",-0.1949
"Dec. 31, 2011",-0.0084
"Sept. 30, 2011",-0.2458
"June 30, 2011",-0.1077
"March 31, 2011",-0.0003
"Dec. 31, 2010",-0.104
"Sept. 30, 2010",0.2123
"June 30, 2010",0.0804
"March 31, 2010",-0.1167
"Dec. 31, 2009",-0.2184
"Sept. 30, 2009",-1.112
"June 30, 2009",-0.7516
"March 31, 2009",-0.367
"Dec. 31, 2008",-0.0868
"Sept. 30, 2008",0.9498
"June 30, 2008",0.8411
"March 31, 2008",0.7766
"Dec. 31, 2007",0.7062
"Sept. 30, 2007",0.6588
"June 30, 2007",0.6986
"March 31, 2007",0.6933
"Dec. 31, 2006",0.8506
"Sept. 30, 2006",0.9797
"June 30, 2006",1.067
"March 31, 2006",1.082
"Dec. 31, 2005",1.439
"Sept. 30, 2005",1.277
"June 30, 2005",1.074
"March 31, 2005",1.132
"Dec. 31, 2004",0.9886
"Sept. 30, 2004",1.599
"June 30, 2004",1.521
"March 31, 2004",1.343
"Dec. 31, 2003",1.279
"Sept. 30, 2003",0.7864
"June 30, 2003",0.8089
"March 31, 2003",0.6805
"Dec. 31, 2002",0.4023
"Sept. 30, 2002",-0.2173
"June 30, 2002",-0.0252
"March 31, 2002",-0.0111
"Dec. 31, 2001",0.0034
"Sept. 30, 2001",0.5012
"June 30, 2001",0.6363
"March 31, 2001",0.5455
"Dec. 31, 2000",0.5219
"Sept. 30, 2000",-0.133
"June 30, 2000",-0.2288
"March 31, 2000",-0.3551
"Dec. 31, 1999",-0.5561
"Sept. 30, 1999",-0.7628
"June 30, 1999",-0.8271
"March 31, 1999",-0.7544
"Dec. 31, 1998",-0.5715
"Sept. 30, 1998",-0.3252
"June 30, 1998",-0.1644
"March 31, 1998",-0.1064
"Dec. 31, 1997",-0.0934
"Sept. 30, 1997",-0.1178
"June 30, 1997",-0.1213
"March 31, 1997",-0.1127
"Dec. 31, 1996",-0.2092
"Sept. 30, 1996",-0.3082
"June 30, 1996",-0.4043
"March 31, 1996",-0.51
"Dec. 31, 1995",-0.5706
"Sept. 30, 1995",-0.5742
"June 30, 1995",-0.6128
"March 31, 1995",-0.6696
"Dec. 31, 1994",-0.7122
"Sept. 30, 1994",-0.8121
"June 30, 1994",-0.8713
"March 31, 1994",-0.8539
"Dec. 31, 1993",-0.885
"Sept. 30, 1993",-0.8157
"June 30, 1993",-0.8479
"March 31, 1993",-0.8635
"Dec. 31, 1992",-0.9428
"Sept. 30, 1992",-1.113
"June 30, 1992",-1.100
"March 31, 1992",-1.117
"Dec. 31, 1991",-0.9166
"Sept. 30, 1991",-0.643
"June 30, 1991",-0.5621
"March 31, 1991",-0.5416
"Dec. 31, 1990",-0.6652
"Sept. 30, 1990",-0.9723
"June 30, 1990",-1.023
"March 31, 1990",0.1217
"Dec. 31, 1989",1.142
