date,forward_ps_ratio_1y
"March 19, 2020",0.9348
"March 18, 2020",0.8281
"March 17, 2020",0.9589
"March 16, 2020",0.9527
"March 13, 2020",1.146
"March 12, 2020",1.030
"March 11, 2020",1.189
"March 10, 2020",1.216
"March 9, 2020",1.143
"March 6, 2020",1.521
"March 5, 2020",1.600
"March 4, 2020",1.658
"March 3, 2020",1.614
"March 2, 2020",1.652
"Feb. 28, 2020",1.624
"Feb. 27, 2020",1.581
"Feb. 26, 2020",1.717
"Feb. 25, 2020",1.806
"Feb. 24, 2020",1.892
"Feb. 21, 2020",1.961
"Feb. 20, 2020",1.975
"Feb. 19, 2020",1.988
"Feb. 18, 2020",1.956
"Feb. 14, 2020",1.967
"Feb. 13, 2020",1.973
"Feb. 12, 2020",2.005
"Feb. 11, 2020",1.970
"Feb. 10, 2020",1.942
"Feb. 7, 2020",1.946
"Feb. 6, 2020",1.960
"Feb. 5, 2020",1.972
"Feb. 4, 2020",1.895
"Feb. 3, 2020",1.985
"Jan. 31, 2020",1.994
"Jan. 30, 2020",2.050
"Jan. 29, 2020",2.036
"Jan. 28, 2020",2.060
"Jan. 27, 2020",2.055
"Jan. 24, 2020",2.108
"Jan. 23, 2020",2.126
"Jan. 22, 2020",2.121
"Jan. 21, 2020",2.156
"Jan. 17, 2020",2.190
"Jan. 16, 2020",2.190
"Jan. 15, 2020",2.188
"Jan. 14, 2020",2.193
"Jan. 13, 2020",2.193
"Jan. 10, 2020",2.202
"Jan. 9, 2020",2.224
"Jan. 8, 2020",2.186
"Jan. 7, 2020",2.238
"Jan. 6, 2020",2.238
"Jan. 3, 2020",2.212
"Jan. 2, 2020",2.204
"Dec. 31, 2019",2.189
"Dec. 30, 2019",2.218
"Dec. 27, 2019",2.231
"Dec. 26, 2019",2.231
"Dec. 24, 2019",2.220
"Dec. 23, 2019",2.218
"Dec. 20, 2019",2.188
"Dec. 19, 2019",2.169
"Dec. 18, 2019",2.170
"Dec. 17, 2019",2.181
"Dec. 16, 2019",2.157
"Dec. 13, 2019",2.152
"Dec. 12, 2019",2.149
"Dec. 11, 2019",2.117
"Dec. 10, 2019",2.120
"Dec. 9, 2019",2.123
"Dec. 6, 2019",2.127
"Dec. 5, 2019",2.054
"Dec. 4, 2019",2.081
"Dec. 3, 2019",2.022
"Dec. 2, 2019",2.072
"Nov. 29, 2019",2.058
"Nov. 27, 2019",2.071
"Nov. 26, 2019",2.064
"Nov. 25, 2019",2.096
"Nov. 22, 2019",2.056
"Nov. 21, 2019",2.067
"Nov. 20, 2019",2.038
"Nov. 19, 2019",1.963
"Nov. 18, 2019",1.946
"Nov. 15, 2019",2.000
"Nov. 14, 2019",1.965
"Nov. 13, 2019",1.976
"Nov. 12, 2019",1.999
"Nov. 11, 2019",2.022
"Nov. 8, 2019",2.031
"Nov. 7, 2019",2.044
"Nov. 6, 2019",1.978
"Nov. 5, 2019",2.009
"Nov. 4, 2019",1.991
"Nov. 1, 2019",1.962
"Oct. 31, 2019",1.895
