date,year_high
"March 19, 2020",69.60
"March 18, 2020",69.60
"March 17, 2020",69.60
"March 16, 2020",69.60
"March 13, 2020",69.60
"March 12, 2020",69.60
"March 11, 2020",69.60
"March 10, 2020",69.60
"March 9, 2020",69.60
"March 6, 2020",69.60
"March 5, 2020",69.60
"March 4, 2020",69.60
"March 3, 2020",70.06
"March 2, 2020",70.06
"Feb. 28, 2020",70.06
"Feb. 27, 2020",70.06
"Feb. 26, 2020",70.34
"Feb. 25, 2020",70.34
"Feb. 24, 2020",70.34
"Feb. 21, 2020",71.01
"Feb. 20, 2020",71.01
"Feb. 19, 2020",71.01
"Feb. 18, 2020",71.01
"Feb. 14, 2020",71.01
"Feb. 13, 2020",71.01
"Feb. 12, 2020",71.01
"Feb. 11, 2020",71.01
"Feb. 10, 2020",71.01
"Feb. 7, 2020",71.01
"Feb. 6, 2020",71.01
"Feb. 5, 2020",71.01
"Feb. 4, 2020",71.01
"Feb. 3, 2020",71.01
"Jan. 31, 2020",71.01
"Jan. 30, 2020",71.01
"Jan. 29, 2020",71.01
"Jan. 28, 2020",71.01
"Jan. 27, 2020",71.01
"Jan. 24, 2020",71.01
"Jan. 23, 2020",71.01
"Jan. 22, 2020",71.01
"Jan. 21, 2020",71.01
"Jan. 17, 2020",71.01
"Jan. 16, 2020",71.01
"Jan. 15, 2020",71.01
"Jan. 14, 2020",71.01
"Jan. 13, 2020",71.01
"Jan. 10, 2020",71.01
"Jan. 9, 2020",71.01
"Jan. 8, 2020",71.01
"Jan. 7, 2020",71.01
"Jan. 6, 2020",71.01
"Jan. 3, 2020",71.01
"Jan. 2, 2020",71.01
"Dec. 31, 2019",71.01
"Dec. 30, 2019",71.01
"Dec. 27, 2019",71.01
"Dec. 26, 2019",71.01
"Dec. 24, 2019",71.01
"Dec. 23, 2019",71.01
"Dec. 20, 2019",71.01
"Dec. 19, 2019",71.01
"Dec. 18, 2019",71.01
"Dec. 17, 2019",71.01
"Dec. 16, 2019",71.01
"Dec. 13, 2019",71.01
"Dec. 12, 2019",71.01
"Dec. 11, 2019",71.01
"Dec. 10, 2019",71.01
"Dec. 9, 2019",71.01
"Dec. 6, 2019",71.01
"Dec. 5, 2019",71.01
"Dec. 4, 2019",71.01
"Dec. 3, 2019",71.01
"Dec. 2, 2019",71.01
"Nov. 29, 2019",71.01
"Nov. 27, 2019",71.01
"Nov. 26, 2019",71.01
"Nov. 25, 2019",71.01
"Nov. 22, 2019",71.01
"Nov. 21, 2019",71.01
"Nov. 20, 2019",71.01
"Nov. 19, 2019",71.01
"Nov. 18, 2019",71.01
"Nov. 15, 2019",71.01
"Nov. 14, 2019",71.01
"Nov. 13, 2019",71.01
"Nov. 12, 2019",71.01
"Nov. 11, 2019",71.01
"Nov. 8, 2019",71.01
"Nov. 7, 2019",71.01
"Nov. 6, 2019",71.26
"Nov. 5, 2019",71.26
"Nov. 4, 2019",71.26
"Nov. 1, 2019",71.26
"Oct. 31, 2019",71.26
"Oct. 30, 2019",71.82
"Oct. 29, 2019",71.82
"Oct. 28, 2019",71.82
"Oct. 25, 2019",71.82
"Oct. 24, 2019",71.82
"Oct. 23, 2019",71.82
"Oct. 22, 2019",71.82
"Oct. 21, 2019",72.77
"Oct. 18, 2019",73.90
"Oct. 17, 2019",73.90
"Oct. 16, 2019",74.07
"Oct. 15, 2019",74.18
"Oct. 14, 2019",74.19
"Oct. 11, 2019",74.25
"Oct. 10, 2019",74.77
"Oct. 9, 2019",79.65
"Oct. 8, 2019",79.96
"Oct. 7, 2019",79.96
"Oct. 4, 2019",79.96
"Oct. 3, 2019",79.96
"Oct. 2, 2019",79.96
"Oct. 1, 2019",79.96
"Sept. 30, 2019",80.24
"Sept. 27, 2019",80.24
"Sept. 26, 2019",80.24
"Sept. 25, 2019",80.24
"Sept. 24, 2019",80.24
"Sept. 23, 2019",80.24
"Sept. 20, 2019",80.24
"Sept. 19, 2019",80.24
"Sept. 18, 2019",80.24
"Sept. 17, 2019",80.24
"Sept. 16, 2019",80.24
"Sept. 13, 2019",80.24
"Sept. 12, 2019",80.24
"Sept. 11, 2019",80.24
"Sept. 10, 2019",80.24
"Sept. 9, 2019",80.24
"Sept. 6, 2019",80.24
"Sept. 5, 2019",80.24
"Sept. 4, 2019",80.24
"Sept. 3, 2019",80.24
"Aug. 30, 2019",80.24
"Aug. 29, 2019",80.24
"Aug. 28, 2019",80.24
"Aug. 27, 2019",80.24
"Aug. 26, 2019",80.24
"Aug. 23, 2019",80.24
"Aug. 22, 2019",80.24
"Aug. 21, 2019",80.24
"Aug. 20, 2019",80.24
"Aug. 19, 2019",80.24
"Aug. 16, 2019",80.24
"Aug. 15, 2019",80.24
"Aug. 14, 2019",80.24
"Aug. 13, 2019",80.24
"Aug. 12, 2019",80.24
"Aug. 9, 2019",80.24
"Aug. 8, 2019",80.24
"Aug. 7, 2019",80.24
"Aug. 6, 2019",80.24
"Aug. 5, 2019",80.24
"Aug. 2, 2019",80.24
"Aug. 1, 2019",80.24
"July 31, 2019",80.24
"July 30, 2019",80.24
"July 29, 2019",80.24
"July 26, 2019",80.24
"July 25, 2019",80.24
"July 24, 2019",80.24
"July 23, 2019",80.24
"July 22, 2019",80.24
"July 19, 2019",80.24
"July 18, 2019",80.24
"July 17, 2019",80.24
"July 16, 2019",80.24
"July 15, 2019",80.24
"July 12, 2019",80.24
"July 11, 2019",80.24
"July 10, 2019",80.24
"July 9, 2019",80.24
"July 8, 2019",80.24
"July 5, 2019",80.24
"July 3, 2019",80.24
"July 2, 2019",80.24
"July 1, 2019",80.24
"June 28, 2019",80.24
"June 27, 2019",80.24
"June 26, 2019",80.24
"June 25, 2019",80.24
"June 24, 2019",80.24
"June 21, 2019",80.24
"June 20, 2019",80.24
"June 19, 2019",80.24
"June 18, 2019",80.24
"June 17, 2019",80.24
"June 14, 2019",80.24
"June 13, 2019",80.24
"June 12, 2019",80.24
"June 11, 2019",80.24
"June 10, 2019",80.24
"June 7, 2019",80.24
"June 6, 2019",80.24
"June 5, 2019",80.24
"June 4, 2019",80.24
"June 3, 2019",80.24
"May 31, 2019",80.24
"May 30, 2019",80.24
"May 29, 2019",80.24
"May 28, 2019",80.24
"May 24, 2019",80.24
"May 23, 2019",80.24
"May 22, 2019",80.24
"May 21, 2019",80.24
"May 20, 2019",80.24
"May 17, 2019",80.24
"May 16, 2019",80.24
"May 15, 2019",80.24
"May 14, 2019",80.24
"May 13, 2019",80.24
"May 10, 2019",80.24
"May 9, 2019",80.24
"May 8, 2019",80.24
"May 7, 2019",80.24
"May 6, 2019",80.24
"May 3, 2019",80.24
"May 2, 2019",80.24
"May 1, 2019",80.24
"April 30, 2019",80.24
"April 29, 2019",80.24
"April 26, 2019",80.24
"April 25, 2019",80.24
"April 24, 2019",80.24
"April 23, 2019",80.24
"April 22, 2019",80.24
"April 18, 2019",80.24
"April 17, 2019",80.24
"April 16, 2019",80.24
"April 15, 2019",80.24
