date,pe_10
"March 19, 2020",6.424
"March 18, 2020",5.691
"March 17, 2020",6.590
"March 16, 2020",6.547
"March 13, 2020",7.878
"March 12, 2020",7.079
"March 11, 2020",8.174
"March 10, 2020",8.756
"March 9, 2020",8.553
"March 6, 2020",11.38
"March 5, 2020",11.97
"March 4, 2020",12.41
"March 3, 2020",12.08
"March 2, 2020",12.36
"Feb. 28, 2020",12.16
"Feb. 27, 2020",11.83
"Feb. 26, 2020",12.85
"Feb. 25, 2020",13.51
"Feb. 24, 2020",14.15
"Feb. 21, 2020",14.67
"Feb. 20, 2020",14.78
"Feb. 19, 2020",14.88
"Feb. 18, 2020",14.64
"Feb. 14, 2020",14.72
"Feb. 13, 2020",14.77
"Feb. 12, 2020",15.00
"Feb. 11, 2020",14.74
"Feb. 10, 2020",14.53
"Feb. 7, 2020",14.56
"Feb. 6, 2020",14.66
"Feb. 5, 2020",14.76
"Feb. 4, 2020",14.18
"Feb. 3, 2020",14.86
"Jan. 31, 2020",14.92
"Jan. 30, 2020",15.29
"Jan. 29, 2020",15.19
"Jan. 28, 2020",15.36
"Jan. 27, 2020",15.32
"Jan. 24, 2020",15.72
"Jan. 23, 2020",15.85
"Jan. 22, 2020",15.82
"Jan. 21, 2020",16.07
"Jan. 17, 2020",16.33
"Jan. 16, 2020",16.33
"Jan. 15, 2020",16.32
"Jan. 14, 2020",16.35
"Jan. 13, 2020",16.35
"Jan. 10, 2020",16.42
"Jan. 9, 2020",16.59
"Jan. 8, 2020",16.30
"Jan. 7, 2020",16.69
"Jan. 6, 2020",16.69
"Jan. 3, 2020",16.49
"Jan. 2, 2020",16.43
"Dec. 31, 2019",16.32
"Dec. 30, 2019",16.58
"Dec. 27, 2019",16.67
"Dec. 26, 2019",16.68
"Dec. 24, 2019",16.59
"Dec. 23, 2019",16.58
"Dec. 20, 2019",16.35
"Dec. 19, 2019",16.21
"Dec. 18, 2019",16.22
"Dec. 17, 2019",16.30
"Dec. 16, 2019",16.12
"Dec. 13, 2019",16.09
"Dec. 12, 2019",16.06
"Dec. 11, 2019",15.83
"Dec. 10, 2019",15.85
"Dec. 9, 2019",15.86
"Dec. 6, 2019",15.90
"Dec. 5, 2019",15.35
"Dec. 4, 2019",15.56
"Dec. 3, 2019",15.11
"Dec. 2, 2019",15.49
