date,eps_est_0y
"March 20, 2020",0.8486
"March 19, 2020",1.075
"March 18, 2020",1.364
"March 17, 2020",1.364
"March 16, 2020",1.790
"March 14, 2020",2.442
"March 13, 2020",2.442
"March 12, 2020",2.573
"March 11, 2020",2.756
"March 10, 2020",2.865
"March 9, 2020",2.863
"March 6, 2020",3.060
"March 4, 2020",3.060
"March 2, 2020",3.151
"Feb. 28, 2020",3.151
"Feb. 26, 2020",3.224
"Feb. 24, 2020",3.256
"Feb. 22, 2020",3.255
"Feb. 20, 2020",3.229
"Feb. 19, 2020",3.224
"Feb. 18, 2020",3.225
"Feb. 14, 2020",3.253
"Feb. 11, 2020",3.245
"Feb. 10, 2020",3.273
"Feb. 5, 2020",3.327
"Feb. 4, 2020",3.089
"Jan. 28, 2020",3.567
"Jan. 27, 2020",3.573
"Jan. 24, 2020",3.573
"Jan. 23, 2020",3.506
"Jan. 16, 2020",3.402
"Jan. 14, 2020",3.401
"Jan. 13, 2020",3.434
"Jan. 9, 2020",3.429
"Jan. 8, 2020",3.437
"Jan. 6, 2020",3.392
"Jan. 3, 2020",3.365
"Dec. 31, 2019",3.661
"Dec. 19, 2019",3.650
"Dec. 17, 2019",3.647
"Dec. 13, 2019",3.650
"Dec. 9, 2019",3.644
"Dec. 6, 2019",3.644
"Dec. 5, 2019",3.644
"Dec. 3, 2019",3.641
"Nov. 26, 2019",3.645
"Nov. 25, 2019",3.644
"Nov. 22, 2019",3.644
"Nov. 21, 2019",3.643
"Nov. 20, 2019",3.618
"Nov. 18, 2019",3.623
"Nov. 14, 2019",3.627
"Nov. 12, 2019",3.635
"Nov. 11, 2019",3.635
"Nov. 7, 2019",3.635
"Nov. 4, 2019",3.644
"Nov. 2, 2019",3.650
"Nov. 1, 2019",3.617
"Oct. 30, 2019",3.604
"Oct. 29, 2019",3.604
"Oct. 18, 2019",3.639
"Oct. 17, 2019",3.683
"Oct. 16, 2019",3.735
"Oct. 15, 2019",3.781
"Oct. 14, 2019",3.840
"Oct. 11, 2019",3.883
"Oct. 10, 2019",3.917
"Oct. 9, 2019",3.976
"Oct. 8, 2019",3.969
"Oct. 7, 2019",4.021
"Oct. 4, 2019",4.027
"Oct. 1, 2019",4.056
"Sept. 26, 2019",4.058
"Sept. 17, 2019",4.073
"Sept. 11, 2019",4.056
"Sept. 5, 2019",4.074
"Aug. 27, 2019",4.091
"Aug. 19, 2019",4.101
"Aug. 15, 2019",4.127
"Aug. 6, 2019",4.156
"Aug. 5, 2019",4.154
"Aug. 3, 2019",4.169
"Aug. 1, 2019",4.200
"July 31, 2019",4.175
"July 30, 2019",4.118
"July 29, 2019",4.389
"July 23, 2019",4.410
"July 18, 2019",4.421
"July 17, 2019",4.453
"July 16, 2019",4.367
"July 11, 2019",4.383
"July 10, 2019",4.391
"July 9, 2019",4.361
"July 8, 2019",4.361
"June 27, 2019",4.381
"June 26, 2019",4.454
"June 20, 2019",4.402
"June 17, 2019",4.407
"June 14, 2019",4.507
"June 8, 2019",4.516
"May 23, 2019",4.547
"May 22, 2019",4.604
"May 16, 2019",4.596
"May 13, 2019",4.622
"May 8, 2019",4.624
"May 7, 2019",4.623
"May 6, 2019",4.625
"May 2, 2019",4.576
"May 1, 2019",4.576
"April 30, 2019",4.536
"April 29, 2019",4.235
"April 22, 2019",4.243
"April 18, 2019",4.167
"April 17, 2019",4.122
"April 16, 2019",4.006
"April 14, 2019",3.827
"April 11, 2019",3.772
"April 10, 2019",3.753
"April 9, 2019",3.753
"April 8, 2019",3.753
"April 5, 2019",3.679
"April 2, 2019",3.583
"March 22, 2019",3.537
"March 20, 2019",3.465
"March 19, 2019",3.465
"March 18, 2019",3.405
"March 5, 2019",3.369
"March 2, 2019",3.367
"Feb. 15, 2019",3.367
"Feb. 12, 2019",3.364
"Feb. 11, 2019",3.364
"Feb. 8, 2019",3.362
"Feb. 4, 2019",3.360
"Feb. 3, 2019",3.344
"Feb. 1, 2019",3.324
"Jan. 31, 2019",3.088
"Jan. 29, 2019",3.514
"Jan. 28, 2019",3.513
"Jan. 26, 2019",3.454
