date,forward_pe_ratio_1y
"March 19, 2020",13.52
"March 18, 2020",11.98
"March 17, 2020",13.87
"March 16, 2020",13.78
"March 13, 2020",16.58
"March 12, 2020",12.48
"March 11, 2020",14.39
"March 10, 2020",13.54
"March 9, 2020",11.34
"March 6, 2020",14.43
"March 5, 2020",13.72
"March 4, 2020",14.22
"March 3, 2020",13.84
"March 2, 2020",14.16
"Feb. 28, 2020",13.93
"Feb. 27, 2020",13.56
"Feb. 26, 2020",14.72
"Feb. 25, 2020",15.48
"Feb. 24, 2020",16.22
"Feb. 21, 2020",16.81
"Feb. 20, 2020",16.93
"Feb. 19, 2020",17.04
"Feb. 18, 2020",16.77
"Feb. 14, 2020",16.86
"Feb. 13, 2020",16.92
"Feb. 12, 2020",17.19
"Feb. 11, 2020",16.89
"Feb. 10, 2020",16.64
"Feb. 7, 2020",16.68
"Feb. 6, 2020",16.80
"Feb. 5, 2020",16.91
"Feb. 4, 2020",16.25
"Feb. 3, 2020",17.02
"Jan. 31, 2020",17.09
"Jan. 30, 2020",17.51
"Jan. 29, 2020",17.40
"Jan. 28, 2020",17.60
"Jan. 27, 2020",17.56
"Jan. 24, 2020",18.01
"Jan. 23, 2020",18.16
"Jan. 22, 2020",18.12
"Jan. 21, 2020",18.42
"Jan. 17, 2020",18.72
"Jan. 16, 2020",18.72
"Jan. 15, 2020",18.70
"Jan. 14, 2020",18.74
"Jan. 13, 2020",18.73
"Jan. 10, 2020",18.82
"Jan. 9, 2020",19.00
"Jan. 8, 2020",18.68
"Jan. 7, 2020",19.12
"Jan. 6, 2020",19.12
"Jan. 3, 2020",18.90
"Jan. 2, 2020",18.83
"Dec. 31, 2019",18.70
"Dec. 30, 2019",21.34
"Dec. 27, 2019",21.46
"Dec. 26, 2019",21.47
"Dec. 24, 2019",21.36
"Dec. 23, 2019",21.34
"Dec. 20, 2019",21.04
"Dec. 19, 2019",20.87
"Dec. 18, 2019",20.87
"Dec. 17, 2019",20.98
"Dec. 16, 2019",20.75
"Dec. 13, 2019",20.71
"Dec. 12, 2019",20.67
"Dec. 11, 2019",20.37
"Dec. 10, 2019",20.40
