date,enterprise_value
"Sept. 4, 2019",65.68B
"Sept. 3, 2019",64.28B
"Aug. 30, 2019",64.44B
"Aug. 29, 2019",64.56B
"Aug. 28, 2019",64.18B
"Aug. 27, 2019",63.11B
"Aug. 26, 2019",63.54B
"Aug. 23, 2019",62.49B
"Aug. 22, 2019",64.53B
"Aug. 21, 2019",64.94B
"Aug. 20, 2019",65.03B
"Aug. 19, 2019",66.39B
"Aug. 16, 2019",63.65B
"Aug. 15, 2019",63.03B
"Aug. 14, 2019",64.00B
"Aug. 13, 2019",66.32B
"Aug. 12, 2019",65.48B
"Aug. 9, 2019",66.47B
"Aug. 8, 2019",67.65B
"Aug. 7, 2019",65.71B
"Aug. 6, 2019",66.72B
"Aug. 5, 2019",67.22B
"Aug. 2, 2019",69.20B
"Aug. 1, 2019",71.79B
"July 31, 2019",72.10B
"July 30, 2019",72.58B
"July 29, 2019",71.11B
"July 26, 2019",71.73B
"July 25, 2019",72.06B
"July 24, 2019",73.21B
"July 23, 2019",73.43B
"July 22, 2019",73.61B
"July 19, 2019",73.49B
"July 18, 2019",73.48B
"July 17, 2019",72.88B
"July 16, 2019",72.84B
"July 15, 2019",73.84B
"July 12, 2019",75.08B
"July 11, 2019",74.74B
"July 10, 2019",74.46B
"July 9, 2019",73.00B
"July 8, 2019",73.00B
"July 5, 2019",73.01B
"July 3, 2019",73.68B
"July 2, 2019",73.23B
"July 1, 2019",75.62B
"June 30, 2019",74.23B
"June 28, 2019",75.74B
"June 27, 2019",76.04B
"June 26, 2019",77.71B
"June 25, 2019",74.35B
"June 24, 2019",75.19B
"June 21, 2019",74.98B
"June 20, 2019",75.40B
"June 19, 2019",74.21B
"June 18, 2019",74.41B
"June 17, 2019",73.49B
"June 14, 2019",73.27B
"June 13, 2019",73.54B
"June 12, 2019",72.97B
"June 11, 2019",73.17B
"June 10, 2019",73.77B
"June 7, 2019",73.43B
"June 6, 2019",72.57B
"June 5, 2019",71.31B
"June 4, 2019",73.59B
"June 3, 2019",73.95B
"May 31, 2019",73.43B
"May 30, 2019",73.42B
"May 29, 2019",74.76B
"May 28, 2019",74.66B
"May 24, 2019",74.47B
"May 23, 2019",74.04B
"May 22, 2019",78.05B
"May 21, 2019",78.70B
"May 20, 2019",77.37B
"May 17, 2019",76.98B
"May 16, 2019",77.51B
"May 15, 2019",76.91B
"May 14, 2019",77.23B
"May 13, 2019",75.95B
"May 10, 2019",76.78B
"May 9, 2019",76.35B
"May 8, 2019",76.22B
"May 7, 2019",75.74B
"May 6, 2019",76.73B
"May 3, 2019",76.88B
"May 2, 2019",76.06B
"May 1, 2019",77.62B
"April 30, 2019",78.13B
"April 29, 2019",77.60B
"April 26, 2019",77.75B
"April 25, 2019",79.09B
"April 24, 2019",79.92B
"April 23, 2019",81.90B
"April 22, 2019",82.47B
"April 18, 2019",81.27B
"April 17, 2019",81.14B
"April 16, 2019",81.21B
"April 15, 2019",81.77B
"April 12, 2019",82.93B
"April 11, 2019",81.80B
"April 10, 2019",82.48B
"April 9, 2019",81.05B
"April 8, 2019",82.01B
"April 5, 2019",81.52B
"April 4, 2019",80.44B
"April 3, 2019",80.83B
"April 2, 2019",81.78B
"April 1, 2019",83.30B
"March 31, 2019",82.22B
"March 29, 2019",83.00B
"March 28, 2019",83.72B
"March 27, 2019",84.32B
"March 26, 2019",85.06B
"March 25, 2019",83.37B
"March 22, 2019",82.24B
"March 21, 2019",84.58B
"March 20, 2019",83.91B
"March 19, 2019",83.69B
"March 18, 2019",83.99B
"March 15, 2019",84.14B
"March 14, 2019",83.50B
"March 13, 2019",83.87B
"March 12, 2019",81.92B
"March 11, 2019",82.19B
"March 8, 2019",81.69B
"March 7, 2019",84.55B
"March 6, 2019",84.94B
"March 5, 2019",85.75B
"March 4, 2019",86.76B
"March 1, 2019",85.66B
"Feb. 28, 2019",84.44B
"Feb. 27, 2019",85.99B
"Feb. 26, 2019",85.65B
"Feb. 25, 2019",86.03B
"Feb. 22, 2019",86.84B
"Feb. 21, 2019",87.15B
"Feb. 20, 2019",87.61B
"Feb. 19, 2019",86.30B
"Feb. 15, 2019",87.08B
"Feb. 14, 2019",85.86B
"Feb. 13, 2019",84.36B
"Feb. 12, 2019",83.98B
"Feb. 11, 2019",83.18B
"Feb. 8, 2019",82.63B
"Feb. 7, 2019",84.02B
"Feb. 6, 2019",85.87B
"Feb. 5, 2019",86.04B
"Feb. 4, 2019",86.80B
"Feb. 1, 2019",85.38B
"Jan. 31, 2019",84.26B
"Jan. 30, 2019",82.25B
"Jan. 29, 2019",81.80B
"Jan. 28, 2019",81.86B
"Jan. 25, 2019",83.73B
"Jan. 24, 2019",82.74B
"Jan. 23, 2019",82.44B
"Jan. 22, 2019",82.31B
"Jan. 18, 2019",84.76B
"Jan. 17, 2019",83.81B
"Jan. 16, 2019",82.21B
"Jan. 15, 2019",82.63B
"Jan. 14, 2019",82.16B
"Jan. 11, 2019",83.04B
"Jan. 10, 2019",84.81B
"Jan. 9, 2019",83.11B
"Jan. 8, 2019",80.69B
"Jan. 7, 2019",79.72B
"Jan. 4, 2019",80.04B
"Jan. 3, 2019",78.25B
"Jan. 2, 2019",79.62B
"Dec. 31, 2018",78.44B
"Dec. 28, 2018",79.45B
"Dec. 27, 2018",80.09B
"Dec. 26, 2018",79.25B
"Dec. 24, 2018",74.08B
"Dec. 21, 2018",77.29B
"Dec. 20, 2018",77.52B
"Dec. 19, 2018",79.00B
"Dec. 18, 2018",79.72B
"Dec. 17, 2018",81.12B
"Dec. 14, 2018",82.76B
"Dec. 13, 2018",84.58B
"Dec. 12, 2018",83.59B
"Dec. 11, 2018",83.79B
"Dec. 10, 2018",83.51B
"Dec. 7, 2018",84.33B
"Dec. 6, 2018",85.13B
"Dec. 4, 2018",85.49B
"Dec. 3, 2018",88.01B
"Nov. 30, 2018",84.64B
"Nov. 29, 2018",85.43B
"Nov. 28, 2018",84.83B
"Nov. 27, 2018",83.60B
"Nov. 26, 2018",82.93B
"Nov. 23, 2018",81.90B
"Nov. 21, 2018",83.83B
"Nov. 20, 2018",82.12B
"Nov. 19, 2018",84.94B
"Nov. 16, 2018",84.57B
"Nov. 15, 2018",83.52B
"Nov. 14, 2018",82.27B
"Nov. 13, 2018",81.81B
"Nov. 12, 2018",83.44B
"Nov. 9, 2018",85.27B
"Nov. 8, 2018",85.48B
"Nov. 7, 2018",89.07B
"Nov. 6, 2018",88.46B
"Nov. 5, 2018",87.92B
"Nov. 2, 2018",86.55B
"Nov. 1, 2018",88.55B
"Oct. 31, 2018",88.92B
"Oct. 30, 2018",88.48B
"Oct. 29, 2018",85.99B
"Oct. 26, 2018",87.29B
"Oct. 25, 2018",86.76B
"Oct. 24, 2018",84.07B
"Oct. 23, 2018",88.14B
"Oct. 22, 2018",91.40B
"Oct. 19, 2018",91.90B
"Oct. 18, 2018",92.02B
"Oct. 17, 2018",91.89B
"Oct. 16, 2018",93.41B
"Oct. 15, 2018",92.80B
"Oct. 12, 2018",93.45B
"Oct. 11, 2018",92.25B
"Oct. 10, 2018",94.90B
"Oct. 9, 2018",99.86B
"Oct. 8, 2018",98.57B
"Oct. 5, 2018",98.69B
"Oct. 4, 2018",98.57B
"Oct. 3, 2018",98.90B
"Oct. 2, 2018",98.57B
"Oct. 1, 2018",100.42B
"Sept. 30, 2018",97.56B
"Sept. 28, 2018",99.10B
"Sept. 27, 2018",99.23B
"Sept. 26, 2018",98.96B
"Sept. 25, 2018",99.92B
"Sept. 24, 2018",98.70B
"Sept. 21, 2018",97.79B
"Sept. 20, 2018",96.72B
"Sept. 19, 2018",96.92B
"Sept. 18, 2018",96.35B
"Sept. 17, 2018",95.42B
"Sept. 14, 2018",94.56B
"Sept. 13, 2018",93.46B
"Sept. 12, 2018",92.78B
"Sept. 11, 2018",92.20B
"Sept. 10, 2018",91.83B
"Sept. 7, 2018",90.75B
"Sept. 6, 2018",91.12B
"Sept. 5, 2018",93.98B
"Sept. 4, 2018",94.11B
"Aug. 31, 2018",94.48B
"Aug. 30, 2018",94.63B
"Aug. 29, 2018",94.61B
"Aug. 28, 2018",92.88B
"Aug. 27, 2018",93.80B
"Aug. 24, 2018",93.53B
"Aug. 23, 2018",92.88B
"Aug. 22, 2018",92.82B
"Aug. 21, 2018",91.53B
"Aug. 20, 2018",91.10B
"Aug. 17, 2018",90.23B
"Aug. 16, 2018",89.81B
"Aug. 15, 2018",87.96B
"Aug. 14, 2018",92.99B
"Aug. 13, 2018",91.74B
"Aug. 10, 2018",92.75B
"Aug. 9, 2018",92.53B
"Aug. 8, 2018",92.11B
"Aug. 7, 2018",93.87B
"Aug. 6, 2018",92.51B
"Aug. 3, 2018",91.99B
"Aug. 2, 2018",92.31B
"Aug. 1, 2018",92.60B
"July 31, 2018",93.02B
"July 30, 2018",93.13B
"July 27, 2018",92.18B
"July 26, 2018",92.59B
"July 25, 2018",92.25B
"July 24, 2018",91.48B
"July 23, 2018",90.47B
"July 20, 2018",90.51B
"July 19, 2018",90.14B
"July 18, 2018",90.90B
"July 17, 2018",90.82B
"July 16, 2018",91.17B
"July 13, 2018",92.82B
"July 12, 2018",92.18B
"July 11, 2018",90.55B
"July 10, 2018",92.52B
"July 9, 2018",91.66B
"July 6, 2018",90.09B
"July 5, 2018",89.25B
"July 3, 2018",89.98B
"July 2, 2018",88.86B
"June 30, 2018",90.05B
"June 29, 2018",91.63B
"June 28, 2018",90.21B
"June 27, 2018",90.60B
"June 26, 2018",88.96B
"June 25, 2018",87.56B
"June 22, 2018",89.48B
"June 21, 2018",86.35B
"June 20, 2018",89.11B
"June 19, 2018",87.70B
"June 18, 2018",88.10B
"June 15, 2018",86.65B
"June 14, 2018",89.89B
"June 13, 2018",91.63B
"June 12, 2018",91.41B
"June 11, 2018",92.65B
"June 8, 2018",91.41B
"June 7, 2018",91.47B
"June 6, 2018",89.59B
"June 5, 2018",89.22B
"June 4, 2018",89.62B
"June 1, 2018",90.07B
"May 31, 2018",89.02B
"May 30, 2018",89.79B
"May 29, 2018",87.06B
"May 25, 2018",86.77B
"May 24, 2018",90.26B
"May 23, 2018",91.04B
"May 22, 2018",92.23B
"May 21, 2018",92.85B
"May 18, 2018",91.55B
"May 17, 2018",92.85B
"May 16, 2018",91.90B
"May 15, 2018",92.18B
"May 14, 2018",91.59B
"May 11, 2018",91.42B
"May 10, 2018",91.30B
"May 9, 2018",90.55B
"May 8, 2018",89.43B
"May 7, 2018",88.30B
"May 4, 2018",88.40B
"May 3, 2018",87.38B
"May 2, 2018",86.75B
"May 1, 2018",87.06B
"April 30, 2018",86.81B
"April 27, 2018",86.17B
"April 26, 2018",88.53B
"April 25, 2018",86.29B
"April 24, 2018",86.59B
"April 23, 2018",86.79B
"April 20, 2018",87.15B
"April 19, 2018",87.76B
"April 18, 2018",87.89B
"April 17, 2018",87.99B
"April 16, 2018",87.08B
"April 13, 2018",86.11B
"April 12, 2018",84.16B
"April 11, 2018",84.15B
"April 10, 2018",83.11B
"April 9, 2018",81.10B
"April 6, 2018",79.51B
"April 5, 2018",80.91B
"April 4, 2018",79.86B
"April 3, 2018",80.41B
"April 2, 2018",78.14B
"March 31, 2018",79.54B
"March 29, 2018",79.24B
"March 28, 2018",78.58B
"March 27, 2018",79.06B
"March 26, 2018",78.99B
"March 23, 2018",77.42B
"March 22, 2018",75.97B
"March 21, 2018",76.60B
"March 20, 2018",73.86B
"March 19, 2018",72.54B
"March 16, 2018",74.32B
"March 15, 2018",73.26B
"March 14, 2018",73.18B
"March 13, 2018",73.18B
"March 12, 2018",74.10B
"March 9, 2018",74.47B
"March 8, 2018",72.72B
"March 7, 2018",73.31B
"March 6, 2018",73.30B
"March 5, 2018",73.22B
"March 2, 2018",73.30B
"March 1, 2018",73.09B
"Feb. 28, 2018",73.59B
"Feb. 27, 2018",75.38B
"Feb. 26, 2018",76.27B
"Feb. 23, 2018",76.81B
"Feb. 22, 2018",74.30B
"Feb. 21, 2018",72.93B
"Feb. 20, 2018",74.21B
"Feb. 16, 2018",73.99B
"Feb. 15, 2018",73.86B
"Feb. 14, 2018",75.00B
"Feb. 13, 2018",72.43B
"Feb. 12, 2018",72.53B
"Feb. 9, 2018",70.90B
"Feb. 8, 2018",72.33B
"Feb. 7, 2018",75.14B
"Feb. 6, 2018",75.51B
"Feb. 5, 2018",75.51B
"Feb. 2, 2018",77.60B
"Feb. 1, 2018",79.51B
"Jan. 31, 2018",78.88B
"Jan. 30, 2018",78.61B
"Jan. 29, 2018",80.03B
"Jan. 26, 2018",80.89B
"Jan. 25, 2018",79.81B
"Jan. 24, 2018",81.00B
"Jan. 23, 2018",80.98B
"Jan. 22, 2018",81.22B
"Jan. 19, 2018",80.13B
"Jan. 18, 2018",80.14B
"Jan. 17, 2018",80.26B
"Jan. 16, 2018",79.06B
"Jan. 12, 2018",80.49B
"Jan. 11, 2018",79.46B
"Jan. 10, 2018",77.66B
"Jan. 9, 2018",77.99B
"Jan. 8, 2018",77.44B
"Jan. 5, 2018",76.75B
"Jan. 4, 2018",76.88B
"Jan. 3, 2018",76.12B
"Jan. 2, 2018",74.92B
"Dec. 31, 2017",74.41B
"Dec. 29, 2017",75.15B
"Dec. 28, 2017",75.49B
"Dec. 27, 2017",75.98B
"Dec. 26, 2017",76.75B
"Dec. 22, 2017",75.88B
"Dec. 21, 2017",76.41B
"Dec. 20, 2017",74.38B
"Dec. 19, 2017",72.50B
"Dec. 18, 2017",72.10B
"Dec. 15, 2017",71.90B
"Dec. 14, 2017",72.06B
"Dec. 13, 2017",71.31B
"Dec. 12, 2017",71.64B
"Dec. 11, 2017",71.32B
"Dec. 8, 2017",71.18B
"Dec. 7, 2017",69.95B
"Dec. 6, 2017",69.76B
"Dec. 5, 2017",70.77B
"Dec. 4, 2017",70.84B
"Dec. 1, 2017",71.38B
"Nov. 30, 2017",70.35B
"Nov. 29, 2017",70.17B
"Nov. 28, 2017",69.46B
"Nov. 27, 2017",68.30B
"Nov. 24, 2017",69.86B
"Nov. 22, 2017",69.56B
"Nov. 21, 2017",69.31B
"Nov. 20, 2017",69.40B
"Nov. 17, 2017",69.46B
"Nov. 16, 2017",69.56B
"Nov. 15, 2017",69.89B
"Nov. 14, 2017",70.77B
"Nov. 13, 2017",72.37B
"Nov. 10, 2017",72.88B
"Nov. 9, 2017",73.52B
"Nov. 8, 2017",73.51B
"Nov. 7, 2017",73.46B
"Nov. 6, 2017",73.69B
"Nov. 3, 2017",72.84B
"Nov. 2, 2017",72.27B
"Nov. 1, 2017",71.81B
"Oct. 31, 2017",70.68B
"Oct. 30, 2017",70.96B
"Oct. 27, 2017",70.75B
"Oct. 26, 2017",71.05B
"Oct. 25, 2017",69.25B
"Oct. 24, 2017",70.48B
"Oct. 23, 2017",69.61B
"Oct. 20, 2017",69.60B
"Oct. 19, 2017",68.95B
"Oct. 18, 2017",68.95B
"Oct. 17, 2017",68.97B
"Oct. 16, 2017",68.97B
"Oct. 13, 2017",68.58B
"Oct. 12, 2017",69.07B
"Oct. 11, 2017",68.82B
"Oct. 10, 2017",68.33B
"Oct. 9, 2017",68.00B
"Oct. 6, 2017",67.94B
"Oct. 5, 2017",68.94B
"Oct. 4, 2017",68.48B
"Oct. 3, 2017",68.39B
"Oct. 2, 2017",69.67B
"Sept. 30, 2017",69.36B
"Sept. 29, 2017",72.79B
"Sept. 28, 2017",72.73B
"Sept. 27, 2017",73.00B
"Sept. 26, 2017",72.33B
"Sept. 25, 2017",72.70B
"Sept. 22, 2017",71.61B
"Sept. 21, 2017",71.13B
"Sept. 20, 2017",70.70B
"Sept. 19, 2017",69.75B
"Sept. 18, 2017",69.19B
"Sept. 15, 2017",68.48B
"Sept. 14, 2017",67.65B
"Sept. 13, 2017",67.33B
"Sept. 12, 2017",66.56B
"Sept. 11, 2017",66.56B
"Sept. 8, 2017",66.00B
"Sept. 7, 2017",66.78B
"Sept. 6, 2017",66.72B
"Sept. 5, 2017",65.90B
"Sept. 1, 2017",65.72B
"Aug. 31, 2017",65.01B
"Aug. 30, 2017",64.71B
"Aug. 29, 2017",64.03B
"Aug. 28, 2017",64.27B
"Aug. 25, 2017",64.92B
"Aug. 24, 2017",64.57B
"Aug. 23, 2017",65.05B
"Aug. 22, 2017",64.44B
"Aug. 21, 2017",63.60B
"Aug. 18, 2017",64.34B
"Aug. 17, 2017",64.21B
"Aug. 16, 2017",65.05B
"Aug. 15, 2017",66.04B
"Aug. 14, 2017",66.08B
"Aug. 11, 2017",66.39B
"Aug. 10, 2017",66.61B
"Aug. 9, 2017",67.43B
"Aug. 8, 2017",67.41B
"Aug. 7, 2017",66.85B
"Aug. 4, 2017",67.33B
"Aug. 3, 2017",66.53B
"Aug. 2, 2017",67.39B
"Aug. 1, 2017",66.34B
"July 31, 2017",67.09B
"July 28, 2017",66.96B
"July 27, 2017",66.23B
"July 26, 2017",65.06B
"July 25, 2017",65.00B
"July 24, 2017",63.74B
"July 21, 2017",63.78B
"July 20, 2017",64.49B
"July 19, 2017",65.01B
"July 18, 2017",64.30B
"July 17, 2017",64.44B
"July 14, 2017",64.76B
"July 13, 2017",64.51B
"July 12, 2017",64.50B
"July 11, 2017",64.64B
"July 10, 2017",64.50B
"July 7, 2017",64.21B
"July 6, 2017",64.59B
"July 5, 2017",65.62B
"July 3, 2017",67.45B
"June 30, 2017",65.38B
"June 29, 2017",77.85B
"June 28, 2017",77.71B
"June 27, 2017",77.72B
"June 26, 2017",78.04B
"June 23, 2017",78.78B
"June 22, 2017",78.76B
"June 21, 2017",78.93B
"June 20, 2017",80.01B
"June 19, 2017",80.67B
"June 16, 2017",80.88B
"June 15, 2017",79.47B
"June 14, 2017",79.51B
"June 13, 2017",80.76B
"June 12, 2017",79.88B
"June 9, 2017",78.77B
"June 8, 2017",76.60B
"June 7, 2017",77.21B
"June 6, 2017",78.35B
"June 5, 2017",77.78B
"June 2, 2017",78.08B
"June 1, 2017",78.82B
"May 31, 2017",78.61B
"May 30, 2017",78.73B
"May 26, 2017",79.42B
"May 25, 2017",79.05B
"May 24, 2017",81.06B
"May 23, 2017",81.17B
"May 22, 2017",81.38B
"May 19, 2017",82.06B
"May 18, 2017",80.75B
"May 17, 2017",80.74B
"May 16, 2017",81.63B
"May 15, 2017",82.01B
"May 12, 2017",81.43B
"May 11, 2017",81.99B
"May 10, 2017",82.22B
"May 9, 2017",80.56B
"May 8, 2017",81.63B
"May 5, 2017",81.18B
"May 4, 2017",80.13B
"May 3, 2017",81.56B
"May 2, 2017",81.09B
"May 1, 2017",82.06B
"April 28, 2017",82.59B
"April 27, 2017",82.53B
"April 26, 2017",83.12B
"April 25, 2017",83.68B
"April 24, 2017",82.59B
"April 21, 2017",82.38B
"April 20, 2017",82.64B
"April 19, 2017",82.70B
"April 18, 2017",83.56B
"April 17, 2017",83.88B
"April 13, 2017",83.47B
"April 12, 2017",84.48B
"April 11, 2017",85.36B
"April 10, 2017",85.36B
"April 7, 2017",84.61B
"April 6, 2017",84.94B
"April 5, 2017",84.08B
"April 4, 2017",84.84B
"April 3, 2017",84.50B
"March 31, 2017",85.02B
"March 30, 2017",85.72B
"March 29, 2017",80.71B
"March 28, 2017",80.00B
"March 27, 2017",78.66B
"March 24, 2017",78.42B
"March 23, 2017",78.89B
"March 22, 2017",79.10B
"March 21, 2017",79.76B
"March 20, 2017",80.60B
"March 17, 2017",80.33B
"March 16, 2017",80.52B
"March 15, 2017",80.52B
"March 14, 2017",79.41B
"March 13, 2017",80.52B
"March 10, 2017",80.31B
"March 9, 2017",81.31B
"March 8, 2017",80.60B
"March 7, 2017",82.84B
"March 6, 2017",83.58B
"March 3, 2017",82.96B
"March 2, 2017",83.45B
"March 1, 2017",84.48B
"Feb. 28, 2017",82.66B
"Feb. 27, 2017",82.40B
"Feb. 24, 2017",82.00B
"Feb. 23, 2017",82.32B
"Feb. 22, 2017",82.07B
"Feb. 21, 2017",83.35B
"Feb. 17, 2017",82.58B
"Feb. 16, 2017",83.61B
"Feb. 15, 2017",84.87B
"Feb. 14, 2017",85.83B
"Feb. 13, 2017",85.29B
"Feb. 10, 2017",85.83B
"Feb. 9, 2017",85.42B
"Feb. 8, 2017",85.16B
"Feb. 7, 2017",84.94B
"Feb. 6, 2017",85.77B
"Feb. 3, 2017",86.19B
"Feb. 2, 2017",84.04B
"Feb. 1, 2017",83.80B
"Jan. 31, 2017",84.13B
"Jan. 30, 2017",82.61B
"Jan. 27, 2017",85.03B
"Jan. 26, 2017",86.51B
"Jan. 25, 2017",86.58B
"Jan. 24, 2017",86.06B
"Jan. 23, 2017",85.66B
"Jan. 20, 2017",86.63B
"Jan. 19, 2017",85.56B
"Jan. 18, 2017",86.06B
"Jan. 17, 2017",85.92B
"Jan. 13, 2017",86.46B
"Jan. 12, 2017",85.92B
"Jan. 11, 2017",87.24B
"Jan. 10, 2017",85.31B
"Jan. 9, 2017",85.31B
"Jan. 6, 2017",86.65B
"Jan. 5, 2017",86.88B
"Jan. 4, 2017",87.07B
"Jan. 3, 2017",86.49B
"Dec. 31, 2016",85.90B
"Dec. 30, 2016",86.78B
"Dec. 29, 2016",87.27B
"Dec. 28, 2016",87.56B
"Dec. 27, 2016",88.58B
"Dec. 23, 2016",88.30B
"Dec. 22, 2016",88.51B
"Dec. 21, 2016",88.44B
"Dec. 20, 2016",88.52B
"Dec. 19, 2016",89.06B
"Dec. 16, 2016",89.01B
"Dec. 15, 2016",88.76B
"Dec. 14, 2016",88.45B
"Dec. 13, 2016",89.87B
"Dec. 12, 2016",88.31B
"Dec. 9, 2016",87.56B
"Dec. 8, 2016",86.33B
"Dec. 7, 2016",86.48B
"Dec. 6, 2016",86.48B
"Dec. 5, 2016",85.21B
"Dec. 2, 2016",84.27B
"Dec. 1, 2016",84.40B
"Nov. 30, 2016",84.77B
"Nov. 29, 2016",79.45B
"Nov. 28, 2016",81.03B
"Nov. 25, 2016",81.34B
"Nov. 23, 2016",82.02B
"Nov. 22, 2016",81.73B
"Nov. 21, 2016",82.09B
"Nov. 18, 2016",80.11B
"Nov. 17, 2016",78.68B
"Nov. 16, 2016",79.64B
"Nov. 15, 2016",80.75B
"Nov. 14, 2016",79.33B
"Nov. 11, 2016",79.09B
"Nov. 10, 2016",80.13B
"Nov. 9, 2016",81.31B
"Nov. 8, 2016",79.58B
"Nov. 7, 2016",79.07B
"Nov. 4, 2016",77.63B
"Nov. 3, 2016",78.67B
"Nov. 2, 2016",78.21B
"Nov. 1, 2016",78.60B
"Oct. 31, 2016",78.49B
"Oct. 28, 2016",80.37B
"Oct. 27, 2016",79.17B
"Oct. 26, 2016",76.44B
"Oct. 25, 2016",76.45B
"Oct. 24, 2016",76.99B
"Oct. 21, 2016",76.12B
"Oct. 20, 2016",76.06B
"Oct. 19, 2016",76.34B
"Oct. 18, 2016",75.02B
"Oct. 17, 2016",75.58B
"Oct. 14, 2016",76.28B
"Oct. 13, 2016",76.88B
"Oct. 12, 2016",78.51B
"Oct. 11, 2016",78.34B
"Oct. 10, 2016",79.65B
"Oct. 7, 2016",79.44B
"Oct. 6, 2016",79.81B
"Oct. 5, 2016",79.06B
"Oct. 4, 2016",77.77B
"Oct. 3, 2016",78.46B
"Sept. 30, 2016",78.51B
"Sept. 29, 2016",78.89B
