date,max_drawdown_all
"Feb. 29, 2020",62.03%
"Jan. 31, 2020",62.03%
"Dec. 31, 2019",62.03%
"Nov. 30, 2019",62.03%
"Oct. 31, 2019",62.03%
"Sept. 30, 2019",62.03%
"Aug. 31, 2019",62.03%
"July 31, 2019",62.03%
"June 30, 2019",62.03%
"May 31, 2019",62.03%
"April 30, 2019",62.03%
"March 31, 2019",62.03%
"Feb. 28, 2019",62.03%
"Jan. 31, 2019",62.03%
"Dec. 31, 2018",62.03%
"Nov. 30, 2018",62.03%
"Oct. 31, 2018",62.03%
"Sept. 30, 2018",62.03%
"Aug. 31, 2018",62.03%
"July 31, 2018",62.03%
"June 30, 2018",62.03%
"May 31, 2018",62.03%
"April 30, 2018",62.03%
"March 31, 2018",62.03%
"Feb. 28, 2018",62.03%
"Jan. 31, 2018",62.03%
"Dec. 31, 2017",62.03%
"Nov. 30, 2017",62.03%
"Oct. 31, 2017",62.03%
"Sept. 30, 2017",62.03%
"Aug. 31, 2017",62.03%
"July 31, 2017",62.03%
"June 30, 2017",62.03%
"May 31, 2017",62.03%
"April 30, 2017",62.03%
"March 31, 2017",62.03%
"Feb. 28, 2017",62.03%
"Jan. 31, 2017",62.03%
"Dec. 31, 2016",62.03%
"Nov. 30, 2016",62.03%
"Oct. 31, 2016",62.03%
"Sept. 30, 2016",62.03%
"Aug. 31, 2016",62.03%
"July 31, 2016",62.03%
"June 30, 2016",62.03%
"May 31, 2016",62.03%
"April 30, 2016",62.03%
"March 31, 2016",62.03%
"Feb. 29, 2016",62.03%
"Jan. 31, 2016",62.03%
"Dec. 31, 2015",62.03%
"Nov. 30, 2015",62.03%
"Oct. 31, 2015",62.03%
"Sept. 30, 2015",62.03%
"Aug. 31, 2015",62.03%
"July 31, 2015",62.03%
"June 30, 2015",62.03%
"May 31, 2015",62.03%
"April 30, 2015",62.03%
"March 31, 2015",62.03%
"Feb. 28, 2015",62.03%
"Jan. 31, 2015",62.03%
"Dec. 31, 2014",62.03%
"Nov. 30, 2014",62.03%
"Oct. 31, 2014",62.03%
"Sept. 30, 2014",62.03%
"Aug. 31, 2014",62.03%
"July 31, 2014",62.03%
"June 30, 2014",62.03%
"May 31, 2014",62.03%
"April 30, 2014",62.03%
"March 31, 2014",62.03%
"Feb. 28, 2014",62.03%
"Jan. 31, 2014",62.03%
"Dec. 31, 2013",62.03%
"Nov. 30, 2013",62.03%
"Oct. 31, 2013",62.03%
"Sept. 30, 2013",62.03%
"Aug. 31, 2013",62.03%
"July 31, 2013",62.03%
"June 30, 2013",62.03%
"May 31, 2013",62.03%
"April 30, 2013",62.03%
"March 31, 2013",62.03%
"Feb. 28, 2013",62.03%
"Jan. 31, 2013",62.03%
"Dec. 31, 2012",62.03%
"Nov. 30, 2012",62.03%
"Oct. 31, 2012",62.03%
"Sept. 30, 2012",62.03%
"Aug. 31, 2012",62.03%
"July 31, 2012",62.03%
"June 30, 2012",62.03%
"May 31, 2012",62.03%
"April 30, 2012",62.03%
"March 31, 2012",62.03%
"Feb. 29, 2012",62.03%
"Jan. 31, 2012",62.03%
"Dec. 31, 2011",62.03%
"Nov. 30, 2011",62.03%
"Oct. 31, 2011",62.03%
"Sept. 30, 2011",62.03%
"Aug. 31, 2011",62.03%
"July 31, 2011",62.03%
