date,eps_est_0q
"March 20, 2020",0.488
"March 19, 2020",0.537
"March 18, 2020",0.5666
"March 17, 2020",0.5506
"March 16, 2020",0.5921
"March 14, 2020",0.7034
"March 13, 2020",0.7025
"March 12, 2020",0.7376
"March 11, 2020",0.7587
"March 9, 2020",0.7891
"March 6, 2020",0.8075
"March 4, 2020",0.8074
"Feb. 28, 2020",0.8075
"Feb. 26, 2020",0.8127
"Feb. 24, 2020",0.8196
"Feb. 22, 2020",0.8057
"Feb. 20, 2020",0.792
"Feb. 18, 2020",0.7905
"Feb. 14, 2020",0.7805
"Feb. 11, 2020",0.7752
"Feb. 10, 2020",0.7856
"Feb. 5, 2020",0.7961
"Feb. 4, 2020",0.7575
"Feb. 3, 2020",0.9086
"Jan. 28, 2020",0.9198
"Jan. 27, 2020",0.9225
"Jan. 24, 2020",0.93
"Jan. 23, 2020",0.8998
"Jan. 21, 2020",0.8673
"Jan. 16, 2020",0.8635
"Jan. 14, 2020",0.8529
"Jan. 13, 2020",0.8764
"Jan. 9, 2020",0.8631
"Jan. 6, 2020",0.865
"Jan. 3, 2020",0.8397
"Dec. 31, 2019",0.8092
"Dec. 19, 2019",0.801
"Dec. 17, 2019",0.7973
"Dec. 13, 2019",0.801
"Dec. 9, 2019",0.7931
"Dec. 5, 2019",0.7933
"Dec. 3, 2019",0.7886
"Nov. 26, 2019",0.7827
"Nov. 25, 2019",0.7857
"Nov. 22, 2019",0.785
"Nov. 21, 2019",0.784
"Nov. 20, 2019",0.7976
"Nov. 18, 2019",0.7948
"Nov. 15, 2019",0.7918
"Nov. 14, 2019",0.791
"Nov. 12, 2019",0.7845
"Nov. 11, 2019",0.7846
"Nov. 7, 2019",0.7845
"Nov. 4, 2019",0.7996
"Nov. 2, 2019",0.8134
"Nov. 1, 2019",0.7832
"Oct. 30, 2019",0.7699
"Oct. 29, 2019",0.754
"Oct. 28, 2019",0.8307
"Oct. 21, 2019",0.8338
"Oct. 18, 2019",0.8342
"Oct. 17, 2019",0.8646
"Oct. 16, 2019",0.9008
"Oct. 15, 2019",0.9254
"Oct. 14, 2019",0.9628
"Oct. 11, 2019",0.9886
"Oct. 10, 2019",0.9969
"Oct. 9, 2019",1.026
"Oct. 8, 2019",1.024
"Oct. 7, 2019",1.037
"Oct. 4, 2019",1.041
"Oct. 3, 2019",1.054
"Oct. 1, 2019",1.038
"Sept. 30, 2019",0.7425
"Sept. 26, 2019",0.9768
"Sept. 11, 2019",0.9768
"Sept. 6, 2019",0.987
"Sept. 5, 2019",0.9975
"Aug. 27, 2019",1.018
"Aug. 19, 2019",1.024
"Aug. 15, 2019",1.031
"Aug. 6, 2019",1.030
"Aug. 5, 2019",1.020
"Aug. 3, 2019",1.025
"Aug. 1, 2019",1.045
"July 31, 2019",1.044
"July 30, 2019",0.9999
"July 29, 2019",1.018
"July 23, 2019",1.028
"July 18, 2019",1.029
"July 17, 2019",1.055
"July 16, 2019",1.079
"July 12, 2019",1.085
"July 11, 2019",1.085
"July 10, 2019",1.086
"July 9, 2019",1.077
"July 8, 2019",1.078
"June 30, 2019",1.033
"June 27, 2019",1.09
"June 25, 2019",1.102
"June 20, 2019",1.102
"June 17, 2019",1.101
"June 14, 2019",1.083
"May 28, 2019",1.076
"May 23, 2019",1.076
"May 22, 2019",1.089
"May 16, 2019",1.089
"May 8, 2019",1.072
"May 7, 2019",1.072
"May 6, 2019",1.079
"May 2, 2019",1.062
"May 1, 2019",1.138
"April 30, 2019",1.18
"April 29, 2019",1.038
"April 22, 2019",1.041
"April 18, 2019",1.02
"April 17, 2019",0.9882
"April 16, 2019",0.9975
"April 10, 2019",0.9113
"April 9, 2019",0.9116
"April 8, 2019",0.9113
"April 5, 2019",0.8829
"April 2, 2019",0.8394
"March 31, 2019",0.9025
"March 22, 2019",0.7568
"March 20, 2019",0.7346
"March 18, 2019",0.7368
"March 5, 2019",0.7343
"Feb. 12, 2019",0.7336
"Feb. 11, 2019",0.7329
"Feb. 8, 2019",0.7209
"Feb. 4, 2019",0.7202
"Feb. 3, 2019",0.7124
"Feb. 1, 2019",0.6963
"Jan. 31, 2019",0.6237
"Jan. 29, 2019",0.7213
"Jan. 28, 2019",0.7231
"Jan. 24, 2019",0.7051
"Jan. 23, 2019",0.7047
"Jan. 18, 2019",0.7038
"Jan. 17, 2019",0.762
"Jan. 12, 2019",0.7911
"Jan. 10, 2019",0.8288
"Jan. 9, 2019",0.8276
"Jan. 7, 2019",0.8448
"Jan. 4, 2019",0.9909
"Dec. 31, 2018",1.018
"Dec. 21, 2018",1.135
"Dec. 18, 2018",1.166
"Dec. 17, 2018",1.182
"Dec. 15, 2018",1.156
"Dec. 13, 2018",1.157
"Dec. 11, 2018",1.178
