date,year_low
"March 19, 2020",20.84
"March 18, 2020",20.84
"March 17, 2020",24.39
"March 16, 2020",25.91
"March 13, 2020",27.58
"March 12, 2020",27.82
"March 11, 2020",31.51
"March 10, 2020",32.00
"March 9, 2020",32.00
"March 6, 2020",44.68
"March 5, 2020",45.12
"March 4, 2020",45.12
"March 3, 2020",45.12
"March 2, 2020",45.12
"Feb. 28, 2020",45.12
"Feb. 27, 2020",47.13
"Feb. 26, 2020",50.13
"Feb. 25, 2020",50.13
"Feb. 24, 2020",50.13
"Feb. 21, 2020",50.13
"Feb. 20, 2020",50.13
"Feb. 19, 2020",50.13
"Feb. 18, 2020",50.13
"Feb. 14, 2020",50.13
"Feb. 13, 2020",50.13
"Feb. 12, 2020",50.13
"Feb. 11, 2020",50.13
"Feb. 10, 2020",50.13
"Feb. 7, 2020",50.13
"Feb. 6, 2020",50.13
"Feb. 5, 2020",50.13
"Feb. 4, 2020",50.13
"Feb. 3, 2020",50.13
"Jan. 31, 2020",50.13
"Jan. 30, 2020",50.13
"Jan. 29, 2020",50.13
"Jan. 28, 2020",50.13
"Jan. 27, 2020",50.13
"Jan. 24, 2020",50.13
"Jan. 23, 2020",50.13
"Jan. 22, 2020",50.13
"Jan. 21, 2020",50.13
"Jan. 17, 2020",50.13
"Jan. 16, 2020",50.13
"Jan. 15, 2020",50.13
"Jan. 14, 2020",50.13
"Jan. 13, 2020",50.13
"Jan. 10, 2020",50.13
"Jan. 9, 2020",50.13
"Jan. 8, 2020",50.13
"Jan. 7, 2020",50.13
"Jan. 6, 2020",50.13
"Jan. 3, 2020",50.13
"Jan. 2, 2020",50.13
"Dec. 31, 2019",50.13
"Dec. 30, 2019",50.13
"Dec. 27, 2019",50.13
"Dec. 26, 2019",50.13
"Dec. 24, 2019",50.13
"Dec. 23, 2019",50.13
"Dec. 20, 2019",50.13
"Dec. 19, 2019",50.13
"Dec. 18, 2019",50.13
"Dec. 17, 2019",50.13
"Dec. 16, 2019",50.13
"Dec. 13, 2019",50.13
"Dec. 12, 2019",50.13
"Dec. 11, 2019",50.13
"Dec. 10, 2019",50.13
"Dec. 9, 2019",50.13
"Dec. 6, 2019",50.13
"Dec. 5, 2019",50.13
"Dec. 4, 2019",50.13
"Dec. 3, 2019",50.13
"Dec. 2, 2019",50.13
"Nov. 29, 2019",50.13
"Nov. 27, 2019",50.13
"Nov. 26, 2019",50.13
"Nov. 25, 2019",50.13
"Nov. 22, 2019",50.13
"Nov. 21, 2019",50.13
"Nov. 20, 2019",50.13
"Nov. 19, 2019",50.13
"Nov. 18, 2019",50.13
"Nov. 15, 2019",50.13
"Nov. 14, 2019",50.13
"Nov. 13, 2019",50.13
"Nov. 12, 2019",50.13
"Nov. 11, 2019",50.13
"Nov. 8, 2019",50.13
"Nov. 7, 2019",50.13
"Nov. 6, 2019",50.13
"Nov. 5, 2019",50.13
"Nov. 4, 2019",50.13
"Nov. 1, 2019",50.13
"Oct. 31, 2019",50.13
"Oct. 30, 2019",50.13
"Oct. 29, 2019",50.13
"Oct. 28, 2019",50.13
"Oct. 25, 2019",50.13
"Oct. 24, 2019",50.13
"Oct. 23, 2019",50.13
"Oct. 22, 2019",50.13
"Oct. 21, 2019",50.13
"Oct. 18, 2019",50.13
"Oct. 17, 2019",50.13
"Oct. 16, 2019",50.13
"Oct. 15, 2019",50.13
"Oct. 14, 2019",50.13
"Oct. 11, 2019",50.13
"Oct. 10, 2019",50.13
"Oct. 9, 2019",50.13
"Oct. 8, 2019",50.13
"Oct. 7, 2019",50.13
"Oct. 4, 2019",50.13
"Oct. 3, 2019",50.13
"Oct. 2, 2019",50.13
"Oct. 1, 2019",50.13
"Sept. 30, 2019",50.13
"Sept. 27, 2019",50.13
"Sept. 26, 2019",50.13
"Sept. 25, 2019",50.13
"Sept. 24, 2019",50.13
