date,market_beta_60_month
"Sept. 30, 1995",1.002
"Aug. 31, 1995",1.073
"July 31, 1995",0.9358
"June 30, 1995",0.8971
"May 31, 1995",0.9278
"April 30, 1995",0.9094
"March 31, 1995",0.9344
"Feb. 28, 1995",0.9141
"Jan. 31, 1995",0.9108
"Dec. 31, 1994",0.8643
"Nov. 30, 1994",0.877
"Oct. 31, 1994",0.8265
"Sept. 30, 1994",0.8381
