date,market_cap
"Sept. 25, 2019",66.03B
"Sept. 24, 2019",65.83B
"Sept. 23, 2019",66.81B
"Sept. 20, 2019",67.52B
"Sept. 19, 2019",66.58B
"Sept. 18, 2019",66.62B
"Sept. 17, 2019",67.96B
"Sept. 16, 2019",69.42B
"Sept. 13, 2019",63.66B
"Sept. 12, 2019",62.56B
"Sept. 11, 2019",63.50B
"Sept. 10, 2019",62.52B
"Sept. 9, 2019",61.02B
"Sept. 6, 2019",59.54B
"Sept. 5, 2019",59.33B
"Sept. 4, 2019",59.17B
"Sept. 3, 2019",57.77B
"Aug. 30, 2019",57.93B
"Aug. 29, 2019",58.05B
"Aug. 28, 2019",57.67B
"Aug. 27, 2019",56.60B
"Aug. 26, 2019",57.03B
"Aug. 23, 2019",55.97B
"Aug. 22, 2019",58.02B
"Aug. 21, 2019",58.43B
"Aug. 20, 2019",58.52B
"Aug. 19, 2019",59.88B
"Aug. 16, 2019",57.14B
"Aug. 15, 2019",56.52B
"Aug. 14, 2019",57.48B
"Aug. 13, 2019",59.80B
"Aug. 12, 2019",58.97B
"Aug. 9, 2019",59.96B
"Aug. 8, 2019",61.14B
"Aug. 7, 2019",59.19B
"Aug. 6, 2019",60.20B
"Aug. 5, 2019",60.70B
"Aug. 2, 2019",62.69B
"Aug. 1, 2019",65.28B
"July 31, 2019",65.59B
"July 30, 2019",66.06B
"July 29, 2019",64.60B
"July 26, 2019",65.22B
"July 25, 2019",65.54B
"July 24, 2019",66.70B
"July 23, 2019",66.92B
"July 22, 2019",67.10B
"July 19, 2019",66.97B
"July 18, 2019",66.96B
"July 17, 2019",66.36B
"July 16, 2019",66.33B
"July 15, 2019",67.33B
"July 12, 2019",68.56B
"July 11, 2019",68.23B
"July 10, 2019",67.95B
"July 9, 2019",66.49B
"July 8, 2019",66.49B
"July 5, 2019",66.50B
"July 3, 2019",67.16B
"July 2, 2019",66.72B
"July 1, 2019",69.11B
"June 28, 2019",68.94B
"June 27, 2019",69.25B
"June 26, 2019",70.92B
"June 25, 2019",67.55B
"June 24, 2019",68.40B
"June 21, 2019",68.18B
"June 20, 2019",68.60B
"June 19, 2019",67.41B
"June 18, 2019",67.62B
"June 17, 2019",66.69B
"June 14, 2019",66.48B
"June 13, 2019",66.75B
"June 12, 2019",66.17B
"June 11, 2019",66.38B
"June 10, 2019",66.97B
"June 7, 2019",66.64B
"June 6, 2019",65.78B
"June 5, 2019",64.51B
"June 4, 2019",66.79B
"June 3, 2019",67.16B
"May 31, 2019",66.64B
"May 30, 2019",66.62B
"May 29, 2019",67.97B
"May 28, 2019",67.87B
"May 24, 2019",67.67B
"May 23, 2019",67.25B
"May 22, 2019",71.26B
"May 21, 2019",71.90B
"May 20, 2019",70.58B
"May 17, 2019",70.18B
"May 16, 2019",70.72B
"May 15, 2019",70.12B
"May 14, 2019",70.43B
"May 13, 2019",69.16B
"May 10, 2019",69.98B
"May 9, 2019",69.55B
"May 8, 2019",69.43B
"May 7, 2019",68.94B
"May 6, 2019",69.94B
"May 3, 2019",70.08B
"May 2, 2019",69.27B
"May 1, 2019",70.83B
"April 30, 2019",71.34B
"April 29, 2019",70.81B
"April 26, 2019",70.95B
"April 25, 2019",72.30B
"April 24, 2019",73.12B
"April 23, 2019",75.10B
"April 22, 2019",75.68B
"April 18, 2019",74.48B
"April 17, 2019",74.34B
"April 16, 2019",74.41B
"April 15, 2019",74.98B
"April 12, 2019",76.14B
"April 11, 2019",75.01B
"April 10, 2019",75.69B
"April 9, 2019",74.25B
"April 8, 2019",75.21B
"April 5, 2019",74.73B
"April 4, 2019",73.64B
"April 3, 2019",74.04B
"April 2, 2019",74.99B
"April 1, 2019",76.50B
"March 29, 2019",75.53B
"March 28, 2019",76.26B
"March 27, 2019",76.86B
"March 26, 2019",77.59B
"March 25, 2019",75.91B
"March 22, 2019",74.77B
"March 21, 2019",77.12B
"March 20, 2019",76.44B
"March 19, 2019",76.22B
"March 18, 2019",76.52B
"March 15, 2019",76.67B
"March 14, 2019",76.03B
"March 13, 2019",76.40B
"March 12, 2019",74.45B
"March 11, 2019",74.72B
"March 8, 2019",74.22B
"March 7, 2019",77.08B
"March 6, 2019",77.47B
"March 5, 2019",78.29B
"March 4, 2019",79.29B
"March 1, 2019",78.19B
"Feb. 28, 2019",76.97B
"Feb. 27, 2019",78.52B
"Feb. 26, 2019",78.18B
"Feb. 25, 2019",78.56B
"Feb. 22, 2019",79.37B
"Feb. 21, 2019",79.68B
"Feb. 20, 2019",80.15B
"Feb. 19, 2019",78.83B
"Feb. 15, 2019",79.61B
"Feb. 14, 2019",78.39B
"Feb. 13, 2019",76.89B
"Feb. 12, 2019",76.52B
"Feb. 11, 2019",75.71B
"Feb. 8, 2019",75.17B
"Feb. 7, 2019",76.55B
"Feb. 6, 2019",78.40B
"Feb. 5, 2019",78.57B
"Feb. 4, 2019",79.33B
"Feb. 1, 2019",77.91B
"Jan. 31, 2019",76.79B
"Jan. 30, 2019",74.78B
"Jan. 29, 2019",74.33B
"Jan. 28, 2019",74.39B
"Jan. 25, 2019",76.26B
"Jan. 24, 2019",75.27B
"Jan. 23, 2019",74.97B
"Jan. 22, 2019",74.85B
"Jan. 18, 2019",77.29B
"Jan. 17, 2019",76.34B
"Jan. 16, 2019",74.74B
"Jan. 15, 2019",75.17B
"Jan. 14, 2019",74.69B
"Jan. 11, 2019",75.58B
"Jan. 10, 2019",77.34B
"Jan. 9, 2019",75.64B
"Jan. 8, 2019",73.22B
"Jan. 7, 2019",72.25B
"Jan. 4, 2019",72.57B
"Jan. 3, 2019",70.78B
"Jan. 2, 2019",72.15B
"Dec. 31, 2018",70.98B
"Dec. 28, 2018",71.00B
"Dec. 27, 2018",71.64B
"Dec. 26, 2018",70.80B
"Dec. 24, 2018",65.63B
"Dec. 21, 2018",68.84B
"Dec. 20, 2018",69.07B
"Dec. 19, 2018",70.55B
"Dec. 18, 2018",71.27B
"Dec. 17, 2018",72.67B
"Dec. 14, 2018",74.31B
"Dec. 13, 2018",76.13B
"Dec. 12, 2018",75.14B
"Dec. 11, 2018",75.34B
"Dec. 10, 2018",75.06B
"Dec. 7, 2018",75.88B
"Dec. 6, 2018",76.68B
"Dec. 4, 2018",77.04B
"Dec. 3, 2018",79.56B
"Nov. 30, 2018",76.19B
"Nov. 29, 2018",76.98B
"Nov. 28, 2018",76.38B
"Nov. 27, 2018",75.15B
"Nov. 26, 2018",74.49B
"Nov. 23, 2018",73.45B
"Nov. 21, 2018",75.38B
"Nov. 20, 2018",73.67B
"Nov. 19, 2018",76.49B
"Nov. 16, 2018",76.12B
"Nov. 15, 2018",75.07B
"Nov. 14, 2018",73.82B
"Nov. 13, 2018",73.36B
"Nov. 12, 2018",74.99B
"Nov. 9, 2018",76.82B
"Nov. 8, 2018",77.03B
"Nov. 7, 2018",80.62B
"Nov. 6, 2018",80.01B
"Nov. 5, 2018",79.47B
"Nov. 2, 2018",78.10B
"Nov. 1, 2018",80.10B
"Oct. 31, 2018",80.47B
"Oct. 30, 2018",80.03B
"Oct. 29, 2018",77.54B
"Oct. 26, 2018",78.84B
"Oct. 25, 2018",78.31B
"Oct. 24, 2018",75.63B
"Oct. 23, 2018",79.69B
"Oct. 22, 2018",82.95B
"Oct. 19, 2018",83.45B
"Oct. 18, 2018",83.57B
"Oct. 17, 2018",83.44B
"Oct. 16, 2018",84.96B
"Oct. 15, 2018",84.35B
"Oct. 12, 2018",85.00B
"Oct. 11, 2018",83.80B
"Oct. 10, 2018",86.45B
"Oct. 9, 2018",91.41B
"Oct. 8, 2018",90.12B
"Oct. 5, 2018",90.25B
"Oct. 4, 2018",90.12B
"Oct. 3, 2018",90.45B
"Oct. 2, 2018",90.12B
"Oct. 1, 2018",91.97B
"Sept. 28, 2018",89.95B
"Sept. 27, 2018",90.09B
"Sept. 26, 2018",89.81B
"Sept. 25, 2018",90.77B
"Sept. 24, 2018",89.55B
"Sept. 21, 2018",88.64B
"Sept. 20, 2018",87.58B
"Sept. 19, 2018",87.77B
"Sept. 18, 2018",87.20B
"Sept. 17, 2018",86.27B
"Sept. 14, 2018",85.41B
"Sept. 13, 2018",84.31B
"Sept. 12, 2018",83.64B
"Sept. 11, 2018",83.05B
"Sept. 10, 2018",82.68B
"Sept. 7, 2018",81.60B
"Sept. 6, 2018",81.97B
"Sept. 5, 2018",84.83B
"Sept. 4, 2018",84.96B
"Aug. 31, 2018",85.33B
"Aug. 30, 2018",85.48B
"Aug. 29, 2018",85.46B
"Aug. 28, 2018",83.73B
"Aug. 27, 2018",84.65B
"Aug. 24, 2018",84.38B
"Aug. 23, 2018",83.73B
"Aug. 22, 2018",83.67B
"Aug. 21, 2018",82.38B
"Aug. 20, 2018",81.95B
"Aug. 17, 2018",81.08B
"Aug. 16, 2018",80.66B
"Aug. 15, 2018",78.81B
"Aug. 14, 2018",83.85B
"Aug. 13, 2018",82.59B
"Aug. 10, 2018",83.60B
"Aug. 9, 2018",83.38B
"Aug. 8, 2018",82.96B
"Aug. 7, 2018",84.72B
"Aug. 6, 2018",83.36B
"Aug. 3, 2018",82.85B
"Aug. 2, 2018",83.16B
"Aug. 1, 2018",83.45B
"July 31, 2018",83.87B
"July 30, 2018",83.98B
"July 27, 2018",83.03B
"July 26, 2018",83.44B
"July 25, 2018",83.10B
"July 24, 2018",82.33B
"July 23, 2018",81.32B
"July 20, 2018",81.36B
"July 19, 2018",80.99B
"July 18, 2018",81.75B
"July 17, 2018",81.67B
"July 16, 2018",82.02B
"July 13, 2018",83.67B
"July 12, 2018",83.03B
"July 11, 2018",81.40B
"July 10, 2018",83.37B
"July 9, 2018",82.51B
"July 6, 2018",80.94B
"July 5, 2018",80.10B
"July 3, 2018",80.84B
"July 2, 2018",79.71B
"June 29, 2018",81.46B
"June 28, 2018",80.04B
"June 27, 2018",80.43B
"June 26, 2018",78.79B
"June 25, 2018",77.39B
"June 22, 2018",79.31B
"June 21, 2018",76.18B
"June 20, 2018",78.94B
"June 19, 2018",77.53B
"June 18, 2018",77.93B
"June 15, 2018",76.48B
"June 14, 2018",79.72B
"June 13, 2018",81.46B
"June 12, 2018",81.24B
"June 11, 2018",82.48B
"June 8, 2018",81.24B
"June 7, 2018",81.30B
"June 6, 2018",79.42B
"June 5, 2018",79.05B
"June 4, 2018",79.45B
"June 1, 2018",79.90B
"May 31, 2018",78.85B
"May 30, 2018",79.62B
"May 29, 2018",76.89B
"May 25, 2018",76.60B
"May 24, 2018",80.09B
"May 23, 2018",80.87B
"May 22, 2018",82.06B
"May 21, 2018",82.68B
"May 18, 2018",81.38B
"May 17, 2018",82.68B
"May 16, 2018",81.73B
"May 15, 2018",82.01B
"May 14, 2018",81.42B
"May 11, 2018",81.25B
"May 10, 2018",81.13B
"May 9, 2018",80.38B
"May 8, 2018",79.26B
"May 7, 2018",78.13B
"May 4, 2018",78.23B
"May 3, 2018",77.21B
"May 2, 2018",76.58B
"May 1, 2018",76.89B
"April 30, 2018",76.64B
"April 27, 2018",76.00B
"April 26, 2018",78.36B
"April 25, 2018",76.12B
"April 24, 2018",76.42B
"April 23, 2018",76.62B
"April 20, 2018",76.98B
"April 19, 2018",77.59B
"April 18, 2018",77.72B
"April 17, 2018",77.82B
"April 16, 2018",76.91B
"April 13, 2018",75.94B
"April 12, 2018",73.99B
"April 11, 2018",73.98B
"April 10, 2018",72.94B
"April 9, 2018",70.93B
"April 6, 2018",69.34B
"April 5, 2018",70.74B
"April 4, 2018",69.69B
"April 3, 2018",70.24B
"April 2, 2018",67.97B
"March 29, 2018",69.44B
"March 28, 2018",68.78B
"March 27, 2018",69.26B
"March 26, 2018",69.19B
"March 23, 2018",67.62B
"March 22, 2018",66.17B
"March 21, 2018",66.80B
"March 20, 2018",64.06B
"March 19, 2018",62.74B
"March 16, 2018",64.52B
"March 15, 2018",63.46B
"March 14, 2018",63.38B
"March 13, 2018",63.38B
"March 12, 2018",64.30B
"March 9, 2018",64.67B
"March 8, 2018",62.92B
"March 7, 2018",63.51B
"March 6, 2018",63.50B
"March 5, 2018",63.42B
"March 2, 2018",63.50B
"March 1, 2018",63.29B
"Feb. 28, 2018",63.79B
"Feb. 27, 2018",65.58B
"Feb. 26, 2018",66.47B
"Feb. 23, 2018",67.01B
"Feb. 22, 2018",64.50B
"Feb. 21, 2018",63.13B
"Feb. 20, 2018",64.41B
"Feb. 16, 2018",64.19B
"Feb. 15, 2018",64.06B
"Feb. 14, 2018",65.20B
"Feb. 13, 2018",62.63B
"Feb. 12, 2018",62.73B
"Feb. 9, 2018",61.10B
"Feb. 8, 2018",62.53B
"Feb. 7, 2018",65.34B
"Feb. 6, 2018",65.71B
"Feb. 5, 2018",65.71B
"Feb. 2, 2018",67.80B
"Feb. 1, 2018",69.71B
"Jan. 31, 2018",69.08B
"Jan. 30, 2018",68.81B
"Jan. 29, 2018",70.23B
"Jan. 26, 2018",71.09B
"Jan. 25, 2018",70.01B
"Jan. 24, 2018",71.20B
"Jan. 23, 2018",71.18B
"Jan. 22, 2018",71.42B
"Jan. 19, 2018",70.33B
"Jan. 18, 2018",70.34B
"Jan. 17, 2018",70.46B
"Jan. 16, 2018",69.26B
"Jan. 12, 2018",70.69B
"Jan. 11, 2018",69.66B
"Jan. 10, 2018",67.86B
"Jan. 9, 2018",68.19B
"Jan. 8, 2018",67.64B
"Jan. 5, 2018",66.95B
"Jan. 4, 2018",67.08B
"Jan. 3, 2018",66.32B
"Jan. 2, 2018",65.12B
"Dec. 29, 2017",65.62B
"Dec. 28, 2017",65.97B
"Dec. 27, 2017",66.46B
"Dec. 26, 2017",67.22B
"Dec. 22, 2017",66.35B
"Dec. 21, 2017",66.89B
"Dec. 20, 2017",64.86B
"Dec. 19, 2017",62.98B
"Dec. 18, 2017",62.57B
"Dec. 15, 2017",62.37B
"Dec. 14, 2017",62.54B
"Dec. 13, 2017",61.78B
"Dec. 12, 2017",62.12B
"Dec. 11, 2017",61.80B
"Dec. 8, 2017",61.65B
"Dec. 7, 2017",60.42B
"Dec. 6, 2017",60.23B
"Dec. 5, 2017",61.25B
"Dec. 4, 2017",61.32B
"Dec. 1, 2017",61.86B
"Nov. 30, 2017",60.83B
"Nov. 29, 2017",60.65B
"Nov. 28, 2017",59.93B
"Nov. 27, 2017",58.77B
"Nov. 24, 2017",60.34B
"Nov. 22, 2017",60.04B
"Nov. 21, 2017",59.79B
"Nov. 20, 2017",59.87B
"Nov. 17, 2017",59.93B
"Nov. 16, 2017",60.04B
"Nov. 15, 2017",60.36B
"Nov. 14, 2017",61.25B
"Nov. 13, 2017",62.85B
"Nov. 10, 2017",63.35B
"Nov. 9, 2017",64.00B
"Nov. 8, 2017",63.98B
"Nov. 7, 2017",63.94B
"Nov. 6, 2017",64.16B
"Nov. 3, 2017",63.31B
"Nov. 2, 2017",62.74B
"Nov. 1, 2017",62.29B
"Oct. 31, 2017",61.15B
"Oct. 30, 2017",61.44B
"Oct. 27, 2017",61.22B
"Oct. 26, 2017",61.52B
"Oct. 25, 2017",59.73B
"Oct. 24, 2017",60.96B
"Oct. 23, 2017",60.09B
"Oct. 20, 2017",60.07B
"Oct. 19, 2017",59.43B
"Oct. 18, 2017",59.43B
"Oct. 17, 2017",59.44B
"Oct. 16, 2017",59.44B
"Oct. 13, 2017",59.06B
"Oct. 12, 2017",59.55B
"Oct. 11, 2017",59.30B
"Oct. 10, 2017",58.81B
"Oct. 9, 2017",58.47B
"Oct. 6, 2017",58.41B
"Oct. 5, 2017",59.42B
"Oct. 4, 2017",58.95B
"Oct. 3, 2017",58.87B
"Oct. 2, 2017",60.15B
"Sept. 29, 2017",60.91B
"Sept. 28, 2017",60.85B
"Sept. 27, 2017",61.12B
"Sept. 26, 2017",60.45B
"Sept. 25, 2017",60.82B
"Sept. 22, 2017",59.73B
"Sept. 21, 2017",59.25B
"Sept. 20, 2017",58.82B
"Sept. 19, 2017",57.87B
"Sept. 18, 2017",57.31B
"Sept. 15, 2017",56.60B
"Sept. 14, 2017",55.77B
"Sept. 13, 2017",55.44B
"Sept. 12, 2017",54.68B
"Sept. 11, 2017",54.68B
"Sept. 8, 2017",54.12B
"Sept. 7, 2017",54.90B
"Sept. 6, 2017",54.84B
"Sept. 5, 2017",54.02B
"Sept. 1, 2017",53.84B
"Aug. 31, 2017",53.13B
"Aug. 30, 2017",52.83B
"Aug. 29, 2017",52.15B
"Aug. 28, 2017",52.39B
"Aug. 25, 2017",53.03B
"Aug. 24, 2017",52.69B
"Aug. 23, 2017",53.17B
"Aug. 22, 2017",52.56B
"Aug. 21, 2017",51.72B
"Aug. 18, 2017",52.46B
"Aug. 17, 2017",52.33B
"Aug. 16, 2017",53.17B
"Aug. 15, 2017",54.15B
"Aug. 14, 2017",54.20B
"Aug. 11, 2017",54.51B
"Aug. 10, 2017",54.73B
"Aug. 9, 2017",55.55B
"Aug. 8, 2017",55.53B
"Aug. 7, 2017",54.97B
"Aug. 4, 2017",55.44B
"Aug. 3, 2017",54.65B
"Aug. 2, 2017",55.51B
"Aug. 1, 2017",54.46B
"July 31, 2017",55.21B
"July 28, 2017",55.08B
"July 27, 2017",54.35B
"July 26, 2017",53.18B
"July 25, 2017",53.12B
"July 24, 2017",51.85B
"July 21, 2017",51.90B
"July 20, 2017",52.61B
"July 19, 2017",53.13B
"July 18, 2017",52.41B
"July 17, 2017",52.56B
"July 14, 2017",52.88B
"July 13, 2017",52.63B
"July 12, 2017",52.62B
"July 11, 2017",52.75B
"July 10, 2017",52.62B
"July 7, 2017",52.33B
"July 6, 2017",52.71B
"July 5, 2017",53.74B
"July 3, 2017",55.57B
"June 30, 2017",53.50B
"June 29, 2017",54.53B
"June 28, 2017",54.38B
"June 27, 2017",54.40B
"June 26, 2017",54.72B
"June 23, 2017",55.46B
"June 22, 2017",55.43B
"June 21, 2017",55.61B
"June 20, 2017",56.68B
"June 19, 2017",57.35B
"June 16, 2017",57.56B
"June 15, 2017",56.15B
"June 14, 2017",56.19B
"June 13, 2017",57.44B
"June 12, 2017",56.56B
"June 9, 2017",55.45B
"June 8, 2017",53.28B
"June 7, 2017",53.89B
"June 6, 2017",55.03B
"June 5, 2017",54.46B
"June 2, 2017",54.75B
"June 1, 2017",55.50B
"May 31, 2017",55.29B
"May 30, 2017",55.41B
"May 26, 2017",56.10B
"May 25, 2017",55.73B
"May 24, 2017",57.74B
"May 23, 2017",57.85B
"May 22, 2017",58.06B
"May 19, 2017",58.74B
"May 18, 2017",57.43B
"May 17, 2017",57.41B
"May 16, 2017",58.30B
"May 15, 2017",58.69B
"May 12, 2017",58.11B
"May 11, 2017",58.66B
"May 10, 2017",58.90B
"May 9, 2017",57.24B
"May 8, 2017",58.30B
"May 5, 2017",57.86B
"May 4, 2017",56.81B
"May 3, 2017",58.24B
"May 2, 2017",57.77B
"May 1, 2017",58.74B
"April 28, 2017",59.27B
"April 27, 2017",59.21B
"April 26, 2017",59.80B
"April 25, 2017",60.36B
"April 24, 2017",59.27B
"April 21, 2017",59.06B
"April 20, 2017",59.32B
"April 19, 2017",59.38B
"April 18, 2017",60.23B
"April 17, 2017",60.56B
"April 13, 2017",60.15B
"April 12, 2017",61.16B
"April 11, 2017",62.04B
"April 10, 2017",62.04B
"April 7, 2017",61.29B
"April 6, 2017",61.62B
"April 5, 2017",60.75B
"April 4, 2017",61.52B
"April 3, 2017",61.17B
"March 31, 2017",61.69B
"March 30, 2017",61.85B
"March 29, 2017",56.84B
"March 28, 2017",56.14B
"March 27, 2017",54.79B
"March 24, 2017",54.55B
"March 23, 2017",55.02B
"March 22, 2017",55.23B
"March 21, 2017",55.89B
"March 20, 2017",56.73B
"March 17, 2017",56.47B
"March 16, 2017",56.65B
"March 15, 2017",56.65B
"March 14, 2017",55.54B
"March 13, 2017",56.65B
"March 10, 2017",56.44B
"March 9, 2017",57.44B
"March 8, 2017",56.74B
"March 7, 2017",58.97B
"March 6, 2017",59.72B
"March 3, 2017",59.10B
"March 2, 2017",59.58B
"March 1, 2017",60.62B
"Feb. 28, 2017",58.79B
"Feb. 27, 2017",58.53B
"Feb. 24, 2017",58.13B
"Feb. 23, 2017",58.45B
"Feb. 22, 2017",58.21B
"Feb. 21, 2017",59.48B
"Feb. 17, 2017",58.71B
"Feb. 16, 2017",59.74B
"Feb. 15, 2017",61.00B
"Feb. 14, 2017",61.96B
"Feb. 13, 2017",61.42B
"Feb. 10, 2017",61.96B
"Feb. 9, 2017",61.56B
"Feb. 8, 2017",61.30B
"Feb. 7, 2017",61.07B
"Feb. 6, 2017",61.90B
"Feb. 3, 2017",62.32B
"Feb. 2, 2017",60.17B
"Feb. 1, 2017",59.94B
"Jan. 31, 2017",60.26B
"Jan. 30, 2017",58.75B
"Jan. 27, 2017",61.16B
"Jan. 26, 2017",62.64B
"Jan. 25, 2017",62.72B
"Jan. 24, 2017",62.20B
"Jan. 23, 2017",61.79B
"Jan. 20, 2017",62.77B
"Jan. 19, 2017",61.69B
"Jan. 18, 2017",62.20B
"Jan. 17, 2017",62.05B
"Jan. 13, 2017",62.59B
"Jan. 12, 2017",62.05B
"Jan. 11, 2017",63.37B
"Jan. 10, 2017",61.44B
"Jan. 9, 2017",61.44B
"Jan. 6, 2017",62.78B
"Jan. 5, 2017",63.01B
"Jan. 4, 2017",63.20B
"Jan. 3, 2017",62.62B
"Dec. 30, 2016",62.12B
"Dec. 29, 2016",62.62B
"Dec. 28, 2016",62.91B
"Dec. 27, 2016",63.93B
"Dec. 23, 2016",63.65B
"Dec. 22, 2016",63.86B
"Dec. 21, 2016",63.79B
"Dec. 20, 2016",63.87B
"Dec. 19, 2016",64.40B
"Dec. 16, 2016",64.36B
"Dec. 15, 2016",64.11B
"Dec. 14, 2016",63.80B
"Dec. 13, 2016",65.22B
"Dec. 12, 2016",63.66B
"Dec. 9, 2016",62.91B
"Dec. 8, 2016",61.68B
"Dec. 7, 2016",61.83B
"Dec. 6, 2016",61.83B
"Dec. 5, 2016",60.56B
"Dec. 2, 2016",59.62B
"Dec. 1, 2016",59.75B
"Nov. 30, 2016",60.12B
"Nov. 29, 2016",54.80B
"Nov. 28, 2016",56.38B
"Nov. 25, 2016",56.69B
"Nov. 23, 2016",57.37B
"Nov. 22, 2016",57.08B
"Nov. 21, 2016",57.44B
"Nov. 18, 2016",55.46B
"Nov. 17, 2016",54.03B
"Nov. 16, 2016",54.99B
"Nov. 15, 2016",56.10B
"Nov. 14, 2016",54.68B
"Nov. 11, 2016",54.44B
"Nov. 10, 2016",55.48B
"Nov. 9, 2016",56.66B
"Nov. 8, 2016",54.93B
"Nov. 7, 2016",54.42B
"Nov. 4, 2016",52.98B
"Nov. 3, 2016",54.02B
"Nov. 2, 2016",53.56B
"Nov. 1, 2016",53.95B
"Oct. 31, 2016",53.84B
"Oct. 28, 2016",55.72B
"Oct. 27, 2016",54.52B
"Oct. 26, 2016",51.79B
"Oct. 25, 2016",51.80B
"Oct. 24, 2016",52.34B
"Oct. 21, 2016",51.47B
"Oct. 20, 2016",51.41B
"Oct. 19, 2016",51.69B
"Oct. 18, 2016",50.37B
"Oct. 17, 2016",50.92B
"Oct. 14, 2016",51.63B
"Oct. 13, 2016",52.23B
"Oct. 12, 2016",53.86B
"Oct. 11, 2016",53.69B
"Oct. 10, 2016",55.00B
"Oct. 7, 2016",54.79B
"Oct. 6, 2016",55.16B
"Oct. 5, 2016",54.41B
"Oct. 4, 2016",53.12B
"Oct. 3, 2016",53.81B
"Sept. 30, 2016",53.86B
"Sept. 29, 2016",54.07B
"Sept. 28, 2016",52.24B
"Sept. 27, 2016",48.83B
"Sept. 26, 2016",49.56B
"Sept. 23, 2016",49.47B
"Sept. 22, 2016",50.80B
"Sept. 21, 2016",49.61B
"Sept. 20, 2016",48.31B
"Sept. 19, 2016",48.65B
