date,market_beta_60_month
"Feb. 29, 2020",1.102
"Jan. 31, 2020",1.006
"Dec. 31, 2019",0.9988
"Nov. 30, 2019",0.9919
"Oct. 31, 2019",0.9753
"Sept. 30, 2019",0.9882
"Aug. 31, 2019",0.995
"July 31, 2019",0.9728
"June 30, 2019",0.9734
"May 31, 2019",0.9502
"April 30, 2019",0.8995
"March 31, 2019",0.9154
"Feb. 28, 2019",0.9132
"Jan. 31, 2019",0.8983
"Dec. 31, 2018",0.9206
"Nov. 30, 2018",0.8426
"Oct. 31, 2018",0.8564
"Sept. 30, 2018",0.8663
"Aug. 31, 2018",0.8598
"July 31, 2018",0.8991
"June 30, 2018",0.9214
"May 31, 2018",0.9139
"April 30, 2018",0.9049
"March 31, 2018",0.908
"Feb. 28, 2018",0.9118
"Jan. 31, 2018",0.8231
"Dec. 31, 2017",0.8228
"Nov. 30, 2017",0.8243
"Oct. 31, 2017",0.8315
"Sept. 30, 2017",0.8163
"Aug. 31, 2017",0.8141
"July 31, 2017",0.8084
"June 30, 2017",0.8123
"May 31, 2017",0.852
"April 30, 2017",0.8877
"March 31, 2017",0.8848
"Feb. 28, 2017",0.8796
"Jan. 31, 2017",0.9114
"Dec. 31, 2016",0.8937
"Nov. 30, 2016",0.8888
"Oct. 31, 2016",0.8629
"Sept. 30, 2016",0.8282
"Aug. 31, 2016",0.7756
"July 31, 2016",0.793
"June 30, 2016",0.8213
"May 31, 2016",0.8298
"April 30, 2016",0.8385
"March 31, 2016",0.8501
"Feb. 29, 2016",0.8595
"Jan. 31, 2016",0.8811
"Dec. 31, 2015",0.9413
"Nov. 30, 2015",0.9264
"Oct. 31, 2015",0.9165
"Sept. 30, 2015",0.8908
"Aug. 31, 2015",0.8646
"July 31, 2015",0.8458
"June 30, 2015",0.8438
"May 31, 2015",0.8502
"April 30, 2015",0.8853
"March 31, 2015",0.886
"Feb. 28, 2015",0.8672
"Jan. 31, 2015",0.8796
"Dec. 31, 2014",0.8788
"Nov. 30, 2014",0.8758
"Oct. 31, 2014",0.8909
"Sept. 30, 2014",0.8656
"Aug. 31, 2014",0.8424
"July 31, 2014",0.8379
"June 30, 2014",0.7999
"May 31, 2014",0.7993
"April 30, 2014",0.8038
"March 31, 2014",0.7297
"Feb. 28, 2014",0.6911
"Jan. 31, 2014",0.7173
"Dec. 31, 2013",0.6744
"Nov. 30, 2013",0.6688
"Oct. 31, 2013",0.5734
"Sept. 30, 2013",0.5126
"Aug. 31, 2013",0.5075
"July 31, 2013",0.4962
"June 30, 2013",0.5013
"May 31, 2013",0.4837
"April 30, 2013",0.4805
"March 31, 2013",0.5008
"Feb. 28, 2013",0.5048
"Jan. 31, 2013",0.4994
"Dec. 31, 2012",0.5135
"Nov. 30, 2012",0.5115
"Oct. 31, 2012",0.5139
"Sept. 30, 2012",0.5132
"Aug. 31, 2012",0.5203
"July 31, 2012",0.5206
"June 30, 2012",0.5151
"May 31, 2012",0.4992
"April 30, 2012",0.486
"March 31, 2012",0.492
"Feb. 29, 2012",0.4969
"Jan. 31, 2012",0.4969
"Dec. 31, 2011",0.503
"Nov. 30, 2011",0.4997
"Oct. 31, 2011",0.5071
"Sept. 30, 2011",0.5052
"Aug. 31, 2011",0.507
"July 31, 2011",0.4901
"June 30, 2011",0.4895
"May 31, 2011",0.4865
"April 30, 2011",0.4865
"March 31, 2011",0.4839
"Feb. 28, 2011",0.4841
"Jan. 31, 2011",0.476
"Dec. 31, 2010",0.4793
"Nov. 30, 2010",0.4742
"Oct. 31, 2010",0.4786
"Sept. 30, 2010",0.4797
"Aug. 31, 2010",0.4821
"July 31, 2010",0.4856
"June 30, 2010",0.4816
"May 31, 2010",0.4683
"April 30, 2010",0.4189
"March 31, 2010",0.4254
"Feb. 28, 2010",0.4331
"Jan. 31, 2010",0.4676
"Dec. 31, 2009",0.452
"Nov. 30, 2009",0.4612
"Oct. 31, 2009",0.4593
"Sept. 30, 2009",0.4669
"Aug. 31, 2009",0.4792
"July 31, 2009",0.4898
"June 30, 2009",0.5022
"May 31, 2009",0.5031
"April 30, 2009",0.5004
"March 31, 2009",0.5728
"Feb. 28, 2009",0.6318
"Jan. 31, 2009",0.5704
"Dec. 31, 2008",0.5537
"Nov. 30, 2008",0.6127
"Oct. 31, 2008",0.7155
"Sept. 30, 2008",0.8583
"Aug. 31, 2008",0.9467
"July 31, 2008",0.9629
"June 30, 2008",0.9229
"May 31, 2008",1.070
"April 30, 2008",1.048
"March 31, 2008",0.8533
"Feb. 29, 2008",0.8419
"Jan. 31, 2008",0.8684
"Dec. 31, 2007",0.8091
"Nov. 30, 2007",0.7599
"Oct. 31, 2007",0.7329
"Sept. 30, 2007",0.7007
"Aug. 31, 2007",0.7536
"July 31, 2007",0.757
"June 30, 2007",0.8436
"May 31, 2007",0.7633
"April 30, 2007",0.7578
"March 31, 2007",0.7946
"Feb. 28, 2007",0.802
"Jan. 31, 2007",0.7707
"Dec. 31, 2006",0.7787
"Nov. 30, 2006",0.7828
"Oct. 31, 2006",0.6722
