date,price_target_upside
"Sept. 7, 2018",8.35%
"Sept. 6, 2018",9.99%
"Sept. 5, 2018",8.78%
"Sept. 4, 2018",10.23%
"Aug. 31, 2018",10.04%
"Aug. 30, 2018",9.58%
"Aug. 29, 2018",9.10%
"Aug. 28, 2018",9.89%
"Aug. 27, 2018",9.73%
"Aug. 24, 2018",10.80%
"Aug. 23, 2018",11.56%
"Aug. 22, 2018",9.40%
"Aug. 21, 2018",10.96%
"Aug. 20, 2018",11.03%
"Aug. 17, 2018",11.81%
"Aug. 16, 2018",12.18%
"Aug. 15, 2018",13.72%
"Aug. 14, 2018",11.74%
"Aug. 13, 2018",11.38%
"Aug. 10, 2018",10.17%
"Aug. 9, 2018",8.94%
"Aug. 8, 2018",8.39%
"Aug. 7, 2018",7.67%
"Aug. 6, 2018",9.13%
"Aug. 3, 2018",9.13%
"Aug. 2, 2018",9.53%
"Aug. 1, 2018",8.88%
"July 31, 2018",7.81%
"July 30, 2018",7.51%
"July 27, 2018",7.39%
"July 26, 2018",4.49%
"July 25, 2018",5.31%
"July 24, 2018",6.04%
"July 23, 2018",8.14%
"July 20, 2018",8.61%
"July 19, 2018",7.80%
"July 18, 2018",7.23%
"July 17, 2018",7.12%
"July 16, 2018",6.88%
"July 13, 2018",5.83%
"July 12, 2018",6.57%
"July 11, 2018",6.69%
"July 10, 2018",5.10%
"July 9, 2018",5.84%
"July 6, 2018",6.57%
"July 5, 2018",6.59%
"July 3, 2018",6.69%
"July 2, 2018",7.31%
"June 29, 2018",5.77%
"June 28, 2018",6.75%
"June 27, 2018",6.97%
"June 26, 2018",8.39%
"June 25, 2018",9.61%
"June 22, 2018",7.17%
"June 21, 2018",9.44%
"June 20, 2018",8.23%
"June 19, 2018",7.90%
"June 18, 2018",7.74%
"June 15, 2018",7.95%
"June 14, 2018",6.33%
"June 13, 2018",6.82%
"June 12, 2018",5.53%
"June 11, 2018",4.66%
"June 8, 2018",3.92%
"June 7, 2018",5.18%
"June 6, 2018",6.23%
"June 5, 2018",8.05%
"June 4, 2018",7.66%
"June 1, 2018",6.26%
"May 31, 2018",6.50%
"May 30, 2018",6.16%
"May 29, 2018",9.73%
"May 25, 2018",9.32%
"May 24, 2018",7.20%
"May 23, 2018",4.74%
"May 22, 2018",4.76%
"May 21, 2018",3.94%
"May 18, 2018",4.77%
"May 17, 2018",4.45%
"May 16, 2018",4.27%
"May 15, 2018",4.46%
"May 14, 2018",4.41%
"May 11, 2018",4.58%
"May 10, 2018",4.01%
"May 9, 2018",6.07%
"May 8, 2018",8.57%
"May 7, 2018",9.06%
"May 4, 2018",10.25%
"May 3, 2018",10.77%
"May 2, 2018",10.39%
"May 1, 2018",10.18%
"April 30, 2018",9.05%
"April 27, 2018",9.44%
"April 26, 2018",5.44%
"April 25, 2018",7.25%
"April 24, 2018",8.82%
"April 23, 2018",7.14%
"April 20, 2018",8.07%
"April 19, 2018",7.50%
"April 18, 2018",7.87%
"April 17, 2018",9.10%
"April 16, 2018",8.68%
"April 13, 2018",9.65%
"April 12, 2018",10.53%
"April 11, 2018",10.13%
"April 10, 2018",10.64%
"April 9, 2018",13.89%
"April 6, 2018",13.89%
"April 5, 2018",12.17%
"April 4, 2018",13.89%
"April 3, 2018",13.66%
"April 2, 2018",16.46%
"March 29, 2018",14.74%
"March 28, 2018",17.57%
"March 27, 2018",16.15%
"March 26, 2018",15.68%
"March 23, 2018",17.44%
"March 22, 2018",16.47%
"March 21, 2018",14.08%
"March 20, 2018",15.70%
"March 19, 2018",15.17%
"March 16, 2018",13.68%
"March 15, 2018",14.75%
"March 14, 2018",15.32%
"March 13, 2018",13.81%
"March 12, 2018",12.74%
"March 9, 2018",14.53%
"March 8, 2018",15.03%
"March 7, 2018",15.81%
"March 6, 2018",12.89%
"March 5, 2018",12.76%
"March 2, 2018",13.83%
"March 1, 2018",14.36%
"Feb. 28, 2018",13.55%
"Feb. 27, 2018",10.97%
"Feb. 26, 2018",9.08%
"Feb. 23, 2018",10.92%
"Feb. 22, 2018",13.37%
"Feb. 21, 2018",14.60%
"Feb. 20, 2018",13.30%
"Feb. 16, 2018",12.19%
"Feb. 15, 2018",12.67%
"Feb. 14, 2018",12.88%
"Feb. 13, 2018",13.11%
"Feb. 12, 2018",12.93%
"Feb. 9, 2018",13.89%
"Feb. 8, 2018",13.45%
"Feb. 7, 2018",12.17%
"Feb. 6, 2018",10.15%
"Feb. 5, 2018",8.64%
"Feb. 2, 2018",3.33%
"Feb. 1, 2018",-1.69%
"Jan. 31, 2018",0.10%
"Jan. 30, 2018",0.83%
"Jan. 29, 2018",-0.58%
"Jan. 26, 2018",-1.69%
"Jan. 25, 2018",-0.64%
"Jan. 24, 2018",-0.82%
"Jan. 23, 2018",-1.38%
"Jan. 22, 2018",-1.33%
"Jan. 19, 2018",-0.54%
"Jan. 18, 2018",-1.09%
"Jan. 17, 2018",-2.00%
"Jan. 16, 2018",-0.84%
"Jan. 12, 2018",-1.55%
"Jan. 11, 2018",-0.89%
"Jan. 10, 2018",-0.33%
"Jan. 9, 2018",-1.12%
"Jan. 8, 2018",-1.54%
"Jan. 5, 2018",-1.19%
"Jan. 4, 2018",-1.27%
"Jan. 3, 2018",-1.22%
"Jan. 2, 2018",0.72%
"Dec. 29, 2017",2.30%
"Dec. 28, 2017",1.83%
"Dec. 27, 2017",1.98%
"Dec. 26, 2017",1.88%
"Dec. 22, 2017",1.89%
"Dec. 21, 2017",2.04%
"Dec. 20, 2017",2.86%
"Dec. 19, 2017",3.35%
"Dec. 18, 2017",2.72%
"Dec. 15, 2017",2.61%
"Dec. 14, 2017",2.77%
"Dec. 13, 2017",2.36%
"Dec. 12, 2017",2.80%
"Dec. 11, 2017",2.42%
"Dec. 8, 2017",2.78%
"Dec. 7, 2017",2.92%
"Dec. 6, 2017",3.26%
"Dec. 5, 2017",2.50%
"Dec. 4, 2017",1.66%
"Dec. 1, 2017",1.45%
"Nov. 30, 2017",1.65%
"Nov. 29, 2017",2.91%
"Nov. 28, 2017",3.67%
"Nov. 27, 2017",4.38%
"Nov. 24, 2017",3.99%
"Nov. 22, 2017",3.95%
"Nov. 21, 2017",4.25%
"Nov. 20, 2017",4.44%
"Nov. 17, 2017",4.85%
"Nov. 16, 2017",4.43%
"Nov. 15, 2017",3.86%
"Nov. 14, 2017",2.30%
"Nov. 13, 2017",1.56%
"Nov. 10, 2017",1.50%
"Nov. 9, 2017",0.25%
"Nov. 8, 2017",0.85%
"Nov. 7, 2017",0.72%
"Nov. 6, 2017",0.38%
"Nov. 3, 2017",1.07%
"Nov. 2, 2017",0.64%
"Nov. 1, 2017",0.24%
"Oct. 31, 2017",0.92%
"Oct. 30, 2017",0.69%
"Oct. 27, 2017",-0.48%
"Oct. 26, 2017",-0.19%
"Oct. 25, 2017",0.53%
"Oct. 24, 2017",0.17%
"Oct. 23, 2017",0.45%
"Oct. 20, 2017",0.61%
"Oct. 19, 2017",1.06%
"Oct. 18, 2017",0.81%
"Oct. 17, 2017",0.46%
"Oct. 16, 2017",0.31%
"Oct. 13, 2017",0.52%
"Oct. 12, 2017",0.50%
"Oct. 11, 2017",0.29%
"Oct. 10, 2017",0.71%
"Oct. 9, 2017",1.15%
"Oct. 6, 2017",1.55%
"Oct. 5, 2017",1.17%
"Oct. 4, 2017",1.45%
"Oct. 3, 2017",1.49%
"Oct. 2, 2017",1.43%
"Sept. 29, 2017",0.99%
"Sept. 28, 2017",0.74%
"Sept. 27, 2017",1.68%
"Sept. 26, 2017",2.36%
"Sept. 25, 2017",2.24%
"Sept. 22, 2017",3.60%
"Sept. 21, 2017",3.64%
"Sept. 20, 2017",2.79%
"Sept. 19, 2017",3.21%
"Sept. 18, 2017",3.38%
"Sept. 15, 2017",3.40%
"Sept. 14, 2017",3.38%
"Sept. 13, 2017",3.79%
"Sept. 12, 2017",4.15%
"Sept. 11, 2017",4.47%
"Sept. 8, 2017",5.04%
"Sept. 7, 2017",4.76%
"Sept. 6, 2017",5.10%
"Sept. 5, 2017",7.22%
"Sept. 1, 2017",8.07%
"Aug. 31, 2017",8.41%
"Aug. 30, 2017",8.86%
"Aug. 29, 2017",8.36%
"Aug. 28, 2017",8.63%
"Aug. 25, 2017",8.27%
"Aug. 24, 2017",9.07%
"Aug. 23, 2017",8.67%
"Aug. 22, 2017",8.48%
"Aug. 21, 2017",8.99%
"Aug. 18, 2017",8.86%
"Aug. 17, 2017",9.46%
"Aug. 16, 2017",7.75%
"Aug. 15, 2017",6.97%
"Aug. 14, 2017",6.71%
"Aug. 11, 2017",6.73%
"Aug. 10, 2017",5.71%
"Aug. 9, 2017",4.07%
"Aug. 8, 2017",4.40%
"Aug. 7, 2017",4.14%
"Aug. 4, 2017",4.07%
"Aug. 3, 2017",3.71%
"Aug. 2, 2017",3.57%
"Aug. 1, 2017",4.13%
"July 31, 2017",4.29%
"July 28, 2017",4.87%
"July 27, 2017",3.28%
"July 26, 2017",3.87%
"July 25, 2017",4.00%
"July 24, 2017",4.52%
"July 21, 2017",4.19%
"July 20, 2017",3.41%
"July 19, 2017",3.70%
"July 18, 2017",4.02%
"July 17, 2017",4.36%
"July 14, 2017",4.43%
"July 13, 2017",5.42%
"July 12, 2017",6.59%
"July 11, 2017",7.07%
"July 10, 2017",7.88%
"July 7, 2017",7.61%
"July 6, 2017",7.75%
"July 5, 2017",7.07%
"July 3, 2017",5.72%
"June 30, 2017",7.51%
"June 29, 2017",8.12%
"June 28, 2017",7.02%
"June 27, 2017",7.57%
"June 26, 2017",7.40%
"June 23, 2017",7.02%
"June 22, 2017",7.72%
"June 21, 2017",7.25%
"June 20, 2017",6.22%
"June 19, 2017",5.64%
"June 16, 2017",4.50%
"June 15, 2017",6.07%
"June 14, 2017",6.31%
"June 13, 2017",5.17%
"June 12, 2017",5.21%
"June 9, 2017",6.23%
"June 8, 2017",8.22%
"June 7, 2017",7.79%
"June 6, 2017",7.39%
"June 5, 2017",8.85%
"June 2, 2017",9.79%
"June 1, 2017",8.16%
"May 31, 2017",8.43%
"May 30, 2017",7.63%
"May 26, 2017",7.38%
"May 25, 2017",7.18%
"May 24, 2017",6.48%
"May 23, 2017",6.10%
"May 22, 2017",6.48%
"May 19, 2017",6.94%
"May 18, 2017",7.18%
"May 17, 2017",6.87%
"May 16, 2017",6.49%
"May 15, 2017",6.17%
"May 12, 2017",6.49%
"May 11, 2017",6.41%
"May 10, 2017",7.03%
"May 9, 2017",6.51%
"May 8, 2017",5.76%
"May 5, 2017",6.88%
"May 4, 2017",7.38%
"May 3, 2017",6.01%
"May 2, 2017",6.85%
"May 1, 2017",6.83%
"April 28, 2017",7.22%
"April 27, 2017",7.74%
"April 26, 2017",7.55%
"April 25, 2017",7.12%
"April 24, 2017",7.93%
"April 21, 2017",8.50%
"April 20, 2017",8.07%
"April 19, 2017",8.77%
"April 18, 2017",7.73%
"April 17, 2017",7.03%
"April 13, 2017",6.78%
"April 12, 2017",5.35%
"April 11, 2017",5.52%
"April 10, 2017",5.15%
"April 7, 2017",5.62%
"April 6, 2017",5.30%
"April 5, 2017",5.91%
"April 4, 2017",6.12%
"April 3, 2017",6.51%
"March 31, 2017",6.58%
"March 30, 2017",4.43%
"March 29, 2017",6.57%
"March 28, 2017",6.80%
"March 27, 2017",8.25%
"March 24, 2017",8.78%
"March 23, 2017",7.94%
"March 22, 2017",8.08%
"March 21, 2017",7.98%
"March 20, 2017",7.76%
"March 17, 2017",7.76%
"March 16, 2017",7.67%
"March 15, 2017",7.76%
"March 14, 2017",9.10%
"March 13, 2017",8.42%
"March 10, 2017",8.16%
"March 9, 2017",8.08%
"March 8, 2017",8.94%
"March 7, 2017",7.25%
"March 6, 2017",6.85%
"March 3, 2017",7.32%
"March 2, 2017",6.24%
"March 1, 2017",6.33%
"Feb. 28, 2017",8.55%
"Feb. 27, 2017",8.72%
"Feb. 24, 2017",9.34%
"Feb. 23, 2017",8.40%
"Feb. 22, 2017",9.54%
"Feb. 21, 2017",8.26%
"Feb. 17, 2017",8.43%
"Feb. 16, 2017",7.72%
"Feb. 15, 2017",6.60%
"Feb. 14, 2017",7.04%
"Feb. 13, 2017",6.81%
"Feb. 10, 2017",7.43%
"Feb. 9, 2017",8.32%
"Feb. 8, 2017",8.80%
"Feb. 7, 2017",7.11%
"Feb. 6, 2017",6.41%
"Feb. 3, 2017",6.12%
"Feb. 2, 2017",6.39%
"Feb. 1, 2017",7.04%
"Jan. 31, 2017",5.88%
"Jan. 30, 2017",4.78%
"Jan. 27, 2017",3.98%
"Jan. 26, 2017",3.87%
"Jan. 25, 2017",4.19%
"Jan. 24, 2017",4.49%
"Jan. 23, 2017",4.59%
"Jan. 20, 2017",3.62%
"Jan. 19, 2017",4.99%
"Jan. 18, 2017",3.05%
"Jan. 17, 2017",2.23%
"Jan. 13, 2017",3.07%
"Jan. 12, 2017",3.08%
"Jan. 11, 2017",2.52%
"Jan. 10, 2017",3.57%
"Jan. 9, 2017",1.90%
"Jan. 6, 2017",0.27%
"Jan. 5, 2017",0.21%
"Jan. 4, 2017",-1.28%
"Jan. 3, 2017",-2.70%
"Dec. 30, 2016",-2.02%
"Dec. 29, 2016",-2.12%
"Dec. 28, 2016",-2.07%
"Dec. 27, 2016",-2.55%
"Dec. 23, 2016",-2.51%
"Dec. 22, 2016",-2.68%
"Dec. 21, 2016",-2.04%
"Dec. 20, 2016",-2.06%
"Dec. 19, 2016",-2.05%
"Dec. 16, 2016",-2.87%
"Dec. 15, 2016",-2.70%
"Dec. 14, 2016",-2.37%
"Dec. 13, 2016",-4.52%
"Dec. 12, 2016",-2.85%
"Dec. 9, 2016",-0.78%
"Dec. 8, 2016",-0.02%
"Dec. 7, 2016",0.51%
"Dec. 6, 2016",1.10%
"Dec. 5, 2016",1.19%
"Dec. 2, 2016",1.70%
"Dec. 1, 2016",1.47%
"Nov. 30, 2016",1.95%
"Nov. 29, 2016",3.61%
"Nov. 28, 2016",2.93%
"Nov. 25, 2016",2.16%
"Nov. 23, 2016",2.39%
"Nov. 22, 2016",2.68%
"Nov. 21, 2016",2.90%
"Nov. 18, 2016",4.36%
"Nov. 17, 2016",4.42%
"Nov. 16, 2016",3.79%
"Nov. 15, 2016",2.51%
"Nov. 14, 2016",4.36%
"Nov. 11, 2016",3.89%
"Nov. 10, 2016",2.24%
"Nov. 9, 2016",3.19%
"Nov. 8, 2016",4.33%
"Nov. 7, 2016",4.15%
"Nov. 4, 2016",6.82%
"Nov. 3, 2016",6.71%
"Nov. 2, 2016",6.98%
"Nov. 1, 2016",6.72%
"Oct. 31, 2016",7.14%
"Oct. 28, 2016",5.73%
"Oct. 27, 2016",3.18%
"Oct. 26, 2016",2.98%
"Oct. 25, 2016",3.42%
"Oct. 24, 2016",3.19%
"Oct. 21, 2016",3.53%
"Oct. 20, 2016",2.83%
"Oct. 19, 2016",2.88%
"Oct. 18, 2016",3.36%
"Oct. 17, 2016",3.63%
"Oct. 14, 2016",3.63%
"Oct. 13, 2016",3.61%
"Oct. 12, 2016",2.93%
"Oct. 11, 2016",2.21%
"Oct. 10, 2016",1.02%
"Oct. 7, 2016",3.51%
"Oct. 6, 2016",3.54%
"Oct. 5, 2016",3.59%
"Oct. 4, 2016",4.49%
"Oct. 3, 2016",3.53%
"Sept. 30, 2016",3.25%
"Sept. 29, 2016",4.23%
"Sept. 28, 2016",3.70%
"Sept. 27, 2016",8.26%
"Sept. 26, 2016",8.50%
"Sept. 23, 2016",7.99%
"Sept. 22, 2016",7.88%
