date,eps_est_0y
"March 20, 2020",1.447
"March 19, 2020",1.518
"March 17, 2020",1.592
"March 16, 2020",1.683
"March 13, 2020",2.106
"March 12, 2020",2.172
"March 11, 2020",2.465
"March 9, 2020",2.559
"March 6, 2020",2.840
"March 5, 2020",3.057
"March 4, 2020",3.144
"March 2, 2020",3.224
"Feb. 28, 2020",3.021
"Feb. 26, 2020",3.061
"Feb. 25, 2020",3.088
"Feb. 24, 2020",3.089
"Feb. 21, 2020",3.094
"Feb. 14, 2020",3.117
"Feb. 12, 2020",3.113
"Feb. 10, 2020",3.020
"Feb. 3, 2020",3.001
"Feb. 2, 2020",2.861
"Feb. 1, 2020",2.862
"Jan. 31, 2020",3.423
"Jan. 29, 2020",3.496
"Jan. 27, 2020",3.548
"Jan. 24, 2020",3.564
"Jan. 23, 2020",3.529
"Jan. 22, 2020",3.484
"Jan. 17, 2020",3.488
"Jan. 16, 2020",3.488
"Jan. 15, 2020",3.525
"Jan. 14, 2020",3.529
"Jan. 10, 2020",3.524
"Jan. 6, 2020",3.558
"Jan. 3, 2020",3.574
"Dec. 31, 2019",2.323
"Dec. 19, 2019",2.628
"Dec. 17, 2019",2.620
"Dec. 12, 2019",2.623
"Dec. 10, 2019",2.624
"Dec. 9, 2019",2.624
"Dec. 6, 2019",2.628
"Dec. 2, 2019",2.622
"Nov. 29, 2019",2.618
"Nov. 26, 2019",2.618
"Nov. 25, 2019",2.616
"Nov. 20, 2019",2.612
"Nov. 15, 2019",2.617
"Nov. 7, 2019",2.620
"Nov. 6, 2019",2.576
"Nov. 4, 2019",2.572
"Nov. 3, 2019",2.555
"Nov. 1, 2019",2.555
"Oct. 23, 2019",2.688
"Oct. 21, 2019",2.677
"Oct. 18, 2019",2.648
"Oct. 17, 2019",2.688
"Oct. 16, 2019",2.763
"Oct. 15, 2019",2.804
"Oct. 14, 2019",2.834
"Oct. 11, 2019",2.878
"Oct. 9, 2019",2.901
"Oct. 8, 2019",2.912
"Oct. 7, 2019",2.936
"Oct. 4, 2019",2.950
"Oct. 3, 2019",2.978
"Oct. 2, 2019",3.006
"Oct. 1, 2019",3.039
"Sept. 30, 2019",3.067
"Sept. 27, 2019",3.067
"Sept. 16, 2019",3.067
"Sept. 11, 2019",3.08
"Sept. 10, 2019",3.113
"Sept. 9, 2019",3.121
"Sept. 3, 2019",3.140
"Aug. 27, 2019",3.174
"Aug. 23, 2019",3.174
"Aug. 22, 2019",3.175
"Aug. 20, 2019",3.175
"Aug. 19, 2019",3.200
"Aug. 15, 2019",3.208
"Aug. 13, 2019",3.228
"Aug. 8, 2019",3.236
"Aug. 7, 2019",3.259
"Aug. 6, 2019",3.280
"Aug. 5, 2019",3.282
"Aug. 3, 2019",3.259
"Aug. 2, 2019",3.276
"July 29, 2019",3.603
"July 23, 2019",3.655
"July 19, 2019",3.666
"July 18, 2019",3.720
"July 17, 2019",3.741
"July 16, 2019",3.740
"July 15, 2019",3.746
"July 12, 2019",3.795
"July 11, 2019",3.815
"July 10, 2019",3.851
"July 9, 2019",3.885
"July 5, 2019",3.883
"July 3, 2019",3.936
"July 2, 2019",3.945
"July 1, 2019",3.975
"June 27, 2019",4.043
"June 19, 2019",4.061
"June 17, 2019",4.070
"June 14, 2019",4.084
"June 7, 2019",4.080
"May 23, 2019",4.086
"May 17, 2019",4.084
"May 14, 2019",4.059
"May 13, 2019",4.092
"May 8, 2019",4.124
"May 7, 2019",4.160
"May 3, 2019",4.200
"April 30, 2019",4.201
"April 29, 2019",4.158
"April 26, 2019",4.076
"April 24, 2019",4.455
"April 22, 2019",4.454
"April 18, 2019",4.422
"April 17, 2019",4.421
"April 16, 2019",4.396
"April 11, 2019",4.351
"April 10, 2019",4.422
"April 5, 2019",4.412
"April 4, 2019",4.373
"April 3, 2019",4.354
"April 2, 2019",4.372
"March 28, 2019",4.359
"March 27, 2019",4.350
"March 26, 2019",4.352
"March 20, 2019",4.357
"March 14, 2019",4.363
"March 12, 2019",4.368
"March 8, 2019",4.374
"March 7, 2019",4.373
"March 6, 2019",4.376
"March 1, 2019",4.367
"Feb. 28, 2019",4.357
"Feb. 27, 2019",4.357
"Feb. 21, 2019",4.407
"Feb. 20, 2019",4.404
"Feb. 19, 2019",4.384
"Feb. 14, 2019",4.359
"Feb. 11, 2019",4.402
"Feb. 8, 2019",4.372
"Feb. 6, 2019",4.378
"Feb. 4, 2019",4.368
"Feb. 3, 2019",4.260
"Feb. 2, 2019",4.260
"Feb. 1, 2019",4.259
"Jan. 28, 2019",4.634
"Jan. 26, 2019",4.630
"Jan. 24, 2019",4.659
"Jan. 23, 2019",4.70
"Jan. 18, 2019",4.647
"Jan. 17, 2019",4.698
"Jan. 15, 2019",4.728
"Jan. 14, 2019",4.752
"Jan. 13, 2019",4.753
"Jan. 11, 2019",4.832
"Jan. 10, 2019",4.586
"Jan. 9, 2019",4.690
"Jan. 7, 2019",4.805
"Jan. 4, 2019",4.730
"Dec. 31, 2018",4.502
"Dec. 21, 2018",4.627
"Dec. 19, 2018",4.638
"Dec. 18, 2018",4.647
"Dec. 13, 2018",4.657
"Dec. 12, 2018",4.673
"Dec. 11, 2018",4.687
"Dec. 10, 2018",4.687
"Nov. 29, 2018",4.717
"Nov. 26, 2018",4.729
"Nov. 19, 2018",4.738
"Nov. 16, 2018",4.741
"Nov. 14, 2018",4.755
"Nov. 9, 2018",4.779
"Nov. 8, 2018",4.784
"Nov. 6, 2018",4.776
"Nov. 5, 2018",4.780
"Nov. 4, 2018",4.724
"Nov. 3, 2018",4.724
"Nov. 2, 2018",4.713
"Oct. 29, 2018",4.618
"Oct. 23, 2018",4.610
"Oct. 22, 2018",4.610
"Oct. 19, 2018",4.607
"Oct. 18, 2018",4.605
"Oct. 17, 2018",4.600
"Oct. 15, 2018",4.596
"Oct. 12, 2018",4.634
"Oct. 11, 2018",4.624
"Oct. 10, 2018",4.640
"Oct. 9, 2018",4.631
"Oct. 8, 2018",4.638
"Oct. 5, 2018",4.615
"Oct. 4, 2018",4.616
"Oct. 3, 2018",4.651
"Sept. 28, 2018",4.657
"Sept. 24, 2018",4.670
"Sept. 21, 2018",4.650
"Sept. 18, 2018",4.649
"Sept. 11, 2018",4.651
"Sept. 6, 2018",4.623
"Sept. 4, 2018",4.628
"Aug. 28, 2018",4.639
"Aug. 21, 2018",4.632
"Aug. 6, 2018",4.662
"Aug. 3, 2018",4.689
"Aug. 1, 2018",4.677
"July 30, 2018",4.718
"July 27, 2018",4.538
"July 24, 2018",5.063
"July 23, 2018",5.059
"July 20, 2018",5.078
"July 19, 2018",5.067
"July 18, 2018",5.062
"July 16, 2018",5.062
"July 13, 2018",5.049
"July 11, 2018",5.066
"July 10, 2018",5.063
"July 9, 2018",5.056
"July 6, 2018",5.036
"July 3, 2018",5.037
"July 2, 2018",5.026
"June 28, 2018",4.972
"June 25, 2018",4.971
"June 21, 2018",4.937
"June 11, 2018",4.940
"June 8, 2018",4.873
"June 1, 2018",4.870
"May 30, 2018",4.800
"May 23, 2018",4.726
"May 21, 2018",4.615
"May 18, 2018",4.590
"May 14, 2018",4.588
"May 11, 2018",4.532
"May 10, 2018",4.536
"May 7, 2018",4.52
"May 4, 2018",4.530
"May 3, 2018",4.535
"April 30, 2018",4.512
"April 29, 2018",4.599
"April 27, 2018",4.601
"April 26, 2018",4.708
"April 25, 2018",4.664
"April 24, 2018",4.653
"April 23, 2018",4.673
"April 20, 2018",4.572
"April 19, 2018",4.571
"April 18, 2018",4.569
"April 17, 2018",4.577
"April 13, 2018",4.581
"April 12, 2018",4.519
"April 10, 2018",4.518
"April 9, 2018",4.517
"April 4, 2018",4.490
"April 3, 2018",4.491
"April 2, 2018",4.496
"March 30, 2018",4.496
"March 27, 2018",4.488
"March 21, 2018",4.488
"March 20, 2018",4.496
"March 15, 2018",4.500
"March 12, 2018",4.494
"March 9, 2018",4.515
"March 8, 2018",4.535
"March 7, 2018",4.542
"March 5, 2018",4.534
"March 2, 2018",4.536
"March 1, 2018",4.531
"Feb. 28, 2018",4.552
"Feb. 27, 2018",4.551
"Feb. 23, 2018",4.522
"Feb. 22, 2018",4.508
"Feb. 20, 2018",4.503
"Feb. 15, 2018",4.508
"Feb. 14, 2018",4.508
"Feb. 13, 2018",4.535
"Feb. 12, 2018",4.528
"Feb. 8, 2018",4.542
"Feb. 6, 2018",4.542
"Feb. 5, 2018",4.554
"Feb. 4, 2018",4.516
"Feb. 3, 2018",4.516
"Feb. 2, 2018",4.546
"Jan. 30, 2018",4.49
"Jan. 26, 2018",4.523
"Jan. 24, 2018",4.504
"Jan. 23, 2018",4.453
"Jan. 22, 2018",4.453
"Jan. 19, 2018",4.385
"Jan. 18, 2018",4.339
"Jan. 16, 2018",4.309
"Jan. 12, 2018",4.280
"Jan. 11, 2018",4.273
"Jan. 9, 2018",4.253
"Jan. 8, 2018",4.238
"Jan. 4, 2018",4.185
"Jan. 3, 2018",4.180
"Jan. 2, 2018",4.177
