date,eps_est_0q
"April 22, 2019",1.074
"April 18, 2019",1.060
"April 17, 2019",1.053
"April 16, 2019",1.068
"April 11, 2019",1.042
"April 10, 2019",1.061
"April 5, 2019",1.047
"April 4, 2019",1.026
"April 2, 2019",1.028
"March 31, 2019",0.7286
"March 27, 2019",0.8896
"March 26, 2019",0.8929
"March 20, 2019",0.8947
"March 12, 2019",0.902
"March 8, 2019",0.8958
"March 7, 2019",0.8975
"March 1, 2019",0.9003
"Feb. 28, 2019",0.8961
"Feb. 27, 2019",0.8953
"Feb. 26, 2019",0.9081
"Feb. 19, 2019",0.9082
"Feb. 14, 2019",0.9051
"Feb. 11, 2019",0.9196
"Feb. 8, 2019",0.9071
"Feb. 6, 2019",0.9142
"Feb. 4, 2019",0.9046
"Feb. 3, 2019",0.8031
"Feb. 2, 2019",0.82
"Feb. 1, 2019",0.78
"Jan. 28, 2019",0.9481
"Jan. 24, 2019",0.9456
"Jan. 23, 2019",0.9806
"Jan. 18, 2019",0.9998
"Jan. 17, 2019",1.036
"Jan. 15, 2019",1.054
"Jan. 14, 2019",1.073
"Jan. 10, 2019",1.074
"Jan. 9, 2019",1.102
"Jan. 7, 2019",1.157
"Jan. 4, 2019",1.171
"Dec. 31, 2018",1.093
"Dec. 21, 2018",1.184
"Dec. 18, 2018",1.198
"Dec. 13, 2018",1.209
"Dec. 12, 2018",1.238
"Dec. 11, 2018",1.259
"Dec. 10, 2018",1.282
"Nov. 29, 2018",1.318
"Nov. 19, 2018",1.324
"Nov. 14, 2018",1.330
"Nov. 9, 2018",1.340
"Nov. 8, 2018",1.346
"Nov. 6, 2018",1.347
"Nov. 5, 2018",1.365
"Nov. 4, 2018",1.306
"Nov. 3, 2018",1.305
"Nov. 2, 2018",1.299
"Oct. 29, 2018",1.381
"Oct. 23, 2018",1.376
"Oct. 22, 2018",1.376
"Oct. 19, 2018",1.377
"Oct. 18, 2018",1.346
"Oct. 15, 2018",1.354
"Oct. 12, 2018",1.378
"Oct. 11, 2018",1.365
"Oct. 10, 2018",1.386
"Oct. 9, 2018",1.367
"Oct. 8, 2018",1.376
"Oct. 5, 2018",1.352
"Oct. 3, 2018",1.355
"Sept. 30, 2018",1.223
"Sept. 28, 2018",1.274
"Sept. 24, 2018",1.292
"Sept. 21, 2018",1.281
"Sept. 18, 2018",1.282
"Sept. 11, 2018",1.292
"Sept. 6, 2018",1.288
"Aug. 21, 2018",1.291
"Aug. 6, 2018",1.291
"Aug. 3, 2018",1.293
"Aug. 1, 2018",1.304
"July 30, 2018",1.310
"July 27, 2018",1.283
"July 24, 2018",1.327
"July 20, 2018",1.322
"July 19, 2018",1.314
"July 18, 2018",1.310
"July 16, 2018",1.310
"July 11, 2018",1.310
"July 10, 2018",1.300
"July 9, 2018",1.306
"July 3, 2018",1.307
"June 30, 2018",1.274
"June 28, 2018",1.246
"June 25, 2018",1.250
"June 11, 2018",1.228
"June 8, 2018",1.217
"June 1, 2018",1.213
"May 30, 2018",1.180
"May 21, 2018",1.173
"May 18, 2018",1.158
"May 14, 2018",1.160
"May 11, 2018",1.167
"May 10, 2018",1.173
"May 7, 2018",1.169
"May 4, 2018",1.173
"May 3, 2018",1.182
"April 30, 2018",1.168
"April 29, 2018",1.201
"April 27, 2018",1.20
"April 26, 2018",1.230
"April 25, 2018",1.209
"April 23, 2018",1.204
"April 19, 2018",1.175
"April 18, 2018",1.166
"April 13, 2018",1.164
"April 12, 2018",1.140
"April 10, 2018",1.139
"April 9, 2018",1.142
"April 4, 2018",1.148
"March 31, 2018",1.104
"March 30, 2018",1.104
"March 27, 2018",1.104
"March 21, 2018",1.104
"March 20, 2018",1.115
"March 12, 2018",1.121
"March 8, 2018",1.139
"March 7, 2018",1.147
"March 5, 2018",1.143
"March 2, 2018",1.144
"March 1, 2018",1.144
"Feb. 23, 2018",1.155
"Feb. 20, 2018",1.143
"Feb. 14, 2018",1.141
"Feb. 13, 2018",1.156
"Feb. 6, 2018",1.149
"Feb. 5, 2018",1.159
"Feb. 4, 2018",1.171
"Feb. 3, 2018",1.172
"Feb. 2, 2018",1.154
"Jan. 31, 2018",1.148
"Jan. 30, 2018",1.156
"Jan. 26, 2018",1.126
"Jan. 24, 2018",1.110
"Jan. 22, 2018",1.109
"Jan. 19, 2018",1.083
"Jan. 18, 2018",1.065
"Jan. 16, 2018",1.053
"Jan. 12, 2018",1.042
"Jan. 11, 2018",1.038
"Jan. 8, 2018",1.003
"Jan. 4, 2018",0.973
