date,forward_pe_ratio
"May 16, 2019",32.87
"May 15, 2019",32.87
"May 14, 2019",32.63
"May 13, 2019",32.59
"May 10, 2019",32.95
"May 9, 2019",33.04
"May 8, 2019",33.07
"May 7, 2019",33.02
"May 6, 2019",33.20
"May 3, 2019",33.35
"May 2, 2019",33.27
"May 1, 2019",33.86
"April 30, 2019",34.56
"April 29, 2019",34.42
"April 26, 2019",34.65
"April 25, 2019",35.39
"April 24, 2019",35.19
"April 23, 2019",35.89
"April 22, 2019",35.68
"April 18, 2019",34.92
"April 17, 2019",35.05
"April 16, 2019",34.95
"April 15, 2019",34.71
"April 12, 2019",34.83
"April 11, 2019",35.27
"April 10, 2019",35.11
"April 9, 2019",35.27
"April 8, 2019",35.73
"April 5, 2019",35.51
"April 4, 2019",35.32
"April 3, 2019",34.82
"April 2, 2019",35.03
"April 1, 2019",35.18
"March 31, 2019",
"March 29, 2019",34.78
"March 28, 2019",34.75
"March 27, 2019",34.58
"March 26, 2019",34.85
"March 25, 2019",34.40
"March 22, 2019",34.64
"March 21, 2019",35.21
"March 20, 2019",35.00
"March 19, 2019",34.81
"March 18, 2019",34.90
"March 15, 2019",34.50
"March 14, 2019",34.62
"March 13, 2019",34.74
"March 12, 2019",34.44
"March 11, 2019",34.34
"March 8, 2019",34.01
"March 7, 2019",34.50
"March 6, 2019",34.13
"March 5, 2019",34.52
"March 4, 2019",34.57
"March 1, 2019",34.44
"Feb. 28, 2019",34.02
"Feb. 27, 2019",34.21
"Feb. 26, 2019",33.86
"Feb. 25, 2019",33.79
"Feb. 22, 2019",33.76
"Feb. 21, 2019",33.50
"Feb. 20, 2019",33.80
"Feb. 19, 2019",33.67
"Feb. 15, 2019",33.45
"Feb. 14, 2019",32.83
"Feb. 13, 2019",32.82
"Feb. 12, 2019",32.46
"Feb. 11, 2019",31.90
"Feb. 8, 2019",31.84
"Feb. 7, 2019",32.15
"Feb. 6, 2019",32.39
"Feb. 5, 2019",32.54
"Feb. 4, 2019",32.21
"Feb. 1, 2019",32.68
"Jan. 31, 2019",31.54
"Jan. 30, 2019",31.12
"Jan. 29, 2019",30.78
"Jan. 28, 2019",30.66
"Jan. 25, 2019",30.87
"Jan. 24, 2019",30.73
"Jan. 23, 2019",30.69
"Jan. 22, 2019",30.94
"Jan. 18, 2019",31.42
"Jan. 17, 2019",31.05
"Jan. 16, 2019",30.84
"Jan. 15, 2019",30.85
"Jan. 14, 2019",30.83
"Jan. 11, 2019",30.87
"Jan. 10, 2019",31.01
"Jan. 9, 2019",31.17
"Jan. 8, 2019",31.01
"Jan. 7, 2019",30.78
"Jan. 4, 2019",30.63
"Jan. 3, 2019",29.54
"Jan. 2, 2019",30.00
"Dec. 31, 2018",29.35
