date,forward_ps_ratio_1y
"March 19, 2020",0.6281
"March 18, 2020",0.6042
"March 17, 2020",0.6715
"March 16, 2020",0.6292
"March 13, 2020",0.6954
"March 12, 2020",0.6782
"March 11, 2020",0.7658
"March 10, 2020",0.7919
"March 9, 2020",0.7636
"March 6, 2020",0.87
"March 5, 2020",0.9141
"March 4, 2020",0.9562
"March 3, 2020",0.9358
"March 2, 2020",0.9829
"Feb. 28, 2020",0.9384
"Feb. 27, 2020",0.9088
"Feb. 26, 2020",0.967
"Feb. 25, 2020",0.9887
"Feb. 24, 2020",1.028
"Feb. 21, 2020",1.079
"Feb. 20, 2020",1.092
"Feb. 19, 2020",1.101
"Feb. 18, 2020",1.092
"Feb. 14, 2020",1.106
"Feb. 13, 2020",1.112
"Feb. 12, 2020",1.118
"Feb. 11, 2020",1.104
"Feb. 10, 2020",1.094
"Feb. 7, 2020",1.121
"Feb. 6, 2020",1.129
"Feb. 5, 2020",1.144
"Feb. 4, 2020",1.094
"Feb. 3, 2020",1.108
"Jan. 31, 2020",1.133
"Jan. 30, 2020",1.182
"Jan. 29, 2020",1.17
"Jan. 28, 2020",1.180
"Jan. 27, 2020",1.182
"Jan. 24, 2020",1.210
"Jan. 23, 2020",1.218
"Jan. 22, 2020",1.226
"Jan. 21, 2020",1.233
"Jan. 17, 2020",1.251
"Jan. 16, 2020",1.256
"Jan. 15, 2020",1.261
"Jan. 14, 2020",1.263
"Jan. 13, 2020",1.274
"Jan. 10, 2020",1.262
"Jan. 9, 2020",1.273
"Jan. 8, 2020",1.263
"Jan. 7, 2020",1.283
"Jan. 6, 2020",1.293
"Jan. 3, 2020",1.284
"Jan. 2, 2020",1.294
"Dec. 31, 2019",1.274
"Dec. 30, 2019",1.349
"Dec. 27, 2019",1.357
"Dec. 26, 2019",1.362
"Dec. 24, 2019",1.360
"Dec. 23, 2019",1.365
"Dec. 20, 2019",1.358
"Dec. 19, 2019",1.348
"Dec. 18, 2019",1.357
"Dec. 17, 2019",1.353
"Dec. 16, 2019",1.359
"Dec. 13, 2019",1.344
"Dec. 12, 2019",1.366
"Dec. 11, 2019",1.339
