date,ohlson_score
"Dec. 31, 2019",-1.196
"Sept. 30, 2019",-0.9597
"June 30, 2019",-1.028
"March 31, 2019",-0.1793
"Dec. 31, 2018",-1.161
"Sept. 30, 2018",-1.274
"June 30, 2018",-0.952
"March 31, 2018",-0.637
"Dec. 31, 2017",-1.344
"Sept. 30, 2017",-1.067
"June 30, 2017",-0.8434
"March 31, 2017",-1.168
"Dec. 31, 2016",-0.5756
"Sept. 30, 2016",-1.04
"June 30, 2016",-0.8331
"March 31, 2016",-0.6387
"Dec. 31, 2015",-0.5157
"Sept. 30, 2015",-0.8713
"June 30, 2015",-0.7848
"March 31, 2015",-0.753
"Dec. 31, 2014",-0.7118
"Sept. 30, 2014",-0.9566
"June 30, 2014",-0.988
"March 31, 2014",-0.9483
"Dec. 31, 2013",-0.8653
"Sept. 30, 2013",-0.8377
"June 30, 2013",-0.5792
"March 31, 2013",-0.8571
"Dec. 31, 2012",-1.043
"Sept. 30, 2012",-0.7031
"June 30, 2012",-1.234
"March 31, 2012",-0.7458
"Dec. 31, 2011",-0.7217
"Sept. 30, 2011",-0.8224
"June 30, 2011",-0.8613
"March 31, 2011",-0.9108
"Dec. 31, 2010",-0.9425
"Sept. 30, 2010",-0.8782
"June 30, 2010",-1.009
"March 31, 2010",-0.7518
"Dec. 31, 2009",-0.8705
"Sept. 30, 2009",-0.824
"June 30, 2009",-0.7745
"March 31, 2009",-0.6467
"Dec. 31, 2008",-0.771
"Sept. 30, 2008",-1.279
"June 30, 2008",-1.051
"March 31, 2008",-1.036
"Dec. 31, 2007",-1.440
"Sept. 30, 2007",-1.204
"June 30, 2007",-1.348
"March 31, 2007",-1.232
"Dec. 31, 2006",-1.310
"Sept. 30, 2006",-1.325
"June 30, 2006",-1.472
"March 31, 2006",-1.171
"Dec. 31, 2005",-1.435
"Sept. 30, 2005",-1.348
"June 30, 2005",-1.205
"March 31, 2005",-1.125
"Dec. 31, 2004",-1.424
"Sept. 30, 2004",-0.9756
"June 30, 2004",-1.036
"March 31, 2004",-0.7843
"Dec. 31, 2003",-1.241
"Sept. 30, 2003",-0.6315
"June 30, 2003",-0.4078
"March 31, 2003",-0.919
"Dec. 31, 2002",-0.8688
"Sept. 30, 2002",-0.5757
"June 30, 2002",-0.7689
"March 31, 2002",-0.5349
"Dec. 31, 2001",-0.6191
"Sept. 30, 2001",-0.4572
"June 30, 2001",-0.5801
"March 31, 2001",-0.5429
"Dec. 31, 2000",-0.628
"Sept. 30, 2000",-0.2542
"June 30, 2000",-0.3131
"March 31, 2000",-0.2009
"Dec. 31, 1999",-0.0089
"Sept. 30, 1999",0.1076
"June 30, 1999",0.0307
"March 31, 1999",0.6788
"Dec. 31, 1998",-0.3792
"Sept. 30, 1998",0.0752
"June 30, 1998",-0.0464
"March 31, 1998",1.001
"Dec. 31, 1997",-0.601
"Sept. 30, 1997",0.0024
"June 30, 1997",-0.0918
"March 31, 1997",-0.0657
"Dec. 31, 1996",-0.3369
"Sept. 30, 1996",0.1359
"June 30, 1996",0.1926
"March 31, 1996",0.0566
"Dec. 31, 1995",0.0003
"Sept. 30, 1995",0.2285
"June 30, 1995",0.2306
"March 31, 1995",0.3605
"Dec. 31, 1994",0.0833
"Sept. 30, 1994",0.3637
"June 30, 1994",0.6623
"March 31, 1994",0.6643
"Dec. 31, 1993",0.3784
"Sept. 30, 1993",0.5348
"June 30, 1993",0.559
"March 31, 1993",0.6668
"Dec. 31, 1992",0.3719
"Sept. 30, 1992",0.5122
"June 30, 1992",0.8483
"March 31, 1992",0.5394
"Dec. 31, 1991",0.4536
"Sept. 30, 1991",0.6347
"June 30, 1991",1.157
"March 31, 1991",0.5122
"Dec. 31, 1990",0.5461
"Sept. 30, 1990",0.9709
"June 30, 1990",1.005
