date,year_low
"March 19, 2020",31.23
"March 18, 2020",31.23
"March 17, 2020",33.25
"March 16, 2020",33.25
"March 13, 2020",35.00
"March 12, 2020",37.00
"March 11, 2020",40.80
"March 10, 2020",40.80
"March 9, 2020",40.80
"March 6, 2020",47.20
"March 5, 2020",48.01
"March 4, 2020",48.01
"March 3, 2020",48.01
"March 2, 2020",48.01
"Feb. 28, 2020",48.01
"Feb. 27, 2020",49.80
"Feb. 26, 2020",52.93
"Feb. 25, 2020",53.97
"Feb. 24, 2020",56.36
"Feb. 21, 2020",58.79
"Feb. 20, 2020",59.45
"Feb. 19, 2020",59.45
"Feb. 18, 2020",59.45
"Feb. 14, 2020",59.62
"Feb. 13, 2020",59.62
"Feb. 12, 2020",59.62
"Feb. 11, 2020",59.62
"Feb. 10, 2020",59.62
"Feb. 7, 2020",59.89
"Feb. 6, 2020",59.89
"Feb. 5, 2020",59.89
"Feb. 4, 2020",59.89
"Feb. 3, 2020",60.37
"Jan. 31, 2020",61.86
"Jan. 30, 2020",63.43
"Jan. 29, 2020",63.90
"Jan. 28, 2020",64.63
"Jan. 27, 2020",64.70
"Jan. 24, 2020",66.04
"Jan. 23, 2020",66.05
"Jan. 22, 2020",66.30
"Jan. 21, 2020",66.30
"Jan. 17, 2020",66.30
"Jan. 16, 2020",66.30
"Jan. 15, 2020",66.30
"Jan. 14, 2020",66.30
"Jan. 13, 2020",66.30
"Jan. 10, 2020",66.30
"Jan. 9, 2020",66.30
"Jan. 8, 2020",66.30
"Jan. 7, 2020",66.30
"Jan. 6, 2020",66.30
"Jan. 3, 2020",66.30
"Jan. 2, 2020",66.30
"Dec. 31, 2019",66.30
"Dec. 30, 2019",66.30
"Dec. 27, 2019",66.30
"Dec. 26, 2019",66.08
"Dec. 24, 2019",64.65
"Dec. 23, 2019",64.65
"Dec. 20, 2019",64.65
"Dec. 19, 2019",64.65
"Dec. 18, 2019",64.65
"Dec. 17, 2019",64.65
"Dec. 16, 2019",64.65
"Dec. 13, 2019",64.65
"Dec. 12, 2019",64.65
"Dec. 11, 2019",64.65
"Dec. 10, 2019",64.65
"Dec. 9, 2019",64.65
"Dec. 6, 2019",64.65
"Dec. 5, 2019",64.65
"Dec. 4, 2019",64.65
"Dec. 3, 2019",64.65
"Dec. 2, 2019",64.65
"Nov. 29, 2019",64.65
"Nov. 27, 2019",64.65
"Nov. 26, 2019",64.65
"Nov. 25, 2019",64.65
"Nov. 22, 2019",64.65
"Nov. 21, 2019",64.65
"Nov. 20, 2019",64.65
"Nov. 19, 2019",64.65
"Nov. 18, 2019",64.65
"Nov. 15, 2019",64.65
"Nov. 14, 2019",64.65
"Nov. 13, 2019",64.65
"Nov. 12, 2019",64.65
"Nov. 11, 2019",64.65
"Nov. 8, 2019",64.65
"Nov. 7, 2019",64.65
"Nov. 6, 2019",64.65
"Nov. 5, 2019",64.65
"Nov. 4, 2019",64.65
"Nov. 1, 2019",64.65
"Oct. 31, 2019",64.65
"Oct. 30, 2019",64.65
"Oct. 29, 2019",64.65
"Oct. 28, 2019",64.65
"Oct. 25, 2019",64.65
"Oct. 24, 2019",64.65
"Oct. 23, 2019",64.65
"Oct. 22, 2019",64.65
"Oct. 21, 2019",64.65
"Oct. 18, 2019",64.65
"Oct. 17, 2019",64.65
"Oct. 16, 2019",64.65
"Oct. 15, 2019",64.65
"Oct. 14, 2019",64.65
"Oct. 11, 2019",64.65
"Oct. 10, 2019",64.65
"Oct. 9, 2019",64.65
"Oct. 8, 2019",64.65
"Oct. 7, 2019",64.65
"Oct. 4, 2019",64.65
"Oct. 3, 2019",64.65
"Oct. 2, 2019",64.65
"Oct. 1, 2019",64.65
"Sept. 30, 2019",64.65
"Sept. 27, 2019",64.65
"Sept. 26, 2019",64.65
"Sept. 25, 2019",64.65
"Sept. 24, 2019",64.65
"Sept. 23, 2019",64.65
"Sept. 20, 2019",64.65
"Sept. 19, 2019",64.65
"Sept. 18, 2019",64.65
"Sept. 17, 2019",64.65
"Sept. 16, 2019",64.65
"Sept. 13, 2019",64.65
