date,pe_ratio
"March 19, 2020",10.25
"March 18, 2020",9.857
"March 17, 2020",10.96
"March 16, 2020",10.26
"March 13, 2020",11.35
"March 12, 2020",11.07
"March 11, 2020",12.49
"March 10, 2020",12.92
"March 9, 2020",12.46
"March 6, 2020",14.19
"March 5, 2020",14.91
"March 4, 2020",15.60
"March 3, 2020",15.27
"March 2, 2020",16.04
"Feb. 28, 2020",15.31
"Feb. 27, 2020",14.83
"Feb. 26, 2020",15.78
"Feb. 25, 2020",16.13
"Feb. 24, 2020",16.77
"Feb. 21, 2020",17.60
"Feb. 20, 2020",17.82
"Feb. 19, 2020",17.96
"Feb. 18, 2020",17.82
"Feb. 14, 2020",18.05
"Feb. 13, 2020",18.13
"Feb. 12, 2020",18.24
"Feb. 11, 2020",18.01
"Feb. 10, 2020",17.85
"Feb. 7, 2020",18.29
"Feb. 6, 2020",18.42
"Feb. 5, 2020",18.67
"Feb. 4, 2020",17.85
"Feb. 3, 2020",18.07
"Jan. 31, 2020",18.49
"Jan. 30, 2020",19.28
"Jan. 29, 2020",19.08
"Jan. 28, 2020",19.24
"Jan. 27, 2020",19.27
"Jan. 24, 2020",19.74
"Jan. 23, 2020",19.87
"Jan. 22, 2020",20.00
"Jan. 21, 2020",20.11
"Jan. 17, 2020",20.40
"Jan. 16, 2020",20.48
"Jan. 15, 2020",20.56
"Jan. 14, 2020",20.60
"Jan. 13, 2020",20.77
"Jan. 10, 2020",20.58
"Jan. 9, 2020",20.76
"Jan. 8, 2020",20.60
"Jan. 7, 2020",20.92
"Jan. 6, 2020",21.09
"Jan. 3, 2020",20.93
"Jan. 2, 2020",21.10
"Dec. 31, 2019",20.77
"Dec. 30, 2019",20.20
"Dec. 27, 2019",20.32
"Dec. 26, 2019",20.39
"Dec. 24, 2019",20.35
"Dec. 23, 2019",20.43
"Dec. 20, 2019",20.33
"Dec. 19, 2019",20.17
"Dec. 18, 2019",20.31
"Dec. 17, 2019",20.26
"Dec. 16, 2019",20.35
"Dec. 13, 2019",20.12
"Dec. 12, 2019",20.45
"Dec. 11, 2019",20.05
"Dec. 10, 2019",20.08
"Dec. 9, 2019",20.25
"Dec. 6, 2019",20.21
"Dec. 5, 2019",19.89
"Dec. 4, 2019",19.96
"Dec. 3, 2019",19.73
"Dec. 2, 2019",19.89
"Nov. 29, 2019",19.81
"Nov. 27, 2019",19.97
"Nov. 26, 2019",19.98
"Nov. 25, 2019",20.03
"Nov. 22, 2019",20.17
