date,forward_pe_ratio_1y
"March 19, 2020",12.85
"March 18, 2020",12.36
"March 17, 2020",13.74
"March 16, 2020",12.87
"March 13, 2020",14.22
"March 12, 2020",13.32
"March 11, 2020",15.04
"March 10, 2020",15.56
"March 9, 2020",15.00
"March 6, 2020",17.09
"March 5, 2020",17.96
"March 4, 2020",18.79
"March 3, 2020",18.38
"March 2, 2020",19.31
"Feb. 28, 2020",18.43
"Feb. 27, 2020",17.85
"Feb. 26, 2020",19.00
"Feb. 25, 2020",19.42
"Feb. 24, 2020",20.20
"Feb. 21, 2020",21.19
"Feb. 20, 2020",21.45
"Feb. 19, 2020",21.62
"Feb. 18, 2020",21.46
"Feb. 14, 2020",21.74
"Feb. 13, 2020",21.84
"Feb. 12, 2020",21.96
"Feb. 11, 2020",21.69
"Feb. 10, 2020",21.49
"Feb. 7, 2020",22.03
"Feb. 6, 2020",22.18
"Feb. 5, 2020",22.48
"Feb. 4, 2020",21.49
"Feb. 3, 2020",21.76
"Jan. 31, 2020",22.26
"Jan. 30, 2020",23.22
"Jan. 29, 2020",22.98
"Jan. 28, 2020",23.17
"Jan. 27, 2020",23.20
"Jan. 24, 2020",23.77
"Jan. 23, 2020",23.93
"Jan. 22, 2020",24.08
"Jan. 21, 2020",24.22
"Jan. 17, 2020",24.57
"Jan. 16, 2020",24.66
"Jan. 15, 2020",24.76
"Jan. 14, 2020",24.80
"Jan. 13, 2020",25.01
"Jan. 10, 2020",24.78
"Jan. 9, 2020",25.00
"Jan. 8, 2020",24.81
"Jan. 7, 2020",25.19
"Jan. 6, 2020",25.40
"Jan. 3, 2020",25.20
"Jan. 2, 2020",25.41
"Dec. 31, 2019",25.01
"Dec. 30, 2019",43.65
"Dec. 27, 2019",43.91
"Dec. 26, 2019",44.06
"Dec. 24, 2019",43.99
"Dec. 23, 2019",44.16
"Dec. 20, 2019",43.94
"Dec. 19, 2019",43.60
"Dec. 18, 2019",43.90
"Dec. 17, 2019",43.78
"Dec. 16, 2019",43.98
"Dec. 13, 2019",43.50
"Dec. 12, 2019",44.19
"Dec. 11, 2019",43.33
"Dec. 10, 2019",43.39
"Dec. 9, 2019",43.77
"Dec. 6, 2019",43.67
"Dec. 5, 2019",42.98
"Dec. 4, 2019",43.13
"Dec. 3, 2019",42.65
"Dec. 2, 2019",42.99
"Nov. 29, 2019",42.80
"Nov. 27, 2019",43.16
"Nov. 26, 2019",43.19
"Nov. 25, 2019",43.29
"Nov. 22, 2019",43.58
"Nov. 21, 2019",43.77
"Nov. 20, 2019",42.74
"Nov. 19, 2019",42.61
"Nov. 18, 2019",43.05
"Nov. 15, 2019",43.47
"Nov. 14, 2019",43.04
"Nov. 13, 2019",43.22
"Nov. 12, 2019",43.58
"Nov. 11, 2019",44.19
"Nov. 8, 2019",44.46
"Nov. 7, 2019",45.87
"Nov. 6, 2019",44.92
"Nov. 5, 2019",45.92
"Nov. 4, 2019",45.03
"Nov. 1, 2019",43.73
"Oct. 31, 2019",42.45
"Oct. 30, 2019",42.55
"Oct. 29, 2019",43.00
"Oct. 28, 2019",43.12
"Oct. 25, 2019",43.51
"Oct. 24, 2019",43.41
"Oct. 23, 2019",43.82
"Oct. 22, 2019",43.41
"Oct. 21, 2019",43.19
"Oct. 18, 2019",42.48
"Oct. 17, 2019",42.81
"Oct. 16, 2019",42.87
"Oct. 15, 2019",43.61
"Oct. 14, 2019",43.46
"Oct. 11, 2019",43.34
"Oct. 10, 2019",42.88
"Oct. 9, 2019",42.37
"Oct. 8, 2019",41.91
"Oct. 7, 2019",42.74
"Oct. 4, 2019",43.33
"Oct. 3, 2019",42.71
"Oct. 2, 2019",42.19
"Oct. 1, 2019",43.32
"Sept. 30, 2019",44.36
"Sept. 27, 2019",44.91
"Sept. 26, 2019",44.59
"Sept. 25, 2019",44.83
"Sept. 24, 2019",44.70
"Sept. 23, 2019",45.32
"Sept. 20, 2019",45.29
"Sept. 19, 2019",45.44
"Sept. 18, 2019",45.75
"Sept. 17, 2019",45.97
"Sept. 16, 2019",46.32
"Sept. 13, 2019",45.64
"Sept. 12, 2019",45.22
"Sept. 11, 2019",45.19
"Sept. 10, 2019",45.28
"Sept. 9, 2019",44.92
"Sept. 6, 2019",44.56
"Sept. 5, 2019",44.15
"Sept. 4, 2019",43.53
"Sept. 3, 2019",43.07
"Aug. 30, 2019",43.02
"Aug. 29, 2019",42.99
"Aug. 28, 2019",42.52
"Aug. 27, 2019",42.21
"Aug. 26, 2019",42.63
"Aug. 23, 2019",42.40
"Aug. 22, 2019",43.71
"Aug. 21, 2019",43.80
"Aug. 20, 2019",43.37
"Aug. 19, 2019",43.63
"Aug. 16, 2019",42.91
"Aug. 15, 2019",42.25
"Aug. 14, 2019",42.50
"Aug. 13, 2019",44.29
"Aug. 12, 2019",43.75
"Aug. 9, 2019",44.51
"Aug. 8, 2019",45.47
"Aug. 7, 2019",44.29
"Aug. 6, 2019",44.58
"Aug. 5, 2019",44.15
"Aug. 2, 2019",45.08
"Aug. 1, 2019",45.52
"July 31, 2019",46.72
"July 30, 2019",47.34
"July 29, 2019",47.33
"July 26, 2019",47.00
"July 25, 2019",47.08
