date,market_cap
"July 10, 2018",354.20B
"July 9, 2018",350.98B
"July 6, 2018",348.57B
"July 5, 2018",348.48B
"July 3, 2018",348.19B
"July 2, 2018",346.16B
"June 29, 2018",350.43B
"June 28, 2018",347.21B
"June 27, 2018",346.11B
"June 26, 2018",341.57B
"June 25, 2018",337.76B
"June 22, 2018",344.71B
"June 21, 2018",337.55B
"June 20, 2018",340.77B
"June 19, 2018",341.83B
"June 18, 2018",342.34B
"June 15, 2018",341.66B
"June 14, 2018",346.87B
"June 13, 2018",345.26B
"June 12, 2018",349.11B
"June 11, 2018",351.99B
"June 8, 2018",354.11B
"June 7, 2018",351.06B
"June 6, 2018",347.59B
"June 5, 2018",341.74B
"June 4, 2018",342.97B
"June 1, 2018",346.61B
"May 31, 2018",344.12B
"May 30, 2018",345.22B
"May 29, 2018",332.17B
"May 25, 2018",333.40B
"May 24, 2018",340.01B
"May 23, 2018",347.97B
"May 22, 2018",345.81B
"May 21, 2018",348.52B
"May 18, 2018",344.37B
"May 17, 2018",346.83B
"May 16, 2018",347.42B
"May 15, 2018",346.45B
"May 14, 2018",346.61B
"May 11, 2018",344.29B
"May 10, 2018",346.15B
"May 9, 2018",338.57B
"May 8, 2018",330.77B
"May 7, 2018",329.29B
"May 4, 2018",325.73B
"May 3, 2018",324.21B
"May 2, 2018",325.31B
"May 1, 2018",325.94B
"April 30, 2018",329.33B
"April 27, 2018",329.50B
"April 26, 2018",342.51B
"April 25, 2018",336.75B
"April 24, 2018",331.87B
"April 23, 2018",337.04B
"April 20, 2018",334.63B
"April 19, 2018",336.41B
"April 18, 2018",335.56B
"April 17, 2018",331.79B
"April 16, 2018",332.68B
"April 13, 2018",329.71B
"April 12, 2018",327.09B
"April 11, 2018",327.98B
"April 10, 2018",326.45B
"April 9, 2018",317.13B
"April 6, 2018",317.13B
"April 5, 2018",322.00B
"April 4, 2018",317.13B
"April 3, 2018",317.62B
"April 2, 2018",310.00B
"March 29, 2018",316.03B
"March 28, 2018",308.41B
"March 27, 2018",312.18B
"March 26, 2018",313.45B
"March 23, 2018",308.75B
"March 22, 2018",311.33B
"March 21, 2018",317.85B
"March 20, 2018",313.41B
"March 19, 2018",314.08B
"March 16, 2018",318.19B
"March 15, 2018",315.23B
"March 14, 2018",311.75B
"March 13, 2018",315.69B
"March 12, 2018",318.70B
"March 9, 2018",315.82B
"March 8, 2018",313.96B
"March 7, 2018",314.55B
"March 6, 2018",322.68B
"March 5, 2018",323.06B
"March 2, 2018",320.01B
"March 1, 2018",318.53B
"Feb. 28, 2018",320.82B
"Feb. 27, 2018",328.40B
"Feb. 26, 2018",334.08B
"Feb. 23, 2018",328.53B
"Feb. 22, 2018",321.45B
"Feb. 21, 2018",317.34B
"Feb. 20, 2018",320.99B
"Feb. 16, 2018",324.34B
"Feb. 15, 2018",322.94B
"Feb. 14, 2018",324.00B
"Feb. 13, 2018",323.32B
"Feb. 12, 2018",323.83B
"Feb. 9, 2018",321.11B
"Feb. 8, 2018",322.34B
"Feb. 7, 2018",326.03B
"Feb. 6, 2018",332.01B
"Feb. 5, 2018",337.81B
"Feb. 2, 2018",358.19B
"Feb. 1, 2018",377.43B
"Jan. 31, 2018",369.93B
"Jan. 30, 2018",367.86B
"Jan. 29, 2018",373.07B
"Jan. 26, 2018",377.27B
"Jan. 25, 2018",374.60B
"Jan. 24, 2018",375.28B
"Jan. 23, 2018",374.30B
"Jan. 22, 2018",374.09B
"Jan. 19, 2018",369.43B
"Jan. 18, 2018",370.62B
"Jan. 17, 2018",373.03B
"Jan. 16, 2018",368.67B
"Jan. 12, 2018",371.00B
"Jan. 11, 2018",368.50B
"Jan. 10, 2018",364.89B
"Jan. 9, 2018",367.82B
"Jan. 8, 2018",369.39B
"Jan. 5, 2018",367.73B
"Jan. 4, 2018",368.03B
"Jan. 3, 2018",367.52B
"Jan. 2, 2018",360.44B
"Dec. 29, 2017",354.39B
"Dec. 28, 2017",356.00B
"Dec. 27, 2017",355.49B
"Dec. 26, 2017",355.83B
"Dec. 22, 2017",355.79B
"Dec. 21, 2017",355.28B
"Dec. 20, 2017",351.13B
"Dec. 19, 2017",349.31B
"Dec. 18, 2017",351.43B
"Dec. 15, 2017",351.81B
"Dec. 14, 2017",351.26B
"Dec. 13, 2017",352.19B
"Dec. 12, 2017",350.66B
"Dec. 11, 2017",351.81B
"Dec. 8, 2017",350.24B
"Dec. 7, 2017",349.77B
"Dec. 6, 2017",348.63B
"Dec. 5, 2017",351.21B
"Dec. 4, 2017",354.09B
"Dec. 1, 2017",353.63B
"Nov. 30, 2017",352.91B
"Nov. 29, 2017",348.59B
"Nov. 28, 2017",346.04B
"Nov. 27, 2017",343.67B
"Nov. 24, 2017",344.99B
"Nov. 22, 2017",343.63B
"Nov. 21, 2017",342.65B
"Nov. 20, 2017",341.30B
"Nov. 17, 2017",339.99B
"Nov. 16, 2017",341.34B
"Nov. 15, 2017",344.10B
"Nov. 14, 2017",348.46B
"Nov. 13, 2017",351.21B
"Nov. 10, 2017",351.43B
"Nov. 9, 2017",355.79B
"Nov. 8, 2017",353.67B
"Nov. 7, 2017",354.14B
"Nov. 6, 2017",354.86B
"Nov. 3, 2017",352.44B
"Nov. 2, 2017",353.93B
"Nov. 1, 2017",355.37B
"Oct. 31, 2017",353.16B
"Oct. 30, 2017",353.97B
"Oct. 27, 2017",354.69B
"Oct. 26, 2017",353.67B
"Oct. 25, 2017",352.40B
"Oct. 24, 2017",353.67B
"Oct. 23, 2017",352.70B
"Oct. 20, 2017",352.15B
"Oct. 19, 2017",350.58B
"Oct. 18, 2017",350.66B
"Oct. 17, 2017",351.51B
"Oct. 16, 2017",350.87B
"Oct. 13, 2017",349.18B
"Oct. 12, 2017",349.26B
"Oct. 11, 2017",349.98B
"Oct. 10, 2017",348.54B
"Oct. 9, 2017",347.57B
"Oct. 6, 2017",346.21B
"Oct. 5, 2017",347.53B
"Oct. 4, 2017",346.55B
"Oct. 3, 2017",346.43B
"Oct. 2, 2017",345.87B
"Sept. 29, 2017",347.36B
"Sept. 28, 2017",348.25B
"Sept. 27, 2017",345.03B
"Sept. 26, 2017",342.74B
"Sept. 25, 2017",343.12B
"Sept. 22, 2017",338.63B
"Sept. 21, 2017",338.50B
"Sept. 20, 2017",341.30B
"Sept. 19, 2017",339.90B
"Sept. 18, 2017",339.35B
"Sept. 15, 2017",339.27B
"Sept. 14, 2017",339.35B
"Sept. 13, 2017",337.99B
"Sept. 12, 2017",336.85B
"Sept. 11, 2017",335.79B
"Sept. 8, 2017",333.97B
"Sept. 7, 2017",334.86B
"Sept. 6, 2017",333.80B
"Sept. 5, 2017",327.02B
"Sept. 1, 2017",324.44B
"Aug. 31, 2017",323.42B
"Aug. 30, 2017",322.44B
"Aug. 29, 2017",323.93B
"Aug. 28, 2017",324.01B
"Aug. 25, 2017",325.07B
"Aug. 24, 2017",323.42B
"Aug. 23, 2017",324.60B
"Aug. 22, 2017",325.16B
"Aug. 21, 2017",323.63B
"Aug. 18, 2017",324.73B
"Aug. 17, 2017",323.12B
"Aug. 16, 2017",328.25B
"Aug. 15, 2017",330.66B
"Aug. 14, 2017",331.47B
"Aug. 11, 2017",331.38B
"Aug. 10, 2017",334.60B
"Aug. 9, 2017",339.86B
"Aug. 8, 2017",338.80B
"Aug. 7, 2017",339.65B
"Aug. 4, 2017",339.86B
"Aug. 3, 2017",341.04B
"Aug. 2, 2017",341.51B
"Aug. 1, 2017",339.69B
"July 31, 2017",339.14B
"July 28, 2017",337.27B
"July 27, 2017",342.49B
"July 26, 2017",340.54B
"July 25, 2017",340.11B
"July 24, 2017",338.42B
"July 21, 2017",339.48B
"July 20, 2017",342.61B
"July 19, 2017",342.57B
"July 18, 2017",341.51B
"July 17, 2017",342.61B
"July 14, 2017",344.39B
"July 13, 2017",343.08B
"July 12, 2017",343.04B
"July 11, 2017",341.51B
"July 10, 2017",339.65B
"July 7, 2017",339.90B
"July 6, 2017",339.48B
"July 5, 2017",342.57B
"July 3, 2017",347.87B
"June 30, 2017",342.06B
"June 29, 2017",341.95B
"June 28, 2017",345.46B
"June 27, 2017",343.68B
"June 26, 2017",344.24B
"June 23, 2017",345.80B
"June 22, 2017",343.56B
"June 21, 2017",345.08B
"June 20, 2017",348.77B
"June 19, 2017",350.68B
"June 16, 2017",353.77B
"June 15, 2017",348.56B
"June 14, 2017",347.75B
"June 13, 2017",351.52B
"June 12, 2017",351.40B
"June 9, 2017",348.01B
"June 8, 2017",341.61B
"June 7, 2017",342.84B
"June 6, 2017",344.11B
"June 5, 2017",339.49B
"June 2, 2017",336.86B
"June 1, 2017",341.95B
"May 31, 2017",341.10B
"May 30, 2017",343.64B
"May 26, 2017",345.55B
"May 25, 2017",346.40B
"May 24, 2017",348.68B
"May 23, 2017",349.91B
"May 22, 2017",348.68B
"May 19, 2017",347.16B
"May 18, 2017",346.40B
"May 17, 2017",347.41B
"May 16, 2017",349.79B
"May 15, 2017",350.85B
"May 12, 2017",349.79B
"May 11, 2017",350.04B
"May 10, 2017",347.07B
"May 9, 2017",348.77B
"May 8, 2017",351.23B
"May 5, 2017",347.54B
"May 4, 2017",345.93B
"May 3, 2017",350.42B
"May 2, 2017",347.67B
"May 1, 2017",347.71B
"April 28, 2017",345.97B
"April 27, 2017",344.32B
"April 26, 2017",344.91B
"April 25, 2017",346.31B
"April 24, 2017",343.68B
"April 21, 2017",341.90B
"April 20, 2017",343.26B
"April 19, 2017",341.06B
"April 18, 2017",343.43B
"April 17, 2017",345.68B
"April 13, 2017",346.14B
"April 12, 2017",351.57B
"April 11, 2017",351.02B
"April 10, 2017",352.24B
"April 7, 2017",350.68B
"April 6, 2017",351.74B
"April 5, 2017",349.70B
"April 4, 2017",349.02B
"April 3, 2017",347.75B
"March 31, 2017",347.50B
"March 30, 2017",354.87B
"March 29, 2017",347.74B
"March 28, 2017",346.98B
"March 27, 2017",344.48B
"March 24, 2017",344.39B
"March 23, 2017",347.06B
"March 22, 2017",346.64B
"March 21, 2017",346.94B
"March 20, 2017",347.66B
"March 17, 2017",347.66B
"March 16, 2017",347.95B
"March 15, 2017",347.66B
"March 14, 2017",343.38B
"March 13, 2017",345.20B
"March 10, 2017",346.00B
"March 9, 2017",346.26B
"March 8, 2017",343.55B
"March 7, 2017",349.86B
"March 6, 2017",351.18B
"March 3, 2017",349.61B
"March 2, 2017",353.17B
"March 1, 2017",351.98B
"Feb. 28, 2017",344.77B
"Feb. 27, 2017",338.11B
"Feb. 24, 2017",336.20B
"Feb. 23, 2017",339.10B
"Feb. 22, 2017",335.58B
"Feb. 21, 2017",339.56B
"Feb. 17, 2017",339.02B
"Feb. 16, 2017",341.26B
"Feb. 15, 2017",344.82B
"Feb. 14, 2017",343.41B
"Feb. 13, 2017",344.16B
"Feb. 10, 2017",342.17B
"Feb. 9, 2017",339.35B
"Feb. 8, 2017",337.86B
"Feb. 7, 2017",343.21B
"Feb. 6, 2017",345.45B
"Feb. 3, 2017",346.40B
"Feb. 2, 2017",346.03B
"Feb. 1, 2017",343.91B
"Jan. 31, 2017",347.85B
"Jan. 30, 2017",352.00B
"Jan. 27, 2017",354.70B
"Jan. 26, 2017",355.07B
"Jan. 25, 2017",353.99B
"Jan. 24, 2017",352.95B
"Jan. 23, 2017",352.46B
"Jan. 20, 2017",356.27B
"Jan. 19, 2017",351.46B
"Jan. 18, 2017",357.89B
"Jan. 17, 2017",362.37B
"Jan. 13, 2017",358.18B
"Jan. 12, 2017",358.14B
"Jan. 11, 2017",360.09B
"Jan. 10, 2017",356.44B
"Jan. 9, 2017",361.04B
"Jan. 6, 2017",367.10B
"Jan. 5, 2017",367.31B
"Jan. 4, 2017",372.86B
"Jan. 3, 2017",377.01B
"Dec. 30, 2016",374.28B
"Dec. 29, 2016",374.65B
"Dec. 28, 2016",374.45B
"Dec. 27, 2016",376.31B
"Dec. 23, 2016",376.15B
"Dec. 22, 2016",376.81B
"Dec. 21, 2016",374.36B
"Dec. 20, 2016",374.99B
"Dec. 19, 2016",374.94B
"Dec. 16, 2016",378.10B
"Dec. 15, 2016",376.89B
"Dec. 14, 2016",375.61B
"Dec. 13, 2016",383.90B
"Dec. 12, 2016",377.27B
"Dec. 9, 2016",369.06B
"Dec. 8, 2016",366.24B
"Dec. 7, 2016",365.20B
"Dec. 6, 2016",363.08B
"Dec. 5, 2016",362.75B
"Dec. 2, 2016",360.93B
"Dec. 1, 2016",361.76B
"Nov. 30, 2016",362.01B
"Nov. 29, 2016",356.20B
"Nov. 28, 2016",358.56B
"Nov. 25, 2016",361.26B
"Nov. 23, 2016",360.43B
"Nov. 22, 2016",359.44B
"Nov. 21, 2016",358.65B
"Nov. 18, 2016",353.63B
"Nov. 17, 2016",353.42B
"Nov. 16, 2016",355.58B
"Nov. 15, 2016",360.02B
"Nov. 14, 2016",353.63B
"Nov. 11, 2016",355.25B
"Nov. 10, 2016",360.97B
"Nov. 9, 2016",357.65B
"Nov. 8, 2016",353.75B
"Nov. 7, 2016",354.33B
"Nov. 4, 2016",346.54B
"Nov. 3, 2016",346.91B
"Nov. 2, 2016",346.04B
"Nov. 1, 2016",346.87B
"Oct. 31, 2016",345.50B
"Oct. 28, 2016",351.56B
"Oct. 27, 2016",360.43B
"Oct. 26, 2016",361.14B
"Oct. 25, 2016",359.60B
"Oct. 24, 2016",360.39B
"Oct. 21, 2016",359.19B
"Oct. 20, 2016",361.63B
"Oct. 19, 2016",361.47B
"Oct. 18, 2016",359.81B
"Oct. 17, 2016",358.85B
"Oct. 14, 2016",358.85B
"Oct. 13, 2016",358.94B
"Oct. 12, 2016",361.30B
"Oct. 11, 2016",363.83B
"Oct. 10, 2016",366.73B
"Oct. 7, 2016",359.68B
"Oct. 6, 2016",360.93B
"Oct. 5, 2016",360.76B
"Oct. 4, 2016",357.65B
"Oct. 3, 2016",360.97B
"Sept. 30, 2016",361.92B
"Sept. 29, 2016",358.52B
"Sept. 28, 2016",360.34B
"Sept. 27, 2016",345.17B
"Sept. 26, 2016",344.42B
"Sept. 23, 2016",346.04B
"Sept. 22, 2016",346.41B
"Sept. 21, 2016",345.42B
"Sept. 20, 2016",342.26B
"Sept. 19, 2016",347.61B
