date,operating_earning_yield
"Nov. 15, 2018",5.86%
"Nov. 14, 2018",5.92%
"Nov. 13, 2018",5.88%
"Nov. 12, 2018",5.74%
"Nov. 9, 2018",5.67%
"Nov. 8, 2018",5.61%
"Nov. 7, 2018",5.52%
"Nov. 6, 2018",5.59%
"Nov. 5, 2018",5.62%
"Nov. 2, 2018",5.59%
"Nov. 1, 2018",5.68%
"Oct. 31, 2018",5.75%
"Oct. 30, 2018",5.82%
"Oct. 29, 2018",5.95%
"Oct. 26, 2018",5.91%
"Oct. 25, 2018",5.85%
"Oct. 24, 2018",5.91%
"Oct. 23, 2018",5.74%
"Oct. 22, 2018",5.65%
"Oct. 19, 2018",5.59%
"Oct. 18, 2018",5.60%
"Oct. 17, 2018",5.62%
"Oct. 16, 2018",5.65%
"Oct. 15, 2018",5.67%
"Oct. 12, 2018",5.63%
"Oct. 11, 2018",5.62%
"Oct. 10, 2018",5.42%
"Oct. 9, 2018",5.30%
"Oct. 8, 2018",5.32%
"Oct. 5, 2018",5.37%
"Oct. 4, 2018",5.36%
"Oct. 3, 2018",5.32%
"Oct. 2, 2018",5.30%
"Oct. 1, 2018",5.34%
"Sept. 30, 2018",
"Sept. 28, 2018",4.63%
"Sept. 27, 2018",4.59%
"Sept. 26, 2018",4.59%
"Sept. 25, 2018",4.56%
"Sept. 24, 2018",4.55%
"Sept. 21, 2018",4.63%
"Sept. 20, 2018",4.65%
"Sept. 19, 2018",4.66%
"Sept. 18, 2018",4.71%
"Sept. 17, 2018",4.72%
"Sept. 14, 2018",4.75%
"Sept. 13, 2018",4.79%
"Sept. 12, 2018",4.74%
"Sept. 11, 2018",4.76%
"Sept. 10, 2018",4.82%
"Sept. 7, 2018",4.82%
"Sept. 6, 2018",4.90%
"Sept. 5, 2018",4.84%
"Sept. 4, 2018",4.91%
"Aug. 31, 2018",4.91%
"Aug. 30, 2018",4.89%
"Aug. 29, 2018",4.87%
"Aug. 28, 2018",4.91%
"Aug. 27, 2018",4.90%
"Aug. 24, 2018",4.95%
"Aug. 23, 2018",4.98%
"Aug. 22, 2018",4.93%
"Aug. 21, 2018",5.00%
"Aug. 20, 2018",5.00%
"Aug. 17, 2018",5.03%
"Aug. 16, 2018",5.05%
"Aug. 15, 2018",5.12%
"Aug. 14, 2018",5.03%
"Aug. 13, 2018",5.02%
"Aug. 10, 2018",4.96%
"Aug. 9, 2018",4.91%
"Aug. 8, 2018",4.88%
"Aug. 7, 2018",4.85%
"Aug. 6, 2018",4.91%
"Aug. 3, 2018",4.91%
"Aug. 2, 2018",4.93%
"Aug. 1, 2018",4.90%
"July 31, 2018",4.83%
"July 30, 2018",4.82%
"July 27, 2018",4.81%
"July 26, 2018",4.68%
"July 25, 2018",4.71%
"July 24, 2018",4.75%
"July 23, 2018",4.84%
"July 20, 2018",4.84%
"July 19, 2018",4.80%
"July 18, 2018",4.79%
"July 17, 2018",4.79%
"July 16, 2018",4.78%
"July 13, 2018",4.73%
"July 12, 2018",4.77%
"July 11, 2018",4.77%
"July 10, 2018",4.71%
"July 9, 2018",4.75%
"July 6, 2018",4.79%
"July 5, 2018",4.79%
"July 3, 2018",4.79%
"July 2, 2018",4.82%
"June 30, 2018",
"June 29, 2018",4.13%
"June 28, 2018",4.17%
"June 27, 2018",4.18%
"June 26, 2018",4.24%
"June 25, 2018",4.28%
"June 22, 2018",4.20%
"June 21, 2018",4.29%
"June 20, 2018",4.25%
"June 19, 2018",4.23%
"June 18, 2018",4.23%
"June 15, 2018",4.23%
"June 14, 2018",4.17%
"June 13, 2018",4.19%
"June 12, 2018",4.14%
"June 11, 2018",4.11%
"June 8, 2018",4.09%
"June 7, 2018",4.12%
"June 6, 2018",4.16%
"June 5, 2018",4.23%
"June 4, 2018",4.22%
"June 1, 2018",4.17%
"May 31, 2018",4.20%
"May 30, 2018",4.19%
"May 29, 2018",4.36%
"May 25, 2018",4.34%
"May 24, 2018",4.26%
"May 23, 2018",4.16%
"May 22, 2018",4.18%
"May 21, 2018",4.15%
"May 18, 2018",4.20%
"May 17, 2018",4.17%
"May 16, 2018",4.16%
"May 15, 2018",4.18%
"May 14, 2018",4.17%
"May 11, 2018",4.20%
"May 10, 2018",4.18%
"May 9, 2018",4.27%
"May 8, 2018",4.37%
"May 7, 2018",4.39%
"May 4, 2018",4.44%
"May 3, 2018",4.46%
"May 2, 2018",4.45%
"May 1, 2018",4.44%
"April 30, 2018",4.39%
"April 27, 2018",4.39%
"April 26, 2018",4.22%
"April 25, 2018",4.30%
"April 24, 2018",4.36%
"April 23, 2018",4.29%
"April 20, 2018",4.32%
"April 19, 2018",4.30%
"April 18, 2018",4.31%
"April 17, 2018",4.36%
"April 16, 2018",4.35%
"April 13, 2018",4.39%
"April 12, 2018",4.42%
"April 11, 2018",4.41%
"April 10, 2018",4.43%
"April 9, 2018",4.56%
"April 6, 2018",4.56%
"April 5, 2018",4.49%
"April 4, 2018",4.56%
"April 3, 2018",4.55%
"April 2, 2018",4.66%
"March 31, 2018",
"March 29, 2018",4.35%
"March 28, 2018",4.46%
"March 27, 2018",4.40%
"March 26, 2018",4.39%
"March 23, 2018",4.45%
"March 22, 2018",4.42%
"March 21, 2018",4.32%
"March 20, 2018",4.39%
"March 19, 2018",4.38%
"March 16, 2018",4.32%
"March 15, 2018",4.36%
"March 14, 2018",4.41%
"March 13, 2018",4.35%
"March 12, 2018",4.31%
"March 9, 2018",4.35%
"March 8, 2018",4.38%
"March 7, 2018",4.37%
"March 6, 2018",4.26%
"March 5, 2018",4.25%
"March 2, 2018",4.30%
"March 1, 2018",4.32%
"Feb. 28, 2018",4.28%
"Feb. 27, 2018",4.19%
"Feb. 26, 2018",4.12%
"Feb. 23, 2018",4.19%
"Feb. 22, 2018",4.28%
"Feb. 21, 2018",4.33%
"Feb. 20, 2018",4.28%
"Feb. 16, 2018",4.24%
"Feb. 15, 2018",4.26%
"Feb. 14, 2018",4.24%
"Feb. 13, 2018",4.25%
"Feb. 12, 2018",4.25%
"Feb. 9, 2018",4.28%
"Feb. 8, 2018",4.27%
"Feb. 7, 2018",4.22%
"Feb. 6, 2018",4.14%
"Feb. 5, 2018",4.07%
"Feb. 2, 2018",3.84%
"Feb. 1, 2018",3.64%
"Jan. 31, 2018",3.72%
"Jan. 30, 2018",3.74%
"Jan. 29, 2018",3.69%
"Jan. 26, 2018",3.65%
"Jan. 25, 2018",3.67%
"Jan. 24, 2018",3.67%
"Jan. 23, 2018",3.68%
"Jan. 22, 2018",3.68%
"Jan. 19, 2018",3.72%
"Jan. 18, 2018",3.71%
"Jan. 17, 2018",3.69%
"Jan. 16, 2018",3.73%
"Jan. 12, 2018",3.71%
"Jan. 11, 2018",3.73%
"Jan. 10, 2018",3.77%
"Jan. 9, 2018",3.74%
"Jan. 8, 2018",3.72%
"Jan. 5, 2018",3.74%
"Jan. 4, 2018",3.74%
"Jan. 3, 2018",3.74%
"Jan. 2, 2018",3.82%
"Dec. 31, 2017",
"Dec. 29, 2017",3.20%
"Dec. 28, 2017",3.19%
"Dec. 27, 2017",3.19%
"Dec. 26, 2017",3.19%
"Dec. 22, 2017",3.19%
"Dec. 21, 2017",3.20%
"Dec. 20, 2017",3.23%
"Dec. 19, 2017",3.25%
"Dec. 18, 2017",3.23%
"Dec. 15, 2017",3.23%
"Dec. 14, 2017",3.23%
"Dec. 13, 2017",3.22%
"Dec. 12, 2017",3.24%
"Dec. 11, 2017",3.23%
"Dec. 8, 2017",3.24%
"Dec. 7, 2017",3.25%
"Dec. 6, 2017",3.26%
"Dec. 5, 2017",3.23%
"Dec. 4, 2017",3.21%
"Dec. 1, 2017",3.21%
"Nov. 30, 2017",3.22%
"Nov. 29, 2017",3.26%
"Nov. 28, 2017",3.28%
"Nov. 27, 2017",3.30%
"Nov. 24, 2017",3.29%
"Nov. 22, 2017",3.30%
"Nov. 21, 2017",3.31%
"Nov. 20, 2017",3.33%
"Nov. 17, 2017",3.34%
"Nov. 16, 2017",3.33%
"Nov. 15, 2017",3.30%
"Nov. 14, 2017",3.26%
"Nov. 13, 2017",3.23%
"Nov. 10, 2017",3.23%
"Nov. 9, 2017",3.19%
"Nov. 8, 2017",3.21%
"Nov. 7, 2017",3.21%
"Nov. 6, 2017",3.20%
"Nov. 3, 2017",3.22%
"Nov. 2, 2017",3.21%
"Nov. 1, 2017",3.20%
"Oct. 31, 2017",3.22%
"Oct. 30, 2017",3.21%
"Oct. 27, 2017",3.20%
"Oct. 26, 2017",3.21%
"Oct. 25, 2017",3.22%
"Oct. 24, 2017",3.21%
"Oct. 23, 2017",3.22%
"Oct. 20, 2017",3.22%
"Oct. 19, 2017",3.24%
"Oct. 18, 2017",3.24%
"Oct. 17, 2017",3.23%
"Oct. 16, 2017",3.24%
"Oct. 13, 2017",3.25%
"Oct. 12, 2017",3.25%
"Oct. 11, 2017",3.24%
"Oct. 10, 2017",3.26%
"Oct. 9, 2017",3.27%
"Oct. 6, 2017",3.28%
"Oct. 5, 2017",3.27%
"Oct. 4, 2017",3.28%
"Oct. 3, 2017",3.28%
"Oct. 2, 2017",3.28%
"Sept. 30, 2017",
"Sept. 29, 2017",2.42%
"Sept. 28, 2017",2.41%
"Sept. 27, 2017",2.44%
"Sept. 26, 2017",2.45%
"Sept. 25, 2017",2.45%
"Sept. 22, 2017",2.48%
"Sept. 21, 2017",2.48%
"Sept. 20, 2017",2.46%
"Sept. 19, 2017",2.47%
"Sept. 18, 2017",2.48%
"Sept. 15, 2017",2.48%
"Sept. 14, 2017",2.48%
"Sept. 13, 2017",2.49%
"Sept. 12, 2017",2.49%
"Sept. 11, 2017",2.50%
"Sept. 8, 2017",2.52%
"Sept. 7, 2017",2.51%
"Sept. 6, 2017",2.52%
"Sept. 5, 2017",2.57%
"Sept. 1, 2017",2.59%
"Aug. 31, 2017",2.60%
"Aug. 30, 2017",2.61%
"Aug. 29, 2017",2.59%
"Aug. 28, 2017",2.59%
"Aug. 25, 2017",2.58%
"Aug. 24, 2017",2.60%
"Aug. 23, 2017",2.59%
"Aug. 22, 2017",2.58%
"Aug. 21, 2017",2.60%
"Aug. 18, 2017",2.59%
"Aug. 17, 2017",2.60%
"Aug. 16, 2017",2.56%
"Aug. 15, 2017",2.54%
"Aug. 14, 2017",2.53%
"Aug. 11, 2017",2.54%
"Aug. 10, 2017",2.51%
"Aug. 9, 2017",2.47%
"Aug. 8, 2017",2.48%
"Aug. 7, 2017",2.47%
"Aug. 4, 2017",2.47%
"Aug. 3, 2017",2.46%
"Aug. 2, 2017",2.46%
"Aug. 1, 2017",2.47%
"July 31, 2017",2.48%
"July 28, 2017",2.49%
"July 27, 2017",2.45%
"July 26, 2017",2.47%
"July 25, 2017",2.47%
"July 24, 2017",2.48%
"July 21, 2017",2.47%
"July 20, 2017",2.45%
"July 19, 2017",2.45%
"July 18, 2017",2.46%
"July 17, 2017",2.45%
"July 14, 2017",2.44%
"July 13, 2017",2.45%
"July 12, 2017",2.45%
"July 11, 2017",2.46%
"July 10, 2017",2.47%
"July 7, 2017",2.47%
"July 6, 2017",2.47%
"July 5, 2017",2.45%
"July 3, 2017",2.42%
"June 30, 2017",2.46%
"June 29, 2017",2.01%
"June 28, 2017",1.99%
"June 27, 2017",2.00%
"June 26, 2017",2.00%
"June 23, 2017",1.99%
"June 22, 2017",2.00%
"June 21, 2017",2.00%
"June 20, 2017",1.97%
"June 19, 2017",1.96%
"June 16, 2017",1.95%
"June 15, 2017",1.98%
"June 14, 2017",1.98%
"June 13, 2017",1.96%
"June 12, 2017",1.96%
"June 9, 2017",1.98%
"June 8, 2017",2.02%
"June 7, 2017",2.01%
"June 6, 2017",2.00%
"June 5, 2017",2.03%
"June 2, 2017",2.04%
"June 1, 2017",2.01%
"May 31, 2017",2.02%
"May 30, 2017",2.00%
"May 26, 2017",1.99%
"May 25, 2017",1.99%
"May 24, 2017",1.97%
"May 23, 2017",1.97%
"May 22, 2017",1.97%
"May 19, 2017",1.98%
"May 18, 2017",1.99%
"May 17, 2017",1.98%
"May 16, 2017",1.97%
"May 15, 2017",1.96%
"May 12, 2017",1.97%
"May 11, 2017",1.97%
"May 10, 2017",1.98%
"May 9, 2017",1.97%
"May 8, 2017",1.96%
"May 5, 2017",1.98%
"May 4, 2017",1.99%
"May 3, 2017",1.96%
"May 2, 2017",1.98%
"May 1, 2017",1.98%
"April 28, 2017",1.99%
"April 27, 2017",2.00%
"April 26, 2017",2.00%
"April 25, 2017",1.99%
"April 24, 2017",2.00%
"April 21, 2017",2.01%
"April 20, 2017",2.01%
"April 19, 2017",2.02%
"April 18, 2017",2.00%
"April 17, 2017",1.99%
"April 13, 2017",1.99%
"April 12, 2017",1.96%
"April 11, 2017",1.96%
"April 10, 2017",1.95%
"April 7, 2017",1.96%
"April 6, 2017",1.96%
"April 5, 2017",1.97%
"April 4, 2017",1.97%
"April 3, 2017",1.98%
"March 31, 2017",1.98%
"March 30, 2017",0.79%
"March 29, 2017",0.81%
"March 28, 2017",0.81%
"March 27, 2017",0.82%
"March 24, 2017",0.82%
"March 23, 2017",0.81%
"March 22, 2017",0.81%
"March 21, 2017",0.81%
"March 20, 2017",0.81%
"March 17, 2017",0.81%
"March 16, 2017",0.81%
"March 15, 2017",0.81%
"March 14, 2017",0.82%
"March 13, 2017",0.81%
"March 10, 2017",0.81%
"March 9, 2017",0.81%
"March 8, 2017",0.82%
"March 7, 2017",0.80%
"March 6, 2017",0.80%
"March 3, 2017",0.80%
"March 2, 2017",0.80%
"March 1, 2017",0.80%
"Feb. 28, 2017",0.82%
"Feb. 27, 2017",0.81%
"Feb. 24, 2017",0.82%
"Feb. 23, 2017",0.81%
"Feb. 22, 2017",0.82%
"Feb. 21, 2017",0.81%
"Feb. 17, 2017",0.81%
"Feb. 16, 2017",0.81%
"Feb. 15, 2017",0.80%
"Feb. 14, 2017",0.80%
"Feb. 13, 2017",0.80%
"Feb. 10, 2017",0.80%
"Feb. 9, 2017",0.81%
"Feb. 8, 2017",0.81%
"Feb. 7, 2017",0.80%
"Feb. 6, 2017",0.80%
"Feb. 3, 2017",0.79%
"Feb. 2, 2017",0.80%
"Feb. 1, 2017",0.80%
"Jan. 31, 2017",0.79%
"Jan. 30, 2017",0.78%
"Jan. 27, 2017",0.78%
"Jan. 26, 2017",0.78%
"Jan. 25, 2017",0.78%
"Jan. 24, 2017",0.78%
"Jan. 23, 2017",0.78%
"Jan. 20, 2017",0.77%
"Jan. 19, 2017",0.78%
"Jan. 18, 2017",0.77%
"Jan. 17, 2017",0.76%
"Jan. 13, 2017",0.77%
"Jan. 12, 2017",0.77%
"Jan. 11, 2017",0.76%
"Jan. 10, 2017",0.77%
"Jan. 9, 2017",0.76%
"Jan. 6, 2017",0.75%
"Jan. 5, 2017",0.75%
"Jan. 4, 2017",0.74%
"Jan. 3, 2017",0.73%
"Dec. 31, 2016",
"Dec. 30, 2016",0.88%
"Dec. 29, 2016",0.88%
"Dec. 28, 2016",0.88%
"Dec. 27, 2016",0.88%
"Dec. 23, 2016",0.88%
"Dec. 22, 2016",0.88%
"Dec. 21, 2016",0.88%
"Dec. 20, 2016",0.88%
"Dec. 19, 2016",0.88%
"Dec. 16, 2016",0.88%
"Dec. 15, 2016",0.88%
"Dec. 14, 2016",0.88%
"Dec. 13, 2016",0.86%
"Dec. 12, 2016",0.88%
"Dec. 9, 2016",0.90%
"Dec. 8, 2016",0.90%
"Dec. 7, 2016",0.91%
"Dec. 6, 2016",0.91%
"Dec. 5, 2016",0.91%
"Dec. 2, 2016",0.92%
"Dec. 1, 2016",0.92%
"Nov. 30, 2016",0.91%
"Nov. 29, 2016",0.93%
"Nov. 28, 2016",0.92%
"Nov. 25, 2016",0.92%
"Nov. 23, 2016",0.92%
"Nov. 22, 2016",0.92%
"Nov. 21, 2016",0.92%
"Nov. 18, 2016",0.94%
"Nov. 17, 2016",0.94%
"Nov. 16, 2016",0.93%
"Nov. 15, 2016",0.92%
"Nov. 14, 2016",0.94%
"Nov. 11, 2016",0.93%
"Nov. 10, 2016",0.92%
"Nov. 9, 2016",0.93%
"Nov. 8, 2016",0.94%
"Nov. 7, 2016",0.93%
"Nov. 4, 2016",0.96%
"Nov. 3, 2016",0.95%
"Nov. 2, 2016",0.96%
"Nov. 1, 2016",0.95%
"Oct. 31, 2016",0.96%
"Oct. 28, 2016",0.94%
"Oct. 27, 2016",0.92%
"Oct. 26, 2016",0.92%
"Oct. 25, 2016",0.92%
"Oct. 24, 2016",0.92%
"Oct. 21, 2016",0.92%
"Oct. 20, 2016",0.92%
"Oct. 19, 2016",0.92%
"Oct. 18, 2016",0.92%
"Oct. 17, 2016",0.92%
"Oct. 14, 2016",0.92%
"Oct. 13, 2016",0.92%
"Oct. 12, 2016",0.92%
"Oct. 11, 2016",0.91%
"Oct. 10, 2016",0.90%
"Oct. 7, 2016",0.92%
"Oct. 6, 2016",0.92%
"Oct. 5, 2016",0.92%
"Oct. 4, 2016",0.93%
"Oct. 3, 2016",0.92%
"Sept. 30, 2016",0.91%
"Sept. 29, 2016",1.68%
"Sept. 28, 2016",1.67%
"Sept. 27, 2016",1.75%
