date,forward_pe_ratio_1y
"March 19, 2020",20.51
"March 18, 2020",20.56
"March 17, 2020",21.74
"March 16, 2020",18.56
"March 13, 2020",21.51
"March 12, 2020",19.71
"March 11, 2020",21.35
"March 10, 2020",21.52
"March 9, 2020",21.09
"March 6, 2020",21.92
"March 5, 2020",21.64
"March 4, 2020",21.88
"March 3, 2020",21.08
"March 2, 2020",20.87
"Feb. 28, 2020",19.54
"Feb. 27, 2020",20.56
"Feb. 26, 2020",21.69
"Feb. 25, 2020",21.62
"Feb. 24, 2020",22.00
"Feb. 21, 2020",22.44
"Feb. 20, 2020",22.49
"Feb. 19, 2020",22.39
"Feb. 18, 2020",22.74
"Feb. 14, 2020",22.71
"Feb. 13, 2020",22.94
"Feb. 12, 2020",22.41
"Feb. 11, 2020",22.32
"Feb. 10, 2020",22.44
"Feb. 7, 2020",22.36
"Feb. 6, 2020",22.36
"Feb. 5, 2020",22.42
"Feb. 4, 2020",22.41
"Feb. 3, 2020",22.36
"Jan. 31, 2020",21.98
"Jan. 30, 2020",22.17
"Jan. 29, 2020",21.93
"Jan. 28, 2020",21.90
"Jan. 27, 2020",21.92
"Jan. 24, 2020",21.86
"Jan. 23, 2020",21.73
"Jan. 22, 2020",21.62
"Jan. 21, 2020",21.55
"Jan. 17, 2020",21.75
"Jan. 16, 2020",21.83
"Jan. 15, 2020",21.52
"Jan. 14, 2020",21.27
"Jan. 13, 2020",21.21
"Jan. 10, 2020",20.96
"Jan. 9, 2020",20.90
"Jan. 8, 2020",20.85
"Jan. 7, 2020",21.15
"Jan. 6, 2020",21.34
"Jan. 3, 2020",21.58
"Jan. 2, 2020",21.59
"Dec. 31, 2019",21.90
"Dec. 30, 2019",23.38
"Dec. 27, 2019",23.36
"Dec. 26, 2019",23.38
"Dec. 24, 2019",23.58
"Dec. 23, 2019",23.70
"Dec. 20, 2019",23.96
"Dec. 19, 2019",23.77
"Dec. 18, 2019",23.85
"Dec. 17, 2019",23.53
"Dec. 16, 2019",23.32
"Dec. 13, 2019",23.10
"Dec. 12, 2019",23.23
"Dec. 11, 2019",23.49
"Dec. 10, 2019",23.27
"Dec. 9, 2019",22.72
"Dec. 6, 2019",22.86
"Dec. 5, 2019",22.86
"Dec. 4, 2019",22.75
"Dec. 3, 2019",22.48
"Dec. 2, 2019",22.37
"Nov. 29, 2019",22.39
"Nov. 27, 2019",22.61
"Nov. 26, 2019",22.35
"Nov. 25, 2019",22.39
"Nov. 22, 2019",22.22
"Nov. 21, 2019",21.95
"Nov. 20, 2019",22.11
"Nov. 19, 2019",22.20
"Nov. 18, 2019",22.03
"Nov. 15, 2019",22.00
"Nov. 14, 2019",22.04
"Nov. 13, 2019",21.90
"Nov. 12, 2019",21.57
"Nov. 11, 2019",21.40
"Nov. 8, 2019",21.63
"Nov. 7, 2019",21.91
"Nov. 6, 2019",22.31
"Nov. 5, 2019",22.15
"Nov. 4, 2019",22.39
"Nov. 1, 2019",23.22
"Oct. 31, 2019",23.29
"Oct. 30, 2019",23.36
"Oct. 29, 2019",22.99
"Oct. 28, 2019",22.98
"Oct. 25, 2019",23.20
"Oct. 24, 2019",23.24
"Oct. 23, 2019",22.92
"Oct. 22, 2019",22.92
"Oct. 21, 2019",22.98
"Oct. 18, 2019",22.93
"Oct. 17, 2019",22.97
"Oct. 16, 2019",22.61
"Oct. 15, 2019",22.60
"Oct. 14, 2019",22.91
"Oct. 11, 2019",23.08
"Oct. 10, 2019",22.98
"Oct. 9, 2019",23.10
"Oct. 8, 2019",22.95
"Oct. 7, 2019",23.29
"Oct. 4, 2019",23.30
"Oct. 3, 2019",23.15
"Oct. 2, 2019",23.10
"Oct. 1, 2019",23.28
"Sept. 30, 2019",23.42
"Sept. 27, 2019",23.46
"Sept. 26, 2019",23.37
"Sept. 25, 2019",23.55
"Sept. 24, 2019",23.11
"Sept. 23, 2019",22.97
"Sept. 20, 2019",23.12
"Sept. 19, 2019",23.19
"Sept. 18, 2019",23.07
"Sept. 17, 2019",23.04
"Sept. 16, 2019",23.00
"Sept. 13, 2019",22.96
"Sept. 12, 2019",23.00
"Sept. 11, 2019",23.12
"Sept. 10, 2019",22.76
"Sept. 9, 2019",22.86
"Sept. 6, 2019",23.15
"Sept. 5, 2019",23.47
"Sept. 4, 2019",23.46
"Sept. 3, 2019",23.33
"Aug. 30, 2019",23.24
"Aug. 29, 2019",23.17
"Aug. 28, 2019",22.90
"Aug. 27, 2019",22.86
"Aug. 26, 2019",23.12
"Aug. 23, 2019",22.79
"Aug. 22, 2019",23.24
"Aug. 21, 2019",23.25
"Aug. 20, 2019",23.17
"Aug. 19, 2019",23.35
"Aug. 16, 2019",23.39
"Aug. 15, 2019",22.90
"Aug. 14, 2019",22.60
"Aug. 13, 2019",22.78
"Aug. 12, 2019",22.68
"Aug. 9, 2019",22.47
"Aug. 8, 2019",22.83
"Aug. 7, 2019",22.39
"Aug. 6, 2019",22.39
"Aug. 5, 2019",22.31
"Aug. 2, 2019",23.08
"Aug. 1, 2019",23.11
"July 31, 2019",22.96
"July 30, 2019",23.14
"July 29, 2019",22.91
"July 26, 2019",22.80
"July 25, 2019",22.28
"July 24, 2019",22.54
"July 23, 2019",22.44
"July 22, 2019",22.21
"July 19, 2019",22.38
"July 18, 2019",22.66
"July 17, 2019",22.70
"July 16, 2019",22.54
"July 15, 2019",22.77
"July 12, 2019",22.84
"July 11, 2019",23.03
"July 10, 2019",23.14
"July 9, 2019",23.52
"July 8, 2019",23.38
"July 5, 2019",23.31
"July 3, 2019",23.29
"July 2, 2019",23.23
"July 1, 2019",22.85
"June 30, 2019",
"June 28, 2019",23.35
"June 27, 2019",22.83
"June 26, 2019",22.57
"June 25, 2019",23.26
"June 24, 2019",23.23
"June 21, 2019",23.22
