date,enterprise_value
"Oct. 23, 2019",2.202B
"Oct. 22, 2019",2.202B
"Oct. 21, 2019",2.206B
"Oct. 18, 2019",2.202B
"Oct. 17, 2019",2.205B
"Oct. 16, 2019",2.181B
"Oct. 15, 2019",2.180B
"Oct. 14, 2019",2.201B
"Oct. 11, 2019",2.213B
"Oct. 10, 2019",2.206B
"Oct. 9, 2019",2.214B
"Oct. 8, 2019",2.204B
"Oct. 7, 2019",2.227B
"Oct. 4, 2019",2.227B
"Oct. 3, 2019",2.217B
"Oct. 2, 2019",2.214B
"Oct. 1, 2019",2.226B
"Sept. 30, 2019",2.235B
"Sept. 27, 2019",2.212B
"Sept. 26, 2019",2.206B
"Sept. 25, 2019",2.218B
"Sept. 24, 2019",2.188B
"Sept. 23, 2019",2.179B
"Sept. 20, 2019",2.189B
"Sept. 19, 2019",2.194B
"Sept. 18, 2019",2.186B
"Sept. 17, 2019",2.184B
"Sept. 16, 2019",2.181B
"Sept. 13, 2019",2.179B
"Sept. 12, 2019",2.181B
"Sept. 11, 2019",2.189B
"Sept. 10, 2019",2.165B
"Sept. 9, 2019",2.172B
"Sept. 6, 2019",2.191B
"Sept. 5, 2019",2.213B
"Sept. 4, 2019",2.212B
"Sept. 3, 2019",2.203B
"Aug. 30, 2019",2.197B
"Aug. 29, 2019",2.193B
"Aug. 28, 2019",2.175B
"Aug. 27, 2019",2.171B
"Aug. 26, 2019",2.189B
"Aug. 23, 2019",2.167B
"Aug. 22, 2019",2.197B
"Aug. 21, 2019",2.198B
"Aug. 20, 2019",2.193B
"Aug. 19, 2019",2.204B
"Aug. 16, 2019",2.207B
"Aug. 15, 2019",2.174B
"Aug. 14, 2019",2.155B
"Aug. 13, 2019",2.166B
"Aug. 12, 2019",2.160B
"Aug. 9, 2019",2.145B
"Aug. 8, 2019",2.169B
"Aug. 7, 2019",2.140B
"Aug. 6, 2019",2.140B
"Aug. 5, 2019",2.135B
"Aug. 2, 2019",2.186B
"Aug. 1, 2019",2.189B
"July 31, 2019",2.179B
"July 30, 2019",2.191B
"July 29, 2019",2.175B
"July 26, 2019",2.168B
"July 25, 2019",2.133B
"July 24, 2019",2.150B
"July 23, 2019",2.143B
"July 22, 2019",2.128B
"July 19, 2019",2.139B
"July 18, 2019",2.159B
"July 17, 2019",2.161B
"July 16, 2019",2.150B
"July 15, 2019",2.166B
"July 12, 2019",2.170B
"July 11, 2019",2.183B
"July 10, 2019",2.191B
"July 9, 2019",2.216B
"July 8, 2019",2.206B
"July 5, 2019",2.202B
"July 3, 2019",2.201B
"July 2, 2019",2.196B
"July 1, 2019",2.171B
"June 30, 2019",2.204B
"June 28, 2019",2.183B
"June 27, 2019",2.148B
"June 26, 2019",2.131B
"June 25, 2019",2.177B
"June 24, 2019",2.175B
"June 21, 2019",2.174B
"June 20, 2019",2.191B
"June 19, 2019",2.178B
"June 18, 2019",2.149B
"June 17, 2019",2.160B
"June 14, 2019",2.160B
"June 13, 2019",2.162B
"June 12, 2019",2.178B
"June 11, 2019",2.131B
"June 10, 2019",2.144B
"June 7, 2019",2.162B
"June 6, 2019",2.160B
"June 5, 2019",2.167B
"June 4, 2019",2.146B
"June 3, 2019",2.145B
"May 31, 2019",2.114B
"May 30, 2019",2.092B
"May 29, 2019",2.108B
"May 28, 2019",2.145B
"May 24, 2019",2.166B
"May 23, 2019",2.170B
"May 22, 2019",2.166B
"May 21, 2019",2.156B
"May 20, 2019",2.147B
"May 17, 2019",2.165B
"May 16, 2019",2.170B
"May 15, 2019",2.156B
"May 14, 2019",2.164B
"May 13, 2019",2.187B
"May 10, 2019",2.166B
"May 9, 2019",2.135B
"May 8, 2019",2.152B
"May 7, 2019",2.137B
"May 6, 2019",2.176B
"May 3, 2019",2.170B
"May 2, 2019",2.124B
"May 1, 2019",2.133B
"April 30, 2019",2.144B
"April 29, 2019",2.134B
"April 26, 2019",2.137B
"April 25, 2019",2.141B
"April 24, 2019",2.140B
"April 23, 2019",2.119B
"April 22, 2019",2.106B
"April 18, 2019",2.107B
"April 17, 2019",2.104B
"April 16, 2019",2.125B
"April 15, 2019",2.145B
"April 12, 2019",2.140B
"April 11, 2019",2.136B
"April 10, 2019",2.132B
"April 9, 2019",2.117B
"April 8, 2019",2.116B
"April 5, 2019",2.143B
"April 4, 2019",2.107B
"April 3, 2019",2.115B
"April 2, 2019",2.089B
"April 1, 2019",2.106B
"March 31, 2019",2.121B
"March 29, 2019",2.112B
"March 28, 2019",2.111B
"March 27, 2019",2.136B
"March 26, 2019",2.138B
"March 25, 2019",2.133B
"March 22, 2019",2.128B
"March 21, 2019",2.145B
"March 20, 2019",2.122B
"March 19, 2019",2.118B
"March 18, 2019",2.139B
"March 15, 2019",2.131B
"March 14, 2019",2.140B
"March 13, 2019",2.149B
"March 12, 2019",2.154B
"March 11, 2019",2.153B
"March 8, 2019",2.125B
"March 7, 2019",2.109B
"March 6, 2019",2.104B
"March 5, 2019",2.125B
"March 4, 2019",2.134B
"March 1, 2019",2.104B
"Feb. 28, 2019",2.091B
"Feb. 27, 2019",2.096B
"Feb. 26, 2019",2.102B
"Feb. 25, 2019",2.110B
"Feb. 22, 2019",2.125B
"Feb. 21, 2019",2.111B
"Feb. 20, 2019",2.106B
"Feb. 19, 2019",2.109B
"Feb. 15, 2019",2.080B
"Feb. 14, 2019",2.056B
"Feb. 13, 2019",2.060B
"Feb. 12, 2019",2.065B
"Feb. 11, 2019",2.058B
"Feb. 8, 2019",2.059B
"Feb. 7, 2019",2.040B
"Feb. 6, 2019",2.052B
"Feb. 5, 2019",2.068B
"Feb. 4, 2019",2.068B
"Feb. 1, 2019",2.066B
"Jan. 31, 2019",2.100B
"Jan. 30, 2019",2.086B
"Jan. 29, 2019",2.082B
"Jan. 28, 2019",2.064B
"Jan. 25, 2019",2.078B
"Jan. 24, 2019",2.076B
"Jan. 23, 2019",2.054B
"Jan. 22, 2019",2.065B
"Jan. 18, 2019",2.039B
"Jan. 17, 2019",2.023B
"Jan. 16, 2019",1.999B
"Jan. 15, 2019",1.979B
"Jan. 14, 2019",1.952B
"Jan. 11, 2019",1.982B
"Jan. 10, 2019",1.989B
"Jan. 9, 2019",1.969B
"Jan. 8, 2019",1.983B
"Jan. 7, 2019",1.954B
"Jan. 4, 2019",1.963B
"Jan. 3, 2019",1.928B
"Jan. 2, 2019",1.920B
"Dec. 31, 2018",1.948B
"Dec. 28, 2018",1.817B
"Dec. 27, 2018",1.819B
"Dec. 26, 2018",1.811B
"Dec. 24, 2018",1.806B
"Dec. 21, 2018",1.873B
"Dec. 20, 2018",1.893B
"Dec. 19, 2018",1.929B
"Dec. 18, 2018",1.940B
"Dec. 17, 2018",1.953B
"Dec. 14, 2018",2.038B
"Dec. 13, 2018",2.037B
"Dec. 12, 2018",2.016B
"Dec. 11, 2018",1.993B
"Dec. 10, 2018",1.972B
"Dec. 7, 2018",1.972B
"Dec. 6, 2018",1.951B
"Dec. 4, 2018",1.925B
"Dec. 3, 2018",1.941B
"Nov. 30, 2018",1.922B
"Nov. 29, 2018",1.890B
"Nov. 28, 2018",1.914B
"Nov. 27, 2018",1.849B
"Nov. 26, 2018",1.878B
"Nov. 23, 2018",1.878B
"Nov. 21, 2018",1.860B
"Nov. 20, 2018",1.878B
"Nov. 19, 2018",1.894B
"Nov. 16, 2018",1.901B
"Nov. 15, 2018",1.896B
"Nov. 14, 2018",1.873B
"Nov. 13, 2018",1.882B
"Nov. 12, 2018",1.864B
"Nov. 9, 2018",1.867B
"Nov. 8, 2018",1.865B
"Nov. 7, 2018",1.851B
"Nov. 6, 2018",1.858B
"Nov. 5, 2018",1.835B
"Nov. 2, 2018",1.815B
"Nov. 1, 2018",1.793B
"Oct. 31, 2018",1.815B
"Oct. 30, 2018",1.852B
"Oct. 29, 2018",1.836B
"Oct. 26, 2018",1.839B
"Oct. 25, 2018",1.858B
"Oct. 24, 2018",1.913B
"Oct. 23, 2018",1.923B
"Oct. 22, 2018",1.846B
"Oct. 19, 2018",1.854B
"Oct. 18, 2018",1.845B
"Oct. 17, 2018",1.863B
"Oct. 16, 2018",1.865B
"Oct. 15, 2018",1.828B
"Oct. 12, 2018",1.820B
"Oct. 11, 2018",1.848B
"Oct. 10, 2018",1.893B
"Oct. 9, 2018",1.898B
"Oct. 8, 2018",1.898B
"Oct. 5, 2018",1.873B
"Oct. 4, 2018",1.862B
"Oct. 3, 2018",1.864B
"Oct. 2, 2018",1.856B
"Oct. 1, 2018",1.850B
"Sept. 30, 2018",1.887B
"Sept. 28, 2018",1.857B
"Sept. 27, 2018",1.842B
"Sept. 26, 2018",1.831B
"Sept. 25, 2018",1.860B
"Sept. 24, 2018",1.857B
"Sept. 21, 2018",1.941B
"Sept. 20, 2018",1.935B
"Sept. 19, 2018",1.929B
"Sept. 18, 2018",1.967B
"Sept. 17, 2018",1.956B
"Sept. 14, 2018",1.937B
"Sept. 13, 2018",1.933B
"Sept. 12, 2018",1.911B
"Sept. 11, 2018",1.913B
"Sept. 10, 2018",1.913B
"Sept. 7, 2018",1.918B
"Sept. 6, 2018",1.923B
"Sept. 5, 2018",1.913B
"Sept. 4, 2018",1.897B
"Aug. 31, 2018",1.891B
"Aug. 30, 2018",1.885B
"Aug. 29, 2018",1.865B
"Aug. 28, 2018",1.853B
"Aug. 27, 2018",1.865B
"Aug. 24, 2018",1.864B
"Aug. 23, 2018",1.865B
"Aug. 22, 2018",1.866B
"Aug. 21, 2018",1.875B
"Aug. 20, 2018",1.878B
"Aug. 17, 2018",1.880B
"Aug. 16, 2018",1.888B
"Aug. 15, 2018",1.858B
"Aug. 14, 2018",1.849B
"Aug. 13, 2018",1.825B
"Aug. 10, 2018",1.812B
"Aug. 9, 2018",1.809B
"Aug. 8, 2018",1.851B
"Aug. 7, 2018",1.850B
"Aug. 6, 2018",1.853B
"Aug. 3, 2018",1.835B
"Aug. 2, 2018",1.848B
"Aug. 1, 2018",1.839B
"July 31, 2018",1.856B
"July 30, 2018",1.837B
"July 27, 2018",1.848B
"July 26, 2018",1.866B
"July 25, 2018",1.852B
"July 24, 2018",1.854B
"July 23, 2018",1.856B
"July 20, 2018",1.858B
"July 19, 2018",1.866B
"July 18, 2018",1.846B
"July 17, 2018",1.857B
"July 16, 2018",1.874B
"July 13, 2018",1.886B
"July 12, 2018",1.885B
"July 11, 2018",1.899B
"July 10, 2018",1.901B
"July 9, 2018",1.879B
"July 6, 2018",1.887B
"July 5, 2018",1.879B
"July 3, 2018",1.843B
"July 2, 2018",1.824B
"June 30, 2018",1.792B
"June 29, 2018",1.763B
"June 28, 2018",1.765B
"June 27, 2018",1.755B
"June 26, 2018",1.756B
"June 25, 2018",1.755B
"June 22, 2018",1.752B
"June 21, 2018",1.735B
"June 20, 2018",1.735B
"June 19, 2018",1.728B
"June 18, 2018",1.715B
"June 15, 2018",1.692B
"June 14, 2018",1.687B
"June 13, 2018",1.665B
"June 12, 2018",1.675B
"June 11, 2018",1.681B
"June 8, 2018",1.701B
"June 7, 2018",1.724B
"June 6, 2018",1.727B
"June 5, 2018",1.740B
"June 4, 2018",1.751B
"June 1, 2018",1.751B
"May 31, 2018",1.761B
"May 30, 2018",1.769B
"May 29, 2018",1.743B
"May 25, 2018",1.741B
"May 24, 2018",1.704B
"May 23, 2018",1.710B
"May 22, 2018",1.710B
"May 21, 2018",1.710B
"May 18, 2018",1.710B
"May 17, 2018",1.706B
"May 16, 2018",1.706B
"May 15, 2018",1.713B
"May 14, 2018",1.719B
"May 11, 2018",1.706B
"May 10, 2018",1.710B
"May 9, 2018",1.693B
"May 8, 2018",1.698B
"May 7, 2018",1.695B
"May 4, 2018",1.697B
"May 3, 2018",1.692B
"May 2, 2018",1.696B
"May 1, 2018",1.693B
"April 30, 2018",1.698B
"April 27, 2018",1.706B
"April 26, 2018",1.697B
"April 25, 2018",1.679B
"April 24, 2018",1.692B
"April 23, 2018",1.680B
"April 20, 2018",1.678B
"April 19, 2018",1.678B
"April 18, 2018",1.683B
"April 17, 2018",1.695B
"April 16, 2018",1.692B
"April 13, 2018",1.670B
"April 12, 2018",1.665B
"April 11, 2018",1.665B
"April 10, 2018",1.666B
"April 9, 2018",1.666B
"April 6, 2018",1.654B
"April 5, 2018",1.650B
"April 4, 2018",1.635B
"April 3, 2018",1.617B
"April 2, 2018",1.590B
"March 31, 2018",1.606B
"March 29, 2018",1.603B
"March 28, 2018",1.598B
"March 27, 2018",1.571B
"March 26, 2018",1.606B
"March 23, 2018",1.597B
"March 22, 2018",1.648B
"March 21, 2018",1.630B
"March 20, 2018",1.631B
"March 19, 2018",1.668B
"March 16, 2018",1.620B
"March 15, 2018",1.602B
"March 14, 2018",1.603B
"March 13, 2018",1.604B
"March 12, 2018",1.611B
"March 9, 2018",1.595B
"March 8, 2018",1.586B
"March 7, 2018",1.586B
"March 6, 2018",1.575B
"March 5, 2018",1.588B
"March 2, 2018",1.571B
"March 1, 2018",1.582B
"Feb. 28, 2018",1.542B
"Feb. 27, 2018",1.564B
"Feb. 26, 2018",1.577B
"Feb. 23, 2018",1.586B
"Feb. 22, 2018",1.561B
"Feb. 21, 2018",1.555B
"Feb. 20, 2018",1.566B
"Feb. 16, 2018",1.573B
"Feb. 15, 2018",1.574B
"Feb. 14, 2018",1.562B
"Feb. 13, 2018",1.582B
"Feb. 12, 2018",1.590B
"Feb. 9, 2018",1.604B
"Feb. 8, 2018",1.569B
"Feb. 7, 2018",1.582B
"Feb. 6, 2018",1.583B
"Feb. 5, 2018",1.598B
"Feb. 2, 2018",1.636B
"Feb. 1, 2018",1.644B
"Jan. 31, 2018",1.653B
"Jan. 30, 2018",1.647B
"Jan. 29, 2018",1.644B
"Jan. 26, 2018",1.674B
"Jan. 25, 2018",1.688B
"Jan. 24, 2018",1.674B
"Jan. 23, 2018",1.686B
"Jan. 22, 2018",1.627B
"Jan. 19, 2018",1.582B
"Jan. 18, 2018",1.588B
"Jan. 17, 2018",1.622B
"Jan. 16, 2018",1.621B
"Jan. 12, 2018",1.640B
"Jan. 11, 2018",1.658B
"Jan. 10, 2018",1.653B
"Jan. 9, 2018",1.676B
"Jan. 8, 2018",1.692B
"Jan. 5, 2018",1.694B
"Jan. 4, 2018",1.695B
"Jan. 3, 2018",1.695B
"Jan. 2, 2018",1.717B
"Dec. 31, 2017",1.736B
"Dec. 29, 2017",1.697B
"Dec. 28, 2017",1.701B
"Dec. 27, 2017",1.687B
"Dec. 26, 2017",1.670B
"Dec. 22, 2017",1.668B
"Dec. 21, 2017",1.645B
"Dec. 20, 2017",1.665B
"Dec. 19, 2017",1.685B
"Dec. 18, 2017",1.721B
"Dec. 15, 2017",1.748B
"Dec. 14, 2017",1.720B
"Dec. 13, 2017",1.740B
"Dec. 12, 2017",1.724B
"Dec. 11, 2017",1.765B
"Dec. 8, 2017",1.761B
"Dec. 7, 2017",1.759B
"Dec. 6, 2017",1.763B
"Dec. 5, 2017",1.776B
"Dec. 4, 2017",1.784B
"Dec. 1, 2017",1.798B
"Nov. 30, 2017",1.811B
"Nov. 29, 2017",1.808B
"Nov. 28, 2017",1.800B
"Nov. 27, 2017",1.772B
"Nov. 24, 2017",1.759B
"Nov. 22, 2017",1.765B
"Nov. 21, 2017",1.780B
"Nov. 20, 2017",1.750B
"Nov. 17, 2017",1.746B
"Nov. 16, 2017",1.751B
"Nov. 15, 2017",1.730B
"Nov. 14, 2017",1.752B
"Nov. 13, 2017",1.723B
"Nov. 10, 2017",1.728B
"Nov. 9, 2017",1.731B
"Nov. 8, 2017",1.723B
"Nov. 7, 2017",1.729B
"Nov. 6, 2017",1.717B
"Nov. 3, 2017",1.721B
"Nov. 2, 2017",1.726B
"Nov. 1, 2017",1.710B
"Oct. 31, 2017",1.730B
"Oct. 30, 2017",1.721B
"Oct. 27, 2017",1.745B
"Oct. 26, 2017",1.723B
"Oct. 25, 2017",1.721B
"Oct. 24, 2017",1.723B
"Oct. 23, 2017",1.733B
"Oct. 20, 2017",1.739B
"Oct. 19, 2017",1.744B
"Oct. 18, 2017",1.752B
"Oct. 17, 2017",1.738B
"Oct. 16, 2017",1.728B
"Oct. 13, 2017",1.739B
"Oct. 12, 2017",1.746B
"Oct. 11, 2017",1.721B
"Oct. 10, 2017",1.715B
"Oct. 9, 2017",1.714B
"Oct. 6, 2017",1.699B
"Oct. 5, 2017",1.703B
"Oct. 4, 2017",1.711B
"Oct. 3, 2017",1.725B
"Oct. 2, 2017",1.707B
"Sept. 30, 2017",1.692B
"Sept. 29, 2017",1.636B
"Sept. 28, 2017",1.652B
"Sept. 27, 2017",1.674B
"Sept. 26, 2017",1.673B
"Sept. 25, 2017",1.661B
"Sept. 22, 2017",1.649B
"Sept. 21, 2017",1.645B
"Sept. 20, 2017",1.635B
"Sept. 19, 2017",1.622B
"Sept. 18, 2017",1.649B
"Sept. 15, 2017",1.685B
"Sept. 14, 2017",1.647B
"Sept. 13, 2017",1.640B
"Sept. 12, 2017",1.639B
"Sept. 11, 2017",1.660B
"Sept. 8, 2017",1.643B
"Sept. 7, 2017",1.633B
"Sept. 6, 2017",1.636B
"Sept. 5, 2017",1.655B
"Sept. 1, 2017",1.658B
"Aug. 31, 2017",1.655B
"Aug. 30, 2017",1.649B
"Aug. 29, 2017",1.660B
"Aug. 28, 2017",1.664B
"Aug. 25, 2017",1.665B
"Aug. 24, 2017",1.665B
"Aug. 23, 2017",1.665B
"Aug. 22, 2017",1.654B
"Aug. 21, 2017",1.652B
"Aug. 18, 2017",1.647B
"Aug. 17, 2017",1.648B
"Aug. 16, 2017",1.660B
"Aug. 15, 2017",1.657B
"Aug. 14, 2017",1.659B
"Aug. 11, 2017",1.641B
"Aug. 10, 2017",1.656B
"Aug. 9, 2017",1.653B
"Aug. 8, 2017",1.652B
"Aug. 7, 2017",1.645B
"Aug. 4, 2017",1.643B
"Aug. 3, 2017",1.646B
"Aug. 2, 2017",1.648B
"Aug. 1, 2017",1.642B
"July 31, 2017",1.619B
"July 28, 2017",1.623B
"July 27, 2017",1.622B
"July 26, 2017",1.624B
"July 25, 2017",1.615B
"July 24, 2017",1.599B
"July 21, 2017",1.621B
"July 20, 2017",1.602B
"July 19, 2017",1.596B
"July 18, 2017",1.597B
"July 17, 2017",1.593B
"July 14, 2017",1.593B
"July 13, 2017",1.594B
"July 12, 2017",1.614B
"July 11, 2017",1.600B
"July 10, 2017",1.602B
"July 7, 2017",1.610B
"July 6, 2017",1.586B
"July 5, 2017",1.595B
"July 3, 2017",1.590B
"June 30, 2017",1.582B
"June 29, 2017",1.569B
"June 28, 2017",1.576B
"June 27, 2017",1.576B
"June 26, 2017",1.565B
"June 23, 2017",1.564B
"June 22, 2017",1.557B
"June 21, 2017",1.560B
"June 20, 2017",1.561B
"June 19, 2017",1.569B
"June 16, 2017",1.577B
"June 15, 2017",1.563B
"June 14, 2017",1.565B
"June 13, 2017",1.556B
"June 12, 2017",1.577B
"June 9, 2017",1.593B
"June 8, 2017",1.594B
"June 7, 2017",1.590B
"June 6, 2017",1.579B
"June 5, 2017",1.581B
"June 2, 2017",1.592B
"June 1, 2017",1.559B
"May 31, 2017",1.555B
"May 30, 2017",1.558B
"May 26, 2017",1.554B
"May 25, 2017",1.563B
"May 24, 2017",1.546B
"May 23, 2017",1.540B
"May 22, 2017",1.528B
"May 19, 2017",1.514B
"May 18, 2017",1.514B
"May 17, 2017",1.510B
"May 16, 2017",1.511B
"May 15, 2017",1.526B
"May 12, 2017",1.522B
"May 11, 2017",1.516B
"May 10, 2017",1.516B
"May 9, 2017",1.506B
"May 8, 2017",1.528B
"May 5, 2017",1.514B
"May 4, 2017",1.515B
"May 3, 2017",1.515B
"May 2, 2017",1.537B
"May 1, 2017",1.535B
"April 28, 2017",1.539B
"April 27, 2017",1.545B
"April 26, 2017",1.557B
"April 25, 2017",1.546B
"April 24, 2017",1.535B
"April 21, 2017",1.514B
"April 20, 2017",1.510B
"April 19, 2017",1.508B
"April 18, 2017",1.511B
"April 17, 2017",1.494B
"April 13, 2017",1.472B
"April 12, 2017",1.490B
"April 11, 2017",1.489B
"April 10, 2017",1.476B
"April 7, 2017",1.480B
"April 6, 2017",1.486B
"April 5, 2017",1.482B
"April 4, 2017",1.481B
"April 3, 2017",1.467B
"March 31, 2017",1.472B
"March 30, 2017",1.485B
"March 29, 2017",1.487B
"March 28, 2017",1.486B
"March 27, 2017",1.487B
"March 24, 2017",1.478B
"March 23, 2017",1.478B
"March 22, 2017",1.473B
"March 21, 2017",1.474B
"March 20, 2017",1.475B
"March 17, 2017",1.491B
"March 16, 2017",1.468B
"March 15, 2017",1.483B
"March 14, 2017",1.445B
"March 13, 2017",1.448B
"March 10, 2017",1.454B
"March 9, 2017",1.445B
"March 8, 2017",1.449B
"March 7, 2017",1.487B
"March 6, 2017",1.479B
"March 3, 2017",1.467B
"March 2, 2017",1.482B
"March 1, 2017",1.482B
"Feb. 28, 2017",1.479B
"Feb. 27, 2017",1.465B
"Feb. 24, 2017",1.465B
"Feb. 23, 2017",1.454B
"Feb. 22, 2017",1.438B
"Feb. 21, 2017",1.431B
"Feb. 17, 2017",1.426B
"Feb. 16, 2017",1.428B
"Feb. 15, 2017",1.419B
"Feb. 14, 2017",1.442B
"Feb. 13, 2017",1.469B
"Feb. 10, 2017",1.444B
"Feb. 9, 2017",1.415B
"Feb. 8, 2017",1.411B
"Feb. 7, 2017",1.414B
"Feb. 6, 2017",1.421B
"Feb. 3, 2017",1.423B
"Feb. 2, 2017",1.411B
"Feb. 1, 2017",1.401B
"Jan. 31, 2017",1.421B
"Jan. 30, 2017",1.403B
"Jan. 27, 2017",1.418B
"Jan. 26, 2017",1.423B
"Jan. 25, 2017",1.402B
"Jan. 24, 2017",1.406B
"Jan. 23, 2017",1.388B
"Jan. 20, 2017",1.397B
"Jan. 19, 2017",1.391B
"Jan. 18, 2017",1.408B
"Jan. 17, 2017",1.402B
"Jan. 13, 2017",1.411B
"Jan. 12, 2017",1.397B
"Jan. 11, 2017",1.412B
"Jan. 10, 2017",1.409B
"Jan. 9, 2017",1.394B
"Jan. 6, 2017",1.427B
"Jan. 5, 2017",1.429B
"Jan. 4, 2017",1.450B
"Jan. 3, 2017",1.429B
"Dec. 31, 2016",1.446B
"Dec. 30, 2016",1.400B
"Dec. 29, 2016",1.404B
"Dec. 28, 2016",1.395B
"Dec. 27, 2016",1.419B
"Dec. 23, 2016",1.414B
"Dec. 22, 2016",1.415B
"Dec. 21, 2016",1.442B
"Dec. 20, 2016",1.450B
"Dec. 19, 2016",1.441B
"Dec. 16, 2016",1.423B
"Dec. 15, 2016",1.389B
"Dec. 14, 2016",1.382B
"Dec. 13, 2016",1.401B
"Dec. 12, 2016",1.402B
"Dec. 9, 2016",1.415B
"Dec. 8, 2016",1.417B
"Dec. 7, 2016",1.362B
"Dec. 6, 2016",1.362B
"Dec. 5, 2016",1.356B
"Dec. 2, 2016",1.352B
"Dec. 1, 2016",1.362B
"Nov. 30, 2016",1.365B
"Nov. 29, 2016",1.406B
"Nov. 28, 2016",1.405B
"Nov. 25, 2016",1.399B
"Nov. 23, 2016",1.382B
"Nov. 22, 2016",1.397B
"Nov. 21, 2016",1.383B
"Nov. 18, 2016",1.372B
"Nov. 17, 2016",1.353B
"Nov. 16, 2016",1.353B
"Nov. 15, 2016",1.346B
"Nov. 14, 2016",1.340B
"Nov. 11, 2016",1.329B
"Nov. 10, 2016",1.303B
"Nov. 9, 2016",1.304B
"Nov. 8, 2016",1.287B
"Nov. 7, 2016",1.278B
"Nov. 4, 2016",1.262B
"Nov. 3, 2016",1.295B
"Nov. 2, 2016",1.323B
"Nov. 1, 2016",1.339B
"Oct. 31, 2016",1.353B
"Oct. 28, 2016",1.337B
"Oct. 27, 2016",1.338B
"Oct. 26, 2016",1.335B
"Oct. 25, 2016",1.331B
"Oct. 24, 2016",1.322B
"Oct. 21, 2016",1.314B
"Oct. 20, 2016",1.322B
"Oct. 19, 2016",1.326B
"Oct. 18, 2016",1.321B
"Oct. 17, 2016",1.312B
"Oct. 14, 2016",1.304B
"Oct. 13, 2016",1.307B
"Oct. 12, 2016",1.292B
"Oct. 11, 2016",1.272B
"Oct. 10, 2016",1.280B
"Oct. 7, 2016",1.268B
"Oct. 6, 2016",1.257B
"Oct. 5, 2016",1.259B
"Oct. 4, 2016",1.257B
"Oct. 3, 2016",1.289B
"Sept. 30, 2016",1.304B
"Sept. 29, 2016",1.263B
