date,tobin_q
"Dec. 31, 2019",1.290
"Sept. 30, 2019",1.325
"June 30, 2019",1.322
"March 31, 2019",1.270
"Dec. 31, 2018",1.172
"Sept. 30, 2018",1.271
"June 30, 2018",1.246
"March 31, 2018",1.128
"Dec. 31, 2017",1.212
"Sept. 30, 2017",1.240
"June 30, 2017",1.270
"March 31, 2017",1.186
"Dec. 31, 2016",1.156
"Sept. 30, 2016",1.139
"June 30, 2016",1.235
"March 31, 2016",1.189
"Dec. 31, 2015",1.109
"Sept. 30, 2015",1.106
"June 30, 2015",1.131
"March 31, 2015",1.063
"Dec. 31, 2014",1.056
"Sept. 30, 2014",1.006
"June 30, 2014",1.118
"March 31, 2014",0.976
"Dec. 31, 2013",0.9452
"Sept. 30, 2013",0.8898
"June 30, 2013",0.884
"March 31, 2013",0.8562
"Dec. 31, 2012",0.8166
"Sept. 30, 2012",0.8674
"June 30, 2012",0.8263
"March 31, 2012",0.7655
"Dec. 31, 2011",0.7824
"Sept. 30, 2011",0.7972
"June 30, 2011",0.782
"March 31, 2011",0.8076
"Dec. 31, 2010",0.8129
"Sept. 30, 2010",0.802
"June 30, 2010",0.7467
"March 31, 2010",0.7073
"Dec. 31, 2009",0.7388
"Sept. 30, 2009",0.8636
"June 30, 2009",0.8956
"March 31, 2009",0.8216
"Dec. 31, 2008",0.8052
"Sept. 30, 2008",0.8154
"June 30, 2008",0.6773
"March 31, 2008",0.7894
"Dec. 31, 2007",0.8115
"Sept. 30, 2007",0.9106
"June 30, 2007",0.9771
"March 31, 2007",0.8984
"Dec. 31, 2006",0.8893
"Sept. 30, 2006",0.9006
"June 30, 2006",0.9238
"March 31, 2006",0.9322
"Dec. 31, 2005",0.8579
"Sept. 30, 2005",1.062
"June 30, 2005",1.010
"March 31, 2005",0.8624
"Dec. 31, 2004",0.8759
"Sept. 30, 2004",0.8885
"June 30, 2004",0.8536
"March 31, 2004",0.90
"Dec. 31, 2003",0.9395
"Sept. 30, 2003",0.89
"June 30, 2003",0.8956
"March 31, 2003",0.7722
"Dec. 31, 2002",0.7841
"Sept. 30, 2002",0.9155
"June 30, 2002",0.9114
"March 31, 2002",0.8975
"Dec. 31, 2001",0.8734
"Sept. 30, 2001",0.8276
"June 30, 2001",0.8504
"March 31, 2001",0.7882
"Dec. 31, 2000",0.7532
"Sept. 30, 2000",0.8113
"June 30, 2000",0.8329
"March 31, 2000",0.8123
"Dec. 31, 1999",0.8617
"Sept. 30, 1999",0.8604
"June 30, 1999",0.9211
"March 31, 1999",0.8248
"Dec. 31, 1998",0.9214
"Sept. 30, 1998",0.9451
"June 30, 1998",0.9029
"March 31, 1998",0.9115
"Dec. 31, 1997",0.8911
"Sept. 30, 1997",0.9388
"June 30, 1997",0.8964
"March 31, 1997",0.8765
"Dec. 31, 1996",0.7466
"Sept. 30, 1996",0.8327
"June 30, 1996",0.7829
"March 31, 1996",0.7681
"Dec. 31, 1995",0.7225
"Sept. 30, 1995",0.7424
"June 30, 1995",0.7055
"March 31, 1995",0.7008
"Dec. 31, 1994",0.6877
"Sept. 30, 1994",0.7482
"June 30, 1994",0.8193
"March 31, 1994",0.7775
