date,forward_ps_ratio
"Feb. 21, 2019",2.036
"Feb. 20, 2019",2.03
"Feb. 19, 2019",2.033
"Feb. 15, 2019",1.994
"Feb. 14, 2019",1.962
"Feb. 13, 2019",1.967
"Feb. 12, 2019",1.973
"Feb. 11, 2019",1.964
"Feb. 8, 2019",1.966
"Feb. 7, 2019",1.939
"Feb. 6, 2019",1.956
"Feb. 5, 2019",1.977
"Feb. 4, 2019",1.977
"Feb. 1, 2019",1.976
"Jan. 31, 2019",2.021
"Jan. 30, 2019",2.002
"Jan. 29, 2019",1.997
"Jan. 28, 2019",1.972
"Jan. 25, 2019",1.991
"Jan. 24, 2019",1.989
"Jan. 23, 2019",1.959
"Jan. 22, 2019",1.974
"Jan. 18, 2019",1.938
"Jan. 17, 2019",1.916
"Jan. 16, 2019",1.883
"Jan. 15, 2019",1.856
"Jan. 14, 2019",1.819
"Jan. 11, 2019",1.860
"Jan. 10, 2019",1.87
"Jan. 9, 2019",1.842
"Jan. 8, 2019",1.862
"Jan. 7, 2019",1.822
"Jan. 4, 2019",1.834
"Jan. 3, 2019",1.786
"Jan. 2, 2019",1.776
"Dec. 31, 2018",1.814
