date,market_cap
"Sept. 13, 2019",1.533B
"Sept. 12, 2019",1.535B
"Sept. 11, 2019",1.544B
"Sept. 10, 2019",1.520B
"Sept. 9, 2019",1.527B
"Sept. 6, 2019",1.545B
"Sept. 5, 2019",1.567B
"Sept. 4, 2019",1.566B
"Sept. 3, 2019",1.558B
"Aug. 30, 2019",1.551B
"Aug. 29, 2019",1.547B
"Aug. 28, 2019",1.529B
"Aug. 27, 2019",1.526B
"Aug. 26, 2019",1.544B
"Aug. 23, 2019",1.522B
"Aug. 22, 2019",1.552B
"Aug. 21, 2019",1.552B
"Aug. 20, 2019",1.547B
"Aug. 19, 2019",1.559B
"Aug. 16, 2019",1.562B
"Aug. 15, 2019",1.529B
"Aug. 14, 2019",1.509B
"Aug. 13, 2019",1.521B
"Aug. 12, 2019",1.514B
"Aug. 9, 2019",1.500B
"Aug. 8, 2019",1.524B
"Aug. 7, 2019",1.495B
"Aug. 6, 2019",1.495B
"Aug. 5, 2019",1.489B
"Aug. 2, 2019",1.541B
"Aug. 1, 2019",1.543B
"July 31, 2019",1.533B
"July 30, 2019",1.545B
"July 29, 2019",1.529B
"July 26, 2019",1.522B
"July 25, 2019",1.488B
"July 24, 2019",1.505B
"July 23, 2019",1.498B
"July 22, 2019",1.483B
"July 19, 2019",1.494B
"July 18, 2019",1.513B
"July 17, 2019",1.516B
"July 16, 2019",1.505B
"July 15, 2019",1.520B
"July 12, 2019",1.525B
"July 11, 2019",1.538B
"July 10, 2019",1.545B
"July 9, 2019",1.570B
"July 8, 2019",1.561B
"July 5, 2019",1.556B
"July 3, 2019",1.555B
"July 2, 2019",1.551B
"July 1, 2019",1.526B
"June 28, 2019",1.558B
"June 27, 2019",1.523B
"June 26, 2019",1.506B
"June 25, 2019",1.552B
"June 24, 2019",1.550B
"June 21, 2019",1.549B
"June 20, 2019",1.566B
"June 19, 2019",1.553B
"June 18, 2019",1.524B
"June 17, 2019",1.535B
"June 14, 2019",1.535B
"June 13, 2019",1.537B
"June 12, 2019",1.553B
"June 11, 2019",1.506B
"June 10, 2019",1.519B
"June 7, 2019",1.537B
"June 6, 2019",1.535B
"June 5, 2019",1.542B
"June 4, 2019",1.521B
"June 3, 2019",1.520B
"May 31, 2019",1.489B
"May 30, 2019",1.467B
"May 29, 2019",1.483B
"May 28, 2019",1.520B
"May 24, 2019",1.541B
"May 23, 2019",1.545B
"May 22, 2019",1.541B
"May 21, 2019",1.531B
"May 20, 2019",1.522B
"May 17, 2019",1.540B
"May 16, 2019",1.545B
"May 15, 2019",1.531B
"May 14, 2019",1.539B
"May 13, 2019",1.562B
"May 10, 2019",1.541B
"May 9, 2019",1.510B
"May 8, 2019",1.527B
"May 7, 2019",1.512B
"May 6, 2019",1.551B
"May 3, 2019",1.545B
"May 2, 2019",1.499B
"May 1, 2019",1.508B
"April 30, 2019",1.519B
"April 29, 2019",1.509B
"April 26, 2019",1.512B
"April 25, 2019",1.516B
"April 24, 2019",1.515B
"April 23, 2019",1.494B
"April 22, 2019",1.481B
"April 18, 2019",1.482B
"April 17, 2019",1.479B
"April 16, 2019",1.500B
"April 15, 2019",1.520B
"April 12, 2019",1.515B
"April 11, 2019",1.511B
"April 10, 2019",1.507B
"April 9, 2019",1.492B
"April 8, 2019",1.491B
"April 5, 2019",1.518B
"April 4, 2019",1.482B
"April 3, 2019",1.490B
"April 2, 2019",1.464B
"April 1, 2019",1.481B
"March 29, 2019",1.496B
"March 28, 2019",1.495B
"March 27, 2019",1.519B
"March 26, 2019",1.522B
"March 25, 2019",1.517B
"March 22, 2019",1.512B
"March 21, 2019",1.528B
"March 20, 2019",1.505B
"March 19, 2019",1.502B
"March 18, 2019",1.522B
"March 15, 2019",1.514B
"March 14, 2019",1.523B
"March 13, 2019",1.532B
"March 12, 2019",1.538B
"March 11, 2019",1.537B
"March 8, 2019",1.509B
"March 7, 2019",1.493B
"March 6, 2019",1.488B
"March 5, 2019",1.509B
"March 4, 2019",1.517B
"March 1, 2019",1.488B
"Feb. 28, 2019",1.474B
"Feb. 27, 2019",1.480B
"Feb. 26, 2019",1.485B
"Feb. 25, 2019",1.494B
"Feb. 22, 2019",1.508B
"Feb. 21, 2019",1.495B
"Feb. 20, 2019",1.490B
"Feb. 19, 2019",1.493B
"Feb. 15, 2019",1.463B
"Feb. 14, 2019",1.440B
"Feb. 13, 2019",1.444B
"Feb. 12, 2019",1.449B
"Feb. 11, 2019",1.442B
"Feb. 8, 2019",1.443B
"Feb. 7, 2019",1.423B
"Feb. 6, 2019",1.436B
"Feb. 5, 2019",1.451B
"Feb. 4, 2019",1.451B
"Feb. 1, 2019",1.450B
"Jan. 31, 2019",1.483B
"Jan. 30, 2019",1.470B
"Jan. 29, 2019",1.466B
"Jan. 28, 2019",1.448B
"Jan. 25, 2019",1.461B
"Jan. 24, 2019",1.460B
"Jan. 23, 2019",1.438B
"Jan. 22, 2019",1.449B
"Jan. 18, 2019",1.423B
"Jan. 17, 2019",1.406B
"Jan. 16, 2019",1.382B
"Jan. 15, 2019",1.362B
"Jan. 14, 2019",1.336B
"Jan. 11, 2019",1.365B
"Jan. 10, 2019",1.373B
"Jan. 9, 2019",1.352B
"Jan. 8, 2019",1.367B
"Jan. 7, 2019",1.337B
"Jan. 4, 2019",1.346B
"Jan. 3, 2019",1.311B
"Jan. 2, 2019",1.304B
"Dec. 31, 2018",1.332B
"Dec. 28, 2018",1.304B
"Dec. 27, 2018",1.306B
"Dec. 26, 2018",1.298B
"Dec. 24, 2018",1.293B
"Dec. 21, 2018",1.359B
"Dec. 20, 2018",1.380B
"Dec. 19, 2018",1.415B
"Dec. 18, 2018",1.426B
"Dec. 17, 2018",1.439B
"Dec. 14, 2018",1.525B
"Dec. 13, 2018",1.523B
"Dec. 12, 2018",1.502B
"Dec. 11, 2018",1.479B
"Dec. 10, 2018",1.459B
"Dec. 7, 2018",1.459B
"Dec. 6, 2018",1.438B
"Dec. 4, 2018",1.412B
"Dec. 3, 2018",1.428B
"Nov. 30, 2018",1.409B
"Nov. 29, 2018",1.377B
"Nov. 28, 2018",1.401B
"Nov. 27, 2018",1.336B
"Nov. 26, 2018",1.365B
"Nov. 23, 2018",1.364B
"Nov. 21, 2018",1.346B
"Nov. 20, 2018",1.364B
"Nov. 19, 2018",1.381B
"Nov. 16, 2018",1.387B
"Nov. 15, 2018",1.383B
"Nov. 14, 2018",1.360B
"Nov. 13, 2018",1.369B
"Nov. 12, 2018",1.350B
"Nov. 9, 2018",1.354B
"Nov. 8, 2018",1.352B
"Nov. 7, 2018",1.338B
"Nov. 6, 2018",1.345B
"Nov. 5, 2018",1.321B
"Nov. 2, 2018",1.302B
"Nov. 1, 2018",1.280B
"Oct. 31, 2018",1.301B
"Oct. 30, 2018",1.339B
"Oct. 29, 2018",1.323B
"Oct. 26, 2018",1.325B
"Oct. 25, 2018",1.345B
"Oct. 24, 2018",1.399B
"Oct. 23, 2018",1.410B
"Oct. 22, 2018",1.333B
"Oct. 19, 2018",1.341B
"Oct. 18, 2018",1.332B
"Oct. 17, 2018",1.349B
"Oct. 16, 2018",1.352B
"Oct. 15, 2018",1.315B
"Oct. 12, 2018",1.307B
"Oct. 11, 2018",1.335B
"Oct. 10, 2018",1.380B
"Oct. 9, 2018",1.384B
"Oct. 8, 2018",1.385B
"Oct. 5, 2018",1.360B
"Oct. 4, 2018",1.349B
"Oct. 3, 2018",1.351B
"Oct. 2, 2018",1.342B
"Oct. 1, 2018",1.337B
"Sept. 28, 2018",1.374B
"Sept. 27, 2018",1.359B
"Sept. 26, 2018",1.349B
"Sept. 25, 2018",1.377B
"Sept. 24, 2018",1.374B
"Sept. 21, 2018",1.459B
"Sept. 20, 2018",1.453B
"Sept. 19, 2018",1.447B
"Sept. 18, 2018",1.485B
"Sept. 17, 2018",1.474B
"Sept. 14, 2018",1.454B
"Sept. 13, 2018",1.450B
"Sept. 12, 2018",1.429B
"Sept. 11, 2018",1.431B
"Sept. 10, 2018",1.431B
"Sept. 7, 2018",1.436B
"Sept. 6, 2018",1.440B
"Sept. 5, 2018",1.431B
"Sept. 4, 2018",1.415B
"Aug. 31, 2018",1.409B
"Aug. 30, 2018",1.403B
"Aug. 29, 2018",1.382B
"Aug. 28, 2018",1.371B
"Aug. 27, 2018",1.382B
"Aug. 24, 2018",1.382B
"Aug. 23, 2018",1.382B
"Aug. 22, 2018",1.384B
"Aug. 21, 2018",1.392B
"Aug. 20, 2018",1.395B
"Aug. 17, 2018",1.398B
"Aug. 16, 2018",1.405B
"Aug. 15, 2018",1.376B
"Aug. 14, 2018",1.367B
"Aug. 13, 2018",1.342B
"Aug. 10, 2018",1.330B
"Aug. 9, 2018",1.327B
"Aug. 8, 2018",1.368B
"Aug. 7, 2018",1.368B
"Aug. 6, 2018",1.371B
"Aug. 3, 2018",1.353B
"Aug. 2, 2018",1.366B
"Aug. 1, 2018",1.357B
"July 31, 2018",1.373B
"July 30, 2018",1.355B
"July 27, 2018",1.366B
"July 26, 2018",1.383B
"July 25, 2018",1.369B
"July 24, 2018",1.372B
"July 23, 2018",1.373B
"July 20, 2018",1.376B
"July 19, 2018",1.384B
"July 18, 2018",1.364B
"July 17, 2018",1.375B
"July 16, 2018",1.391B
"July 13, 2018",1.404B
"July 12, 2018",1.403B
"July 11, 2018",1.417B
"July 10, 2018",1.418B
"July 9, 2018",1.396B
"July 6, 2018",1.404B
"July 5, 2018",1.396B
"July 3, 2018",1.360B
"July 2, 2018",1.341B
"June 29, 2018",1.308B
"June 28, 2018",1.311B
"June 27, 2018",1.301B
"June 26, 2018",1.302B
"June 25, 2018",1.300B
"June 22, 2018",1.298B
"June 21, 2018",1.280B
"June 20, 2018",1.280B
"June 19, 2018",1.274B
"June 18, 2018",1.260B
"June 15, 2018",1.238B
"June 14, 2018",1.232B
"June 13, 2018",1.211B
"June 12, 2018",1.221B
"June 11, 2018",1.226B
"June 8, 2018",1.247B
"June 7, 2018",1.270B
"June 6, 2018",1.272B
"June 5, 2018",1.285B
"June 4, 2018",1.297B
"June 1, 2018",1.297B
"May 31, 2018",1.307B
"May 30, 2018",1.314B
"May 29, 2018",1.289B
"May 25, 2018",1.286B
"May 24, 2018",1.249B
"May 23, 2018",1.256B
"May 22, 2018",1.256B
"May 21, 2018",1.256B
"May 18, 2018",1.255B
"May 17, 2018",1.252B
"May 16, 2018",1.252B
"May 15, 2018",1.258B
"May 14, 2018",1.264B
"May 11, 2018",1.251B
"May 10, 2018",1.256B
"May 9, 2018",1.239B
"May 8, 2018",1.244B
"May 7, 2018",1.240B
"May 4, 2018",1.243B
"May 3, 2018",1.237B
"May 2, 2018",1.241B
"May 1, 2018",1.239B
"April 30, 2018",1.244B
"April 27, 2018",1.252B
"April 26, 2018",1.242B
"April 25, 2018",1.224B
"April 24, 2018",1.238B
"April 23, 2018",1.226B
"April 20, 2018",1.223B
"April 19, 2018",1.223B
"April 18, 2018",1.229B
"April 17, 2018",1.240B
"April 16, 2018",1.238B
"April 13, 2018",1.216B
"April 12, 2018",1.211B
"April 11, 2018",1.210B
"April 10, 2018",1.212B
"April 9, 2018",1.212B
"April 6, 2018",1.199B
"April 5, 2018",1.195B
"April 4, 2018",1.181B
"April 3, 2018",1.163B
"April 2, 2018",1.136B
"March 29, 2018",1.151B
"March 28, 2018",1.146B
"March 27, 2018",1.119B
"March 26, 2018",1.154B
"March 23, 2018",1.145B
"March 22, 2018",1.196B
"March 21, 2018",1.178B
"March 20, 2018",1.179B
"March 19, 2018",1.216B
"March 16, 2018",1.168B
"March 15, 2018",1.150B
"March 14, 2018",1.151B
"March 13, 2018",1.152B
"March 12, 2018",1.159B
"March 9, 2018",1.142B
"March 8, 2018",1.133B
"March 7, 2018",1.133B
"March 6, 2018",1.123B
"March 5, 2018",1.136B
"March 2, 2018",1.119B
"March 1, 2018",1.129B
"Feb. 28, 2018",1.089B
"Feb. 27, 2018",1.111B
"Feb. 26, 2018",1.125B
"Feb. 23, 2018",1.133B
"Feb. 22, 2018",1.109B
"Feb. 21, 2018",1.102B
"Feb. 20, 2018",1.114B
"Feb. 16, 2018",1.120B
"Feb. 15, 2018",1.122B
"Feb. 14, 2018",1.110B
"Feb. 13, 2018",1.130B
"Feb. 12, 2018",1.138B
"Feb. 9, 2018",1.152B
"Feb. 8, 2018",1.117B
"Feb. 7, 2018",1.129B
"Feb. 6, 2018",1.131B
"Feb. 5, 2018",1.146B
"Feb. 2, 2018",1.184B
"Feb. 1, 2018",1.192B
"Jan. 31, 2018",1.201B
"Jan. 30, 2018",1.195B
"Jan. 29, 2018",1.192B
"Jan. 26, 2018",1.222B
"Jan. 25, 2018",1.236B
"Jan. 24, 2018",1.222B
"Jan. 23, 2018",1.234B
"Jan. 22, 2018",1.174B
"Jan. 19, 2018",1.129B
"Jan. 18, 2018",1.136B
"Jan. 17, 2018",1.170B
"Jan. 16, 2018",1.169B
"Jan. 12, 2018",1.187B
"Jan. 11, 2018",1.205B
"Jan. 10, 2018",1.200B
"Jan. 9, 2018",1.223B
"Jan. 8, 2018",1.240B
"Jan. 5, 2018",1.242B
"Jan. 4, 2018",1.243B
"Jan. 3, 2018",1.243B
"Jan. 2, 2018",1.265B
"Dec. 29, 2017",1.284B
"Dec. 28, 2017",1.288B
"Dec. 27, 2017",1.274B
"Dec. 26, 2017",1.257B
"Dec. 22, 2017",1.255B
"Dec. 21, 2017",1.232B
"Dec. 20, 2017",1.252B
"Dec. 19, 2017",1.272B
"Dec. 18, 2017",1.308B
"Dec. 15, 2017",1.335B
"Dec. 14, 2017",1.307B
"Dec. 13, 2017",1.327B
"Dec. 12, 2017",1.311B
"Dec. 11, 2017",1.352B
"Dec. 8, 2017",1.348B
"Dec. 7, 2017",1.346B
"Dec. 6, 2017",1.350B
"Dec. 5, 2017",1.363B
"Dec. 4, 2017",1.370B
"Dec. 1, 2017",1.385B
"Nov. 30, 2017",1.398B
"Nov. 29, 2017",1.395B
"Nov. 28, 2017",1.387B
"Nov. 27, 2017",1.359B
"Nov. 24, 2017",1.346B
"Nov. 22, 2017",1.352B
"Nov. 21, 2017",1.367B
"Nov. 20, 2017",1.337B
"Nov. 17, 2017",1.333B
"Nov. 16, 2017",1.338B
"Nov. 15, 2017",1.317B
"Nov. 14, 2017",1.339B
"Nov. 13, 2017",1.310B
"Nov. 10, 2017",1.315B
"Nov. 9, 2017",1.318B
"Nov. 8, 2017",1.310B
"Nov. 7, 2017",1.316B
"Nov. 6, 2017",1.303B
"Nov. 3, 2017",1.308B
"Nov. 2, 2017",1.312B
"Nov. 1, 2017",1.297B
"Oct. 31, 2017",1.317B
"Oct. 30, 2017",1.308B
"Oct. 27, 2017",1.332B
"Oct. 26, 2017",1.310B
"Oct. 25, 2017",1.308B
"Oct. 24, 2017",1.310B
"Oct. 23, 2017",1.320B
"Oct. 20, 2017",1.326B
"Oct. 19, 2017",1.331B
"Oct. 18, 2017",1.339B
"Oct. 17, 2017",1.325B
"Oct. 16, 2017",1.315B
"Oct. 13, 2017",1.326B
"Oct. 12, 2017",1.333B
"Oct. 11, 2017",1.308B
"Oct. 10, 2017",1.302B
"Oct. 9, 2017",1.301B
"Oct. 6, 2017",1.286B
"Oct. 5, 2017",1.290B
"Oct. 4, 2017",1.298B
"Oct. 3, 2017",1.312B
"Oct. 2, 2017",1.294B
"Sept. 29, 2017",1.279B
"Sept. 28, 2017",1.295B
"Sept. 27, 2017",1.317B
"Sept. 26, 2017",1.317B
"Sept. 25, 2017",1.304B
"Sept. 22, 2017",1.292B
"Sept. 21, 2017",1.288B
"Sept. 20, 2017",1.278B
"Sept. 19, 2017",1.265B
"Sept. 18, 2017",1.292B
"Sept. 15, 2017",1.328B
"Sept. 14, 2017",1.290B
"Sept. 13, 2017",1.283B
"Sept. 12, 2017",1.282B
"Sept. 11, 2017",1.303B
"Sept. 8, 2017",1.286B
"Sept. 7, 2017",1.276B
"Sept. 6, 2017",1.279B
"Sept. 5, 2017",1.298B
"Sept. 1, 2017",1.301B
"Aug. 31, 2017",1.299B
"Aug. 30, 2017",1.292B
"Aug. 29, 2017",1.303B
"Aug. 28, 2017",1.308B
"Aug. 25, 2017",1.308B
"Aug. 24, 2017",1.308B
"Aug. 23, 2017",1.308B
"Aug. 22, 2017",1.297B
"Aug. 21, 2017",1.295B
"Aug. 18, 2017",1.290B
"Aug. 17, 2017",1.291B
"Aug. 16, 2017",1.303B
"Aug. 15, 2017",1.300B
"Aug. 14, 2017",1.302B
"Aug. 11, 2017",1.284B
"Aug. 10, 2017",1.299B
"Aug. 9, 2017",1.296B
"Aug. 8, 2017",1.295B
"Aug. 7, 2017",1.288B
"Aug. 4, 2017",1.286B
"Aug. 3, 2017",1.290B
"Aug. 2, 2017",1.291B
"Aug. 1, 2017",1.285B
"July 31, 2017",1.263B
"July 28, 2017",1.266B
"July 27, 2017",1.265B
"July 26, 2017",1.267B
"July 25, 2017",1.258B
"July 24, 2017",1.242B
"July 21, 2017",1.264B
"July 20, 2017",1.245B
"July 19, 2017",1.239B
"July 18, 2017",1.241B
"July 17, 2017",1.236B
"July 14, 2017",1.236B
"July 13, 2017",1.237B
"July 12, 2017",1.257B
"July 11, 2017",1.243B
"July 10, 2017",1.245B
"July 7, 2017",1.253B
"July 6, 2017",1.229B
"July 5, 2017",1.238B
"July 3, 2017",1.233B
"June 30, 2017",1.225B
"June 29, 2017",1.227B
"June 28, 2017",1.234B
"June 27, 2017",1.233B
"June 26, 2017",1.223B
"June 23, 2017",1.222B
"June 22, 2017",1.215B
"June 21, 2017",1.218B
"June 20, 2017",1.219B
"June 19, 2017",1.227B
"June 16, 2017",1.235B
"June 15, 2017",1.220B
"June 14, 2017",1.223B
"June 13, 2017",1.214B
"June 12, 2017",1.235B
"June 9, 2017",1.250B
"June 8, 2017",1.252B
"June 7, 2017",1.248B
"June 6, 2017",1.237B
"June 5, 2017",1.239B
"June 2, 2017",1.250B
"June 1, 2017",1.217B
"May 31, 2017",1.213B
"May 30, 2017",1.215B
"May 26, 2017",1.212B
"May 25, 2017",1.221B
"May 24, 2017",1.204B
"May 23, 2017",1.198B
"May 22, 2017",1.186B
"May 19, 2017",1.172B
"May 18, 2017",1.172B
"May 17, 2017",1.168B
"May 16, 2017",1.169B
"May 15, 2017",1.183B
"May 12, 2017",1.179B
"May 11, 2017",1.174B
"May 10, 2017",1.174B
"May 9, 2017",1.164B
"May 8, 2017",1.186B
"May 5, 2017",1.172B
"May 4, 2017",1.173B
"May 3, 2017",1.173B
"May 2, 2017",1.195B
"May 1, 2017",1.192B
"April 28, 2017",1.197B
"April 27, 2017",1.203B
"April 26, 2017",1.215B
"April 25, 2017",1.204B
"April 24, 2017",1.192B
"April 21, 2017",1.172B
"April 20, 2017",1.168B
"April 19, 2017",1.166B
"April 18, 2017",1.169B
"April 17, 2017",1.152B
"April 13, 2017",1.130B
"April 12, 2017",1.147B
"April 11, 2017",1.146B
"April 10, 2017",1.133B
"April 7, 2017",1.138B
"April 6, 2017",1.144B
"April 5, 2017",1.140B
"April 4, 2017",1.139B
"April 3, 2017",1.124B
"March 31, 2017",1.130B
"March 30, 2017",1.130B
"March 29, 2017",1.132B
"March 28, 2017",1.131B
"March 27, 2017",1.133B
"March 24, 2017",1.123B
"March 23, 2017",1.123B
"March 22, 2017",1.119B
"March 21, 2017",1.120B
"March 20, 2017",1.120B
"March 17, 2017",1.136B
"March 16, 2017",1.113B
"March 15, 2017",1.129B
"March 14, 2017",1.090B
"March 13, 2017",1.093B
"March 10, 2017",1.099B
"March 9, 2017",1.090B
"March 8, 2017",1.094B
"March 7, 2017",1.132B
"March 6, 2017",1.124B
"March 3, 2017",1.112B
"March 2, 2017",1.128B
"March 1, 2017",1.128B
"Feb. 28, 2017",1.124B
"Feb. 27, 2017",1.111B
"Feb. 24, 2017",1.111B
"Feb. 23, 2017",1.099B
"Feb. 22, 2017",1.083B
"Feb. 21, 2017",1.076B
"Feb. 17, 2017",1.071B
"Feb. 16, 2017",1.073B
"Feb. 15, 2017",1.064B
"Feb. 14, 2017",1.087B
"Feb. 13, 2017",1.114B
"Feb. 10, 2017",1.089B
"Feb. 9, 2017",1.061B
"Feb. 8, 2017",1.056B
"Feb. 7, 2017",1.060B
"Feb. 6, 2017",1.066B
"Feb. 3, 2017",1.068B
"Feb. 2, 2017",1.056B
"Feb. 1, 2017",1.046B
"Jan. 31, 2017",1.066B
"Jan. 30, 2017",1.048B
"Jan. 27, 2017",1.063B
"Jan. 26, 2017",1.069B
"Jan. 25, 2017",1.047B
"Jan. 24, 2017",1.051B
"Jan. 23, 2017",1.034B
"Jan. 20, 2017",1.042B
"Jan. 19, 2017",1.036B
"Jan. 18, 2017",1.053B
"Jan. 17, 2017",1.047B
"Jan. 13, 2017",1.056B
"Jan. 12, 2017",1.043B
"Jan. 11, 2017",1.057B
"Jan. 10, 2017",1.054B
"Jan. 9, 2017",1.039B
"Jan. 6, 2017",1.072B
"Jan. 5, 2017",1.074B
"Jan. 4, 2017",1.095B
"Jan. 3, 2017",1.074B
"Dec. 30, 2016",1.091B
"Dec. 29, 2016",1.095B
"Dec. 28, 2016",1.086B
"Dec. 27, 2016",1.110B
"Dec. 23, 2016",1.105B
"Dec. 22, 2016",1.107B
"Dec. 21, 2016",1.134B
"Dec. 20, 2016",1.141B
"Dec. 19, 2016",1.132B
"Dec. 16, 2016",1.114B
"Dec. 15, 2016",1.081B
"Dec. 14, 2016",1.073B
"Dec. 13, 2016",1.092B
"Dec. 12, 2016",1.094B
"Dec. 9, 2016",1.106B
"Dec. 8, 2016",1.108B
"Dec. 7, 2016",1.053B
"Dec. 6, 2016",1.053B
"Dec. 5, 2016",1.047B
"Dec. 2, 2016",1.043B
"Dec. 1, 2016",1.053B
"Nov. 30, 2016",1.056B
"Nov. 29, 2016",1.097B
"Nov. 28, 2016",1.096B
"Nov. 25, 2016",1.091B
"Nov. 23, 2016",1.073B
"Nov. 22, 2016",1.088B
"Nov. 21, 2016",1.074B
"Nov. 18, 2016",1.064B
"Nov. 17, 2016",1.045B
"Nov. 16, 2016",1.044B
"Nov. 15, 2016",1.038B
"Nov. 14, 2016",1.031B
"Nov. 11, 2016",1.020B
"Nov. 10, 2016",994.37M
"Nov. 9, 2016",995.19M
"Nov. 8, 2016",978.89M
"Nov. 7, 2016",969.92M
"Nov. 4, 2016",953.62M
"Nov. 3, 2016",986.22M
"Nov. 2, 2016",1.014B
"Nov. 1, 2016",1.030B
"Oct. 31, 2016",1.044B
"Oct. 28, 2016",1.028B
"Oct. 27, 2016",1.029B
"Oct. 26, 2016",1.027B
"Oct. 25, 2016",1.023B
"Oct. 24, 2016",1.014B
"Oct. 21, 2016",1.006B
"Oct. 20, 2016",1.014B
"Oct. 19, 2016",1.017B
"Oct. 18, 2016",1.012B
"Oct. 17, 2016",1.003B
"Oct. 14, 2016",994.95M
"Oct. 13, 2016",998.21M
"Oct. 12, 2016",983.54M
"Oct. 11, 2016",963.17M
"Oct. 10, 2016",971.32M
"Oct. 7, 2016",959.75M
"Oct. 6, 2016",948.18M
"Oct. 5, 2016",950.62M
"Oct. 4, 2016",948.50M
"Oct. 3, 2016",980.45M
"Sept. 30, 2016",995.11M
"Sept. 29, 2016",930.57M
"Sept. 28, 2016",958.00M
"Sept. 27, 2016",963.21M
"Sept. 26, 2016",968.88M
"Sept. 23, 2016",959.84M
"Sept. 22, 2016",965.05M
"Sept. 21, 2016",976.85M
"Sept. 20, 2016",952.79M
"Sept. 19, 2016",956.16M
