Ex-Date,Record Date,Pay Date,Declared Date,Type,Amoun
06/13/2011,06/15/2011,07/05/2011,05/05/2011,Normal,0.23
03/10/2011,03/14/2011,04/05/2011,03/03/2011,Normal,0.22
12/13/2010,12/15/2010,01/05/2011,11/05/2010,Normal,0.22
09/13/2010,09/15/2010,10/05/2010,08/06/2010,Normal,0.22
06/11/2010,06/15/2010,07/06/2010,05/06/2010,Normal,0.22
03/11/2010,03/15/2010,04/05/2010,02/25/2010,Normal,0.21
12/10/2009,12/14/2009,01/05/2010,11/05/2009,Normal,0.21
09/10/2009,09/14/2009,10/05/2009,08/06/2009,Normal,0.21
06/10/2009,06/12/2009,07/06/2009,05/07/2009,Normal,0.21
03/11/2009,03/13/2009,04/06/2009,02/25/2009,Normal,0.2033
12/11/2008,12/15/2008,01/05/2009,11/06/2008,Normal,0.2033
09/11/2008,09/15/2008,10/06/2008,08/07/2008,Normal,0.2033
06/11/2008,06/13/2008,07/07/2008,05/05/2008,Normal,0.2033
03/11/2008,03/13/2008,04/07/2008,02/20/2008,Normal,0.1967
12/14/2007,12/18/2007,01/07/2008,11/07/2007,Normal,0.1967
09/11/2007,09/13/2007,10/05/2007,08/08/2007,Normal,0.1967
06/11/2007,06/13/2007,07/05/2007,05/02/2007,Normal,0.1967
03/09/2007,03/13/2007,04/05/2007,02/21/2007,Normal,0.1933
12/14/2006,12/18/2006,01/05/2007,11/07/2006,Normal,0.1933
09/11/2006,09/13/2006,10/05/2006,08/08/2006,Normal,0.1933
06/09/2006,06/13/2006,07/05/2006,05/02/2006,Normal,0.1933
03/09/2006,03/13/2006,04/05/2006,02/23/2006,Normal,0.19
12/09/2005,12/13/2005,01/05/2006,11/04/2005,Normal,0.19
09/09/2005,09/13/2005,10/05/2005,08/04/2005,Normal,0.19
06/09/2005,06/13/2005,07/05/2005,05/06/2005,Normal,0.19
03/10/2005,03/14/2005,04/05/2005,02/24/2005,Normal,0.1867
12/09/2004,12/13/2004,01/05/2005,11/05/2004,Normal,0.1867
09/09/2004,09/13/2004,10/05/2004,08/05/2004,Normal,0.1867
06/02/2004,06/04/2004,07/06/2004,05/06/2004,Normal,0.1867
03/10/2004,03/12/2004,04/05/2004,02/26/2004,Normal,0.1833
12/10/2003,12/12/2003,01/05/2004,11/07/2003,Normal,0.1833
09/10/2003,09/12/2003,10/06/2003,08/15/2003,Normal,0.1833
06/10/2003,06/12/2003,07/07/2003,05/20/2003,Normal,0.1833
03/10/2003,03/12/2003,04/07/2003,02/21/2003,Normal,0.1833
12/05/2002,12/09/2002,01/06/2003,11/08/2002,Normal,0.1833
09/10/2002,09/12/2002,10/07/2002,08/16/2002,Normal,0.1833
06/07/2002,06/11/2002,07/05/2002,05/21/2002,Normal,0.1833
03/08/2002,03/12/2002,04/05/2002,01/25/2002,Normal,0.1833
12/06/2001,12/10/2001,01/07/2002,11/02/2001,Normal,0.1833
09/06/2001,09/10/2001,10/05/2001,08/17/2001,Normal,0.1833
06/07/2001,06/11/2001,07/05/2001,05/15/2001,Normal,0.1833
03/08/2001,03/12/2001,04/05/2001,02/23/2001,Normal,0.18
12/07/2000,12/11/2000,01/05/2001,10/06/2000,Normal,0.18
09/07/2000,09/11/2000,10/05/2000,08/18/2000,Normal,0.18
06/08/2000,06/06/2000,--,04/27/2000,Normal,0.18
03/08/2000,03/10/2000,04/05/2000,02/28/2000,Normal,0.1733
12/08/1999,12/10/1999,01/05/2000,10/08/1999,Normal,0.1733
09/08/1999,09/10/1999,10/05/1999,08/20/1999,Normal,0.1733
06/09/1999,06/11/1999,07/06/1999,05/18/1999,Normal,0.1733
03/10/1999,03/12/1999,04/05/1999,02/26/1999,Normal,0.1667
12/09/1998,12/11/1998,01/05/1999,10/09/1998,Normal,0.1667
09/09/1998,09/11/1998,10/05/1998,07/31/1998,Normal,0.1667
06/10/1998,06/12/1998,07/06/1998,05/19/1998,Normal,0.1667
03/11/1998,03/13/1998,04/06/1998,02/27/1998,Normal,0.1667
12/10/1997,12/12/1997,01/05/1998,10/03/1997,Normal,0.1617
09/04/1997,09/08/1997,10/06/1997,08/29/1997,Normal,0.1617
06/11/1997,06/13/1997,07/07/1997,05/20/1997,Normal,0.1617
03/12/1997,03/14/1997,04/07/1997,02/28/1997,Normal,0.1617
12/11/1996,12/13/1996,01/06/1997,10/04/1996,Normal,0.155
09/04/1996,09/06/1996,10/07/1996,07/26/1996,Normal,0.1553
06/10/1996,06/12/1996,07/05/1996,05/21/1996,Normal,0.1553
03/06/1996,03/08/1996,04/05/1996,02/23/1996,Normal,0.1553
12/06/1995,12/08/1995,01/06/1996,10/20/1995,Normal,0.15
09/06/1995,09/08/1995,10/05/1995,07/21/1995,Normal,0.15
06/06/1995,06/09/1995,07/05/1995,05/16/1995,Normal,0.15
03/06/1995,03/10/1995,04/05/1995,02/17/1995,Normal,0.15
12/05/1994,12/09/1994,01/05/1995,10/21/1994,Normal,0.1467
09/02/1994,09/09/1994,10/05/1994,07/22/1994,Normal,0.1467
06/06/1994,06/10/1994,07/05/1994,05/17/1994,Normal,0.1467
03/07/1994,03/11/1994,04/05/1994,02/18/1994,Normal,0.1467
12/06/1993,12/10/1993,01/05/1994,11/11/1993,Normal,0.1433
09/03/1993,09/10/1993,10/05/1993,08/12/1993,Normal,0.1433
06/07/1993,06/11/1993,07/06/1993,05/18/1993,Normal,0.1433
03/08/1993,03/12/1993,04/05/1993,02/11/1993,Normal,0.1433
12/07/1992,12/11/1992,01/05/1993,11/12/1992,Normal,0.1433
08/31/1992,09/04/1992,10/05/1992,08/13/1992,Normal,0.1433
06/01/1992,06/05/1992,07/02/1992,05/19/1992,Normal,0.1433
03/09/1992,03/13/1992,04/03/1992,02/28/1992,Normal,0.1433
12/06/1991,12/12/1991,01/03/1992,11/14/1991,Normal,0.1433
08/27/1991,09/03/1991,10/04/1991,07/30/1991,Normal,0.1433
06/03/1991,06/07/1991,07/05/1991,05/21/1991,Normal,0.1433
03/04/1991,03/08/1991,04/05/1991,02/14/1991,Normal,0.1433
12/06/1990,12/12/1990,01/04/1991,11/08/1990,Normal,0.1433
08/28/1990,09/04/1990,10/05/1990,07/16/1990,Normal,0.1433
06/18/1990,06/22/1990,07/05/1990,05/15/1990,Normal,0.1405
03/13/1990,03/19/1990,04/06/1990,03/08/1990,Normal,0.1405
12/06/1989,12/12/1989,01/05/1990,11/09/1989,Normal,0.1405
08/29/1989,09/05/1989,10/06/1989,08/03/1989,Normal,0.1389
06/19/1989,06/23/1989,07/06/1989,05/16/1989,Normal,0.1389
03/06/1989,03/02/1989,--,01/25/1989,Normal,0.1388
12/06/1988,12/02/1988,--,10/27/1988,Normal,0.1389
08/30/1988,08/26/1988,--,07/21/1988,Normal,0.1389
05/31/1988,05/27/1988,--,04/21/1988,Normal,0.1333
03/01/1988,02/26/1988,--,01/21/1988,Normal,0.1333
12/08/1987,12/04/1987,--,10/29/1987,Normal,0.1333
08/31/1987,08/27/1987,--,07/22/1987,Normal,0.1333
06/01/1987,05/28/1987,--,04/22/1987,Normal,0.1278
03/09/1987,03/05/1987,--,01/28/1987,Normal,0.1278
12/09/1986,12/05/1986,--,10/30/1986,Normal,0.1278
08/28/1986,08/26/1986,--,07/17/1986,Normal,0.1259
05/30/1986,05/28/1986,--,04/18/1986,Normal,0.1259
03/05/1986,03/03/1986,--,01/24/1986,Normal,0.1259
12/06/1985,12/04/1985,--,10/25/1985,Normal,0.1186
08/30/1985,08/28/1985,--,07/19/1985,Normal,0.1186
06/03/1985,05/30/1985,--,04/24/1985,Normal,0.1186
03/05/1985,03/01/1985,--,01/24/1985,Normal,0.1186
12/11/1984,12/07/1984,--,11/01/1984,Normal,0.1186
