date,forward_pe_ratio
"March 19, 2020",22.05
"March 18, 2020",22.11
"March 17, 2020",23.38
"March 16, 2020",19.96
"March 13, 2020",23.13
"March 12, 2020",21.19
"March 11, 2020",22.96
"March 10, 2020",23.14
"March 9, 2020",22.68
"March 6, 2020",23.57
"March 5, 2020",23.27
"March 4, 2020",23.52
"March 3, 2020",22.67
"March 2, 2020",22.44
"Feb. 28, 2020",21.01
"Feb. 27, 2020",22.11
"Feb. 26, 2020",23.33
"Feb. 25, 2020",23.25
"Feb. 24, 2020",23.66
"Feb. 21, 2020",24.14
"Feb. 20, 2020",24.18
"Feb. 19, 2020",24.08
"Feb. 18, 2020",24.45
"Feb. 14, 2020",24.42
"Feb. 13, 2020",24.67
"Feb. 12, 2020",24.10
"Feb. 11, 2020",24.00
"Feb. 10, 2020",24.13
"Feb. 7, 2020",24.04
"Feb. 6, 2020",24.04
"Feb. 5, 2020",24.11
"Feb. 4, 2020",24.10
"Feb. 3, 2020",24.05
"Jan. 31, 2020",23.64
"Jan. 30, 2020",23.84
"Jan. 29, 2020",23.58
"Jan. 28, 2020",23.55
"Jan. 27, 2020",23.57
"Jan. 24, 2020",23.51
"Jan. 23, 2020",23.36
"Jan. 22, 2020",23.25
"Jan. 21, 2020",23.17
"Jan. 17, 2020",23.39
"Jan. 16, 2020",23.47
"Jan. 15, 2020",23.14
"Jan. 14, 2020",22.87
"Jan. 13, 2020",22.81
"Jan. 10, 2020",22.54
"Jan. 9, 2020",22.47
"Jan. 8, 2020",22.43
"Jan. 7, 2020",22.75
"Jan. 6, 2020",22.95
"Jan. 3, 2020",23.21
"Jan. 2, 2020",23.22
"Dec. 31, 2019",23.55
"Dec. 30, 2019",25.41
"Dec. 27, 2019",25.38
"Dec. 26, 2019",25.40
"Dec. 24, 2019",25.62
"Dec. 23, 2019",25.74
"Dec. 20, 2019",26.03
"Dec. 19, 2019",25.83
"Dec. 18, 2019",25.91
"Dec. 17, 2019",25.57
"Dec. 16, 2019",25.33
"Dec. 13, 2019",25.10
"Dec. 12, 2019",25.24
"Dec. 11, 2019",25.52
"Dec. 10, 2019",25.29
"Dec. 9, 2019",24.68
"Dec. 6, 2019",24.84
"Dec. 5, 2019",24.83
"Dec. 4, 2019",24.72
"Dec. 3, 2019",24.42
"Dec. 2, 2019",24.31
"Nov. 29, 2019",24.33
"Nov. 27, 2019",24.56
"Nov. 26, 2019",24.28
"Nov. 25, 2019",24.33
"Nov. 22, 2019",24.15
"Nov. 21, 2019",23.85
"Nov. 20, 2019",24.02
"Nov. 19, 2019",24.12
"Nov. 18, 2019",23.94
"Nov. 15, 2019",23.90
"Nov. 14, 2019",23.95
"Nov. 13, 2019",23.80
"Nov. 12, 2019",23.44
"Nov. 11, 2019",23.25
"Nov. 8, 2019",23.50
"Nov. 7, 2019",23.80
"Nov. 6, 2019",24.24
"Nov. 5, 2019",24.06
"Nov. 4, 2019",24.33
"Nov. 1, 2019",25.23
"Oct. 31, 2019",25.31
"Oct. 30, 2019",25.38
"Oct. 29, 2019",24.97
"Oct. 28, 2019",24.96
"Oct. 25, 2019",25.21
"Oct. 24, 2019",25.25
"Oct. 23, 2019",24.91
"Oct. 22, 2019",24.90
"Oct. 21, 2019",24.97
"Oct. 18, 2019",24.91
"Oct. 17, 2019",24.96
"Oct. 16, 2019",24.56
"Oct. 15, 2019",24.55
"Oct. 14, 2019",24.89
"Oct. 11, 2019",25.07
"Oct. 10, 2019",24.97
"Oct. 9, 2019",25.10
"Oct. 8, 2019",24.94
"Oct. 7, 2019",25.30
"Oct. 4, 2019",25.32
"Oct. 3, 2019",25.15
"Oct. 2, 2019",25.10
"Oct. 1, 2019",25.30
