date,ev_ebit
"March 19, 2020",21.22
"March 18, 2020",21.26
"March 17, 2020",22.08
"March 16, 2020",19.87
"March 13, 2020",21.91
"March 12, 2020",20.67
"March 11, 2020",21.81
"March 10, 2020",21.92
"March 9, 2020",21.62
"March 6, 2020",22.20
"March 5, 2020",22.00
"March 4, 2020",22.17
"March 3, 2020",21.62
"March 2, 2020",21.47
"Feb. 28, 2020",20.55
"Feb. 27, 2020",21.26
"Feb. 26, 2020",22.04
"Feb. 25, 2020",21.99
"Feb. 24, 2020",22.25
"Feb. 21, 2020",22.56
"Feb. 20, 2020",22.59
"Feb. 19, 2020",22.52
"Feb. 18, 2020",22.76
"Feb. 14, 2020",22.74
"Feb. 13, 2020",22.90
"Feb. 12, 2020",22.54
"Feb. 11, 2020",22.47
"Feb. 10, 2020",22.55
"Feb. 7, 2020",22.50
"Feb. 6, 2020",22.50
"Feb. 5, 2020",22.54
"Feb. 4, 2020",22.53
"Feb. 3, 2020",22.50
"Jan. 31, 2020",22.24
"Jan. 30, 2020",22.37
"Jan. 29, 2020",22.20
"Jan. 28, 2020",22.18
"Jan. 27, 2020",22.19
"Jan. 24, 2020",22.16
"Jan. 23, 2020",22.06
"Jan. 22, 2020",21.99
"Jan. 21, 2020",21.94
"Jan. 17, 2020",22.08
"Jan. 16, 2020",22.13
"Jan. 15, 2020",21.92
"Jan. 14, 2020",21.74
"Jan. 13, 2020",21.71
"Jan. 10, 2020",21.53
"Jan. 9, 2020",21.49
"Jan. 8, 2020",21.46
"Jan. 7, 2020",21.66
"Jan. 6, 2020",21.80
"Jan. 3, 2020",21.96
"Jan. 2, 2020",21.97
"Dec. 31, 2019",22.18
"Dec. 30, 2019",21.57
"Dec. 27, 2019",21.56
"Dec. 26, 2019",21.57
"Dec. 24, 2019",21.70
"Dec. 23, 2019",21.77
"Dec. 20, 2019",21.94
"Dec. 19, 2019",21.82
"Dec. 18, 2019",21.87
"Dec. 17, 2019",21.67
"Dec. 16, 2019",21.53
"Dec. 13, 2019",21.39
"Dec. 12, 2019",21.47
"Dec. 11, 2019",21.64
"Dec. 10, 2019",21.50
"Dec. 9, 2019",21.14
"Dec. 6, 2019",21.24
"Dec. 5, 2019",21.23
"Dec. 4, 2019",21.16
"Dec. 3, 2019",20.99
"Dec. 2, 2019",20.92
"Nov. 29, 2019",20.93
"Nov. 27, 2019",21.07
"Nov. 26, 2019",20.91
"Nov. 25, 2019",20.93
"Nov. 22, 2019",20.82
"Nov. 21, 2019",20.65
"Nov. 20, 2019",20.75
"Nov. 19, 2019",20.81
"Nov. 18, 2019",20.70
"Nov. 15, 2019",20.68
"Nov. 14, 2019",20.70
"Nov. 13, 2019",20.62
"Nov. 12, 2019",20.40
"Nov. 11, 2019",20.29
"Nov. 8, 2019",20.44
"Nov. 7, 2019",20.62
"Nov. 6, 2019",20.88
"Nov. 5, 2019",20.77
"Nov. 4, 2019",20.93
"Nov. 1, 2019",21.47
"Oct. 31, 2019",21.51
"Oct. 30, 2019",21.56
"Oct. 29, 2019",21.31
"Oct. 28, 2019",21.31
"Oct. 25, 2019",21.46
"Oct. 24, 2019",21.48
"Oct. 23, 2019",21.28
"Oct. 22, 2019",21.27
"Oct. 21, 2019",21.31
"Oct. 18, 2019",21.28
"Oct. 17, 2019",21.31
"Oct. 16, 2019",21.07
"Oct. 15, 2019",21.06
"Oct. 14, 2019",21.27
"Oct. 11, 2019",21.37
"Oct. 10, 2019",21.31
"Oct. 9, 2019",21.39
"Oct. 8, 2019",21.29
"Oct. 7, 2019",21.51
"Oct. 4, 2019",21.52
"Oct. 3, 2019",21.42
"Oct. 2, 2019",21.39
"Oct. 1, 2019",21.51
"Sept. 30, 2019",21.60
"Sept. 27, 2019",21.60
"Sept. 26, 2019",21.54
"Sept. 25, 2019",21.66
"Sept. 24, 2019",21.37
"Sept. 23, 2019",21.28
"Sept. 20, 2019",21.38
"Sept. 19, 2019",21.43
"Sept. 18, 2019",21.35
"Sept. 17, 2019",21.33
"Sept. 16, 2019",21.31
"Sept. 13, 2019",21.28
"Sept. 12, 2019",21.30
"Sept. 11, 2019",21.38
"Sept. 10, 2019",21.15
"Sept. 9, 2019",21.21
"Sept. 6, 2019",21.40
"Sept. 5, 2019",21.61
"Sept. 4, 2019",21.60
"Sept. 3, 2019",21.52
"Aug. 30, 2019",21.46
"Aug. 29, 2019",21.42
"Aug. 28, 2019",21.24
"Aug. 27, 2019",21.21
"Aug. 26, 2019",21.38
"Aug. 23, 2019",21.17
"Aug. 22, 2019",21.46
"Aug. 21, 2019",21.46
"Aug. 20, 2019",21.42
"Aug. 19, 2019",21.53
"Aug. 16, 2019",21.56
"Aug. 15, 2019",21.24
"Aug. 14, 2019",21.04
"Aug. 13, 2019",21.16
"Aug. 12, 2019",21.09
"Aug. 9, 2019",20.96
"Aug. 8, 2019",21.19
"Aug. 7, 2019",20.90
"Aug. 6, 2019",20.90
"Aug. 5, 2019",20.85
"Aug. 2, 2019",21.35
"Aug. 1, 2019",21.38
"July 31, 2019",21.28
"July 30, 2019",21.40
"July 29, 2019",21.24
"July 26, 2019",21.17
"July 25, 2019",20.84
"July 24, 2019",21.00
"July 23, 2019",20.94
"July 22, 2019",20.79
"July 19, 2019",20.90
"July 18, 2019",21.08
"July 17, 2019",21.11
"July 16, 2019",21.00
"July 15, 2019",21.15
"July 12, 2019",21.20
"July 11, 2019",21.32
"July 10, 2019",21.40
"July 9, 2019",21.64
"July 8, 2019",21.55
"July 5, 2019",21.50
"July 3, 2019",21.50
"July 2, 2019",21.45
"July 1, 2019",21.21
"June 30, 2019",21.53
"June 28, 2019",22.22
"June 27, 2019",21.87
"June 26, 2019",21.69
"June 25, 2019",22.16
"June 24, 2019",22.14
"June 21, 2019",22.13
"June 20, 2019",22.30
"June 19, 2019",22.17
"June 18, 2019",21.87
"June 17, 2019",21.99
"June 14, 2019",21.99
"June 13, 2019",22.00
"June 12, 2019",22.17
"June 11, 2019",21.69
"June 10, 2019",21.82
"June 7, 2019",22.01
"June 6, 2019",21.99
"June 5, 2019",22.06
"June 4, 2019",21.84
"June 3, 2019",21.83
"May 31, 2019",21.51
"May 30, 2019",21.30
"May 29, 2019",21.46
"May 28, 2019",21.84
"May 24, 2019",22.05
"May 23, 2019",22.09
"May 22, 2019",22.04
"May 21, 2019",21.94
"May 20, 2019",21.86
"May 17, 2019",22.03
"May 16, 2019",22.08
"May 15, 2019",21.95
"May 14, 2019",22.02
"May 13, 2019",22.26
"May 10, 2019",22.04
"May 9, 2019",21.73
"May 8, 2019",21.91
"May 7, 2019",21.75
"May 6, 2019",22.15
"May 3, 2019",22.08
"May 2, 2019",21.62
"May 1, 2019",21.71
"April 30, 2019",21.82
"April 29, 2019",21.72
"April 26, 2019",21.75
"April 25, 2019",21.79
"April 24, 2019",21.78
"April 23, 2019",21.57
"April 22, 2019",21.44
"April 18, 2019",21.45
"April 17, 2019",21.41
"April 16, 2019",21.63
"April 15, 2019",21.83
"April 12, 2019",21.78
"April 11, 2019",21.75
"April 10, 2019",21.70
"April 9, 2019",21.55
"April 8, 2019",21.54
"April 5, 2019",21.81
"April 4, 2019",21.45
"April 3, 2019",21.53
"April 2, 2019",21.26
"April 1, 2019",21.44
"March 31, 2019",21.58
"March 29, 2019",22.28
"March 28, 2019",22.27
"March 27, 2019",22.53
"March 26, 2019",22.56
"March 25, 2019",22.50
"March 22, 2019",22.45
"March 21, 2019",22.63
"March 20, 2019",22.39
"March 19, 2019",22.35
"March 18, 2019",22.57
"March 15, 2019",22.48
"March 14, 2019",22.58
"March 13, 2019",22.67
"March 12, 2019",22.73
"March 11, 2019",22.72
"March 8, 2019",22.43
"March 7, 2019",22.25
"March 6, 2019",22.20
"March 5, 2019",22.42
"March 4, 2019",22.51
"March 1, 2019",22.20
"Feb. 28, 2019",22.06
"Feb. 27, 2019",22.12
"Feb. 26, 2019",22.18
"Feb. 25, 2019",22.26
"Feb. 22, 2019",22.42
"Feb. 21, 2019",22.27
"Feb. 20, 2019",22.23
"Feb. 19, 2019",22.25
"Feb. 15, 2019",21.94
"Feb. 14, 2019",21.70
"Feb. 13, 2019",21.74
"Feb. 12, 2019",21.79
"Feb. 11, 2019",21.71
"Feb. 8, 2019",21.73
"Feb. 7, 2019",21.52
"Feb. 6, 2019",21.65
"Feb. 5, 2019",21.82
"Feb. 4, 2019",21.82
"Feb. 1, 2019",21.80
"Jan. 31, 2019",22.15
"Jan. 30, 2019",22.01
"Jan. 29, 2019",21.97
"Jan. 28, 2019",21.78
"Jan. 25, 2019",21.92
"Jan. 24, 2019",21.91
"Jan. 23, 2019",21.67
"Jan. 22, 2019",21.79
"Jan. 18, 2019",21.52
"Jan. 17, 2019",21.34
"Jan. 16, 2019",21.09
"Jan. 15, 2019",20.88
"Jan. 14, 2019",20.59
"Jan. 11, 2019",20.91
"Jan. 10, 2019",20.99
"Jan. 9, 2019",20.77
"Jan. 8, 2019",20.93
"Jan. 7, 2019",20.61
"Jan. 4, 2019",20.71
"Jan. 3, 2019",20.34
"Jan. 2, 2019",20.26
"Dec. 31, 2018",20.55
"Dec. 28, 2018",19.77
"Dec. 27, 2018",19.79
"Dec. 26, 2018",19.71
"Dec. 24, 2018",19.65
"Dec. 21, 2018",20.37
"Dec. 20, 2018",20.59
"Dec. 19, 2018",20.98
"Dec. 18, 2018",21.10
"Dec. 17, 2018",21.24
"Dec. 14, 2018",22.18
"Dec. 13, 2018",22.16
"Dec. 12, 2018",21.93
"Dec. 11, 2018",21.68
"Dec. 10, 2018",21.45
"Dec. 7, 2018",21.45
"Dec. 6, 2018",21.22
"Dec. 4, 2018",20.94
"Dec. 3, 2018",21.12
"Nov. 30, 2018",20.91
"Nov. 29, 2018",20.56
"Nov. 28, 2018",20.82
"Nov. 27, 2018",20.12
"Nov. 26, 2018",20.43
"Nov. 23, 2018",20.43
"Nov. 21, 2018",20.23
"Nov. 20, 2018",20.43
"Nov. 19, 2018",20.61
"Nov. 16, 2018",20.68
"Nov. 15, 2018",20.63
"Nov. 14, 2018",20.38
"Nov. 13, 2018",20.47
"Nov. 12, 2018",20.27
"Nov. 9, 2018",20.31
"Nov. 8, 2018",20.29
"Nov. 7, 2018",20.14
"Nov. 6, 2018",20.22
"Nov. 5, 2018",19.96
"Nov. 2, 2018",19.75
"Nov. 1, 2018",19.51
"Oct. 31, 2018",19.74
"Oct. 30, 2018",20.15
"Oct. 29, 2018",19.98
"Oct. 26, 2018",20.00
"Oct. 25, 2018",20.21
"Oct. 24, 2018",20.81
"Oct. 23, 2018",20.92
"Oct. 22, 2018",20.08
"Oct. 19, 2018",20.17
"Oct. 18, 2018",20.07
"Oct. 17, 2018",20.26
"Oct. 16, 2018",20.29
"Oct. 15, 2018",19.89
"Oct. 12, 2018",19.80
"Oct. 11, 2018",20.11
"Oct. 10, 2018",20.59
"Oct. 9, 2018",20.64
"Oct. 8, 2018",20.65
"Oct. 5, 2018",20.38
"Oct. 4, 2018",20.26
"Oct. 3, 2018",20.28
"Oct. 2, 2018",20.19
"Oct. 1, 2018",20.13
"Sept. 30, 2018",20.53
"Sept. 28, 2018",19.85
"Sept. 27, 2018",19.69
"Sept. 26, 2018",19.58
"Sept. 25, 2018",19.88
"Sept. 24, 2018",19.85
"Sept. 21, 2018",20.75
"Sept. 20, 2018",20.69
"Sept. 19, 2018",20.63
"Sept. 18, 2018",21.03
"Sept. 17, 2018",20.92
"Sept. 14, 2018",20.71
"Sept. 13, 2018",20.66
"Sept. 12, 2018",20.44
"Sept. 11, 2018",20.45
"Sept. 10, 2018",20.45
"Sept. 7, 2018",20.51
"Sept. 6, 2018",20.56
"Sept. 5, 2018",20.45
"Sept. 4, 2018",20.29
"Aug. 31, 2018",20.22
"Aug. 30, 2018",20.16
"Aug. 29, 2018",19.94
"Aug. 28, 2018",19.81
"Aug. 27, 2018",19.94
"Aug. 24, 2018",19.93
"Aug. 23, 2018",19.94
"Aug. 22, 2018",19.96
"Aug. 21, 2018",20.04
"Aug. 20, 2018",20.08
"Aug. 17, 2018",20.10
"Aug. 16, 2018",20.18
"Aug. 15, 2018",19.87
"Aug. 14, 2018",19.77
"Aug. 13, 2018",19.51
"Aug. 10, 2018",19.38
"Aug. 9, 2018",19.34
"Aug. 8, 2018",19.79
"Aug. 7, 2018",19.78
"Aug. 6, 2018",19.81
"Aug. 3, 2018",19.62
"Aug. 2, 2018",19.76
"Aug. 1, 2018",19.67
"July 31, 2018",19.84
"July 30, 2018",19.64
"July 27, 2018",19.76
"July 26, 2018",19.95
"July 25, 2018",19.80
"July 24, 2018",19.82
"July 23, 2018",19.84
"July 20, 2018",19.87
"July 19, 2018",19.96
"July 18, 2018",19.74
"July 17, 2018",19.86
"July 16, 2018",20.03
"July 13, 2018",20.17
"July 12, 2018",20.16
"July 11, 2018",20.31
"July 10, 2018",20.32
"July 9, 2018",20.09
"July 6, 2018",20.17
"July 5, 2018",20.09
"July 3, 2018",19.70
"July 2, 2018",19.50
"June 30, 2018",19.16
"June 29, 2018",18.83
"June 28, 2018",18.86
"June 27, 2018",18.75
"June 26, 2018",18.76
"June 25, 2018",18.75
"June 22, 2018",18.72
"June 21, 2018",18.54
"June 20, 2018",18.54
"June 19, 2018",18.47
"June 18, 2018",18.32
"June 15, 2018",18.08
"June 14, 2018",18.02
"June 13, 2018",17.79
"June 12, 2018",17.90
"June 11, 2018",17.96
"June 8, 2018",18.18
"June 7, 2018",18.42
"June 6, 2018",18.45
"June 5, 2018",18.59
"June 4, 2018",18.71
"June 1, 2018",18.71
"May 31, 2018",18.82
"May 30, 2018",18.89
"May 29, 2018",18.62
"May 25, 2018",18.60
"May 24, 2018",18.20
"May 23, 2018",18.27
"May 22, 2018",18.27
"May 21, 2018",18.27
"May 18, 2018",18.27
"May 17, 2018",18.23
"May 16, 2018",18.23
"May 15, 2018",18.30
"May 14, 2018",18.36
"May 11, 2018",18.22
"May 10, 2018",18.27
"May 9, 2018",18.09
"May 8, 2018",18.14
"May 7, 2018",18.11
"May 4, 2018",18.13
"May 3, 2018",18.07
"May 2, 2018",18.12
"May 1, 2018",18.09
"April 30, 2018",18.14
"April 27, 2018",18.23
"April 26, 2018",18.13
"April 25, 2018",17.93
"April 24, 2018",18.08
"April 23, 2018",17.95
"April 20, 2018",17.92
"April 19, 2018",17.92
"April 18, 2018",17.99
"April 17, 2018",18.11
"April 16, 2018",18.08
"April 13, 2018",17.85
"April 12, 2018",17.79
"April 11, 2018",17.78
"April 10, 2018",17.80
"April 9, 2018",17.80
"April 6, 2018",17.67
"April 5, 2018",17.63
"April 4, 2018",17.47
"April 3, 2018",17.28
"April 2, 2018",16.99
"March 31, 2018",17.16
"March 29, 2018",18.32
"March 28, 2018",18.26
"March 27, 2018",17.95
"March 26, 2018",18.35
"March 23, 2018",18.25
"March 22, 2018",18.83
"March 21, 2018",18.63
"March 20, 2018",18.64
"March 19, 2018",19.06
"March 16, 2018",18.51
"March 15, 2018",18.31
"March 14, 2018",18.32
"March 13, 2018",18.33
"March 12, 2018",18.41
"March 9, 2018",18.22
"March 8, 2018",18.12
"March 7, 2018",18.12
"March 6, 2018",18.00
"March 5, 2018",18.14
"March 2, 2018",17.95
"March 1, 2018",18.07
"Feb. 28, 2018",17.61
"Feb. 27, 2018",17.86
"Feb. 26, 2018",18.02
"Feb. 23, 2018",18.12
"Feb. 22, 2018",17.84
"Feb. 21, 2018",17.76
"Feb. 20, 2018",17.89
"Feb. 16, 2018",17.97
"Feb. 15, 2018",17.99
"Feb. 14, 2018",17.85
"Feb. 13, 2018",18.08
"Feb. 12, 2018",18.16
"Feb. 9, 2018",18.33
"Feb. 8, 2018",17.93
"Feb. 7, 2018",18.07
"Feb. 6, 2018",18.09
"Feb. 5, 2018",18.26
"Feb. 2, 2018",18.70
"Feb. 1, 2018",18.79
"Jan. 31, 2018",18.89
"Jan. 30, 2018",18.82
"Jan. 29, 2018",18.79
"Jan. 26, 2018",19.12
"Jan. 25, 2018",19.28
"Jan. 24, 2018",19.12
"Jan. 23, 2018",19.26
"Jan. 22, 2018",18.58
"Jan. 19, 2018",18.07
"Jan. 18, 2018",18.14
"Jan. 17, 2018",18.54
"Jan. 16, 2018",18.52
"Jan. 12, 2018",18.73
"Jan. 11, 2018",18.94
"Jan. 10, 2018",18.88
"Jan. 9, 2018",19.14
"Jan. 8, 2018",19.33
"Jan. 5, 2018",19.36
"Jan. 4, 2018",19.37
"Jan. 3, 2018",19.37
"Jan. 2, 2018",19.62
"Dec. 31, 2017",19.83
"Dec. 29, 2017",20.35
"Dec. 28, 2017",20.40
"Dec. 27, 2017",20.23
"Dec. 26, 2017",20.03
"Dec. 22, 2017",20.01
"Dec. 21, 2017",19.72
"Dec. 20, 2017",19.97
"Dec. 19, 2017",20.20
"Dec. 18, 2017",20.65
"Dec. 15, 2017",20.96
"Dec. 14, 2017",20.63
"Dec. 13, 2017",20.87
"Dec. 12, 2017",20.67
"Dec. 11, 2017",21.16
"Dec. 8, 2017",21.12
"Dec. 7, 2017",21.10
"Dec. 6, 2017",21.15
"Dec. 5, 2017",21.30
"Dec. 4, 2017",21.39
"Dec. 1, 2017",21.57
"Nov. 30, 2017",21.72
"Nov. 29, 2017",21.68
"Nov. 28, 2017",21.59
"Nov. 27, 2017",21.25
"Nov. 24, 2017",21.10
"Nov. 22, 2017",21.16
"Nov. 21, 2017",21.35
"Nov. 20, 2017",20.99
"Nov. 17, 2017",20.94
"Nov. 16, 2017",21.00
"Nov. 15, 2017",20.74
"Nov. 14, 2017",21.01
"Nov. 13, 2017",20.67
"Nov. 10, 2017",20.72
"Nov. 9, 2017",20.76
"Nov. 8, 2017",20.67
"Nov. 7, 2017",20.73
"Nov. 6, 2017",20.59
"Nov. 3, 2017",20.64
"Nov. 2, 2017",20.69
"Nov. 1, 2017",20.51
"Oct. 31, 2017",20.74
"Oct. 30, 2017",20.65
"Oct. 27, 2017",20.93
"Oct. 26, 2017",20.67
"Oct. 25, 2017",20.65
"Oct. 24, 2017",20.67
"Oct. 23, 2017",20.78
"Oct. 20, 2017",20.86
"Oct. 19, 2017",20.92
"Oct. 18, 2017",21.01
"Oct. 17, 2017",20.84
"Oct. 16, 2017",20.72
"Oct. 13, 2017",20.85
"Oct. 12, 2017",20.94
"Oct. 11, 2017",20.65
"Oct. 10, 2017",20.57
"Oct. 9, 2017",20.56
"Oct. 6, 2017",20.38
"Oct. 5, 2017",20.42
"Oct. 4, 2017",20.52
"Oct. 3, 2017",20.68
"Oct. 2, 2017",20.47
"Sept. 30, 2017",20.29
"Sept. 29, 2017",20.70
"Sept. 28, 2017",20.91
"Sept. 27, 2017",21.18
"Sept. 26, 2017",21.17
"Sept. 25, 2017",21.02
"Sept. 22, 2017",20.86
"Sept. 21, 2017",20.81
"Sept. 20, 2017",20.69
"Sept. 19, 2017",20.52
"Sept. 18, 2017",20.86
"Sept. 15, 2017",21.32
"Sept. 14, 2017",20.84
"Sept. 13, 2017",20.75
"Sept. 12, 2017",20.74
"Sept. 11, 2017",21.00
"Sept. 8, 2017",20.79
"Sept. 7, 2017",20.67
"Sept. 6, 2017",20.70
"Sept. 5, 2017",20.94
"Sept. 1, 2017",20.98
"Aug. 31, 2017",20.95
"Aug. 30, 2017",20.86
"Aug. 29, 2017",21.00
"Aug. 28, 2017",21.06
"Aug. 25, 2017",21.07
"Aug. 24, 2017",21.07
"Aug. 23, 2017",21.07
"Aug. 22, 2017",20.93
"Aug. 21, 2017",20.91
"Aug. 18, 2017",20.84
"Aug. 17, 2017",20.85
"Aug. 16, 2017",21.00
"Aug. 15, 2017",20.97
"Aug. 14, 2017",20.99
"Aug. 11, 2017",20.76
"Aug. 10, 2017",20.96
"Aug. 9, 2017",20.92
"Aug. 8, 2017",20.91
"Aug. 7, 2017",20.81
"Aug. 4, 2017",20.79
"Aug. 3, 2017",20.83
"Aug. 2, 2017",20.85
"Aug. 1, 2017",20.77
"July 31, 2017",20.49
"July 28, 2017",20.53
"July 27, 2017",20.52
"July 26, 2017",20.54
"July 25, 2017",20.43
"July 24, 2017",20.23
"July 21, 2017",20.51
"July 20, 2017",20.27
"July 19, 2017",20.19
"July 18, 2017",20.21
"July 17, 2017",20.15
"July 14, 2017",20.15
"July 13, 2017",20.17
"July 12, 2017",20.42
"July 11, 2017",20.24
"July 10, 2017",20.26
"July 7, 2017",20.37
"July 6, 2017",20.07
"July 5, 2017",20.18
"July 3, 2017",20.12
"June 30, 2017",20.02
"June 29, 2017",19.20
"June 28, 2017",19.29
"June 27, 2017",19.28
"June 26, 2017",19.15
"June 23, 2017",19.14
"June 22, 2017",19.05
"June 21, 2017",19.09
"June 20, 2017",19.10
"June 19, 2017",19.20
"June 16, 2017",19.30
"June 15, 2017",19.12
"June 14, 2017",19.15
"June 13, 2017",19.04
"June 12, 2017",19.30
"June 9, 2017",19.49
"June 8, 2017",19.51
"June 7, 2017",19.46
"June 6, 2017",19.32
"June 5, 2017",19.35
"June 2, 2017",19.48
"June 1, 2017",19.08
"May 31, 2017",19.03
"May 30, 2017",19.06
"May 26, 2017",19.02
"May 25, 2017",19.13
"May 24, 2017",18.92
"May 23, 2017",18.85
"May 22, 2017",18.70
"May 19, 2017",18.53
"May 18, 2017",18.53
"May 17, 2017",18.48
"May 16, 2017",18.49
"May 15, 2017",18.67
"May 12, 2017",18.62
"May 11, 2017",18.55
"May 10, 2017",18.55
"May 9, 2017",18.43
"May 8, 2017",18.70
"May 5, 2017",18.53
"May 4, 2017",18.54
"May 3, 2017",18.54
"May 2, 2017",18.81
"May 1, 2017",18.78
"April 28, 2017",18.84
"April 27, 2017",18.91
"April 26, 2017",19.06
