date,ev_ebitda
"March 19, 2020",13.89
"March 18, 2020",13.92
"March 17, 2020",14.45
"March 16, 2020",13.01
"March 13, 2020",14.35
"March 12, 2020",13.53
"March 11, 2020",14.28
"March 10, 2020",14.35
"March 9, 2020",14.16
"March 6, 2020",14.53
"March 5, 2020",14.41
"March 4, 2020",14.51
"March 3, 2020",14.15
"March 2, 2020",14.06
"Feb. 28, 2020",13.45
"Feb. 27, 2020",13.92
"Feb. 26, 2020",14.43
"Feb. 25, 2020",14.40
"Feb. 24, 2020",14.57
"Feb. 21, 2020",14.77
"Feb. 20, 2020",14.79
"Feb. 19, 2020",14.75
"Feb. 18, 2020",14.90
"Feb. 14, 2020",14.89
"Feb. 13, 2020",15.00
"Feb. 12, 2020",14.75
"Feb. 11, 2020",14.71
"Feb. 10, 2020",14.77
"Feb. 7, 2020",14.73
"Feb. 6, 2020",14.73
"Feb. 5, 2020",14.76
"Feb. 4, 2020",14.75
"Feb. 3, 2020",14.73
"Jan. 31, 2020",14.56
"Jan. 30, 2020",14.65
"Jan. 29, 2020",14.53
"Jan. 28, 2020",14.52
"Jan. 27, 2020",14.53
"Jan. 24, 2020",14.50
"Jan. 23, 2020",14.44
"Jan. 22, 2020",14.39
"Jan. 21, 2020",14.36
"Jan. 17, 2020",14.45
"Jan. 16, 2020",14.49
"Jan. 15, 2020",14.35
"Jan. 14, 2020",14.24
"Jan. 13, 2020",14.21
"Jan. 10, 2020",14.10
"Jan. 9, 2020",14.07
"Jan. 8, 2020",14.05
"Jan. 7, 2020",14.18
"Jan. 6, 2020",14.27
"Jan. 3, 2020",14.38
"Jan. 2, 2020",14.38
"Dec. 31, 2019",14.52
"Dec. 30, 2019",14.26
"Dec. 27, 2019",14.25
"Dec. 26, 2019",14.25
"Dec. 24, 2019",14.34
"Dec. 23, 2019",14.39
"Dec. 20, 2019",14.50
"Dec. 19, 2019",14.42
"Dec. 18, 2019",14.45
"Dec. 17, 2019",14.32
"Dec. 16, 2019",14.23
"Dec. 13, 2019",14.14
"Dec. 12, 2019",14.19
"Dec. 11, 2019",14.30
"Dec. 10, 2019",14.21
