date,market_beta_60_month
"Feb. 29, 2020",0.3358
"Jan. 31, 2020",0.1678
"Dec. 31, 2019",0.181
"Nov. 30, 2019",0.1528
"Oct. 31, 2019",0.1524
"Sept. 30, 2019",0.188
"Aug. 31, 2019",0.2215
"July 31, 2019",0.2383
"June 30, 2019",0.2724
"May 31, 2019",0.2688
"April 30, 2019",0.2526
"March 31, 2019",0.2574
"Feb. 28, 2019",0.2572
"Jan. 31, 2019",0.2562
"Dec. 31, 2018",0.1777
"Nov. 30, 2018",0.085
"Oct. 31, 2018",0.0921
"Sept. 30, 2018",-0.0059
"Aug. 31, 2018",-0.0133
"July 31, 2018",0.1016
"June 30, 2018",0.1954
"May 31, 2018",0.2113
"April 30, 2018",0.1953
"March 31, 2018",0.2171
"Feb. 28, 2018",0.2614
"Jan. 31, 2018",0.1543
"Dec. 31, 2017",0.2628
"Nov. 30, 2017",0.2597
"Oct. 31, 2017",0.2535
"Sept. 30, 2017",0.265
"Aug. 31, 2017",0.2704
"July 31, 2017",0.273
"June 30, 2017",0.2725
"May 31, 2017",0.2817
"April 30, 2017",0.2737
"March 31, 2017",0.2719
"Feb. 28, 2017",0.2635
"Jan. 31, 2017",0.2037
"Dec. 31, 2016",0.1894
"Nov. 30, 2016",0.1866
"Oct. 31, 2016",0.1921
"Sept. 30, 2016",0.2434
"Aug. 31, 2016",0.2411
"July 31, 2016",0.1887
"June 30, 2016",0.2301
"May 31, 2016",0.2488
"April 30, 2016",0.2734
"March 31, 2016",0.2695
"Feb. 29, 2016",0.283
"Jan. 31, 2016",0.286
"Dec. 31, 2015",0.3663
"Nov. 30, 2015",0.4527
"Oct. 31, 2015",0.4515
"Sept. 30, 2015",0.5193
"Aug. 31, 2015",0.5694
"July 31, 2015",0.506
"June 30, 2015",0.5218
"May 31, 2015",0.4708
"April 30, 2015",0.4455
"March 31, 2015",0.4429
"Feb. 28, 2015",0.4471
"Jan. 31, 2015",0.4816
"Dec. 31, 2014",0.5146
