date,forward_pe_ratio_1y
"March 19, 2020",8.620
"March 18, 2020",8.00
"March 17, 2020",9.161
"March 16, 2020",9.206
"March 13, 2020",10.65
"March 12, 2020",10.24
"March 11, 2020",11.14
"March 10, 2020",12.31
"March 9, 2020",11.96
"March 6, 2020",13.01
"March 5, 2020",13.11
"March 4, 2020",14.30
"March 3, 2020",13.64
"March 2, 2020",13.67
"Feb. 28, 2020",13.40
"Feb. 27, 2020",13.73
"Feb. 26, 2020",14.23
"Feb. 25, 2020",14.45
"Feb. 24, 2020",15.35
"Feb. 21, 2020",15.78
"Feb. 20, 2020",15.66
"Feb. 19, 2020",15.80
"Feb. 18, 2020",15.91
"Feb. 14, 2020",16.14
"Feb. 13, 2020",16.11
"Feb. 12, 2020",16.32
"Feb. 11, 2020",16.29
"Feb. 10, 2020",16.38
"Feb. 7, 2020",16.38
"Feb. 6, 2020",16.24
"Feb. 5, 2020",16.10
"Feb. 4, 2020",15.93
"Feb. 3, 2020",15.55
"Jan. 31, 2020",15.70
"Jan. 30, 2020",16.06
"Jan. 29, 2020",16.15
"Jan. 28, 2020",16.17
"Jan. 27, 2020",16.23
"Jan. 24, 2020",16.43
"Jan. 23, 2020",16.36
"Jan. 22, 2020",16.30
"Jan. 21, 2020",16.27
"Jan. 17, 2020",16.43
"Jan. 16, 2020",16.50
"Jan. 15, 2020",16.30
"Jan. 14, 2020",16.15
"Jan. 13, 2020",16.14
"Jan. 10, 2020",16.09
"Jan. 9, 2020",16.24
"Jan. 8, 2020",16.15
"Jan. 7, 2020",16.09
"Jan. 6, 2020",16.16
"Jan. 3, 2020",16.18
"Jan. 2, 2020",15.95
"Dec. 31, 2019",15.61
"Dec. 30, 2019",17.42
"Dec. 27, 2019",17.48
"Dec. 26, 2019",17.48
"Dec. 24, 2019",17.35
"Dec. 23, 2019",17.39
"Dec. 20, 2019",17.20
"Dec. 19, 2019",17.10
"Dec. 18, 2019",16.94
"Dec. 17, 2019",17.23
"Dec. 16, 2019",17.35
"Dec. 13, 2019",17.20
"Dec. 12, 2019",17.26
"Dec. 11, 2019",17.23
"Dec. 10, 2019",17.13
