date,year_low
"March 19, 2020",103.00
"March 18, 2020",103.00
"March 17, 2020",115.98
"March 16, 2020",129.51
"March 13, 2020",135.00
"March 12, 2020",135.00
"March 11, 2020",152.53
"March 10, 2020",165.21
"March 9, 2020",167.28
"March 6, 2020",169.64
"March 5, 2020",169.64
"March 4, 2020",169.64
"March 3, 2020",169.64
"March 2, 2020",169.64
"Feb. 28, 2020",169.64
"Feb. 27, 2020",169.64
"Feb. 26, 2020",169.64
"Feb. 25, 2020",169.64
"Feb. 24, 2020",169.64
"Feb. 21, 2020",169.64
"Feb. 20, 2020",169.64
"Feb. 19, 2020",169.64
"Feb. 18, 2020",169.64
"Feb. 14, 2020",169.64
"Feb. 13, 2020",169.64
"Feb. 12, 2020",169.64
"Feb. 11, 2020",169.64
"Feb. 10, 2020",169.64
"Feb. 7, 2020",169.64
"Feb. 6, 2020",169.64
"Feb. 5, 2020",169.64
"Feb. 4, 2020",169.64
"Feb. 3, 2020",166.00
"Jan. 31, 2020",165.37
"Jan. 30, 2020",164.70
"Jan. 29, 2020",164.70
"Jan. 28, 2020",164.70
"Jan. 27, 2020",164.70
"Jan. 24, 2020",164.70
"Jan. 23, 2020",164.70
"Jan. 22, 2020",163.56
"Jan. 21, 2020",162.67
"Jan. 17, 2020",162.67
"Jan. 16, 2020",158.56
"Jan. 15, 2020",158.16
"Jan. 14, 2020",158.16
"Jan. 13, 2020",157.57
"Jan. 10, 2020",156.59
"Jan. 9, 2020",156.36
"Jan. 8, 2020",156.36
"Jan. 7, 2020",155.79
"Jan. 6, 2020",152.61
"Jan. 3, 2020",150.78
"Jan. 2, 2020",149.26
"Dec. 31, 2019",149.26
"Dec. 30, 2019",149.26
"Dec. 27, 2019",149.26
"Dec. 26, 2019",147.33
"Dec. 24, 2019",144.27
"Dec. 23, 2019",144.27
"Dec. 20, 2019",144.27
"Dec. 19, 2019",144.27
"Dec. 18, 2019",144.27
"Dec. 17, 2019",144.27
"Dec. 16, 2019",144.27
"Dec. 13, 2019",144.27
"Dec. 12, 2019",144.27
"Dec. 11, 2019",144.27
"Dec. 10, 2019",144.27
"Dec. 9, 2019",144.27
"Dec. 6, 2019",144.27
"Dec. 5, 2019",144.27
"Dec. 4, 2019",144.27
"Dec. 3, 2019",144.27
"Dec. 2, 2019",144.27
"Nov. 29, 2019",144.27
"Nov. 27, 2019",144.27
"Nov. 26, 2019",144.27
"Nov. 25, 2019",144.27
"Nov. 22, 2019",144.27
"Nov. 21, 2019",144.27
"Nov. 20, 2019",144.27
"Nov. 19, 2019",144.27
"Nov. 18, 2019",144.27
"Nov. 15, 2019",144.27
"Nov. 14, 2019",144.27
"Nov. 13, 2019",144.27
"Nov. 12, 2019",144.27
"Nov. 11, 2019",144.27
"Nov. 8, 2019",144.27
"Nov. 7, 2019",144.27
"Nov. 6, 2019",144.27
"Nov. 5, 2019",144.27
"Nov. 4, 2019",144.27
"Nov. 1, 2019",144.27
"Oct. 31, 2019",144.27
"Oct. 30, 2019",144.27
"Oct. 29, 2019",144.27
"Oct. 28, 2019",144.27
"Oct. 25, 2019",144.27
"Oct. 24, 2019",144.27
"Oct. 23, 2019",144.27
"Oct. 22, 2019",144.27
"Oct. 21, 2019",144.27
"Oct. 18, 2019",144.27
"Oct. 17, 2019",144.27
"Oct. 16, 2019",144.27
"Oct. 15, 2019",144.27
"Oct. 14, 2019",144.27
"Oct. 11, 2019",144.27
"Oct. 10, 2019",144.27
"Oct. 9, 2019",144.27
"Oct. 8, 2019",144.27
"Oct. 7, 2019",144.27
"Oct. 4, 2019",144.27
"Oct. 3, 2019",144.27
"Oct. 2, 2019",144.27
"Oct. 1, 2019",144.27
"Sept. 30, 2019",144.27
"Sept. 27, 2019",144.27
"Sept. 26, 2019",144.27
"Sept. 25, 2019",144.27
"Sept. 24, 2019",144.27
"Sept. 23, 2019",144.27
"Sept. 20, 2019",144.27
"Sept. 19, 2019",144.27
"Sept. 18, 2019",144.27
"Sept. 17, 2019",144.27
"Sept. 16, 2019",144.27
"Sept. 13, 2019",144.27
"Sept. 12, 2019",144.27
"Sept. 11, 2019",144.27
"Sept. 10, 2019",144.27
"Sept. 9, 2019",144.27
"Sept. 6, 2019",144.27
"Sept. 5, 2019",144.27
"Sept. 4, 2019",144.27
"Sept. 3, 2019",144.27
"Aug. 30, 2019",144.27
"Aug. 29, 2019",144.27
"Aug. 28, 2019",144.27
"Aug. 27, 2019",144.27
"Aug. 26, 2019",144.27
"Aug. 23, 2019",144.27
"Aug. 22, 2019",144.27
"Aug. 21, 2019",144.27
"Aug. 20, 2019",144.27
"Aug. 19, 2019",144.27
"Aug. 16, 2019",144.27
"Aug. 15, 2019",144.27
"Aug. 14, 2019",144.27
"Aug. 13, 2019",144.27
"Aug. 12, 2019",144.27
"Aug. 9, 2019",144.27
"Aug. 8, 2019",144.27
"Aug. 7, 2019",144.27
"Aug. 6, 2019",144.27
"Aug. 5, 2019",144.27
"Aug. 2, 2019",144.27
"Aug. 1, 2019",144.27
"July 31, 2019",144.27
"July 30, 2019",144.27
"July 29, 2019",144.27
"July 26, 2019",144.27
"July 25, 2019",144.27
"July 24, 2019",144.27
"July 23, 2019",144.27
"July 22, 2019",144.27
"July 19, 2019",144.27
"July 18, 2019",144.27
"July 17, 2019",144.27
"July 16, 2019",144.27
"July 15, 2019",144.27
"July 12, 2019",144.27
"July 11, 2019",144.27
"July 10, 2019",144.27
"July 9, 2019",144.27
"July 8, 2019",144.27
"July 5, 2019",144.27
"July 3, 2019",144.27
"July 2, 2019",144.27
"July 1, 2019",144.27
"June 28, 2019",144.27
"June 27, 2019",144.27
"June 26, 2019",144.27
"June 25, 2019",144.27
"June 24, 2019",144.27
"June 21, 2019",144.27
"June 20, 2019",144.27
"June 19, 2019",144.27
"June 18, 2019",144.27
"June 17, 2019",144.27
"June 14, 2019",144.27
"June 13, 2019",144.27
"June 12, 2019",144.27
"June 11, 2019",144.27
"June 10, 2019",144.27
"June 7, 2019",144.27
"June 6, 2019",144.27
"June 5, 2019",144.27
"June 4, 2019",144.27
"June 3, 2019",144.27
"May 31, 2019",144.27
"May 30, 2019",144.27
"May 29, 2019",144.27
"May 28, 2019",144.27
"May 24, 2019",144.27
"May 23, 2019",144.27
"May 22, 2019",144.27
"May 21, 2019",144.27
"May 20, 2019",144.27
"May 17, 2019",144.27
"May 16, 2019",144.27
