date,asset_utilization
"Dec. 31, 2019",0.8905
"Sept. 30, 2019",0.9002
"June 30, 2019",0.8917
"March 31, 2019",0.8842
"Dec. 31, 2018",0.8734
"Sept. 30, 2018",0.8682
"June 30, 2018",0.8505
"March 31, 2018",0.8441
"Dec. 31, 2017",0.8367
"Sept. 30, 2017",0.8278
"June 30, 2017",0.8253
"March 31, 2017",0.8246
"Dec. 31, 2016",0.8211
"Sept. 30, 2016",0.8309
"June 30, 2016",0.8287
"March 31, 2016",0.8299
"Dec. 31, 2015",0.8184
"Sept. 30, 2015",0.8266
"June 30, 2015",0.8326
"March 31, 2015",0.8389
"Dec. 31, 2014",0.8587
"Sept. 30, 2014",0.8545
"June 30, 2014",0.8679
"March 31, 2014",0.8816
"Dec. 31, 2013",0.8946
"Sept. 30, 2013",0.918
"June 30, 2013",0.9377
"March 31, 2013",0.9384
"Dec. 31, 2012",0.9467
"Sept. 30, 2012",0.9653
"June 30, 2012",0.9808
"March 31, 2012",0.9932
"Dec. 31, 2011",1.008
"Sept. 30, 2011",1.051
"June 30, 2011",1.065
"March 31, 2011",1.057
"Dec. 31, 2010",1.066
"Sept. 30, 2010",1.072
"June 30, 2010",1.068
"March 31, 2010",1.078
"Dec. 31, 2009",1.077
"Sept. 30, 2009",1.05
"June 30, 2009",1.029
"March 31, 2009",1.017
"Dec. 31, 2008",0.9911
"Sept. 30, 2008",0.9844
"June 30, 2008",0.9526
"March 31, 2008",0.916
"Dec. 31, 2007",0.8756
"Sept. 30, 2007",0.8299
"June 30, 2007",0.8121
"March 31, 2007",0.7981
"Dec. 31, 2006",0.7968
"Sept. 30, 2006",0.7315
"June 30, 2006",0.7526
"March 31, 2006",0.7713
"Dec. 31, 2005",0.7855
"Sept. 30, 2005",0.8853
"June 30, 2005",0.8691
"March 31, 2005",0.8508
"Dec. 31, 2004",0.8406
"Sept. 30, 2004",0.818
"June 30, 2004",0.7928
"March 31, 2004",0.7719
"Dec. 31, 2003",0.7511
"Sept. 30, 2003",0.731
"June 30, 2003",0.708
"March 31, 2003",0.6868
"Dec. 31, 2002",0.662
"Sept. 30, 2002",0.6372
"June 30, 2002",0.6136
"March 31, 2002",0.6177
"Dec. 31, 2001",0.6147
"Sept. 30, 2001",0.6149
"June 30, 2001",0.6282
"March 31, 2001",0.6202
"Dec. 31, 2000",0.6265
"Sept. 30, 2000",0.611
"June 30, 2000",0.6003
"March 31, 2000",0.6114
"Dec. 31, 1999",0.6098
"Sept. 30, 1999",0.572
"June 30, 1999",0.5807
"March 31, 1999",0.5967
"Dec. 31, 1998",0.6026
