date,ev_revenues
"March 19, 2020",1.174
"March 18, 2020",1.091
"March 17, 2020",1.247
"March 16, 2020",1.253
"March 13, 2020",1.446
"March 12, 2020",1.391
"March 11, 2020",1.512
"March 10, 2020",1.669
"March 9, 2020",1.622
"March 6, 2020",1.764
"March 5, 2020",1.777
"March 4, 2020",1.938
"March 3, 2020",1.848
"March 2, 2020",1.853
"Feb. 28, 2020",1.816
"Feb. 27, 2020",1.860
"Feb. 26, 2020",1.928
"Feb. 25, 2020",1.957
"Feb. 24, 2020",2.078
"Feb. 21, 2020",2.136
"Feb. 20, 2020",2.120
"Feb. 19, 2020",2.139
"Feb. 18, 2020",2.154
"Feb. 14, 2020",2.184
"Feb. 13, 2020",2.180
"Feb. 12, 2020",2.209
"Feb. 11, 2020",2.204
"Feb. 10, 2020",2.216
"Feb. 7, 2020",2.216
"Feb. 6, 2020",2.197
"Feb. 5, 2020",2.179
"Feb. 4, 2020",2.156
"Feb. 3, 2020",2.104
"Jan. 31, 2020",2.124
"Jan. 30, 2020",2.174
"Jan. 29, 2020",2.185
"Jan. 28, 2020",2.188
"Jan. 27, 2020",2.196
"Jan. 24, 2020",2.223
"Jan. 23, 2020",2.213
"Jan. 22, 2020",2.205
"Jan. 21, 2020",2.201
"Jan. 17, 2020",2.224
"Jan. 16, 2020",2.233
"Jan. 15, 2020",2.205
"Jan. 14, 2020",2.186
"Jan. 13, 2020",2.184
"Jan. 10, 2020",2.177
"Jan. 9, 2020",2.198
"Jan. 8, 2020",2.186
"Jan. 7, 2020",2.178
"Jan. 6, 2020",2.187
"Jan. 3, 2020",2.190
"Jan. 2, 2020",2.158
"Dec. 31, 2019",2.113
"Dec. 30, 2019",2.211
"Dec. 27, 2019",2.218
"Dec. 26, 2019",2.219
"Dec. 24, 2019",2.202
"Dec. 23, 2019",2.208
"Dec. 20, 2019",2.184
"Dec. 19, 2019",2.171
"Dec. 18, 2019",2.152
"Dec. 17, 2019",2.187
"Dec. 16, 2019",2.202
"Dec. 13, 2019",2.184
"Dec. 12, 2019",2.191
"Dec. 11, 2019",2.188
"Dec. 10, 2019",2.175
"Dec. 9, 2019",2.175
"Dec. 6, 2019",2.182
"Dec. 5, 2019",2.159
"Dec. 4, 2019",2.159
"Dec. 3, 2019",2.148
"Dec. 2, 2019",2.151
"Nov. 29, 2019",2.184
"Nov. 27, 2019",2.195
"Nov. 26, 2019",2.181
"Nov. 25, 2019",2.173
"Nov. 22, 2019",2.174
"Nov. 21, 2019",2.168
"Nov. 20, 2019",2.180
"Nov. 19, 2019",2.190
"Nov. 18, 2019",2.202
"Nov. 15, 2019",2.198
"Nov. 14, 2019",2.177
"Nov. 13, 2019",2.164
"Nov. 12, 2019",2.178
"Nov. 11, 2019",2.170
"Nov. 8, 2019",2.168
"Nov. 7, 2019",2.160
"Nov. 6, 2019",2.163
"Nov. 5, 2019",2.142
"Nov. 4, 2019",2.154
"Nov. 1, 2019",2.171
"Oct. 31, 2019",2.133
"Oct. 30, 2019",2.154
"Oct. 29, 2019",2.128
"Oct. 28, 2019",2.127
"Oct. 25, 2019",2.132
"Oct. 24, 2019",2.123
"Oct. 23, 2019",2.049
"Oct. 22, 2019",2.060
"Oct. 21, 2019",2.036
"Oct. 18, 2019",2.009
"Oct. 17, 2019",2.005
"Oct. 16, 2019",2.015
"Oct. 15, 2019",2.006
"Oct. 14, 2019",2.005
"Oct. 11, 2019",1.999
"Oct. 10, 2019",1.998
"Oct. 9, 2019",1.974
"Oct. 8, 2019",1.936
"Oct. 7, 2019",1.953
"Oct. 4, 2019",1.958
"Oct. 3, 2019",1.951
"Oct. 2, 2019",1.927
"Oct. 1, 2019",1.935
"Sept. 30, 2019",1.974
"Sept. 27, 2019",2.044
