date,forward_ps_ratio
"Sept. 13, 2019",1.888
"Sept. 12, 2019",1.876
"Sept. 11, 2019",1.835
"Sept. 10, 2019",1.834
"Sept. 9, 2019",1.800
"Sept. 6, 2019",1.810
"Sept. 5, 2019",1.760
"Sept. 4, 2019",1.743
"Sept. 3, 2019",1.730
"Aug. 30, 2019",1.761
"Aug. 29, 2019",1.736
"Aug. 28, 2019",1.705
"Aug. 27, 2019",1.695
"Aug. 26, 2019",1.727
"Aug. 23, 2019",1.716
"Aug. 22, 2019",1.777
"Aug. 21, 2019",1.759
"Aug. 20, 2019",1.762
"Aug. 19, 2019",1.703
"Aug. 16, 2019",1.693
"Aug. 15, 2019",1.696
"Aug. 14, 2019",1.696
"Aug. 13, 2019",1.745
"Aug. 12, 2019",1.744
"Aug. 9, 2019",1.776
"Aug. 8, 2019",1.789
"Aug. 7, 2019",1.754
"Aug. 6, 2019",1.756
"Aug. 5, 2019",1.712
"Aug. 2, 2019",1.704
"Aug. 1, 2019",1.706
"July 31, 2019",1.732
"July 30, 2019",1.768
"July 29, 2019",1.802
"July 26, 2019",1.804
"July 25, 2019",1.830
"July 24, 2019",1.750
"July 23, 2019",1.723
"July 22, 2019",1.716
"July 19, 2019",1.694
"July 18, 2019",1.670
"July 17, 2019",1.691
"July 16, 2019",1.708
"July 15, 2019",1.690
"July 12, 2019",1.699
"July 11, 2019",1.689
"July 10, 2019",1.679
"July 9, 2019",1.659
"July 8, 2019",1.648
"July 5, 2019",1.647
"July 3, 2019",1.645
"July 2, 2019",1.639
"July 1, 2019",1.622
"June 30, 2019",
"June 28, 2019",1.652
"June 27, 2019",1.692
"June 26, 2019",1.698
"June 25, 2019",1.708
"June 24, 2019",1.749
"June 21, 2019",1.740
"June 20, 2019",1.731
"June 19, 2019",1.702
"June 18, 2019",1.710
"June 17, 2019",1.709
"June 14, 2019",1.685
"June 13, 2019",1.683
"June 12, 2019",1.682
"June 11, 2019",1.688
"June 10, 2019",1.779
"June 7, 2019",1.767
"June 6, 2019",1.745
"June 5, 2019",1.733
"June 4, 2019",1.710
"June 3, 2019",1.682
"May 31, 2019",1.666
"May 30, 2019",1.685
"May 29, 2019",1.695
"May 28, 2019",1.705
"May 24, 2019",1.719
"May 23, 2019",1.716
"May 22, 2019",1.724
"May 21, 2019",1.744
"May 20, 2019",1.725
"May 17, 2019",1.691
"May 16, 2019",1.713
"May 15, 2019",1.693
"May 14, 2019",1.698
"May 13, 2019",1.705
"May 10, 2019",1.721
"May 9, 2019",1.719
"May 8, 2019",1.708
"May 7, 2019",1.704
"May 6, 2019",1.725
"May 3, 2019",1.712
"May 2, 2019",1.690
"May 1, 2019",1.684
"April 30, 2019",1.696
"April 29, 2019",1.675
"April 26, 2019",1.694
"April 25, 2019",1.694
"April 24, 2019",1.771
"April 23, 2019",1.791
"April 22, 2019",1.743
"April 18, 2019",1.745
"April 17, 2019",1.727
"April 16, 2019",1.743
"April 15, 2019",1.747
"April 12, 2019",1.763
"April 11, 2019",1.735
"April 10, 2019",1.708
"April 9, 2019",1.712
"April 8, 2019",1.736
"April 5, 2019",1.717
"April 4, 2019",1.692
"April 3, 2019",1.696
"April 2, 2019",1.776
"April 1, 2019",1.765
"March 31, 2019",
"March 29, 2019",1.753
"March 28, 2019",1.742
"March 27, 2019",1.732
"March 26, 2019",1.742
"March 25, 2019",1.739
"March 22, 2019",1.733
"March 21, 2019",1.752
"March 20, 2019",1.734
"March 19, 2019",1.735
"March 18, 2019",1.736
"March 15, 2019",1.714
"March 14, 2019",1.736
"March 13, 2019",1.749
"March 12, 2019",1.733
"March 11, 2019",1.754
"March 8, 2019",1.741
"March 7, 2019",1.735
"March 6, 2019",1.749
"March 5, 2019",1.758
"March 4, 2019",1.769
"March 1, 2019",1.793
"Feb. 28, 2019",1.796
"Feb. 27, 2019",1.785
"Feb. 26, 2019",1.784
"Feb. 25, 2019",1.794
"Feb. 22, 2019",1.797
"Feb. 21, 2019",1.785
"Feb. 20, 2019",1.804
"Feb. 19, 2019",1.778
"Feb. 15, 2019",1.778
"Feb. 14, 2019",1.744
"Feb. 13, 2019",1.742
"Feb. 12, 2019",1.744
"Feb. 11, 2019",1.712
"Feb. 8, 2019",1.692
"Feb. 7, 2019",1.694
"Feb. 6, 2019",1.684
"Feb. 5, 2019",1.693
"Feb. 4, 2019",1.680
"Feb. 1, 2019",1.597
"Jan. 31, 2019",1.585
"Jan. 30, 2019",1.650
"Jan. 29, 2019",1.647
"Jan. 28, 2019",1.623
"Jan. 25, 2019",1.613
"Jan. 24, 2019",1.600
"Jan. 23, 2019",1.589
"Jan. 22, 2019",1.575
"Jan. 18, 2019",1.591
"Jan. 17, 2019",1.567
"Jan. 16, 2019",1.533
"Jan. 15, 2019",1.541
"Jan. 14, 2019",1.544
"Jan. 11, 2019",1.531
"Jan. 10, 2019",1.535
"Jan. 9, 2019",1.520
"Jan. 8, 2019",1.512
"Jan. 7, 2019",1.495
"Jan. 4, 2019",1.479
"Jan. 3, 2019",1.441
"Jan. 2, 2019",1.483
"Dec. 31, 2018",1.475
