date,forward_pe_ratio
"March 19, 2020",9.599
"March 18, 2020",8.908
"March 17, 2020",10.20
"March 16, 2020",10.25
"March 13, 2020",11.85
"March 12, 2020",11.40
"March 11, 2020",12.40
"March 10, 2020",13.70
"March 9, 2020",13.32
"March 6, 2020",14.49
"March 5, 2020",14.60
"March 4, 2020",15.93
"March 3, 2020",15.18
"March 2, 2020",15.23
"Feb. 28, 2020",14.92
"Feb. 27, 2020",15.29
"Feb. 26, 2020",15.85
"Feb. 25, 2020",16.09
"Feb. 24, 2020",17.09
"Feb. 21, 2020",17.58
"Feb. 20, 2020",17.44
"Feb. 19, 2020",17.60
"Feb. 18, 2020",17.72
"Feb. 14, 2020",17.97
"Feb. 13, 2020",17.94
"Feb. 12, 2020",18.18
"Feb. 11, 2020",18.14
"Feb. 10, 2020",18.24
"Feb. 7, 2020",18.24
"Feb. 6, 2020",18.08
"Feb. 5, 2020",17.93
"Feb. 4, 2020",17.74
"Feb. 3, 2020",17.31
"Jan. 31, 2020",17.48
"Jan. 30, 2020",17.89
"Jan. 29, 2020",17.98
"Jan. 28, 2020",18.01
"Jan. 27, 2020",18.07
"Jan. 24, 2020",18.29
"Jan. 23, 2020",18.21
"Jan. 22, 2020",18.15
"Jan. 21, 2020",18.12
"Jan. 17, 2020",18.30
"Jan. 16, 2020",18.38
"Jan. 15, 2020",18.15
"Jan. 14, 2020",17.99
"Jan. 13, 2020",17.97
"Jan. 10, 2020",17.92
"Jan. 9, 2020",18.09
"Jan. 8, 2020",17.99
"Jan. 7, 2020",17.92
"Jan. 6, 2020",18.00
"Jan. 3, 2020",18.02
"Jan. 2, 2020",17.76
"Dec. 31, 2019",17.38
"Dec. 30, 2019",18.56
"Dec. 27, 2019",18.62
"Dec. 26, 2019",18.63
"Dec. 24, 2019",18.48
"Dec. 23, 2019",18.53
"Dec. 20, 2019",18.32
"Dec. 19, 2019",18.21
"Dec. 18, 2019",18.05
"Dec. 17, 2019",18.35
"Dec. 16, 2019",18.48
"Dec. 13, 2019",18.32
"Dec. 12, 2019",18.39
"Dec. 11, 2019",18.36
"Dec. 10, 2019",18.25
"Dec. 9, 2019",18.25
"Dec. 6, 2019",18.30
"Dec. 5, 2019",18.11
"Dec. 4, 2019",18.11
"Dec. 3, 2019",18.01
"Dec. 2, 2019",18.04
"Nov. 29, 2019",18.32
"Nov. 27, 2019",18.42
"Nov. 26, 2019",18.30
"Nov. 25, 2019",18.23
"Nov. 22, 2019",18.24
"Nov. 21, 2019",18.19
"Nov. 20, 2019",18.29
"Nov. 19, 2019",18.38
"Nov. 18, 2019",18.48
"Nov. 15, 2019",18.44
"Nov. 14, 2019",18.26
"Nov. 13, 2019",18.15
"Nov. 12, 2019",18.28
"Nov. 11, 2019",18.20
"Nov. 8, 2019",18.19
"Nov. 7, 2019",18.12
"Nov. 6, 2019",18.15
"Nov. 5, 2019",17.96
"Nov. 4, 2019",18.06
"Nov. 1, 2019",18.21
"Oct. 31, 2019",17.88
"Oct. 30, 2019",18.06
"Oct. 29, 2019",17.84
"Oct. 28, 2019",17.83
"Oct. 25, 2019",17.88
"Oct. 24, 2019",17.80
"Oct. 23, 2019",17.15
"Oct. 22, 2019",17.25
"Oct. 21, 2019",17.04
"Oct. 18, 2019",16.83
"Oct. 17, 2019",16.80
"Oct. 16, 2019",16.89
"Oct. 15, 2019",16.81
"Oct. 14, 2019",16.80
"Oct. 11, 2019",16.75
"Oct. 10, 2019",16.74
"Oct. 9, 2019",16.53
"Oct. 8, 2019",16.20
"Oct. 7, 2019",16.35
"Oct. 4, 2019",16.39
"Oct. 3, 2019",16.33
"Oct. 2, 2019",16.12
"Oct. 1, 2019",16.19
"Sept. 30, 2019",16.53
"Sept. 27, 2019",16.48
"Sept. 26, 2019",16.68
"Sept. 25, 2019",16.64
"Sept. 24, 2019",16.49
"Sept. 23, 2019",16.58
"Sept. 20, 2019",16.43
"Sept. 19, 2019",16.80
"Sept. 18, 2019",16.88
"Sept. 17, 2019",16.94
"Sept. 16, 2019",17.20
"Sept. 13, 2019",16.75
"Sept. 12, 2019",16.64
"Sept. 11, 2019",16.27
"Sept. 10, 2019",16.26
"Sept. 9, 2019",15.96
"Sept. 6, 2019",16.05
"Sept. 5, 2019",15.61
"Sept. 4, 2019",15.46
"Sept. 3, 2019",15.34
"Aug. 30, 2019",15.62
"Aug. 29, 2019",15.40
"Aug. 28, 2019",15.12
"Aug. 27, 2019",15.03
"Aug. 26, 2019",15.31
"Aug. 23, 2019",15.21
"Aug. 22, 2019",15.76
"Aug. 21, 2019",15.60
"Aug. 20, 2019",15.63
"Aug. 19, 2019",15.10
"Aug. 16, 2019",15.02
"Aug. 15, 2019",15.04
"Aug. 14, 2019",15.04
"Aug. 13, 2019",15.47
"Aug. 12, 2019",15.47
"Aug. 9, 2019",15.75
"Aug. 8, 2019",15.86
"Aug. 7, 2019",15.55
"Aug. 6, 2019",15.58
"Aug. 5, 2019",15.18
"Aug. 2, 2019",15.11
"Aug. 1, 2019",15.13
"July 31, 2019",15.36
"July 30, 2019",15.68
"July 29, 2019",15.98
"July 26, 2019",15.99
"July 25, 2019",16.23
"July 24, 2019",15.52
"July 23, 2019",15.28
"July 22, 2019",15.22
"July 19, 2019",15.05
"July 18, 2019",14.84
"July 17, 2019",15.02
"July 16, 2019",15.17
"July 15, 2019",15.01
"July 12, 2019",15.10
"July 11, 2019",15.01
"July 10, 2019",14.92
"July 9, 2019",14.74
"July 8, 2019",14.64
"July 5, 2019",14.63
"July 3, 2019",14.62
"July 2, 2019",14.56
"July 1, 2019",14.41
"June 30, 2019",
"June 28, 2019",14.65
"June 27, 2019",15.00
"June 26, 2019",15.06
"June 25, 2019",15.15
"June 24, 2019",15.51
"June 21, 2019",15.43
"June 20, 2019",15.35
"June 19, 2019",15.09
"June 18, 2019",15.17
"June 17, 2019",15.15
"June 14, 2019",14.95
"June 13, 2019",14.93
"June 12, 2019",14.92
"June 11, 2019",14.97
"June 10, 2019",15.77
"June 7, 2019",15.67
"June 6, 2019",15.47
"June 5, 2019",15.36
"June 4, 2019",15.09
"June 3, 2019",14.85
"May 31, 2019",14.70
"May 30, 2019",14.87
"May 29, 2019",14.96
"May 28, 2019",15.05
"May 24, 2019",15.17
"May 23, 2019",15.14
"May 22, 2019",15.21
"May 21, 2019",15.39
"May 20, 2019",15.22
"May 17, 2019",14.92
"May 16, 2019",15.12
"May 15, 2019",14.94
"May 14, 2019",14.99
"May 13, 2019",15.05
"May 10, 2019",15.19
"May 9, 2019",15.17
"May 8, 2019",15.08
"May 7, 2019",15.04
"May 6, 2019",15.22
"May 3, 2019",15.11
"May 2, 2019",14.92
"May 1, 2019",14.86
"April 30, 2019",14.97
"April 29, 2019",14.78
"April 26, 2019",14.95
"April 25, 2019",14.95
"April 24, 2019",15.63
"April 23, 2019",15.81
"April 22, 2019",15.38
"April 18, 2019",15.38
"April 17, 2019",15.23
"April 16, 2019",15.37
"April 15, 2019",15.40
"April 12, 2019",15.54
"April 11, 2019",15.29
"April 10, 2019",15.05
"April 9, 2019",15.09
"April 8, 2019",15.31
"April 5, 2019",15.14
"April 4, 2019",14.91
"April 3, 2019",14.95
"April 2, 2019",15.66
"April 1, 2019",15.57
"March 31, 2019",
"March 29, 2019",15.34
"March 28, 2019",15.25
"March 27, 2019",15.15
"March 26, 2019",15.25
"March 25, 2019",15.22
"March 22, 2019",15.17
"March 21, 2019",15.33
"March 20, 2019",15.17
"March 19, 2019",15.18
"March 18, 2019",15.19
"March 15, 2019",15.00
"March 14, 2019",15.19
"March 13, 2019",15.30
"March 12, 2019",15.17
"March 11, 2019",15.35
"March 8, 2019",15.23
"March 7, 2019",15.19
"March 6, 2019",15.30
"March 5, 2019",15.39
"March 4, 2019",15.48
"March 1, 2019",15.69
"Feb. 28, 2019",15.72
"Feb. 27, 2019",15.62
"Feb. 26, 2019",15.61
"Feb. 25, 2019",15.70
"Feb. 22, 2019",15.73
"Feb. 21, 2019",15.62
"Feb. 20, 2019",15.78
"Feb. 19, 2019",15.56
"Feb. 15, 2019",15.56
"Feb. 14, 2019",15.26
"Feb. 13, 2019",15.25
"Feb. 12, 2019",15.26
"Feb. 11, 2019",14.99
"Feb. 8, 2019",14.82
"Feb. 7, 2019",14.84
"Feb. 6, 2019",14.75
"Feb. 5, 2019",14.83
"Feb. 4, 2019",14.72
"Feb. 1, 2019",13.99
"Jan. 31, 2019",13.88
"Jan. 30, 2019",14.45
"Jan. 29, 2019",14.43
"Jan. 28, 2019",14.21
"Jan. 25, 2019",14.12
"Jan. 24, 2019",14.02
"Jan. 23, 2019",13.92
"Jan. 22, 2019",13.80
"Jan. 18, 2019",13.94
"Jan. 17, 2019",13.72
"Jan. 16, 2019",13.43
"Jan. 15, 2019",13.49
"Jan. 14, 2019",13.53
"Jan. 11, 2019",13.41
"Jan. 10, 2019",13.45
"Jan. 9, 2019",13.31
"Jan. 8, 2019",13.25
"Jan. 7, 2019",13.09
"Jan. 4, 2019",12.96
"Jan. 3, 2019",12.62
"Jan. 2, 2019",12.99
"Dec. 31, 2018",12.92
