date,ncavps
"Dec. 31, 2019",-33.27
"Sept. 30, 2019",-28.08
"June 30, 2019",-30.42
"March 31, 2019",-31.83
"Dec. 31, 2018",-32.13
"Sept. 30, 2018",-28.73
"June 30, 2018",-30.69
"March 31, 2018",-32.24
"Dec. 31, 2017",-33.23
"Sept. 30, 2017",-29.78
"June 30, 2017",-29.12
"March 31, 2017",-30.63
"Dec. 31, 2016",-31.39
"Sept. 30, 2016",-29.92
"June 30, 2016",-30.08
"March 31, 2016",-30.64
"Dec. 31, 2015",-30.57
"Sept. 30, 2015",-31.14
"June 30, 2015",-31.18
"March 31, 2015",-25.00
"Dec. 31, 2014",-25.13
"Sept. 30, 2014",-13.21
"June 30, 2014",-13.46
"March 31, 2014",-14.44
"Dec. 31, 2013",-15.73
"Sept. 30, 2013",-25.13
"June 30, 2013",-25.97
"March 31, 2013",-27.06
"Dec. 31, 2012",-28.20
"Sept. 30, 2012",-21.85
"June 30, 2012",-22.50
"March 31, 2012",-23.37
"Dec. 31, 2011",-24.20
"Sept. 30, 2011",-15.84
"June 30, 2011",-15.83
"March 31, 2011",-16.62
"Dec. 31, 2010",-15.91
"Sept. 30, 2010",-14.01
"June 30, 2010",-14.88
"March 31, 2010",-14.25
"Dec. 31, 2009",-15.34
"Sept. 30, 2009",-14.86
"June 30, 2009",-15.21
"March 31, 2009",-15.60
"Dec. 31, 2008",-15.77
"Sept. 30, 2008",-6.328
"June 30, 2008",-6.304
"March 31, 2008",-6.586
"Dec. 31, 2007",-6.818
"Sept. 30, 2007",-8.153
"June 30, 2007",-8.614
"March 31, 2007",-10.35
"Dec. 31, 2006",-10.56
"Sept. 30, 2006",-11.62
"June 30, 2006",-11.56
"March 31, 2006",-13.27
"Dec. 31, 2005",-11.74
"Sept. 30, 2005",-13.34
"June 30, 2005",-13.35
"March 31, 2005",-13.79
"Dec. 31, 2004",-14.08
"Sept. 30, 2004",-14.55
"June 30, 2004",-15.33
"March 31, 2004",-17.96
"Dec. 31, 2003",-18.78
"Sept. 30, 2003",-19.18
"June 30, 2003",-18.95
"March 31, 2003",-19.55
"Dec. 31, 2002",-19.32
"Sept. 30, 2002",-15.22
"June 30, 2002",-15.91
"March 31, 2002",-16.06
"Dec. 31, 2001",-14.53
"Sept. 30, 2001",-20.26
"June 30, 2001",-21.73
"March 31, 2001",-23.44
"Dec. 31, 2000",-23.31
"Sept. 30, 2000",-23.54
"June 30, 2000",-23.88
"March 31, 2000",-23.78
"Dec. 31, 1999",-22.81
"Sept. 30, 1999",-24.57
"June 30, 1999",-24.02
"March 31, 1999",-25.08
"Dec. 31, 1998",-25.15
"Sept. 30, 1998",-25.22
"June 30, 1998",-25.78
"March 31, 1998",-26.16
