date,zmijewski_score
"Dec. 31, 2019",-1.120
"Sept. 30, 2019",-1.363
"June 30, 2019",-1.245
"March 31, 2019",-1.200
"Dec. 31, 2018",-1.069
"Sept. 30, 2018",-1.148
"June 30, 2018",-0.9648
"March 31, 2018",-0.8767
"Dec. 31, 2017",-0.7858
"Sept. 30, 2017",-1.015
"June 30, 2017",-1.009
"March 31, 2017",-0.9799
"Dec. 31, 2016",-0.9026
"Sept. 30, 2016",-1.024
"June 30, 2016",-1.006
"March 31, 2016",-0.9937
"Dec. 31, 2015",-0.9882
"Sept. 30, 2015",-0.9976
"June 30, 2015",-1.054
"March 31, 2015",-1.042
"Dec. 31, 2014",-1.023
"Sept. 30, 2014",-1.606
"June 30, 2014",-1.581
"March 31, 2014",-1.487
"Dec. 31, 2013",-1.439
"Sept. 30, 2013",-0.8914
"June 30, 2013",-0.8676
"March 31, 2013",-0.7859
"Dec. 31, 2012",-0.724
"Sept. 30, 2012",-1.040
"June 30, 2012",-0.9982
"March 31, 2012",-0.8846
"Dec. 31, 2011",-0.8251
"Sept. 30, 2011",-1.437
"June 30, 2011",-1.472
"March 31, 2011",-1.312
"Dec. 31, 2010",-1.303
"Sept. 30, 2010",-1.558
"June 30, 2010",-1.408
"March 31, 2010",-1.468
"Dec. 31, 2009",-1.420
"Sept. 30, 2009",-1.405
"June 30, 2009",-1.348
"March 31, 2009",-1.293
"Dec. 31, 2008",-1.229
"Sept. 30, 2008",-2.103
"June 30, 2008",-2.101
"March 31, 2008",-2.304
"Dec. 31, 2007",-2.242
"Sept. 30, 2007",-2.027
"June 30, 2007",-1.976
"March 31, 2007",-1.474
"Dec. 31, 2006",-1.395
"Sept. 30, 2006",-1.517
"June 30, 2006",-1.541
"March 31, 2006",-1.382
"Dec. 31, 2005",-1.336
"Sept. 30, 2005",-1.294
"June 30, 2005",-1.320
"March 31, 2005",-1.225
"Dec. 31, 2004",-1.226
"Sept. 30, 2004",-1.126
"June 30, 2004",-1.014
"March 31, 2004",-0.9377
"Dec. 31, 2003",-0.8838
"Sept. 30, 2003",-0.8268
"June 30, 2003",-0.8322
"March 31, 2003",-0.7507
"Dec. 31, 2002",-0.6674
"Sept. 30, 2002",-1.061
"June 30, 2002",-0.8348
"March 31, 2002",-0.872
"Dec. 31, 2001",-0.9369
"Sept. 30, 2001",-0.8213
"June 30, 2001",-0.9427
"March 31, 2001",-0.9747
"Dec. 31, 2000",-0.9694
"Sept. 30, 2000",-0.945
"June 30, 2000",-0.849
"March 31, 2000",-0.9109
"Dec. 31, 1999",-0.9974
"Sept. 30, 1999",-0.9507
"June 30, 1999",-1.001
"March 31, 1999",-0.9817
"Dec. 31, 1998",-0.9561
