date,kz_index
"Dec. 31, 2019",-11.52
"Dec. 31, 2018",-17.07
"Dec. 31, 2017",-17.19
"Dec. 31, 2016",-18.04
"Dec. 31, 2015",-17.61
"Dec. 31, 2014",
"Dec. 31, 2013",
"Dec. 31, 2012",
"Dec. 31, 2011",
"Dec. 31, 2010",-12.74
"Dec. 31, 2009",-10.93
"Dec. 31, 2008",-9.966
"Dec. 31, 2007",-10.25
"Dec. 31, 2006",-8.556
"Dec. 31, 2005",
"Dec. 31, 2004",-4.159
"Dec. 31, 2003",-4.400
"Dec. 31, 2002",-4.76
"Dec. 31, 2001",
"Dec. 31, 2000",
"Dec. 31, 1999",
"Dec. 31, 1998",-2.506
