date,three_year_return
"Jan. 31, 2018",108.8%
"Jan. 30, 2018",109.1%
"Jan. 29, 2018",107.1%
"Jan. 26, 2018",96.16%
"Jan. 25, 2018",89.93%
"Jan. 24, 2018",85.48%
"Jan. 23, 2018",83.74%
"Jan. 22, 2018",82.53%
"Jan. 19, 2018",86.02%
"Jan. 18, 2018",85.10%
"Jan. 17, 2018",86.31%
"Jan. 16, 2018",85.12%
"Jan. 12, 2018",85.15%
"Jan. 11, 2018",77.87%
"Jan. 10, 2018",77.99%
"Jan. 9, 2018",78.20%
"Jan. 8, 2018",75.51%
"Jan. 5, 2018",78.42%
"Jan. 4, 2018",75.02%
"Jan. 3, 2018",73.37%
"Jan. 2, 2018",71.51%
"Dec. 29, 2017",70.45%
"Dec. 28, 2017",71.62%
"Dec. 27, 2017",70.70%
"Dec. 26, 2017",70.29%
"Dec. 22, 2017",70.44%
"Dec. 21, 2017",74.91%
"Dec. 20, 2017",74.75%
"Dec. 19, 2017",75.46%
"Dec. 18, 2017",78.03%
"Dec. 15, 2017",85.25%
"Dec. 14, 2017",81.07%
"Dec. 13, 2017",80.94%
"Dec. 12, 2017",79.25%
"Dec. 11, 2017",75.84%
"Dec. 8, 2017",74.11%
"Dec. 7, 2017",72.96%
"Dec. 6, 2017",72.09%
"Dec. 5, 2017",70.83%
"Dec. 4, 2017",68.67%
"Dec. 1, 2017",75.85%
"Nov. 30, 2017",79.15%
"Nov. 29, 2017",76.74%
"Nov. 28, 2017",76.90%
"Nov. 27, 2017",75.17%
"Nov. 24, 2017",74.56%
"Nov. 22, 2017",75.33%
"Nov. 21, 2017",76.39%
"Nov. 20, 2017",76.38%
"Nov. 17, 2017",77.01%
"Nov. 16, 2017",76.12%
"Nov. 15, 2017",74.76%
"Nov. 14, 2017",75.80%
"Nov. 13, 2017",78.88%
"Nov. 10, 2017",78.53%
"Nov. 9, 2017",77.21%
"Nov. 8, 2017",79.98%
"Nov. 7, 2017",79.00%
"Nov. 6, 2017",76.16%
"Nov. 3, 2017",78.67%
"Nov. 2, 2017",77.15%
"Nov. 1, 2017",73.53%
"Oct. 31, 2017",73.47%
"Oct. 30, 2017",74.01%
"Oct. 27, 2017",81.42%
"Oct. 26, 2017",85.34%
"Oct. 25, 2017",92.81%
"Oct. 24, 2017",92.72%
"Oct. 23, 2017",91.21%
"Oct. 20, 2017",95.06%
"Oct. 19, 2017",91.82%
"Oct. 18, 2017",92.11%
"Oct. 17, 2017",93.57%
"Oct. 16, 2017",97.98%
"Oct. 13, 2017",100.2%
"Oct. 12, 2017",97.87%
"Oct. 11, 2017",96.10%
"Oct. 10, 2017",96.60%
"Oct. 9, 2017",97.96%
"Oct. 6, 2017",90.78%
"Oct. 5, 2017",88.73%
"Oct. 4, 2017",89.10%
"Oct. 3, 2017",89.87%
"Oct. 2, 2017",92.11%
"Sept. 29, 2017",84.93%
"Sept. 28, 2017",81.26%
"Sept. 27, 2017",81.79%
"Sept. 26, 2017",81.90%
"Sept. 25, 2017",83.41%
"Sept. 22, 2017",80.38%
"Sept. 21, 2017",79.04%
"Sept. 20, 2017",78.81%
"Sept. 19, 2017",77.31%
"Sept. 18, 2017",78.87%
"Sept. 15, 2017",79.79%
"Sept. 14, 2017",79.95%
"Sept. 13, 2017",79.11%
"Sept. 12, 2017",81.11%
"Sept. 11, 2017",81.04%
"Sept. 8, 2017",84.46%
"Sept. 7, 2017",85.45%
"Sept. 6, 2017",84.38%
"Sept. 5, 2017",87.28%
"Sept. 1, 2017",88.27%
"Aug. 31, 2017",88.92%
"Aug. 30, 2017",89.07%
"Aug. 29, 2017",89.03%
"Aug. 28, 2017",85.59%
"Aug. 25, 2017",83.40%
"Aug. 24, 2017",84.29%
"Aug. 23, 2017",84.50%
"Aug. 22, 2017",85.57%
"Aug. 21, 2017",83.00%
"Aug. 18, 2017",86.60%
"Aug. 17, 2017",89.67%
"Aug. 16, 2017",90.56%
"Aug. 15, 2017",90.71%
"Aug. 14, 2017",93.06%
"Aug. 11, 2017",96.20%
"Aug. 10, 2017",93.89%
"Aug. 9, 2017",95.72%
"Aug. 8, 2017",90.81%
"Aug. 7, 2017",94.02%
"Aug. 4, 2017",89.92%
"Aug. 3, 2017",89.72%
"Aug. 2, 2017",89.33%
"Aug. 1, 2017",86.81%
"July 31, 2017",89.24%
"July 28, 2017",84.41%
"July 27, 2017",84.13%
"July 26, 2017",83.43%
"July 25, 2017",84.20%
"July 24, 2017",81.14%
"July 21, 2017",76.76%
"July 20, 2017",77.94%
"July 19, 2017",78.16%
"July 18, 2017",77.08%
"July 17, 2017",77.39%
"July 14, 2017",77.77%
"July 13, 2017",78.71%
"July 12, 2017",79.63%
"July 11, 2017",79.16%
"July 10, 2017",80.28%
"July 7, 2017",79.73%
"July 6, 2017",75.46%
"July 5, 2017",76.80%
"July 3, 2017",74.39%
"June 30, 2017",75.05%
"June 29, 2017",69.95%
"June 28, 2017",72.19%
"June 27, 2017",70.72%
"June 26, 2017",72.26%
"June 23, 2017",69.42%
"June 22, 2017",66.44%
"June 21, 2017",68.95%
"June 20, 2017",69.34%
"June 19, 2017",71.37%
"June 16, 2017",67.42%
"June 15, 2017",68.34%
"June 14, 2017",68.20%
"June 13, 2017",67.08%
"June 12, 2017",67.91%
"June 9, 2017",63.39%
"June 8, 2017",62.45%
"June 7, 2017",62.68%
"June 6, 2017",61.76%
"June 5, 2017",63.75%
"June 2, 2017",66.51%
"June 1, 2017",67.30%
"May 31, 2017",68.09%
"May 30, 2017",66.90%
"May 26, 2017",68.30%
"May 25, 2017",68.10%
"May 24, 2017",67.10%
"May 23, 2017",66.42%
"May 22, 2017",67.59%
"May 19, 2017",67.57%
"May 18, 2017",65.52%
"May 17, 2017",64.90%
"May 16, 2017",67.48%
"May 15, 2017",66.66%
"May 12, 2017",61.19%
"May 11, 2017",63.56%
"May 10, 2017",63.84%
"May 9, 2017",64.72%
"May 8, 2017",63.51%
"May 5, 2017",64.80%
"May 4, 2017",64.75%
"May 3, 2017",63.71%
"May 2, 2017",62.96%
"May 1, 2017",61.49%
"April 28, 2017",62.63%
"April 27, 2017",64.66%
"April 26, 2017",63.61%
"April 25, 2017",64.39%
"April 24, 2017",62.67%
"April 21, 2017",51.81%
"April 20, 2017",53.80%
"April 19, 2017",52.68%
"April 18, 2017",52.67%
"April 17, 2017",53.04%
"April 13, 2017",57.42%
"April 12, 2017",57.00%
"April 11, 2017",57.75%
"April 10, 2017",55.79%
"April 7, 2017",57.84%
"April 6, 2017",54.44%
"April 5, 2017",53.62%
"April 4, 2017",55.11%
"April 3, 2017",51.71%
"March 31, 2017",54.37%
"March 30, 2017",55.26%
"March 29, 2017",54.01%
"March 28, 2017",54.15%
"March 27, 2017",54.96%
"March 24, 2017",55.16%
"March 23, 2017",57.09%
"March 22, 2017",58.25%
"March 21, 2017",57.54%
"March 20, 2017",58.18%
"March 17, 2017",55.48%
"March 16, 2017",53.52%
"March 15, 2017",54.59%
"March 14, 2017",54.26%
"March 13, 2017",56.44%
"March 10, 2017",53.26%
"March 9, 2017",52.20%
"March 8, 2017",52.18%
"March 7, 2017",52.54%
"March 6, 2017",52.57%
"March 3, 2017",56.57%
"March 2, 2017",57.59%
"March 1, 2017",57.87%
"Feb. 28, 2017",57.44%
"Feb. 27, 2017",58.65%
"Feb. 24, 2017",56.26%
"Feb. 23, 2017",58.69%
"Feb. 22, 2017",59.50%
"Feb. 21, 2017",59.44%
"Feb. 17, 2017",59.35%
"Feb. 16, 2017",58.86%
"Feb. 15, 2017",58.41%
"Feb. 14, 2017",57.77%
"Feb. 13, 2017",59.36%
"Feb. 10, 2017",60.92%
"Feb. 9, 2017",58.31%
"Feb. 8, 2017",57.20%
"Feb. 7, 2017",57.12%
"Feb. 6, 2017",57.64%
"Feb. 3, 2017",58.89%
"Feb. 2, 2017",53.14%
"Feb. 1, 2017",52.32%
"Jan. 31, 2017",51.64%
"Jan. 30, 2017",58.40%
"Jan. 27, 2017",64.72%
"Jan. 26, 2017",62.15%
"Jan. 25, 2017",66.65%
"Jan. 24, 2017",67.91%
"Jan. 23, 2017",61.42%
"Jan. 20, 2017",63.11%
"Jan. 19, 2017",63.15%
"Jan. 18, 2017",63.23%
"Jan. 17, 2017",61.10%
"Jan. 13, 2017",62.34%
"Jan. 12, 2017",60.64%
"Jan. 11, 2017",61.32%
"Jan. 10, 2017",61.71%
"Jan. 9, 2017",64.66%
"Jan. 6, 2017",66.26%
"Jan. 5, 2017",66.81%
"Jan. 4, 2017",65.14%
"Jan. 3, 2017",63.50%
"Dec. 30, 2016",57.03%
"Dec. 29, 2016",57.83%
"Dec. 28, 2016",56.10%
"Dec. 27, 2016",57.49%
"Dec. 23, 2016",60.85%
"Dec. 22, 2016",62.13%
"Dec. 21, 2016",61.29%
"Dec. 20, 2016",62.71%
"Dec. 19, 2016",61.58%
"Dec. 16, 2016",63.71%
"Dec. 15, 2016",64.99%
"Dec. 14, 2016",65.25%
"Dec. 13, 2016",64.75%
"Dec. 12, 2016",67.79%
"Dec. 9, 2016",68.45%
"Dec. 8, 2016",68.62%
"Dec. 7, 2016",71.77%
"Dec. 6, 2016",72.04%
"Dec. 5, 2016",73.34%
"Dec. 2, 2016",71.00%
"Dec. 1, 2016",68.29%
"Nov. 30, 2016",68.63%
"Nov. 29, 2016",69.76%
"Nov. 28, 2016",67.02%
"Nov. 25, 2016",70.08%
"Nov. 23, 2016",69.28%
"Nov. 22, 2016",69.14%
"Nov. 21, 2016",68.24%
"Nov. 18, 2016",70.49%
"Nov. 17, 2016",69.98%
"Nov. 16, 2016",71.39%
"Nov. 15, 2016",72.71%
"Nov. 14, 2016",74.75%
"Nov. 11, 2016",74.34%
"Nov. 10, 2016",73.04%
"Nov. 9, 2016",71.87%
"Nov. 8, 2016",59.92%
"Nov. 7, 2016",61.28%
"Nov. 4, 2016",58.07%
"Nov. 3, 2016",60.17%
"Nov. 2, 2016",61.52%
"Nov. 1, 2016",61.29%
"Oct. 31, 2016",65.85%
"Oct. 28, 2016",69.18%
"Oct. 27, 2016",70.44%
"Oct. 26, 2016",76.69%
"Oct. 25, 2016",74.77%
"Oct. 24, 2016",76.31%
"Oct. 21, 2016",82.14%
"Oct. 20, 2016",78.65%
"Oct. 19, 2016",78.77%
"Oct. 18, 2016",79.07%
"Oct. 17, 2016",76.84%
"Oct. 14, 2016",79.81%
"Oct. 13, 2016",81.16%
"Oct. 12, 2016",80.48%
"Oct. 11, 2016",78.80%
"Oct. 10, 2016",80.04%
"Oct. 7, 2016",81.84%
"Oct. 6, 2016",86.20%
"Oct. 5, 2016",84.69%
"Oct. 4, 2016",84.74%
"Oct. 3, 2016",83.09%
"Sept. 30, 2016",76.63%
"Sept. 29, 2016",73.41%
"Sept. 28, 2016",77.00%
"Sept. 27, 2016",76.67%
"Sept. 26, 2016",73.61%
"Sept. 23, 2016",76.11%
"Sept. 22, 2016",76.54%
"Sept. 21, 2016",76.10%
"Sept. 20, 2016",74.25%
