date,pe_10
"March 19, 2020",22.74
"March 18, 2020",25.08
"March 17, 2020",25.30
"March 16, 2020",21.22
"March 13, 2020",22.00
"March 12, 2020",20.70
"March 11, 2020",23.47
"March 10, 2020",24.65
"March 9, 2020",24.68
"March 6, 2020",25.71
"March 5, 2020",25.12
"March 4, 2020",25.38
"March 3, 2020",24.12
"March 2, 2020",24.26
"Feb. 28, 2020",23.05
"Feb. 27, 2020",23.75
"Feb. 26, 2020",24.20
"Feb. 25, 2020",23.98
"Feb. 24, 2020",24.66
"Feb. 21, 2020",25.03
"Feb. 20, 2020",25.21
"Feb. 19, 2020",25.53
"Feb. 18, 2020",25.48
"Feb. 14, 2020",25.43
"Feb. 13, 2020",25.26
"Feb. 12, 2020",25.03
"Feb. 11, 2020",25.02
"Feb. 10, 2020",25.12
"Feb. 7, 2020",25.02
"Feb. 6, 2020",25.08
"Feb. 5, 2020",25.01
"Feb. 4, 2020",24.82
"Feb. 3, 2020",24.99
"Jan. 31, 2020",24.86
"Jan. 30, 2020",24.78
"Jan. 29, 2020",24.62
"Jan. 28, 2020",24.44
"Jan. 27, 2020",24.26
"Jan. 24, 2020",24.25
"Jan. 23, 2020",24.38
"Jan. 22, 2020",24.27
"Jan. 21, 2020",24.25
"Jan. 17, 2020",24.10
"Jan. 16, 2020",23.77
"Jan. 15, 2020",23.48
"Jan. 14, 2020",23.25
"Jan. 13, 2020",23.28
"Jan. 10, 2020",23.09
"Jan. 9, 2020",22.92
"Jan. 8, 2020",22.90
"Jan. 7, 2020",23.15
"Jan. 6, 2020",23.32
"Jan. 3, 2020",23.30
"Jan. 2, 2020",23.21
"Dec. 31, 2019",23.51
"Dec. 30, 2019",23.82
"Dec. 27, 2019",23.76
"Dec. 26, 2019",23.73
"Dec. 24, 2019",23.74
"Dec. 23, 2019",23.74
"Dec. 20, 2019",24.07
"Dec. 19, 2019",24.40
"Dec. 18, 2019",24.47
"Dec. 17, 2019",24.37
"Dec. 16, 2019",24.17
"Dec. 13, 2019",23.72
"Dec. 12, 2019",23.65
"Dec. 11, 2019",23.73
"Dec. 10, 2019",23.48
"Dec. 9, 2019",23.39
"Dec. 6, 2019",23.54
"Dec. 5, 2019",23.49
"Dec. 4, 2019",23.49
"Dec. 3, 2019",23.29
"Dec. 2, 2019",23.24
"Nov. 29, 2019",23.51
"Nov. 27, 2019",23.51
"Nov. 26, 2019",23.33
"Nov. 25, 2019",23.27
"Nov. 22, 2019",23.08
"Nov. 21, 2019",23.20
"Nov. 20, 2019",23.33
"Nov. 19, 2019",23.39
"Nov. 18, 2019",23.39
"Nov. 15, 2019",23.35
"Nov. 14, 2019",23.38
"Nov. 13, 2019",23.38
"Nov. 12, 2019",23.02
"Nov. 11, 2019",23.00
"Nov. 8, 2019",23.25
"Nov. 7, 2019",23.22
"Nov. 6, 2019",23.55
"Nov. 5, 2019",23.62
"Nov. 4, 2019",23.78
"Nov. 1, 2019",24.06
"Oct. 31, 2019",23.89
"Oct. 30, 2019",24.09
"Oct. 29, 2019",23.88
"Oct. 28, 2019",23.70
"Oct. 25, 2019",23.76
"Oct. 24, 2019",23.80
"Oct. 23, 2019",23.90
"Oct. 22, 2019",23.78
"Oct. 21, 2019",23.94
"Oct. 18, 2019",23.87
"Oct. 17, 2019",23.87
"Oct. 16, 2019",23.56
"Oct. 15, 2019",23.47
"Oct. 14, 2019",23.83
"Oct. 11, 2019",24.07
"Oct. 10, 2019",23.97
"Oct. 9, 2019",23.90
"Oct. 8, 2019",23.95
"Oct. 7, 2019",24.10
"Oct. 4, 2019",24.21
"Oct. 3, 2019",23.64
"Oct. 2, 2019",23.80
"Oct. 1, 2019",24.15
"Sept. 30, 2019",24.09
"Sept. 27, 2019",24.68
"Sept. 26, 2019",24.84
"Sept. 25, 2019",24.48
"Sept. 24, 2019",24.40
"Sept. 23, 2019",24.25
"Sept. 20, 2019",24.24
"Sept. 19, 2019",24.09
"Sept. 18, 2019",24.07
"Sept. 17, 2019",23.98
"Sept. 16, 2019",24.23
"Sept. 13, 2019",24.33
"Sept. 12, 2019",24.41
"Sept. 11, 2019",24.34
"Sept. 10, 2019",23.86
"Sept. 9, 2019",23.92
"Sept. 6, 2019",23.89
"Sept. 5, 2019",24.06
"Sept. 4, 2019",24.37
"Sept. 3, 2019",24.14
"Aug. 30, 2019",23.74
"Aug. 29, 2019",23.72
"Aug. 28, 2019",23.53
"Aug. 27, 2019",23.66
"Aug. 26, 2019",23.71
"Aug. 23, 2019",23.34
"Aug. 22, 2019",23.79
"Aug. 21, 2019",23.82
