date,quality_ratio
"Dec. 31, 2019",0.0915
"Sept. 30, 2019",0.093
"June 30, 2019",0.0954
"March 31, 2019",0.098
"Dec. 31, 2018",0.0998
"Sept. 30, 2018",0.103
"June 30, 2018",0.1032
"March 31, 2018",0.1038
"Dec. 31, 2017",0.1085
"Sept. 30, 2017",0.1091
"June 30, 2017",0.1101
"March 31, 2017",0.1115
"Dec. 31, 2016",0.11
"Sept. 30, 2016",0.1068
"June 30, 2016",0.1075
"March 31, 2016",0.1076
"Dec. 31, 2015",0.1044
"Sept. 30, 2015",0.1059
"June 30, 2015",0.1067
"March 31, 2015",0.1083
"Dec. 31, 2014",0.1088
"Sept. 30, 2014",0.1084
"June 30, 2014",0.1064
"March 31, 2014",0.1035
"Dec. 31, 2013",0.102
"Sept. 30, 2013",0.0936
"June 30, 2013",0.0939
"March 31, 2013",0.0925
"Dec. 31, 2012",0.0905
"Sept. 30, 2012",0.0301
"June 30, 2012",0.054
"March 31, 2012",0.0817
"Dec. 31, 2011",0.1074
"Sept. 30, 2011",0.1166
"June 30, 2011",0.1169
"March 31, 2011",0.1147
"Dec. 31, 2010",0.1075
"Sept. 30, 2010",0.2016
"June 30, 2010",0.1975
"March 31, 2010",0.1942
"Dec. 31, 2009",0.1933
"Sept. 30, 2009",0.1888
"June 30, 2009",0.1878
"March 31, 2009",0.1855
"Dec. 31, 2008",0.1835
"Sept. 30, 2008",0.1867
"June 30, 2008",0.1833
"March 31, 2008",0.1744
"Dec. 31, 2007",0.1612
"Sept. 30, 2007",0.1553
"June 30, 2007",0.1523
"March 31, 2007",0.1441
"Dec. 31, 2006",0.1431
"Sept. 30, 2006",
"June 30, 2006",
"March 31, 2006",
"Dec. 31, 2005",
"Sept. 30, 2005",
"June 30, 2005",0.1433
"March 31, 2005",0.1433
"Dec. 31, 2004",0.146
"Sept. 30, 2004",0.1429
"June 30, 2004",0.1466
"March 31, 2004",0.1488
"Dec. 31, 2003",
"Sept. 30, 2003",
"June 30, 2003",
"March 31, 2003",
"Dec. 31, 2002",0.1406
"Sept. 30, 2002",0.1256
"June 30, 2002",0.116
"March 31, 2002",0.0848
"Dec. 31, 2001",0.0688
"Sept. 30, 2001",0.084
"June 30, 2001",0.083
"March 31, 2001",0.0754
"Dec. 31, 2000",0.0893
