date,eps_est_0y
"March 9, 2020",2.042
"Feb. 27, 2020",2.058
"Feb. 26, 2020",2.022
"Jan. 17, 2020",1.99
"Jan. 16, 2020",1.996
"Jan. 7, 2020",1.994
"Dec. 31, 2019",1.884
"Dec. 9, 2019",1.888
"Nov. 27, 2019",1.89
"Nov. 22, 2019",1.898
"Nov. 8, 2019",1.898
"Oct. 18, 2019",1.922
"Oct. 16, 2019",1.93
"Oct. 4, 2019",1.936
"Sept. 9, 2019",1.936
"Aug. 20, 2019",1.945
"Aug. 8, 2019",1.947
"Aug. 7, 2019",1.915
"July 22, 2019",1.905
"July 18, 2019",1.905
"June 4, 2019",1.898
"May 9, 2019",1.913
"May 3, 2019",1.905
"May 2, 2019",1.935
"March 18, 2019",1.98
"March 4, 2019",1.98
"Feb. 8, 2019",2.19
"Feb. 5, 2019",2.12
"Jan. 7, 2019",2.193
"Jan. 4, 2019",2.207
"Dec. 31, 2018",2.105
"Dec. 6, 2018",2.085
"Nov. 26, 2018",2.067
"Nov. 21, 2018",2.067
"Nov. 7, 2018",2.067
"Oct. 19, 2018",2.067
"Aug. 20, 2018",2.067
"Aug. 13, 2018",2.067
"Aug. 1, 2018",2.067
"July 19, 2018",2.05
"June 11, 2018",2.05
"May 21, 2018",2.025
"May 2, 2018",2.083
"April 23, 2018",2.083
"April 18, 2018",2.10
"Feb. 22, 2018",2.20
"Feb. 21, 2018",2.08
"Feb. 20, 2018",2.07
