date,dividend_yield
"Oct. 17, 2018",2.89%
"Oct. 16, 2018",2.89%
"Oct. 15, 2018",2.89%
"Oct. 12, 2018",2.90%
"Oct. 11, 2018",2.90%
"Oct. 10, 2018",2.89%
"Oct. 9, 2018",2.88%
"Oct. 8, 2018",2.88%
"Oct. 5, 2018",2.88%
"Oct. 4, 2018",2.94%
"Oct. 3, 2018",2.92%
"Oct. 2, 2018",2.92%
"Oct. 1, 2018",2.93%
"Sept. 28, 2018",2.92%
"Sept. 27, 2018",2.93%
"Sept. 26, 2018",2.93%
"Sept. 25, 2018",2.92%
"Sept. 24, 2018",2.92%
"Sept. 21, 2018",2.92%
"Sept. 20, 2018",2.87%
"Sept. 19, 2018",2.87%
"Sept. 18, 2018",2.86%
"Sept. 17, 2018",2.87%
"Sept. 14, 2018",2.88%
"Sept. 13, 2018",2.87%
"Sept. 12, 2018",2.89%
"Sept. 11, 2018",2.86%
"Sept. 10, 2018",2.86%
"Sept. 7, 2018",2.86%
"Sept. 6, 2018",2.86%
"Sept. 5, 2018",2.87%
"Sept. 4, 2018",2.89%
"Aug. 31, 2018",2.87%
"Aug. 30, 2018",2.88%
"Aug. 29, 2018",2.82%
"Aug. 28, 2018",2.84%
"Aug. 27, 2018",2.83%
"Aug. 24, 2018",2.83%
"Aug. 23, 2018",2.84%
"Aug. 22, 2018",2.84%
"Aug. 21, 2018",2.84%
"Aug. 20, 2018",2.85%
"Aug. 17, 2018",2.83%
"Aug. 16, 2018",2.85%
"Aug. 15, 2018",2.86%
"Aug. 14, 2018",2.86%
"Aug. 13, 2018",2.88%
"Aug. 10, 2018",2.88%
"Aug. 9, 2018",2.88%
"Aug. 8, 2018",2.88%
"Aug. 7, 2018",2.88%
"Aug. 6, 2018",2.87%
"Aug. 3, 2018",2.88%
"Aug. 2, 2018",2.89%
"Aug. 1, 2018",2.89%
"July 31, 2018",2.89%
"July 30, 2018",2.90%
"July 27, 2018",2.91%
"July 26, 2018",2.89%
"July 25, 2018",2.90%
"July 24, 2018",2.90%
"July 23, 2018",2.90%
"July 20, 2018",2.90%
"July 19, 2018",2.90%
"July 18, 2018",2.90%
"July 17, 2018",2.89%
"July 16, 2018",2.90%
"July 13, 2018",2.91%
"July 12, 2018",2.90%
"July 11, 2018",2.77%
"July 10, 2018",2.77%
"July 9, 2018",2.77%
"July 6, 2018",2.76%
"July 5, 2018",2.76%
"July 3, 2018",2.77%
"July 2, 2018",2.76%
"June 29, 2018",2.77%
"June 28, 2018",2.77%
"June 27, 2018",2.77%
"June 26, 2018",2.77%
"June 25, 2018",2.77%
"June 22, 2018",2.77%
"June 21, 2018",2.77%
"June 20, 2018",2.76%
"June 19, 2018",2.76%
"June 18, 2018",2.77%
"June 15, 2018",2.77%
"June 14, 2018",2.77%
"June 13, 2018",2.77%
"June 12, 2018",2.77%
"June 11, 2018",2.78%
"June 8, 2018",2.78%
"June 7, 2018",2.79%
"June 6, 2018",2.78%
"June 5, 2018",2.77%
"June 4, 2018",2.78%
"June 1, 2018",2.78%
"May 31, 2018",2.78%
"May 30, 2018",2.78%
"May 29, 2018",2.79%
"May 25, 2018",2.80%
"May 24, 2018",2.79%
"May 23, 2018",2.74%
"May 22, 2018",2.75%
"May 21, 2018",2.75%
"May 18, 2018",2.75%
"May 17, 2018",2.76%
"May 16, 2018",2.76%
"May 15, 2018",2.76%
"May 14, 2018",2.76%
"May 11, 2018",2.76%
"May 10, 2018",2.75%
"May 9, 2018",2.77%
"May 8, 2018",2.78%
"May 7, 2018",2.79%
"May 4, 2018",2.79%
"May 3, 2018",2.79%
"May 2, 2018",2.78%
"May 1, 2018",2.78%
"April 30, 2018",2.79%
"April 27, 2018",2.77%
"April 26, 2018",2.78%
"April 25, 2018",2.78%
"April 24, 2018",2.78%
"April 23, 2018",2.77%
"April 20, 2018",2.78%
"April 19, 2018",2.78%
"April 18, 2018",2.78%
"April 17, 2018",2.77%
"April 16, 2018",2.78%
"April 13, 2018",2.81%
"April 12, 2018",2.81%
"April 11, 2018",2.80%
"April 10, 2018",2.81%
"April 9, 2018",2.82%
"April 6, 2018",2.78%
"April 5, 2018",2.78%
"April 4, 2018",2.80%
"April 3, 2018",2.82%
"April 2, 2018",2.84%
"March 29, 2018",2.82%
"March 28, 2018",2.80%
"March 27, 2018",2.78%
"March 26, 2018",2.79%
"March 23, 2018",2.81%
"March 22, 2018",2.80%
"March 21, 2018",2.80%
"March 20, 2018",2.79%
"March 19, 2018",2.81%
"March 16, 2018",2.82%
"March 15, 2018",2.84%
"March 14, 2018",2.87%
"March 13, 2018",2.87%
"March 12, 2018",2.84%
"March 9, 2018",3.01%
"March 8, 2018",2.99%
"March 7, 2018",2.99%
"March 6, 2018",3.02%
"March 5, 2018",3.00%
"March 2, 2018",2.98%
"March 1, 2018",3.03%
"Feb. 28, 2018",3.02%
"Feb. 27, 2018",2.98%
"Feb. 26, 2018",2.95%
"Feb. 23, 2018",2.91%
"Feb. 22, 2018",2.94%
"Feb. 21, 2018",2.91%
"Feb. 20, 2018",2.88%
"Feb. 16, 2018",2.85%
"Feb. 15, 2018",2.84%
"Feb. 14, 2018",2.86%
"Feb. 13, 2018",2.88%
"Feb. 12, 2018",2.84%
"Feb. 9, 2018",2.83%
"Feb. 8, 2018",2.85%
"Feb. 7, 2018",2.85%
"Feb. 6, 2018",2.83%
"Feb. 5, 2018",2.87%
"Feb. 2, 2018",2.84%
"Feb. 1, 2018",2.86%
"Jan. 31, 2018",2.84%
"Jan. 30, 2018",2.81%
"Jan. 29, 2018",2.80%
"Jan. 26, 2018",2.80%
"Jan. 25, 2018",2.78%
"Jan. 24, 2018",2.79%
"Jan. 23, 2018",2.78%
"Jan. 22, 2018",2.78%
"Jan. 19, 2018",2.78%
"Jan. 18, 2018",2.78%
"Jan. 17, 2018",2.77%
"Jan. 16, 2018",2.78%
"Jan. 12, 2018",2.77%
"Jan. 11, 2018",2.77%
"Jan. 10, 2018",2.78%
"Jan. 9, 2018",2.77%
"Jan. 8, 2018",2.75%
"Jan. 5, 2018",2.76%
"Jan. 4, 2018",2.78%
"Jan. 3, 2018",2.79%
"Jan. 2, 2018",2.78%
"Dec. 29, 2017",2.78%
"Dec. 28, 2017",2.77%
"Dec. 27, 2017",2.78%
"Dec. 26, 2017",2.78%
"Dec. 22, 2017",2.78%
"Dec. 21, 2017",2.78%
"Dec. 20, 2017",2.79%
"Dec. 19, 2017",2.79%
"Dec. 18, 2017",2.78%
"Dec. 15, 2017",2.78%
"Dec. 14, 2017",2.78%
"Dec. 13, 2017",2.77%
"Dec. 12, 2017",2.78%
"Dec. 11, 2017",2.77%
"Dec. 8, 2017",2.77%
"Dec. 7, 2017",2.77%
"Dec. 6, 2017",2.77%
"Dec. 5, 2017",2.77%
"Dec. 4, 2017",2.76%
"Dec. 1, 2017",2.75%
"Nov. 30, 2017",2.75%
"Nov. 29, 2017",2.72%
"Nov. 28, 2017",2.72%
"Nov. 27, 2017",2.73%
"Nov. 24, 2017",2.72%
"Nov. 22, 2017",2.74%
"Nov. 21, 2017",2.74%
"Nov. 20, 2017",2.73%
"Nov. 17, 2017",2.73%
"Nov. 16, 2017",2.72%
"Nov. 15, 2017",2.73%
"Nov. 14, 2017",2.72%
"Nov. 13, 2017",2.73%
"Nov. 10, 2017",2.73%
"Nov. 9, 2017",2.73%
"Nov. 8, 2017",2.73%
"Nov. 7, 2017",2.73%
"Nov. 6, 2017",2.73%
"Nov. 3, 2017",2.73%
"Nov. 2, 2017",2.73%
"Nov. 1, 2017",2.71%
"Oct. 31, 2017",2.71%
"Oct. 30, 2017",2.72%
"Oct. 27, 2017",2.70%
"Oct. 26, 2017",2.71%
"Oct. 25, 2017",2.71%
"Oct. 24, 2017",2.72%
"Oct. 23, 2017",2.72%
"Oct. 20, 2017",2.71%
"Oct. 19, 2017",2.71%
"Oct. 18, 2017",2.72%
"Oct. 17, 2017",2.72%
"Oct. 16, 2017",2.72%
"Oct. 13, 2017",2.71%
"Oct. 12, 2017",2.71%
"Oct. 11, 2017",2.71%
"Oct. 10, 2017",2.70%
"Oct. 9, 2017",2.71%
"Oct. 6, 2017",2.72%
"Oct. 5, 2017",2.72%
"Oct. 4, 2017",2.71%
"Oct. 3, 2017",2.71%
"Oct. 2, 2017",2.71%
"Sept. 29, 2017",2.73%
"Sept. 28, 2017",2.74%
"Sept. 27, 2017",2.75%
"Sept. 26, 2017",2.75%
"Sept. 25, 2017",2.75%
"Sept. 22, 2017",2.75%
"Sept. 21, 2017",2.76%
"Sept. 20, 2017",2.75%
"Sept. 19, 2017",2.75%
"Sept. 18, 2017",2.75%
"Sept. 15, 2017",2.74%
"Sept. 14, 2017",2.75%
"Sept. 13, 2017",2.76%
"Sept. 12, 2017",2.75%
"Sept. 11, 2017",2.74%
"Sept. 8, 2017",2.73%
"Sept. 7, 2017",2.72%
"Sept. 6, 2017",2.74%
"Sept. 5, 2017",2.74%
"Sept. 1, 2017",2.75%
"Aug. 31, 2017",2.75%
"Aug. 30, 2017",2.76%
"Aug. 29, 2017",2.76%
"Aug. 28, 2017",2.71%
"Aug. 25, 2017",2.71%
"Aug. 24, 2017",2.70%
"Aug. 23, 2017",2.70%
"Aug. 22, 2017",2.71%
"Aug. 21, 2017",2.71%
"Aug. 18, 2017",2.71%
"Aug. 17, 2017",2.72%
"Aug. 16, 2017",2.70%
"Aug. 15, 2017",2.70%
"Aug. 14, 2017",2.70%
"Aug. 11, 2017",2.68%
"Aug. 10, 2017",2.68%
"Aug. 9, 2017",2.67%
"Aug. 8, 2017",2.67%
"Aug. 7, 2017",2.67%
"Aug. 4, 2017",2.67%
"Aug. 3, 2017",2.68%
"Aug. 2, 2017",2.68%
"Aug. 1, 2017",2.65%
"July 31, 2017",2.66%
"July 28, 2017",2.67%
"July 27, 2017",2.67%
"July 26, 2017",2.66%
"July 25, 2017",2.67%
"July 24, 2017",2.67%
"July 21, 2017",2.68%
"July 20, 2017",2.68%
"July 19, 2017",3.23%
"July 18, 2017",3.28%
"July 17, 2017",3.30%
"July 14, 2017",3.31%
"July 13, 2017",3.32%
"July 12, 2017",3.31%
"July 11, 2017",3.36%
"July 10, 2017",3.36%
"July 7, 2017",3.36%
"July 6, 2017",3.39%
"July 5, 2017",3.37%
"July 3, 2017",3.32%
"June 30, 2017",3.30%
"June 29, 2017",3.29%
"June 28, 2017",3.28%
"June 27, 2017",3.27%
"June 26, 2017",3.22%
"June 23, 2017",3.22%
"June 22, 2017",3.22%
"June 21, 2017",3.19%
"June 20, 2017",3.18%
"June 19, 2017",3.18%
"June 16, 2017",3.15%
"June 15, 2017",3.19%
"June 14, 2017",3.20%
"June 13, 2017",3.22%
"June 12, 2017",3.23%
"June 9, 2017",3.20%
"June 8, 2017",3.23%
"June 7, 2017",3.23%
"June 6, 2017",3.24%
"June 5, 2017",3.22%
"June 2, 2017",3.20%
"June 1, 2017",3.23%
"May 31, 2017",3.27%
"May 30, 2017",3.29%
"May 26, 2017",3.29%
"May 25, 2017",3.28%
"May 24, 2017",3.32%
"May 23, 2017",3.33%
"May 22, 2017",3.28%
"May 19, 2017",3.32%
"May 18, 2017",3.33%
"May 17, 2017",3.33%
"May 16, 2017",3.36%
"May 15, 2017",3.34%
"May 12, 2017",3.35%
"May 11, 2017",3.36%
"May 10, 2017",3.37%
"May 9, 2017",3.38%
"May 8, 2017",3.35%
"May 5, 2017",3.36%
"May 4, 2017",3.40%
"May 3, 2017",3.44%
"May 2, 2017",3.46%
"May 1, 2017",3.46%
"April 28, 2017",3.43%
"April 27, 2017",3.37%
"April 26, 2017",3.37%
"April 25, 2017",3.39%
"April 24, 2017",3.40%
"April 21, 2017",3.43%
"April 20, 2017",3.47%
"April 19, 2017",3.46%
"April 18, 2017",3.42%
"April 17, 2017",3.42%
"April 13, 2017",3.46%
"April 12, 2017",3.46%
"April 11, 2017",3.47%
"April 10, 2017",3.51%
"April 7, 2017",3.51%
"April 6, 2017",3.51%
"April 5, 2017",3.53%
"April 4, 2017",3.57%
"April 3, 2017",3.59%
"March 31, 2017",3.55%
"March 30, 2017",3.56%
"March 29, 2017",3.54%
"March 28, 2017",3.51%
"March 27, 2017",3.52%
"March 24, 2017",3.49%
"March 23, 2017",3.50%
"March 22, 2017",3.49%
"March 21, 2017",3.51%
"March 20, 2017",3.56%
"March 17, 2017",3.51%
"March 16, 2017",3.55%
"March 15, 2017",3.50%
"March 14, 2017",3.56%
"March 13, 2017",3.56%
"March 10, 2017",3.57%
"March 9, 2017",3.60%
"March 8, 2017",3.60%
"March 7, 2017",3.52%
"March 6, 2017",3.48%
"March 3, 2017",3.46%
"March 2, 2017",3.45%
"March 1, 2017",3.48%
"Feb. 28, 2017",3.47%
"Feb. 27, 2017",3.49%
"Feb. 24, 2017",3.50%
"Feb. 23, 2017",3.54%
"Feb. 22, 2017",3.56%
"Feb. 21, 2017",3.48%
"Feb. 17, 2017",3.48%
"Feb. 16, 2017",3.47%
"Feb. 15, 2017",3.51%
"Feb. 14, 2017",3.52%
"Feb. 13, 2017",3.50%
"Feb. 10, 2017",3.48%
"Feb. 9, 2017",3.52%
"Feb. 8, 2017",3.50%
"Feb. 7, 2017",3.52%
"Feb. 6, 2017",3.54%
"Feb. 3, 2017",3.55%
"Feb. 2, 2017",3.57%
"Feb. 1, 2017",3.61%
"Jan. 31, 2017",3.55%
"Jan. 30, 2017",3.59%
"Jan. 27, 2017",3.56%
"Jan. 26, 2017",3.55%
"Jan. 25, 2017",3.53%
"Jan. 24, 2017",3.50%
"Jan. 23, 2017",3.50%
"Jan. 20, 2017",3.48%
"Jan. 19, 2017",3.51%
"Jan. 18, 2017",3.47%
"Jan. 17, 2017",3.47%
"Jan. 13, 2017",3.48%
"Jan. 12, 2017",3.50%
"Jan. 11, 2017",3.47%
"Jan. 10, 2017",3.50%
"Jan. 9, 2017",3.51%
"Jan. 6, 2017",3.45%
"Jan. 5, 2017",3.44%
"Jan. 4, 2017",3.44%
"Jan. 3, 2017",3.45%
"Dec. 30, 2016",3.43%
"Dec. 29, 2016",3.41%
"Dec. 28, 2016",3.47%
"Dec. 27, 2016",3.43%
"Dec. 23, 2016",3.45%
"Dec. 22, 2016",3.47%
"Dec. 21, 2016",3.45%
"Dec. 20, 2016",3.42%
"Dec. 19, 2016",3.41%
"Dec. 16, 2016",3.36%
"Dec. 15, 2016",3.25%
"Dec. 14, 2016",3.29%
"Dec. 13, 2016",3.21%
"Dec. 12, 2016",3.22%
"Dec. 9, 2016",3.26%
"Dec. 8, 2016",3.28%
"Dec. 7, 2016",3.33%
"Dec. 6, 2016",3.36%
"Dec. 5, 2016",3.37%
"Dec. 2, 2016",3.38%
"Dec. 1, 2016",3.41%
"Nov. 30, 2016",3.39%
"Nov. 29, 2016",3.25%
"Nov. 28, 2016",3.28%
"Nov. 25, 2016",3.32%
"Nov. 23, 2016",3.37%
"Nov. 22, 2016",3.33%
"Nov. 21, 2016",3.40%
"Nov. 18, 2016",3.44%
"Nov. 17, 2016",3.43%
"Nov. 16, 2016",3.42%
"Nov. 15, 2016",3.34%
"Nov. 14, 2016",3.38%
"Nov. 11, 2016",3.34%
"Nov. 10, 2016",3.37%
"Nov. 9, 2016",3.32%
"Nov. 8, 2016",3.27%
"Nov. 7, 2016",3.30%
"Nov. 4, 2016",3.39%
"Nov. 3, 2016",3.38%
"Nov. 2, 2016",3.40%
"Nov. 1, 2016",3.39%
"Oct. 31, 2016",3.28%
"Oct. 28, 2016",3.36%
"Oct. 27, 2016",3.38%
"Oct. 26, 2016",3.38%
"Oct. 25, 2016",3.37%
"Oct. 24, 2016",3.40%
"Oct. 21, 2016",3.41%
"Oct. 20, 2016",3.35%
"Oct. 19, 2016",3.37%
"Oct. 18, 2016",3.36%
"Oct. 17, 2016",3.40%
"Oct. 14, 2016",3.42%
"Oct. 13, 2016",3.41%
"Oct. 12, 2016",3.43%
"Oct. 11, 2016",3.47%
"Oct. 10, 2016",3.42%
"Oct. 7, 2016",3.47%
"Oct. 6, 2016",3.43%
"Oct. 5, 2016",3.44%
"Oct. 4, 2016",3.42%
"Oct. 3, 2016",3.30%
"Sept. 30, 2016",3.25%
"Sept. 29, 2016",3.22%
"Sept. 28, 2016",3.18%
"Sept. 27, 2016",3.17%
"Sept. 26, 2016",3.14%
"Sept. 23, 2016",3.12%
"Sept. 22, 2016",3.11%
"Sept. 21, 2016",3.15%
"Sept. 20, 2016",3.23%
"Sept. 19, 2016",3.23%
