date,ev_ebit
"March 19, 2020",15.99
"March 18, 2020",16.97
"March 17, 2020",17.06
"March 16, 2020",15.35
"March 13, 2020",15.68
"March 12, 2020",15.13
"March 11, 2020",16.29
"March 10, 2020",16.79
"March 9, 2020",16.80
"March 6, 2020",17.23
"March 5, 2020",16.98
"March 4, 2020",17.09
"March 3, 2020",16.57
"March 2, 2020",16.62
"Feb. 28, 2020",16.12
"Feb. 27, 2020",16.41
"Feb. 26, 2020",16.60
"Feb. 25, 2020",16.51
"Feb. 24, 2020",16.79
"Feb. 21, 2020",16.95
"Feb. 20, 2020",17.02
"Feb. 19, 2020",17.15
"Feb. 18, 2020",17.14
"Feb. 14, 2020",17.11
"Feb. 13, 2020",17.04
"Feb. 12, 2020",16.95
"Feb. 11, 2020",16.94
"Feb. 10, 2020",16.98
"Feb. 7, 2020",16.94
"Feb. 6, 2020",16.97
"Feb. 5, 2020",16.94
"Feb. 4, 2020",16.86
"Feb. 3, 2020",16.93
"Jan. 31, 2020",16.88
"Jan. 30, 2020",16.84
"Jan. 29, 2020",16.77
"Jan. 28, 2020",16.70
"Jan. 27, 2020",16.62
"Jan. 24, 2020",16.62
"Jan. 23, 2020",16.67
"Jan. 22, 2020",16.62
"Jan. 21, 2020",16.62
"Jan. 17, 2020",16.55
"Jan. 16, 2020",16.42
"Jan. 15, 2020",16.29
"Jan. 14, 2020",16.20
"Jan. 13, 2020",16.21
"Jan. 10, 2020",16.13
"Jan. 9, 2020",16.06
"Jan. 8, 2020",16.05
"Jan. 7, 2020",16.16
"Jan. 6, 2020",16.22
"Jan. 3, 2020",16.22
"Jan. 2, 2020",16.18
"Dec. 31, 2019",16.31
"Dec. 30, 2019",15.96
"Dec. 27, 2019",15.93
"Dec. 26, 2019",15.92
"Dec. 24, 2019",15.92
"Dec. 23, 2019",15.92
"Dec. 20, 2019",16.06
"Dec. 19, 2019",16.20
"Dec. 18, 2019",16.22
"Dec. 17, 2019",16.18
"Dec. 16, 2019",16.10
"Dec. 13, 2019",15.92
"Dec. 12, 2019",15.89
"Dec. 11, 2019",15.92
"Dec. 10, 2019",15.82
"Dec. 9, 2019",15.78
"Dec. 6, 2019",15.84
"Dec. 5, 2019",15.82
"Dec. 4, 2019",15.82
"Dec. 3, 2019",15.74
"Dec. 2, 2019",15.72
"Nov. 29, 2019",15.83
"Nov. 27, 2019",15.83
"Nov. 26, 2019",15.76
"Nov. 25, 2019",15.73
"Nov. 22, 2019",15.66
"Nov. 21, 2019",15.70
"Nov. 20, 2019",15.76
"Nov. 19, 2019",15.78
"Nov. 18, 2019",15.78
"Nov. 15, 2019",15.77
"Nov. 14, 2019",15.78
"Nov. 13, 2019",15.78
"Nov. 12, 2019",15.63
"Nov. 11, 2019",15.62
"Nov. 8, 2019",15.73
"Nov. 7, 2019",15.71
"Nov. 6, 2019",15.85
"Nov. 5, 2019",15.87
"Nov. 4, 2019",15.94
"Nov. 1, 2019",16.05
"Oct. 31, 2019",15.98
"Oct. 30, 2019",16.07
"Oct. 29, 2019",15.98
"Oct. 28, 2019",15.91
"Oct. 25, 2019",15.93
"Oct. 24, 2019",15.95
"Oct. 23, 2019",15.99
"Oct. 22, 2019",15.94
"Oct. 21, 2019",16.00
"Oct. 18, 2019",15.98
"Oct. 17, 2019",15.98
"Oct. 16, 2019",15.85
"Oct. 15, 2019",15.82
"Oct. 14, 2019",15.96
"Oct. 11, 2019",16.06
"Oct. 10, 2019",16.02
"Oct. 9, 2019",15.99
"Oct. 8, 2019",16.01
"Oct. 7, 2019",16.07
"Oct. 4, 2019",16.12
"Oct. 3, 2019",15.88
"Oct. 2, 2019",15.95
"Oct. 1, 2019",16.09
"Sept. 30, 2019",16.07
"Sept. 27, 2019",15.68
"Sept. 26, 2019",15.74
"Sept. 25, 2019",15.60
"Sept. 24, 2019",15.57
"Sept. 23, 2019",15.51
"Sept. 20, 2019",15.51
"Sept. 19, 2019",15.45
"Sept. 18, 2019",15.44
"Sept. 17, 2019",15.41
"Sept. 16, 2019",15.50
"Sept. 13, 2019",15.54
"Sept. 12, 2019",15.58
"Sept. 11, 2019",15.55
"Sept. 10, 2019",15.36
"Sept. 9, 2019",15.38
"Sept. 6, 2019",15.37
"Sept. 5, 2019",15.44
"Sept. 4, 2019",15.56
"Sept. 3, 2019",15.47
"Aug. 30, 2019",15.31
"Aug. 29, 2019",15.30
"Aug. 28, 2019",15.23
"Aug. 27, 2019",15.28
"Aug. 26, 2019",15.30
"Aug. 23, 2019",15.16
"Aug. 22, 2019",15.33
"Aug. 21, 2019",15.34
"Aug. 20, 2019",15.21
