Ex-Date,Record Date,Pay Date,Declared Date,Type,Amoun
05/18/2001,05/22/2001,06/15/2001,05/11/2001,Normal,0.12
02/21/2001,02/23/2001,03/15/2001,01/12/2001,Normal,0.12
11/17/2000,11/21/2000,12/15/2000,11/10/2000,Normal,0.12
08/18/2000,08/22/2000,09/15/2000,08/11/2000,Normal,0.12
05/19/2000,05/23/2000,06/15/2000,05/12/2000,Normal,0.12
02/17/2000,02/22/2000,03/15/2000,02/11/2000,Normal,0.12
11/19/1999,11/23/1999,12/15/1999,11/12/1999,Normal,0.12
08/20/1999,08/24/1999,09/15/1999,08/13/1999,Normal,0.12
05/21/1999,05/25/1999,06/15/1999,05/13/1999,Normal,0.12
02/19/1999,02/23/1999,03/15/1999,02/12/1999,Normal,0.12
12/01/1998,12/03/1998,12/15/1998,11/13/1998,Normal,0.12
08/21/1998,08/25/1998,09/15/1998,08/17/1998,Normal,0.31
05/21/1998,05/26/1998,06/15/1998,04/09/1998,Normal,0.31
02/20/1998,02/24/1998,03/13/1998,02/13/1998,Normal,0.31
11/21/1997,11/25/1997,12/15/1997,11/14/1997,Normal,0.31
08/21/1997,08/25/1997,09/15/1997,08/15/1997,Normal,0.31
05/28/1997,05/30/1997,06/13/1997,05/21/1997,Normal,0.31
02/21/1997,02/25/1997,03/14/1997,02/14/1997,Normal,0.31
11/21/1996,11/25/1996,12/13/1996,11/15/1996,Normal,0.31
08/21/1996,08/23/1996,09/13/1996,08/12/1996,Normal,0.31
05/22/1996,05/24/1996,06/14/1996,05/14/1996,Normal,0.31
02/21/1996,02/23/1996,03/15/1996,02/13/1996,Normal,0.31
11/20/1995,11/22/1995,12/15/1995,11/03/1995,Normal,0.31
08/22/1995,08/24/1995,09/15/1995,08/03/1995,Normal,0.31
05/18/1995,05/24/1995,06/15/1995,05/11/1995,Normal,0.31
02/17/1995,02/24/1995,03/15/1995,02/03/1995,Normal,0.31
11/17/1994,11/23/1994,12/15/1994,11/04/1994,Normal,0.31
08/18/1994,08/24/1994,09/15/1994,07/27/1994,Normal,0.31
05/18/1994,05/24/1994,06/15/1994,05/13/1994,Normal,0.31
02/18/1994,02/25/1994,03/15/1994,02/08/1994,Normal,0.31
11/17/1993,11/23/1993,12/15/1993,11/05/1993,Normal,0.31
08/17/1993,08/23/1993,09/15/1993,07/30/1993,Normal,0.31
05/19/1993,05/25/1993,06/15/1993,05/14/1993,Normal,0.31
02/17/1993,02/23/1993,03/15/1993,02/05/1993,Normal,0.31
11/17/1992,11/23/1992,12/15/1992,11/06/1992,Normal,0.31
08/18/1992,08/24/1992,09/15/1992,08/03/1992,Normal,0.31
05/19/1992,05/26/1992,06/15/1992,05/08/1992,Normal,0.31
02/19/1992,02/25/1992,03/13/1992,02/07/1992,Normal,0.31
11/18/1991,11/22/1991,12/13/1991,11/01/1991,Normal,0.31
08/16/1991,08/22/1991,09/13/1991,08/06/1991,Normal,0.31
05/16/1991,05/22/1991,06/14/1991,05/10/1991,Normal,0.31
02/19/1991,02/25/1991,03/15/1991,02/01/1991,Normal,0.31
11/19/1990,11/26/1990,12/14/1990,11/02/1990,Normal,0.31
08/16/1990,08/22/1990,09/14/1990,07/31/1990,Normal,0.31
05/16/1990,05/22/1990,06/15/1990,05/11/1990,Normal,0.31
02/16/1990,02/23/1990,03/15/1990,02/02/1990,Normal,0.31
11/16/1989,11/22/1989,12/15/1989,11/03/1989,Normal,0.31
08/16/1989,08/22/1989,09/15/1989,08/04/1989,Normal,0.31
05/16/1989,05/22/1989,06/15/1989,05/12/1989,Normal,0.31
02/16/1989,02/23/1989,03/15/1989,02/03/1989,Normal,0.31
11/16/1988,11/22/1988,12/15/1988,11/04/1988,Normal,0.31
08/16/1988,08/22/1988,09/15/1988,08/05/1988,Normal,0.31
05/18/1988,05/24/1988,06/15/1988,05/13/1988,Normal,0.31
02/16/1988,02/22/1988,03/15/1988,02/05/1988,Normal,0.31
11/16/1987,11/20/1987,12/15/1987,11/06/1987,Normal,0.31
08/17/1987,08/21/1987,09/15/1987,08/07/1987,Normal,0.31
05/18/1987,05/22/1987,06/15/1987,05/08/1987,Normal,0.31
02/17/1987,02/23/1987,03/13/1987,02/10/1987,Normal,0.31
11/17/1986,11/21/1986,12/15/1986,11/07/1986,Normal,0.31
08/18/1986,08/22/1986,09/15/1986,08/01/1986,Normal,0.31
05/16/1986,05/22/1986,06/13/1986,05/09/1986,Normal,0.31
02/18/1986,02/24/1986,03/14/1986,02/07/1986,Normal,0.31
11/18/1985,11/22/1985,12/13/1985,11/01/1985,Normal,0.31
08/16/1985,08/22/1985,09/13/1985,08/02/1985,Normal,0.31
05/16/1985,05/22/1985,06/14/1985,05/10/1985,Normal,0.31
02/19/1985,02/25/1985,03/15/1985,02/01/1985,Normal,0.31
