date,forward_ps_ratio_1y
"March 19, 2020",2.094
"March 18, 2020",2.310
"March 17, 2020",2.33
"March 16, 2020",1.954
"March 13, 2020",2.026
"March 12, 2020",1.907
"March 11, 2020",2.162
"March 10, 2020",2.271
"March 9, 2020",2.274
"March 6, 2020",2.368
"March 5, 2020",2.314
"March 4, 2020",2.338
"March 3, 2020",2.222
"March 2, 2020",2.234
"Feb. 28, 2020",2.123
"Feb. 27, 2020",2.187
"Feb. 26, 2020",2.229
"Feb. 25, 2020",2.209
"Feb. 24, 2020",2.272
"Feb. 21, 2020",2.305
"Feb. 20, 2020",2.322
"Feb. 19, 2020",2.351
"Feb. 18, 2020",2.347
"Feb. 14, 2020",2.342
"Feb. 13, 2020",2.326
"Feb. 12, 2020",2.305
"Feb. 11, 2020",2.305
"Feb. 10, 2020",2.314
"Feb. 7, 2020",2.304
"Feb. 6, 2020",2.310
"Feb. 5, 2020",2.303
"Feb. 4, 2020",2.286
"Feb. 3, 2020",2.302
"Jan. 31, 2020",2.290
"Jan. 30, 2020",2.282
"Jan. 29, 2020",2.267
"Jan. 28, 2020",2.250
"Jan. 27, 2020",2.234
"Jan. 24, 2020",2.233
"Jan. 23, 2020",2.245
"Jan. 22, 2020",2.234
"Jan. 21, 2020",2.233
"Jan. 17, 2020",2.219
"Jan. 16, 2020",2.188
"Jan. 15, 2020",2.162
"Jan. 14, 2020",2.141
"Jan. 13, 2020",2.144
"Jan. 10, 2020",2.125
"Jan. 9, 2020",2.111
"Jan. 8, 2020",2.108
"Jan. 7, 2020",2.131
"Jan. 6, 2020",2.147
"Jan. 3, 2020",2.145
"Jan. 2, 2020",2.137
"Dec. 31, 2019",2.165
"Dec. 30, 2019",2.228
"Dec. 27, 2019",2.222
"Dec. 26, 2019",2.219
"Dec. 24, 2019",2.220
"Dec. 23, 2019",2.220
"Dec. 20, 2019",2.252
"Dec. 19, 2019",2.283
"Dec. 18, 2019",2.289
"Dec. 17, 2019",2.279
"Dec. 16, 2019",2.261
"Dec. 13, 2019",2.218
"Dec. 12, 2019",2.212
"Dec. 11, 2019",2.219
"Dec. 10, 2019",2.196
"Dec. 9, 2019",2.188
"Dec. 6, 2019",2.202
"Dec. 5, 2019",2.198
"Dec. 4, 2019",2.197
"Dec. 3, 2019",2.178
"Dec. 2, 2019",2.174
"Nov. 29, 2019",2.199
"Nov. 27, 2019",2.199
"Nov. 26, 2019",2.182
"Nov. 25, 2019",2.177
"Nov. 22, 2019",2.159
