date,max_drawdown_all
"July 31, 2014",81.66%
"June 30, 2014",81.66%
"May 31, 2014",81.66%
"April 30, 2014",81.66%
"March 31, 2014",81.66%
"Feb. 28, 2014",81.66%
"Jan. 31, 2014",81.66%
"Dec. 31, 2013",81.66%
"Nov. 30, 2013",81.66%
"Oct. 31, 2013",81.66%
"Sept. 30, 2013",81.66%
"Aug. 31, 2013",81.66%
"July 31, 2013",81.66%
"June 30, 2013",81.66%
"May 31, 2013",81.66%
"April 30, 2013",81.66%
"March 31, 2013",81.66%
"Feb. 28, 2013",81.66%
"Jan. 31, 2013",81.66%
"Dec. 31, 2012",81.66%
"Nov. 30, 2012",81.66%
"Oct. 31, 2012",81.66%
"Sept. 30, 2012",81.66%
"Aug. 31, 2012",81.66%
"July 31, 2012",81.66%
"June 30, 2012",81.66%
"May 31, 2012",81.66%
"April 30, 2012",81.66%
"March 31, 2012",81.66%
"Feb. 29, 2012",81.66%
"Jan. 31, 2012",81.66%
"Dec. 31, 2011",81.66%
"Nov. 30, 2011",81.66%
"Oct. 31, 2011",81.66%
"Sept. 30, 2011",81.66%
"Aug. 31, 2011",81.66%
"July 31, 2011",81.66%
"June 30, 2011",81.66%
"May 31, 2011",81.66%
"April 30, 2011",81.66%
"March 31, 2011",81.66%
"Feb. 28, 2011",81.66%
"Jan. 31, 2011",81.66%
"Dec. 31, 2010",81.66%
"Nov. 30, 2010",81.66%
"Oct. 31, 2010",81.66%
"Sept. 30, 2010",81.66%
"Aug. 31, 2010",81.66%
"July 31, 2010",81.66%
"June 30, 2010",81.66%
"May 31, 2010",81.66%
"April 30, 2010",81.66%
"March 31, 2010",81.66%
"Feb. 28, 2010",81.66%
"Jan. 31, 2010",81.66%
"Dec. 31, 2009",81.66%
"Nov. 30, 2009",81.66%
"Oct. 31, 2009",81.66%
"Sept. 30, 2009",81.66%
"Aug. 31, 2009",81.66%
"July 31, 2009",81.66%
"June 30, 2009",81.66%
"May 31, 2009",81.66%
"April 30, 2009",81.66%
"March 31, 2009",81.66%
"Feb. 28, 2009",81.66%
"Jan. 31, 2009",81.66%
"Dec. 31, 2008",81.66%
"Nov. 30, 2008",81.66%
"Oct. 31, 2008",81.66%
"Sept. 30, 2008",81.66%
"Aug. 31, 2008",81.66%
"July 31, 2008",81.66%
"June 30, 2008",81.66%
"May 31, 2008",81.66%
"April 30, 2008",81.66%
"March 31, 2008",81.66%
"Feb. 29, 2008",81.66%
"Jan. 31, 2008",81.66%
"Dec. 31, 2007",81.66%
"Nov. 30, 2007",81.66%
"Oct. 31, 2007",81.66%
"Sept. 30, 2007",81.66%
"Aug. 31, 2007",81.66%
"July 31, 2007",81.66%
"June 30, 2007",81.66%
"May 31, 2007",81.66%
"April 30, 2007",81.66%
"March 31, 2007",81.66%
"Feb. 28, 2007",81.66%
"Jan. 31, 2007",81.66%
"Dec. 31, 2006",81.66%
"Nov. 30, 2006",81.66%
"Oct. 31, 2006",81.66%
"Sept. 30, 2006",81.66%
"Aug. 31, 2006",81.66%
"July 31, 2006",81.66%
"June 30, 2006",81.66%
"May 31, 2006",81.66%
"April 30, 2006",81.66%
"March 31, 2006",81.66%
"Feb. 28, 2006",81.66%
"Jan. 31, 2006",81.66%
"Dec. 31, 2005",81.66%
"Nov. 30, 2005",81.66%
"Oct. 31, 2005",81.66%
"Sept. 30, 2005",81.66%
"Aug. 31, 2005",81.66%
"July 31, 2005",81.66%
"June 30, 2005",81.66%
"May 31, 2005",81.66%
"April 30, 2005",81.66%
"March 31, 2005",81.66%
"Feb. 28, 2005",81.66%
"Jan. 31, 2005",81.66%
"Dec. 31, 2004",81.66%
"Nov. 30, 2004",81.66%
"Oct. 31, 2004",81.66%
"Sept. 30, 2004",81.66%
"Aug. 31, 2004",81.66%
"July 31, 2004",81.66%
"June 30, 2004",81.66%
"May 31, 2004",81.66%
"April 30, 2004",81.66%
"March 31, 2004",81.66%
"Feb. 29, 2004",81.66%
"Jan. 31, 2004",81.66%
"Dec. 31, 2003",81.66%
"Nov. 30, 2003",81.66%
"Oct. 31, 2003",81.66%
"Sept. 30, 2003",81.66%
"Aug. 31, 2003",81.66%
"July 31, 2003",81.66%
"June 30, 2003",81.66%
"May 31, 2003",81.66%
"April 30, 2003",81.66%
"March 31, 2003",81.66%
"Feb. 28, 2003",81.66%
"Jan. 31, 2003",81.66%
"Dec. 31, 2002",81.66%
"Nov. 30, 2002",81.66%
"Oct. 31, 2002",81.66%
"Sept. 30, 2002",79.40%
"Aug. 31, 2002",79.40%
"July 31, 2002",79.40%
"June 30, 2002",79.40%
"May 31, 2002",79.40%
"April 30, 2002",79.40%
"March 31, 2002",79.40%
"Feb. 28, 2002",79.40%
"Jan. 31, 2002",79.40%
"Dec. 31, 2001",79.40%
"Nov. 30, 2001",79.40%
"Oct. 31, 2001",76.96%
"Sept. 30, 2001",73.92%
"Aug. 31, 2001",70.10%
"July 31, 2001",70.10%
"June 30, 2001",70.10%
"May 31, 2001",70.10%
"April 30, 2001",70.10%
"March 31, 2001",70.10%
"Feb. 28, 2001",70.10%
"Jan. 31, 2001",69.61%
"Dec. 31, 2000",68.56%
"Nov. 30, 2000",68.56%
"Oct. 31, 2000",68.56%
"Sept. 30, 2000",68.56%
"Aug. 31, 2000",68.56%
"July 31, 2000",68.56%
"June 30, 2000",67.51%
"May 31, 2000",60.64%
"April 30, 2000",50.35%
"March 31, 2000",50.35%
"Feb. 29, 2000",50.35%
"Jan. 31, 2000",47.11%
"Dec. 31, 1999",41.55%
"Nov. 30, 1999",41.55%
"Oct. 31, 1999",41.55%
"Sept. 30, 1999",41.55%
"Aug. 31, 1999",41.55%
"July 31, 1999",41.55%
"June 30, 1999",41.55%
"May 31, 1999",41.55%
"April 30, 1999",41.55%
"March 31, 1999",41.55%
"Feb. 28, 1999",41.55%
"Jan. 31, 1999",41.55%
"Dec. 31, 1998",41.55%
"Nov. 30, 1998",41.55%
"Oct. 31, 1998",41.55%
"Sept. 30, 1998",41.55%
"Aug. 31, 1998",41.55%
"July 31, 1998",41.55%
"June 30, 1998",41.55%
"May 31, 1998",41.55%
"April 30, 1998",41.55%
"March 31, 1998",41.55%
"Feb. 28, 1998",41.55%
"Jan. 31, 1998",41.55%
"Dec. 31, 1997",41.55%
"Nov. 30, 1997",41.55%
"Oct. 31, 1997",41.55%
"Sept. 30, 1997",41.55%
"Aug. 31, 1997",41.55%
"July 31, 1997",41.55%
"June 30, 1997",41.55%
"May 31, 1997",41.55%
"April 30, 1997",41.55%
"March 31, 1997",41.55%
"Feb. 28, 1997",41.55%
"Jan. 31, 1997",41.55%
"Dec. 31, 1996",41.55%
"Nov. 30, 1996",41.55%
"Oct. 31, 1996",41.55%
"Sept. 30, 1996",41.55%
"Aug. 31, 1996",41.55%
"July 31, 1996",41.55%
"June 30, 1996",41.55%
"May 31, 1996",41.55%
"April 30, 1996",41.55%
"March 31, 1996",41.55%
"Feb. 29, 1996",41.55%
"Jan. 31, 1996",41.55%
"Dec. 31, 1995",41.55%
"Nov. 30, 1995",41.55%
"Oct. 31, 1995",41.55%
"Sept. 30, 1995",41.55%
"Aug. 31, 1995",41.55%
"July 31, 1995",41.55%
"June 30, 1995",41.55%
"May 31, 1995",41.55%
"April 30, 1995",41.55%
"March 31, 1995",41.55%
"Feb. 28, 1995",41.55%
"Jan. 31, 1995",41.55%
"Dec. 31, 1994",41.55%
"Nov. 30, 1994",41.55%
"Oct. 31, 1994",41.55%
"Sept. 30, 1994",41.55%
"Aug. 31, 1994",41.55%
"July 31, 1994",41.55%
"June 30, 1994",41.55%
"May 31, 1994",41.55%
"April 30, 1994",41.55%
"March 31, 1994",41.55%
"Feb. 28, 1994",41.55%
"Jan. 31, 1994",41.55%
"Dec. 31, 1993",41.55%
"Nov. 30, 1993",41.55%
"Oct. 31, 1993",41.55%
"Sept. 30, 1993",41.55%
"Aug. 31, 1993",41.55%
"July 31, 1993",41.55%
"June 30, 1993",41.55%
"May 31, 1993",41.55%
"April 30, 1993",41.55%
"March 31, 1993",41.55%
"Feb. 28, 1993",41.55%
"Jan. 31, 1993",41.55%
"Dec. 31, 1992",41.55%
"Nov. 30, 1992",41.55%
"Oct. 31, 1992",41.55%
"Sept. 30, 1992",41.55%
"Aug. 31, 1992",41.55%
"July 31, 1992",41.55%
"June 30, 1992",41.55%
"May 31, 1992",41.55%
"April 30, 1992",41.55%
"March 31, 1992",41.55%
"Feb. 29, 1992",41.55%
"Jan. 31, 1992",41.55%
"Dec. 31, 1991",41.55%
"Nov. 30, 1991",41.55%
"Oct. 31, 1991",41.55%
"Sept. 30, 1991",41.55%
"Aug. 31, 1991",41.55%
"July 31, 1991",41.55%
"June 30, 1991",41.55%
"May 31, 1991",41.55%
"April 30, 1991",41.55%
"March 31, 1991",41.55%
"Feb. 28, 1991",41.55%
"Jan. 31, 1991",41.55%
"Dec. 31, 1990",41.55%
"Nov. 30, 1990",41.55%
"Oct. 31, 1990",41.55%
"Sept. 30, 1990",41.55%
"Aug. 31, 1990",41.55%
"July 31, 1990",41.55%
"June 30, 1990",41.55%
"May 31, 1990",41.55%
"April 30, 1990",41.55%
"March 31, 1990",41.55%
"Feb. 28, 1990",41.55%
"Jan. 31, 1990",41.55%
"Dec. 31, 1989",41.55%
"Nov. 30, 1989",41.55%
"Oct. 31, 1989",41.55%
"Sept. 30, 1989",41.55%
"Aug. 31, 1989",41.55%
"July 31, 1989",41.55%
"June 30, 1989",41.55%
"May 31, 1989",41.55%
"April 30, 1989",41.55%
"March 31, 1989",41.55%
"Feb. 28, 1989",41.55%
"Jan. 31, 1989",41.55%
"Dec. 31, 1988",41.55%
"Nov. 30, 1988",41.55%
"Oct. 31, 1988",41.55%
"Sept. 30, 1988",41.55%
"Aug. 31, 1988",41.55%
"July 31, 1988",41.55%
"June 30, 1988",41.55%
"May 31, 1988",41.55%
"April 30, 1988",41.55%
"March 31, 1988",41.55%
"Feb. 29, 1988",41.55%
"Jan. 31, 1988",41.55%
"Dec. 31, 1987",41.55%
"Nov. 30, 1987",41.55%
"Oct. 31, 1987",41.55%
"Sept. 30, 1987",41.55%
"Aug. 31, 1987",41.55%
"July 31, 1987",41.55%
"June 30, 1987",41.55%
"May 31, 1987",41.55%
"April 30, 1987",41.55%
"March 31, 1987",41.55%
"Feb. 28, 1987",41.55%
"Jan. 31, 1987",41.55%
"Dec. 31, 1986",41.55%
"Nov. 30, 1986",41.55%
"Oct. 31, 1986",41.55%
"Sept. 30, 1986",41.55%
"Aug. 31, 1986",41.55%
"July 31, 1986",41.55%
"June 30, 1986",41.55%
"May 31, 1986",41.55%
"April 30, 1986",41.55%
"March 31, 1986",41.55%
"Feb. 28, 1986",41.55%
"Jan. 31, 1986",41.55%
"Dec. 31, 1985",41.55%
"Nov. 30, 1985",41.55%
"Oct. 31, 1985",41.55%
"Sept. 30, 1985",41.55%
"Aug. 31, 1985",41.55%
"July 31, 1985",41.55%
"June 30, 1985",41.55%
"May 31, 1985",41.55%
"April 30, 1985",41.55%
"March 31, 1985",41.55%
"Feb. 28, 1985",41.55%
"Jan. 31, 1985",41.55%
"Dec. 31, 1984",41.55%
"Nov. 30, 1984",41.55%
"Oct. 31, 1984",41.55%
"Sept. 30, 1984",41.55%
"Aug. 31, 1984",41.55%
"July 31, 1984",41.55%
"June 30, 1984",41.55%
"May 31, 1984",41.55%
"April 30, 1984",41.55%
"March 31, 1984",41.55%
"Feb. 29, 1984",41.55%
"Jan. 31, 1984",41.55%
"Dec. 31, 1983",41.55%
"Nov. 30, 1983",41.55%
"Oct. 31, 1983",41.55%
"Sept. 30, 1983",41.55%
"Aug. 31, 1983",41.55%
"July 31, 1983",41.55%
"June 30, 1983",41.55%
"May 31, 1983",41.55%
"April 30, 1983",41.55%
"March 31, 1983",41.55%
"Feb. 28, 1983",41.55%
"Jan. 31, 1983",41.55%
"Dec. 31, 1982",41.55%
"Nov. 30, 1982",41.55%
"Oct. 31, 1982",41.55%
"Sept. 30, 1982",41.55%
"Aug. 31, 1982",41.55%
"July 31, 1982",41.55%
"June 30, 1982",41.55%
"May 31, 1982",41.55%
"April 30, 1982",41.55%
"March 31, 1982",41.55%
"Feb. 28, 1982",41.55%
"Jan. 31, 1982",41.55%
"Dec. 31, 1981",41.55%
"Nov. 30, 1981",41.55%
"Oct. 31, 1981",41.55%
"Sept. 30, 1981",41.55%
"Aug. 31, 1981",41.55%
"July 31, 1981",41.55%
"June 30, 1981",41.55%
"May 31, 1981",41.55%
"April 30, 1981",41.55%
"March 31, 1981",41.55%
"Feb. 28, 1981",41.55%
"Jan. 31, 1981",41.55%
"Dec. 31, 1980",41.55%
"Nov. 30, 1980",36.72%
"Oct. 31, 1980",34.30%
"Sept. 30, 1980",34.30%
"Aug. 31, 1980",34.30%
"July 31, 1980",34.30%
"June 30, 1980",34.30%
"May 31, 1980",34.30%
"April 30, 1980",34.30%
"March 31, 1980",34.30%
"Feb. 29, 1980",30.43%
"Jan. 31, 1980",30.43%
"Dec. 31, 1979",30.43%
"Nov. 30, 1979",30.43%
"Oct. 31, 1979",30.43%
"Sept. 30, 1979",30.43%
"Aug. 31, 1979",30.43%
"July 31, 1979",30.43%
"June 30, 1979",30.43%
"May 31, 1979",30.43%
"April 30, 1979",30.43%
"March 31, 1979",30.43%
"Feb. 28, 1979",30.43%
"Jan. 31, 1979",30.43%
"Dec. 31, 1978",30.43%
"Nov. 30, 1978",30.43%
"Oct. 31, 1978",30.43%
"Sept. 30, 1978",30.43%
"Aug. 31, 1978",30.43%
"July 31, 1978",30.43%
"June 30, 1978",30.43%
"May 31, 1978",30.43%
"April 30, 1978",30.43%
"March 31, 1978",30.43%
"Feb. 28, 1978",30.43%
"Jan. 31, 1978",30.43%
"Dec. 31, 1977",30.43%
"Nov. 30, 1977",30.43%
"Oct. 31, 1977",30.43%
"Sept. 30, 1977",30.43%
"Aug. 31, 1977",30.43%
"July 31, 1977",30.43%
"June 30, 1977",30.43%
"May 31, 1977",30.43%
"April 30, 1977",30.43%
"March 31, 1977",30.43%
"Feb. 28, 1977",30.43%
"Jan. 31, 1977",30.43%
"Dec. 31, 1976",30.43%
"Nov. 30, 1976",30.43%
"Oct. 31, 1976",30.43%
"Sept. 30, 1976",30.43%
"Aug. 31, 1976",30.43%
"July 31, 1976",30.43%
"June 30, 1976",30.43%
"May 31, 1976",30.43%
"April 30, 1976",30.43%
"March 31, 1976",30.43%
"Feb. 29, 1976",30.43%
"Jan. 31, 1976",30.43%
"Dec. 31, 1975",30.43%
"Nov. 30, 1975",30.43%
"Oct. 31, 1975",30.43%
"Sept. 30, 1975",30.43%
"Aug. 31, 1975",30.43%
"July 31, 1975",30.43%
"June 30, 1975",30.43%
"May 31, 1975",30.43%
"April 30, 1975",30.43%
"March 31, 1975",30.43%
"Feb. 28, 1975",30.43%
"Jan. 31, 1975",30.43%
"Dec. 31, 1974",30.43%
"Nov. 30, 1974",30.43%
"Oct. 31, 1974",30.43%
"Sept. 30, 1974",30.43%
"Aug. 31, 1974",27.17%
"July 31, 1974",25.54%
"June 30, 1974",23.91%
"May 31, 1974",21.74%
"April 30, 1974",21.74%
"March 31, 1974",21.74%
"Feb. 28, 1974",21.74%
"Jan. 31, 1974",21.74%
"Dec. 31, 1973",21.74%
"Nov. 30, 1973",21.74%
"Oct. 31, 1973",18.48%
"Sept. 30, 1973",18.48%
"Aug. 31, 1973",18.48%
"July 31, 1973",10.87%
"June 30, 1973",10.87%
"May 31, 1973",10.87%
"April 30, 1973",10.87%
"March 31, 1973",10.87%
"Feb. 28, 1973",9.24%
"Jan. 31, 1973",6.11%
"Dec. 31, 1972",6.11%
"Nov. 30, 1972",6.11%
"Oct. 31, 1972",6.11%
"Sept. 30, 1972",6.11%
"Aug. 31, 1972",6.11%
"July 31, 1972",6.11%
"June 30, 1972",5.00%
