date,forward_pe_ratio_1y
"March 19, 2020",21.14
"March 18, 2020",23.31
"March 17, 2020",23.52
"March 16, 2020",19.73
"March 13, 2020",20.45
"March 12, 2020",19.25
"March 11, 2020",21.82
"March 10, 2020",22.92
"March 9, 2020",22.95
"March 6, 2020",23.90
"March 5, 2020",23.35
"March 4, 2020",23.60
"March 3, 2020",22.42
"March 2, 2020",22.55
"Feb. 28, 2020",21.43
"Feb. 27, 2020",22.08
"Feb. 26, 2020",22.50
"Feb. 25, 2020",22.30
"Feb. 24, 2020",22.93
"Feb. 21, 2020",23.27
"Feb. 20, 2020",23.44
"Feb. 19, 2020",23.73
"Feb. 18, 2020",23.69
"Feb. 14, 2020",23.64
"Feb. 13, 2020",23.48
"Feb. 12, 2020",23.27
"Feb. 11, 2020",23.26
"Feb. 10, 2020",23.35
"Feb. 7, 2020",23.26
"Feb. 6, 2020",23.31
"Feb. 5, 2020",23.25
"Feb. 4, 2020",23.07
"Feb. 3, 2020",23.23
"Jan. 31, 2020",23.11
"Jan. 30, 2020",23.04
"Jan. 29, 2020",22.89
"Jan. 28, 2020",22.72
"Jan. 27, 2020",22.56
"Jan. 24, 2020",22.55
"Jan. 23, 2020",22.67
"Jan. 22, 2020",22.56
"Jan. 21, 2020",22.55
"Jan. 17, 2020",22.41
"Jan. 16, 2020",22.10
"Jan. 15, 2020",21.83
"Jan. 14, 2020",21.62
"Jan. 13, 2020",21.65
"Jan. 10, 2020",21.46
"Jan. 9, 2020",21.31
"Jan. 8, 2020",21.29
"Jan. 7, 2020",21.52
"Jan. 6, 2020",21.68
"Jan. 3, 2020",21.66
"Jan. 2, 2020",21.58
"Dec. 31, 2019",21.86
"Dec. 30, 2019",23.28
"Dec. 27, 2019",23.22
"Dec. 26, 2019",23.19
"Dec. 24, 2019",23.20
"Dec. 23, 2019",23.20
"Dec. 20, 2019",23.52
"Dec. 19, 2019",23.85
"Dec. 18, 2019",23.92
"Dec. 17, 2019",23.82
"Dec. 16, 2019",23.62
"Dec. 13, 2019",23.18
"Dec. 12, 2019",23.11
"Dec. 11, 2019",23.19
"Dec. 10, 2019",22.95
"Dec. 9, 2019",22.86
"Dec. 6, 2019",23.01
"Dec. 5, 2019",22.96
"Dec. 4, 2019",22.96
"Dec. 3, 2019",22.76
"Dec. 2, 2019",22.71
"Nov. 29, 2019",22.98
"Nov. 27, 2019",22.97
"Nov. 26, 2019",22.80
"Nov. 25, 2019",22.75
"Nov. 22, 2019",22.56
"Nov. 21, 2019",22.67
"Nov. 20, 2019",22.80
"Nov. 19, 2019",22.86
"Nov. 18, 2019",22.86
"Nov. 15, 2019",22.82
"Nov. 14, 2019",22.85
"Nov. 13, 2019",22.85
"Nov. 12, 2019",22.50
"Nov. 11, 2019",22.47
"Nov. 8, 2019",22.73
"Nov. 7, 2019",22.70
"Nov. 6, 2019",23.02
"Nov. 5, 2019",23.08
"Nov. 4, 2019",23.24
"Nov. 1, 2019",23.51
"Oct. 31, 2019",23.34
"Oct. 30, 2019",23.54
"Oct. 29, 2019",23.33
"Oct. 28, 2019",23.16
"Oct. 25, 2019",23.22
"Oct. 24, 2019",23.26
"Oct. 23, 2019",23.35
"Oct. 22, 2019",23.24
"Oct. 21, 2019",23.39
"Oct. 18, 2019",23.33
"Oct. 17, 2019",23.33
"Oct. 16, 2019",23.02
"Oct. 15, 2019",22.94
"Oct. 14, 2019",23.29
"Oct. 11, 2019",23.52
"Oct. 10, 2019",23.43
"Oct. 9, 2019",23.36
"Oct. 8, 2019",23.40
"Oct. 7, 2019",23.56
"Oct. 4, 2019",23.66
"Oct. 3, 2019",23.10
"Oct. 2, 2019",23.26
"Oct. 1, 2019",23.61
"Sept. 30, 2019",23.54
"Sept. 27, 2019",23.69
"Sept. 26, 2019",23.85
"Sept. 25, 2019",23.50
"Sept. 24, 2019",23.43
"Sept. 23, 2019",23.29
"Sept. 20, 2019",23.27
"Sept. 19, 2019",23.13
"Sept. 18, 2019",23.12
"Sept. 17, 2019",23.03
"Sept. 16, 2019",23.27
"Sept. 13, 2019",23.36
"Sept. 12, 2019",23.44
"Sept. 11, 2019",23.37
"Sept. 10, 2019",22.91
"Sept. 9, 2019",22.96
"Sept. 6, 2019",22.94
"Sept. 5, 2019",23.11
"Sept. 4, 2019",23.40
"Sept. 3, 2019",23.18
"Aug. 30, 2019",22.79
"Aug. 29, 2019",22.78
"Aug. 28, 2019",22.60
"Aug. 27, 2019",22.72
"Aug. 26, 2019",22.77
"Aug. 23, 2019",22.41
"Aug. 22, 2019",22.84
"Aug. 21, 2019",22.87
"Aug. 20, 2019",22.54
"Aug. 19, 2019",22.53
"Aug. 16, 2019",22.59
"Aug. 15, 2019",22.28
"Aug. 14, 2019",22.20
"Aug. 13, 2019",22.48
"Aug. 12, 2019",22.41
"Aug. 9, 2019",22.42
"Aug. 8, 2019",22.48
"Aug. 7, 2019",22.20
"Aug. 6, 2019",21.92
"Aug. 5, 2019",21.96
"Aug. 2, 2019",22.11
"Aug. 1, 2019",22.43
"July 31, 2019",22.37
"July 30, 2019",22.37
"July 29, 2019",22.20
"July 26, 2019",22.23
"July 25, 2019",22.09
"July 24, 2019",22.17
"July 23, 2019",22.30
"July 22, 2019",22.20
"July 19, 2019",22.27
"July 18, 2019",22.58
"July 17, 2019",22.26
"July 16, 2019",22.15
"July 15, 2019",21.97
"July 12, 2019",22.03
"July 11, 2019",22.00
"July 10, 2019",21.81
"July 9, 2019",21.82
"July 8, 2019",21.63
"July 5, 2019",21.67
"July 3, 2019",21.79
"July 2, 2019",21.63
"July 1, 2019",21.58
"June 30, 2019",
"June 28, 2019",21.68
"June 27, 2019",21.58
"June 26, 2019",21.63
"June 25, 2019",21.77
"June 24, 2019",21.76
"June 21, 2019",21.75
"June 20, 2019",21.81
"June 19, 2019",21.57
"June 18, 2019",21.41
"June 17, 2019",21.31
"June 14, 2019",21.43
"June 13, 2019",21.35
"June 12, 2019",21.51
"June 11, 2019",21.24
"June 10, 2019",21.16
"June 7, 2019",21.07
"June 6, 2019",20.69
"June 5, 2019",20.64
"June 4, 2019",20.67
"June 3, 2019",20.72
"May 31, 2019",20.30
"May 30, 2019",20.09
"May 29, 2019",20.29
"May 28, 2019",20.38
"May 24, 2019",20.58
"May 23, 2019",20.59
"May 22, 2019",20.28
"May 21, 2019",20.34
"May 20, 2019",20.34
"May 17, 2019",20.44
"May 16, 2019",20.48
"May 15, 2019",20.65
"May 14, 2019",20.87
"May 13, 2019",21.11
"May 10, 2019",21.01
"May 9, 2019",20.68
"May 8, 2019",20.65
"May 7, 2019",21.07
"May 6, 2019",21.27
"May 3, 2019",21.18
"May 2, 2019",20.69
"May 1, 2019",20.54
"April 30, 2019",20.97
"April 29, 2019",20.48
"April 26, 2019",20.48
"April 25, 2019",20.31
"April 24, 2019",20.38
"April 23, 2019",20.44
"April 22, 2019",20.26
"April 18, 2019",20.32
"April 17, 2019",20.08
"April 16, 2019",20.34
"April 15, 2019",20.28
"April 12, 2019",20.15
"April 11, 2019",20.03
"April 10, 2019",20.03
"April 9, 2019",19.87
"April 8, 2019",19.91
"April 5, 2019",19.97
"April 4, 2019",19.84
"April 3, 2019",19.76
"April 2, 2019",19.74
"April 1, 2019",19.85
"March 31, 2019",
"March 29, 2019",19.74
"March 28, 2019",19.63
"March 27, 2019",19.79
"March 26, 2019",19.79
"March 25, 2019",19.75
"March 22, 2019",19.81
"March 21, 2019",19.86
"March 20, 2019",19.66
"March 19, 2019",19.77
"March 18, 2019",20.16
"March 15, 2019",20.15
"March 14, 2019",19.98
"March 13, 2019",20.17
"March 12, 2019",20.15
"March 11, 2019",19.93
"March 8, 2019",19.97
"March 7, 2019",19.68
"March 6, 2019",19.47
"March 5, 2019",19.44
"March 4, 2019",19.52
"March 1, 2019",19.47
"Feb. 28, 2019",19.64
"Feb. 27, 2019",19.55
"Feb. 26, 2019",19.80
"Feb. 25, 2019",19.94
"Feb. 22, 2019",20.28
"Feb. 21, 2019",20.11
"Feb. 20, 2019",20.20
"Feb. 19, 2019",20.21
"Feb. 15, 2019",20.04
"Feb. 14, 2019",19.93
"Feb. 13, 2019",19.93
"Feb. 12, 2019",19.97
"Feb. 11, 2019",19.91
"Feb. 8, 2019",19.96
"Feb. 7, 2019",20.18
"Feb. 6, 2019",20.02
"Feb. 5, 2019",20.13
"Feb. 4, 2019",20.20
"Feb. 1, 2019",20.08
"Jan. 31, 2019",20.34
"Jan. 30, 2019",20.20
"Jan. 29, 2019",20.03
"Jan. 28, 2019",19.92
"Jan. 25, 2019",19.93
"Jan. 24, 2019",19.83
"Jan. 23, 2019",19.96
"Jan. 22, 2019",20.01
"Jan. 18, 2019",20.07
"Jan. 17, 2019",20.08
"Jan. 16, 2019",19.88
"Jan. 15, 2019",19.79
"Jan. 14, 2019",19.72
"Jan. 11, 2019",20.07
"Jan. 10, 2019",20.30
"Jan. 9, 2019",20.22
"Jan. 8, 2019",20.28
"Jan. 7, 2019",20.29
"Jan. 4, 2019",20.49
"Jan. 3, 2019",20.40
"Jan. 2, 2019",20.80
"Dec. 31, 2018",20.65
