date,operating_earning_yield
"July 23, 2019",8.01%
"July 22, 2019",8.04%
"July 19, 2019",8.01%
"July 18, 2019",7.91%
"July 17, 2019",8.02%
"July 16, 2019",8.06%
"July 15, 2019",8.13%
"July 12, 2019",8.10%
"July 11, 2019",8.12%
"July 10, 2019",8.19%
"July 9, 2019",8.18%
"July 8, 2019",8.25%
"July 5, 2019",8.24%
"July 3, 2019",8.19%
"July 2, 2019",8.25%
"July 1, 2019",8.27%
"June 30, 2019",
"June 28, 2019",8.73%
"June 27, 2019",8.76%
"June 26, 2019",8.75%
"June 25, 2019",8.69%
"June 24, 2019",8.69%
"June 21, 2019",8.70%
"June 20, 2019",8.67%
"June 19, 2019",8.77%
"June 18, 2019",8.83%
"June 17, 2019",8.88%
"June 14, 2019",8.83%
"June 13, 2019",8.86%
"June 12, 2019",8.80%
"June 11, 2019",8.90%
"June 10, 2019",8.94%
"June 7, 2019",8.98%
"June 6, 2019",9.15%
"June 5, 2019",9.16%
"June 4, 2019",9.15%
"June 3, 2019",9.13%
"May 31, 2019",9.32%
"May 30, 2019",9.42%
"May 29, 2019",9.32%
"May 28, 2019",9.28%
"May 24, 2019",9.19%
"May 23, 2019",9.19%
"May 22, 2019",9.33%
"May 21, 2019",9.30%
"May 20, 2019",9.30%
"May 17, 2019",9.26%
"May 16, 2019",9.24%
"May 15, 2019",9.16%
"May 14, 2019",9.06%
"May 13, 2019",8.96%
"May 10, 2019",9.01%
"May 9, 2019",9.15%
"May 8, 2019",9.16%
"May 7, 2019",8.98%
"May 6, 2019",8.89%
"May 3, 2019",8.93%
"May 2, 2019",9.14%
"May 1, 2019",9.21%
"April 30, 2019",9.02%
"April 29, 2019",9.24%
"April 26, 2019",9.24%
"April 25, 2019",9.31%
"April 24, 2019",9.28%
"April 23, 2019",9.26%
"April 22, 2019",9.34%
"April 18, 2019",9.31%
"April 17, 2019",9.42%
"April 16, 2019",9.30%
"April 15, 2019",9.33%
"April 12, 2019",9.39%
"April 11, 2019",9.44%
"April 10, 2019",9.44%
"April 9, 2019",9.52%
"April 8, 2019",9.50%
"April 5, 2019",9.47%
"April 4, 2019",9.53%
"April 3, 2019",9.58%
"April 2, 2019",9.58%
"April 1, 2019",9.53%
"March 31, 2019",
"March 29, 2019",9.89%
"March 28, 2019",9.94%
"March 27, 2019",9.86%
"March 26, 2019",9.86%
"March 25, 2019",9.88%
"March 22, 2019",9.85%
"March 21, 2019",9.83%
"March 20, 2019",9.93%
"March 19, 2019",9.87%
"March 18, 2019",9.68%
"March 15, 2019",9.69%
"March 14, 2019",9.77%
"March 13, 2019",9.68%
"March 12, 2019",9.69%
"March 11, 2019",9.79%
"March 8, 2019",9.77%
"March 7, 2019",9.92%
"March 6, 2019",10.03%
"March 5, 2019",10.04%
"March 4, 2019",10.00%
"March 1, 2019",10.02%
"Feb. 28, 2019",9.94%
"Feb. 27, 2019",9.98%
"Feb. 26, 2019",9.86%
"Feb. 25, 2019",9.79%
"Feb. 22, 2019",9.62%
"Feb. 21, 2019",9.71%
"Feb. 20, 2019",9.66%
"Feb. 19, 2019",9.66%
"Feb. 15, 2019",9.74%
"Feb. 14, 2019",9.79%
"Feb. 13, 2019",9.79%
"Feb. 12, 2019",9.77%
"Feb. 11, 2019",9.80%
"Feb. 8, 2019",9.78%
"Feb. 7, 2019",9.67%
"Feb. 6, 2019",9.75%
"Feb. 5, 2019",9.70%
"Feb. 4, 2019",9.66%
"Feb. 1, 2019",9.72%
"Jan. 31, 2019",9.60%
"Jan. 30, 2019",9.66%
"Jan. 29, 2019",9.74%
"Jan. 28, 2019",9.80%
"Jan. 25, 2019",9.79%
"Jan. 24, 2019",9.84%
"Jan. 23, 2019",9.78%
"Jan. 22, 2019",9.75%
"Jan. 18, 2019",9.72%
"Jan. 17, 2019",9.72%
"Jan. 16, 2019",9.82%
"Jan. 15, 2019",9.86%
"Jan. 14, 2019",9.90%
"Jan. 11, 2019",9.73%
"Jan. 10, 2019",9.62%
"Jan. 9, 2019",9.65%
"Jan. 8, 2019",9.63%
"Jan. 7, 2019",9.62%
"Jan. 4, 2019",9.53%
"Jan. 3, 2019",9.57%
"Jan. 2, 2019",9.38%
"Dec. 31, 2018",9.45%
"Dec. 28, 2018",9.90%
"Dec. 27, 2018",9.87%
"Dec. 26, 2018",9.86%
"Dec. 24, 2018",9.79%
"Dec. 21, 2018",9.60%
"Dec. 20, 2018",9.60%
"Dec. 19, 2018",9.65%
"Dec. 18, 2018",9.76%
"Dec. 17, 2018",9.57%
"Dec. 14, 2018",9.36%
"Dec. 13, 2018",9.37%
"Dec. 12, 2018",9.30%
"Dec. 11, 2018",9.47%
"Dec. 10, 2018",9.67%
"Dec. 7, 2018",9.59%
"Dec. 6, 2018",9.42%
"Dec. 4, 2018",8.19%
"Dec. 3, 2018",8.19%
"Nov. 30, 2018",8.09%
"Nov. 29, 2018",8.08%
"Nov. 28, 2018",8.03%
"Nov. 27, 2018",8.03%
"Nov. 26, 2018",8.04%
"Nov. 23, 2018",8.03%
"Nov. 21, 2018",8.03%
"Nov. 20, 2018",8.03%
"Nov. 19, 2018",8.03%
"Nov. 16, 2018",8.05%
"Nov. 15, 2018",8.04%
"Nov. 14, 2018",8.05%
"Nov. 13, 2018",8.05%
"Nov. 12, 2018",8.03%
"Nov. 9, 2018",8.01%
"Nov. 8, 2018",8.03%
"Nov. 7, 2018",8.05%
"Nov. 6, 2018",8.10%
"Nov. 5, 2018",8.09%
"Nov. 2, 2018",8.06%
"Nov. 1, 2018",8.06%
"Oct. 31, 2018",8.19%
"Oct. 30, 2018",8.13%
"Oct. 29, 2018",8.15%
"Oct. 26, 2018",8.18%
"Oct. 25, 2018",8.18%
"Oct. 24, 2018",8.19%
"Oct. 23, 2018",8.16%
"Oct. 22, 2018",8.12%
"Oct. 19, 2018",8.12%
"Oct. 18, 2018",8.24%
"Oct. 17, 2018",8.25%
"Oct. 16, 2018",8.24%
"Oct. 15, 2018",8.26%
"Oct. 12, 2018",8.29%
"Oct. 11, 2018",8.27%
"Oct. 10, 2018",8.25%
"Oct. 9, 2018",8.21%
"Oct. 8, 2018",8.21%
"Oct. 5, 2018",8.22%
"Oct. 4, 2018",8.40%
"Oct. 3, 2018",8.34%
"Oct. 2, 2018",8.32%
"Oct. 1, 2018",8.35%
"Sept. 30, 2018",
"Sept. 28, 2018",8.43%
"Sept. 27, 2018",8.45%
"Sept. 26, 2018",8.46%
"Sept. 25, 2018",8.42%
"Sept. 24, 2018",8.45%
"Sept. 21, 2018",8.45%
"Sept. 20, 2018",8.30%
"Sept. 19, 2018",8.28%
"Sept. 18, 2018",8.27%
"Sept. 17, 2018",8.29%
"Sept. 14, 2018",8.32%
"Sept. 13, 2018",8.30%
"Sept. 12, 2018",8.34%
"Sept. 11, 2018",8.28%
"Sept. 10, 2018",8.26%
"Sept. 7, 2018",8.27%
"Sept. 6, 2018",8.26%
"Sept. 5, 2018",8.30%
"Sept. 4, 2018",8.34%
"Aug. 31, 2018",8.31%
"Aug. 30, 2018",8.31%
"Aug. 29, 2018",8.24%
"Aug. 28, 2018",8.29%
"Aug. 27, 2018",8.27%
"Aug. 24, 2018",8.27%
"Aug. 23, 2018",8.28%
"Aug. 22, 2018",8.29%
"Aug. 21, 2018",8.30%
"Aug. 20, 2018",8.33%
"Aug. 17, 2018",8.26%
"Aug. 16, 2018",8.31%
"Aug. 15, 2018",8.34%
"Aug. 14, 2018",8.36%
"Aug. 13, 2018",8.41%
"Aug. 10, 2018",8.41%
"Aug. 9, 2018",8.39%
"Aug. 8, 2018",8.42%
"Aug. 7, 2018",8.41%
"Aug. 6, 2018",8.39%
"Aug. 3, 2018",8.42%
"Aug. 2, 2018",8.44%
"Aug. 1, 2018",8.44%
"July 31, 2018",8.43%
"July 30, 2018",8.47%
"July 27, 2018",8.49%
"July 26, 2018",8.43%
"July 25, 2018",8.48%
"July 24, 2018",8.48%
"July 23, 2018",8.46%
"July 20, 2018",8.46%
"July 19, 2018",8.46%
"July 18, 2018",8.47%
"July 17, 2018",8.42%
"July 16, 2018",8.46%
"July 13, 2018",8.50%
"July 12, 2018",8.47%
"July 11, 2018",8.08%
"July 10, 2018",8.08%
"July 9, 2018",8.09%
"July 6, 2018",8.06%
"July 5, 2018",8.06%
"July 3, 2018",8.09%
"July 2, 2018",8.06%
"June 30, 2018",
"June 29, 2018",8.28%
"June 28, 2018",8.27%
"June 27, 2018",8.27%
"June 26, 2018",8.27%
"June 25, 2018",8.27%
"June 22, 2018",8.27%
"June 21, 2018",8.29%
"June 20, 2018",8.26%
"June 19, 2018",8.26%
"June 18, 2018",8.27%
"June 15, 2018",8.26%
"June 14, 2018",8.26%
"June 13, 2018",8.29%
"June 12, 2018",8.29%
"June 11, 2018",8.30%
"June 8, 2018",8.30%
"June 7, 2018",8.32%
"June 6, 2018",8.31%
"June 5, 2018",8.29%
"June 4, 2018",8.32%
"June 1, 2018",8.32%
"May 31, 2018",8.32%
"May 30, 2018",8.31%
"May 29, 2018",8.32%
"May 25, 2018",8.36%
"May 24, 2018",8.33%
"May 23, 2018",8.26%
"May 22, 2018",8.30%
"May 21, 2018",8.29%
"May 18, 2018",8.30%
"May 17, 2018",8.32%
"May 16, 2018",8.32%
"May 15, 2018",8.33%
"May 14, 2018",8.32%
"May 11, 2018",8.32%
"May 10, 2018",8.31%
"May 9, 2018",8.35%
"May 8, 2018",8.39%
"May 7, 2018",8.41%
"May 4, 2018",8.41%
"May 3, 2018",8.42%
"May 2, 2018",8.39%
"May 1, 2018",8.39%
"April 30, 2018",8.41%
"April 27, 2018",8.37%
"April 26, 2018",8.39%
"April 25, 2018",8.38%
"April 24, 2018",8.39%
"April 23, 2018",8.37%
"April 20, 2018",8.40%
"April 19, 2018",8.39%
"April 18, 2018",8.38%
"April 17, 2018",8.36%
"April 16, 2018",8.39%
"April 13, 2018",8.47%
"April 12, 2018",8.49%
"April 11, 2018",8.45%
"April 10, 2018",8.48%
"April 9, 2018",8.50%
"April 6, 2018",8.40%
"April 5, 2018",8.40%
"April 4, 2018",8.46%
"April 3, 2018",8.51%
"April 2, 2018",8.57%
"March 31, 2018",
"March 29, 2018",9.24%
"March 28, 2018",9.18%
"March 27, 2018",9.11%
"March 26, 2018",9.14%
"March 23, 2018",9.19%
"March 22, 2018",9.17%
"March 21, 2018",9.17%
"March 20, 2018",9.14%
"March 19, 2018",9.19%
"March 16, 2018",9.25%
"March 15, 2018",9.31%
"March 14, 2018",9.39%
"March 13, 2018",9.41%
"March 12, 2018",9.32%
"March 9, 2018",9.85%
"March 8, 2018",9.80%
"March 7, 2018",9.78%
"March 6, 2018",9.90%
"March 5, 2018",9.82%
"March 2, 2018",9.75%
"March 1, 2018",9.91%
"Feb. 28, 2018",9.90%
"Feb. 27, 2018",9.76%
"Feb. 26, 2018",9.68%
"Feb. 23, 2018",9.55%
"Feb. 22, 2018",9.62%
"Feb. 21, 2018",9.62%
"Feb. 20, 2018",9.52%
"Feb. 16, 2018",9.43%
"Feb. 15, 2018",9.41%
"Feb. 14, 2018",9.48%
"Feb. 13, 2018",9.52%
"Feb. 12, 2018",9.39%
"Feb. 9, 2018",9.38%
"Feb. 8, 2018",9.44%
"Feb. 7, 2018",9.42%
"Feb. 6, 2018",9.36%
"Feb. 5, 2018",9.51%
"Feb. 2, 2018",9.39%
"Feb. 1, 2018",9.45%
"Jan. 31, 2018",9.40%
"Jan. 30, 2018",9.29%
"Jan. 29, 2018",9.28%
"Jan. 26, 2018",9.26%
"Jan. 25, 2018",9.21%
"Jan. 24, 2018",9.25%
"Jan. 23, 2018",9.21%
"Jan. 22, 2018",9.22%
"Jan. 19, 2018",9.19%
"Jan. 18, 2018",9.21%
"Jan. 17, 2018",9.17%
"Jan. 16, 2018",9.19%
"Jan. 12, 2018",9.17%
"Jan. 11, 2018",9.17%
"Jan. 10, 2018",9.19%
"Jan. 9, 2018",9.18%
"Jan. 8, 2018",9.10%
"Jan. 5, 2018",9.14%
"Jan. 4, 2018",9.21%
"Jan. 3, 2018",9.23%
"Jan. 2, 2018",9.19%
"Dec. 31, 2017",
"Dec. 29, 2017",9.28%
"Dec. 28, 2017",9.27%
"Dec. 27, 2017",9.27%
"Dec. 26, 2017",9.28%
"Dec. 22, 2017",9.28%
"Dec. 21, 2017",9.29%
"Dec. 20, 2017",9.32%
"Dec. 19, 2017",9.32%
"Dec. 18, 2017",9.28%
"Dec. 15, 2017",9.28%
"Dec. 14, 2017",9.29%
"Dec. 13, 2017",9.26%
"Dec. 12, 2017",9.30%
"Dec. 11, 2017",9.26%
"Dec. 8, 2017",9.26%
"Dec. 7, 2017",9.27%
"Dec. 6, 2017",9.25%
"Dec. 5, 2017",9.24%
"Dec. 4, 2017",9.22%
"Dec. 1, 2017",9.20%
"Nov. 30, 2017",9.20%
"Nov. 29, 2017",9.20%
"Nov. 28, 2017",9.19%
"Nov. 27, 2017",9.21%
"Nov. 24, 2017",9.20%
"Nov. 22, 2017",9.24%
"Nov. 21, 2017",9.27%
"Nov. 20, 2017",9.22%
"Nov. 17, 2017",9.20%
"Nov. 16, 2017",9.18%
"Nov. 15, 2017",9.21%
"Nov. 14, 2017",9.18%
"Nov. 13, 2017",9.21%
"Nov. 10, 2017",9.21%
"Nov. 9, 2017",9.21%
"Nov. 8, 2017",9.23%
"Nov. 7, 2017",9.21%
"Nov. 6, 2017",9.22%
"Nov. 3, 2017",9.21%
"Nov. 2, 2017",9.20%
"Nov. 1, 2017",9.15%
"Oct. 31, 2017",9.15%
"Oct. 30, 2017",9.17%
"Oct. 27, 2017",9.13%
"Oct. 26, 2017",9.15%
"Oct. 25, 2017",9.16%
"Oct. 24, 2017",9.18%
"Oct. 23, 2017",9.18%
"Oct. 20, 2017",9.16%
"Oct. 19, 2017",9.17%
"Oct. 18, 2017",9.19%
"Oct. 17, 2017",9.19%
"Oct. 16, 2017",9.19%
"Oct. 13, 2017",9.15%
"Oct. 12, 2017",9.15%
"Oct. 11, 2017",9.15%
"Oct. 10, 2017",9.13%
"Oct. 9, 2017",9.15%
"Oct. 6, 2017",9.19%
"Oct. 5, 2017",9.18%
"Oct. 4, 2017",9.16%
"Oct. 3, 2017",9.16%
"Oct. 2, 2017",9.15%
"Sept. 30, 2017",
"Sept. 29, 2017",9.25%
"Sept. 28, 2017",9.28%
"Sept. 27, 2017",9.29%
"Sept. 26, 2017",9.30%
"Sept. 25, 2017",9.29%
"Sept. 22, 2017",9.32%
"Sept. 21, 2017",9.33%
"Sept. 20, 2017",9.31%
"Sept. 19, 2017",9.29%
"Sept. 18, 2017",9.32%
"Sept. 15, 2017",9.27%
"Sept. 14, 2017",9.32%
"Sept. 13, 2017",9.33%
"Sept. 12, 2017",9.32%
"Sept. 11, 2017",9.29%
"Sept. 8, 2017",9.26%
"Sept. 7, 2017",9.21%
"Sept. 6, 2017",9.27%
"Sept. 5, 2017",9.27%
"Sept. 1, 2017",9.29%
"Aug. 31, 2017",9.32%
"Aug. 30, 2017",9.35%
"Aug. 29, 2017",9.34%
"Aug. 28, 2017",9.27%
"Aug. 25, 2017",9.28%
"Aug. 24, 2017",9.25%
"Aug. 23, 2017",9.25%
"Aug. 22, 2017",9.27%
"Aug. 21, 2017",9.27%
"Aug. 18, 2017",9.27%
"Aug. 17, 2017",9.30%
"Aug. 16, 2017",9.25%
"Aug. 15, 2017",9.23%
"Aug. 14, 2017",9.24%
"Aug. 11, 2017",9.16%
"Aug. 10, 2017",9.16%
"Aug. 9, 2017",9.14%
"Aug. 8, 2017",9.14%
"Aug. 7, 2017",9.14%
"Aug. 4, 2017",9.14%
"Aug. 3, 2017",9.17%
"Aug. 2, 2017",9.18%
"Aug. 1, 2017",9.08%
"July 31, 2017",9.10%
"July 28, 2017",9.14%
"July 27, 2017",9.12%
"July 26, 2017",9.10%
"July 25, 2017",9.12%
"July 24, 2017",9.14%
"July 21, 2017",9.16%
"July 20, 2017",9.16%
"July 19, 2017",11.05%
"July 18, 2017",11.20%
"July 17, 2017",11.29%
"July 14, 2017",11.32%
"July 13, 2017",11.36%
"July 12, 2017",11.32%
"July 11, 2017",11.48%
"July 10, 2017",11.50%
"July 7, 2017",11.48%
"July 6, 2017",11.58%
"July 5, 2017",11.53%
"July 3, 2017",11.35%
"June 30, 2017",11.28%
"June 29, 2017",11.38%
"June 28, 2017",11.35%
"June 27, 2017",11.29%
"June 26, 2017",11.14%
"June 23, 2017",11.14%
"June 22, 2017",11.14%
"June 21, 2017",11.04%
"June 20, 2017",10.99%
"June 19, 2017",11.00%
"June 16, 2017",10.90%
"June 15, 2017",11.02%
"June 14, 2017",11.08%
"June 13, 2017",11.13%
"June 12, 2017",11.15%
"June 9, 2017",11.07%
"June 8, 2017",11.16%
"June 7, 2017",11.17%
"June 6, 2017",11.21%
"June 5, 2017",11.15%
"June 2, 2017",11.08%
"June 1, 2017",11.18%
"May 31, 2017",11.30%
"May 30, 2017",11.36%
"May 26, 2017",11.37%
"May 25, 2017",11.34%
"May 24, 2017",11.49%
"May 23, 2017",11.51%
"May 22, 2017",11.46%
"May 19, 2017",11.60%
"May 18, 2017",11.65%
"May 17, 2017",11.63%
"May 16, 2017",11.74%
"May 15, 2017",11.67%
"May 12, 2017",11.72%
"May 11, 2017",11.76%
"May 10, 2017",11.78%
"May 9, 2017",11.81%
"May 8, 2017",11.70%
"May 5, 2017",11.72%
"May 4, 2017",11.87%
"May 3, 2017",12.01%
"May 2, 2017",12.11%
"May 1, 2017",12.10%
"April 28, 2017",12.00%
"April 27, 2017",11.79%
"April 26, 2017",11.79%
"April 25, 2017",11.84%
"April 24, 2017",11.90%
"April 21, 2017",12.00%
"April 20, 2017",12.12%
"April 19, 2017",12.08%
"April 18, 2017",11.96%
"April 17, 2017",11.96%
"April 13, 2017",12.10%
"April 12, 2017",12.10%
"April 11, 2017",12.14%
"April 10, 2017",12.26%
"April 7, 2017",12.28%
"April 6, 2017",12.28%
"April 5, 2017",12.35%
"April 4, 2017",12.48%
"April 3, 2017",12.53%
"March 31, 2017",12.39%
"March 30, 2017",12.06%
"March 29, 2017",12.00%
"March 28, 2017",11.90%
"March 27, 2017",11.93%
"March 24, 2017",11.83%
"March 23, 2017",11.87%
"March 22, 2017",11.84%
"March 21, 2017",11.89%
"March 20, 2017",12.06%
"March 17, 2017",11.88%
"March 16, 2017",12.02%
"March 15, 2017",11.84%
"March 14, 2017",12.07%
"March 13, 2017",12.06%
"March 10, 2017",12.11%
"March 9, 2017",12.21%
"March 8, 2017",12.20%
"March 7, 2017",11.91%
"March 6, 2017",11.80%
"March 3, 2017",11.74%
"March 2, 2017",11.69%
"March 1, 2017",11.80%
"Feb. 28, 2017",11.77%
"Feb. 27, 2017",11.81%
"Feb. 24, 2017",11.87%
"Feb. 23, 2017",11.98%
"Feb. 22, 2017",12.05%
"Feb. 21, 2017",11.92%
"Feb. 17, 2017",11.93%
"Feb. 16, 2017",11.87%
"Feb. 15, 2017",12.03%
"Feb. 14, 2017",12.07%
"Feb. 13, 2017",12.00%
"Feb. 10, 2017",11.93%
"Feb. 9, 2017",12.05%
"Feb. 8, 2017",11.99%
"Feb. 7, 2017",12.06%
"Feb. 6, 2017",12.12%
"Feb. 3, 2017",12.15%
"Feb. 2, 2017",12.21%
"Feb. 1, 2017",12.37%
"Jan. 31, 2017",12.14%
"Jan. 30, 2017",12.31%
"Jan. 27, 2017",12.19%
"Jan. 26, 2017",12.15%
"Jan. 25, 2017",12.08%
"Jan. 24, 2017",11.98%
"Jan. 23, 2017",11.98%
"Jan. 20, 2017",11.93%
"Jan. 19, 2017",12.02%
"Jan. 18, 2017",11.88%
"Jan. 17, 2017",11.90%
"Jan. 13, 2017",11.92%
"Jan. 12, 2017",11.98%
"Jan. 11, 2017",11.88%
"Jan. 10, 2017",12.00%
"Jan. 9, 2017",12.02%
"Jan. 6, 2017",11.82%
"Jan. 5, 2017",11.77%
"Jan. 4, 2017",11.79%
"Jan. 3, 2017",11.82%
"Dec. 31, 2016",
"Dec. 30, 2016",10.94%
"Dec. 29, 2016",10.89%
"Dec. 28, 2016",11.09%
"Dec. 27, 2016",10.94%
"Dec. 23, 2016",11.02%
"Dec. 22, 2016",11.08%
"Dec. 21, 2016",11.03%
"Dec. 20, 2016",10.93%
"Dec. 19, 2016",10.88%
"Dec. 16, 2016",10.73%
"Dec. 15, 2016",10.38%
"Dec. 14, 2016",10.51%
"Dec. 13, 2016",10.27%
"Dec. 12, 2016",10.30%
"Dec. 9, 2016",10.40%
"Dec. 8, 2016",10.49%
"Dec. 7, 2016",10.63%
"Dec. 6, 2016",10.74%
"Dec. 5, 2016",10.78%
"Dec. 2, 2016",10.79%
"Dec. 1, 2016",10.89%
"Nov. 30, 2016",10.81%
"Nov. 29, 2016",10.39%
"Nov. 28, 2016",10.46%
"Nov. 25, 2016",10.59%
"Nov. 23, 2016",10.77%
"Nov. 22, 2016",10.64%
"Nov. 21, 2016",10.85%
"Nov. 18, 2016",10.99%
"Nov. 17, 2016",10.97%
"Nov. 16, 2016",10.94%
"Nov. 15, 2016",10.78%
"Nov. 14, 2016",10.90%
"Nov. 11, 2016",10.75%
"Nov. 10, 2016",10.87%
"Nov. 9, 2016",10.71%
"Nov. 8, 2016",10.53%
"Nov. 7, 2016",10.63%
"Nov. 4, 2016",10.93%
"Nov. 3, 2016",10.90%
"Nov. 2, 2016",10.96%
"Nov. 1, 2016",10.91%
"Oct. 31, 2016",10.57%
"Oct. 28, 2016",10.84%
"Oct. 27, 2016",10.89%
"Oct. 26, 2016",10.90%
"Oct. 25, 2016",10.88%
"Oct. 24, 2016",10.95%
"Oct. 21, 2016",10.98%
"Oct. 20, 2016",10.81%
"Oct. 19, 2016",10.85%
"Oct. 18, 2016",10.84%
"Oct. 17, 2016",10.97%
"Oct. 14, 2016",11.02%
"Oct. 13, 2016",10.99%
"Oct. 12, 2016",11.07%
"Oct. 11, 2016",11.19%
"Oct. 10, 2016",11.01%
"Oct. 7, 2016",11.18%
"Oct. 6, 2016",11.07%
"Oct. 5, 2016",11.09%
"Oct. 4, 2016",11.01%
"Oct. 3, 2016",10.64%
"Sept. 30, 2016",10.47%
"Sept. 29, 2016",10.31%
"Sept. 28, 2016",10.17%
"Sept. 27, 2016",10.16%
