date,market_beta_60_month
"Feb. 29, 2020",0.3079
"Jan. 31, 2020",0.1816
"Dec. 31, 2019",0.1737
"Nov. 30, 2019",0.158
"Oct. 31, 2019",0.1723
"Sept. 30, 2019",0.2001
"Aug. 31, 2019",0.2037
"July 31, 2019",0.2321
"June 30, 2019",0.2584
"May 31, 2019",0.2647
"April 30, 2019",0.3071
"March 31, 2019",0.3115
"Feb. 28, 2019",0.3097
"Jan. 31, 2019",0.3151
"Dec. 31, 2018",0.2487
"Nov. 30, 2018",0.201
"Oct. 31, 2018",0.1616
"Sept. 30, 2018",0.2363
"Aug. 31, 2018",0.2344
"July 31, 2018",0.296
"June 30, 2018",0.3157
"May 31, 2018",0.3141
"April 30, 2018",0.3074
"March 31, 2018",0.3153
"Feb. 28, 2018",0.367
"Jan. 31, 2018",0.2701
"Dec. 31, 2017",0.313
"Nov. 30, 2017",0.3121
"Oct. 31, 2017",0.3072
"Sept. 30, 2017",0.2844
"Aug. 31, 2017",0.2936
"July 31, 2017",0.2842
"June 30, 2017",0.2873
"May 31, 2017",0.3195
"April 30, 2017",0.319
"March 31, 2017",0.3243
"Feb. 28, 2017",0.3293
"Jan. 31, 2017",0.3151
"Dec. 31, 2016",0.2801
"Nov. 30, 2016",0.269
"Oct. 31, 2016",0.3101
"Sept. 30, 2016",0.2937
"Aug. 31, 2016",0.3159
"July 31, 2016",0.2693
"June 30, 2016",0.3014
"May 31, 2016",0.3112
"April 30, 2016",0.3164
"March 31, 2016",0.3159
"Feb. 29, 2016",0.2784
"Jan. 31, 2016",0.2881
"Dec. 31, 2015",0.3436
"Nov. 30, 2015",0.3422
"Oct. 31, 2015",0.342
"Sept. 30, 2015",0.3916
"Aug. 31, 2015",0.4114
"July 31, 2015",0.3237
"June 30, 2015",0.3641
"May 31, 2015",0.3355
"April 30, 2015",0.3799
"March 31, 2015",0.3781
"Feb. 28, 2015",0.3954
"Jan. 31, 2015",0.4462
"Dec. 31, 2014",0.475
"Nov. 30, 2014",0.4894
"Oct. 31, 2014",0.4983
"Sept. 30, 2014",0.4968
"Aug. 31, 2014",0.4803
"July 31, 2014",0.4796
"June 30, 2014",0.4469
"May 31, 2014",0.4363
"April 30, 2014",0.4255
"March 31, 2014",0.3642
"Feb. 28, 2014",0.3264
"Jan. 31, 2014",0.3736
"Dec. 31, 2013",0.3788
"Nov. 30, 2013",0.376
"Oct. 31, 2013",0.3441
"Sept. 30, 2013",0.4213
"Aug. 31, 2013",0.4314
"July 31, 2013",0.4178
"June 30, 2013",0.413
"May 31, 2013",0.4118
"April 30, 2013",0.4205
"March 31, 2013",0.4287
"Feb. 28, 2013",0.4274
"Jan. 31, 2013",0.4428
"Dec. 31, 2012",0.4729
"Nov. 30, 2012",0.4736
"Oct. 31, 2012",0.4631
"Sept. 30, 2012",0.4714
"Aug. 31, 2012",0.4736
"July 31, 2012",0.4811
"June 30, 2012",0.4857
"May 31, 2012",0.4812
"April 30, 2012",0.4719
"March 31, 2012",0.4611
"Feb. 29, 2012",0.4642
"Jan. 31, 2012",0.4534
"Dec. 31, 2011",0.4668
"Nov. 30, 2011",0.4642
"Oct. 31, 2011",0.4752
