date,ev_revenues
"March 19, 2020",4.806
"March 18, 2020",5.162
"March 17, 2020",5.200
"March 16, 2020",4.811
"March 13, 2020",5.251
"March 12, 2020",5.022
"March 11, 2020",5.222
"March 10, 2020",5.352
"March 9, 2020",5.407
"March 6, 2020",5.554
"March 5, 2020",5.596
"March 4, 2020",5.638
"March 3, 2020",5.400
"March 2, 2020",5.448
"Feb. 28, 2020",5.171
"Feb. 27, 2020",5.289
"Feb. 26, 2020",5.442
"Feb. 25, 2020",5.438
"Feb. 24, 2020",5.509
"Feb. 21, 2020",5.538
"Feb. 20, 2020",5.526
"Feb. 19, 2020",5.474
"Feb. 18, 2020",5.494
"Feb. 14, 2020",5.449
"Feb. 13, 2020",5.404
"Feb. 12, 2020",5.356
"Feb. 11, 2020",5.353
"Feb. 10, 2020",5.361
"Feb. 7, 2020",5.33
"Feb. 6, 2020",5.341
"Feb. 5, 2020",5.327
"Feb. 4, 2020",5.330
"Feb. 3, 2020",5.400
"Jan. 31, 2020",5.402
"Jan. 30, 2020",5.430
"Jan. 29, 2020",5.399
"Jan. 28, 2020",5.376
"Jan. 27, 2020",5.359
"Jan. 24, 2020",5.376
"Jan. 23, 2020",5.354
"Jan. 22, 2020",5.304
"Jan. 21, 2020",5.299
"Jan. 17, 2020",5.257
"Jan. 16, 2020",5.220
"Jan. 15, 2020",5.203
"Jan. 14, 2020",5.146
"Jan. 13, 2020",5.119
"Jan. 10, 2020",5.090
"Jan. 9, 2020",5.051
"Jan. 8, 2020",5.026
"Jan. 7, 2020",5.023
"Jan. 6, 2020",5.048
"Jan. 3, 2020",5.030
"Jan. 2, 2020",5.044
"Dec. 31, 2019",5.116
"Dec. 30, 2019",5.040
"Dec. 27, 2019",5.036
"Dec. 26, 2019",5.036
"Dec. 24, 2019",5.023
"Dec. 23, 2019",5.014
"Dec. 20, 2019",5.047
"Dec. 19, 2019",5.016
"Dec. 18, 2019",5.009
"Dec. 17, 2019",4.979
"Dec. 16, 2019",4.950
"Dec. 13, 2019",4.923
"Dec. 12, 2019",4.904
"Dec. 11, 2019",4.924
"Dec. 10, 2019",4.910
"Dec. 9, 2019",4.900
"Dec. 6, 2019",4.918
"Dec. 5, 2019",4.954
"Dec. 4, 2019",4.987
"Dec. 3, 2019",4.949
"Dec. 2, 2019",4.949
"Nov. 29, 2019",4.973
"Nov. 27, 2019",4.982
"Nov. 26, 2019",4.976
"Nov. 25, 2019",4.954
"Nov. 22, 2019",4.957
"Nov. 21, 2019",4.957
"Nov. 20, 2019",4.967
"Nov. 19, 2019",4.956
"Nov. 18, 2019",4.954
"Nov. 15, 2019",4.920
"Nov. 14, 2019",4.903
"Nov. 13, 2019",4.907
"Nov. 12, 2019",4.841
"Nov. 11, 2019",4.845
"Nov. 8, 2019",4.850
"Nov. 7, 2019",4.849
"Nov. 6, 2019",4.925
"Nov. 5, 2019",4.913
"Nov. 4, 2019",4.926
"Nov. 1, 2019",4.978
"Oct. 31, 2019",5.014
"Oct. 30, 2019",4.995
"Oct. 29, 2019",4.982
"Oct. 28, 2019",5.018
"Oct. 25, 2019",5.074
"Oct. 24, 2019",5.108
"Oct. 23, 2019",5.102
"Oct. 22, 2019",5.095
"Oct. 21, 2019",5.106
"Oct. 18, 2019",5.085
"Oct. 17, 2019",5.067
"Oct. 16, 2019",5.046
"Oct. 15, 2019",5.028
"Oct. 14, 2019",5.053
"Oct. 11, 2019",5.084
"Oct. 10, 2019",5.083
"Oct. 9, 2019",5.104
"Oct. 8, 2019",5.056
"Oct. 7, 2019",5.076
"Oct. 4, 2019",5.085
"Oct. 3, 2019",5.049
"Oct. 2, 2019",5.04
"Oct. 1, 2019",5.076
"Sept. 30, 2019",5.08
"Sept. 27, 2019",4.967
"Sept. 26, 2019",4.964
"Sept. 25, 2019",4.940
"Sept. 24, 2019",4.941
"Sept. 23, 2019",4.897
"Sept. 20, 2019",4.889
"Sept. 19, 2019",4.888
"Sept. 18, 2019",4.893
"Sept. 17, 2019",4.884
