date,tobin_q
"Dec. 31, 2019",1.059
"Sept. 30, 2019",1.087
"June 30, 2019",1.013
"March 31, 2019",0.9661
"Dec. 31, 2018",0.9221
"Sept. 30, 2018",0.8978
"June 30, 2018",0.871
"March 31, 2018",0.8642
"Dec. 31, 2017",0.9083
"Sept. 30, 2017",0.8997
"June 30, 2017",0.9061
"March 31, 2017",0.8875
"Dec. 31, 2016",0.8577
"Sept. 30, 2016",0.8574
"June 30, 2016",0.9172
"March 31, 2016",0.9004
"Dec. 31, 2015",0.8298
"Sept. 30, 2015",0.846
"June 30, 2015",0.7858
"March 31, 2015",0.8333
"Dec. 31, 2014",0.8734
"Sept. 30, 2014",0.8227
"June 30, 2014",0.8575
"March 31, 2014",0.8226
"Dec. 31, 2013",0.8034
"Sept. 30, 2013",0.7662
"June 30, 2013",0.7769
"March 31, 2013",0.7902
"Dec. 31, 2012",0.741
"Sept. 30, 2012",0.7384
"June 30, 2012",0.7566
"March 31, 2012",0.7576
"Dec. 31, 2011",0.7482
"Sept. 30, 2011",0.7401
"June 30, 2011",0.752
"March 31, 2011",0.7395
"Dec. 31, 2010",0.7102
"Sept. 30, 2010",0.6936
"June 30, 2010",0.6458
"March 31, 2010",0.6738
"Dec. 31, 2009",0.6528
"Sept. 30, 2009",0.6232
"June 30, 2009",0.5625
"March 31, 2009",0.2538
"Dec. 31, 2008",0.5755
"Sept. 30, 2008",0.6396
"June 30, 2008",0.6213
"March 31, 2008",0.6111
"Dec. 31, 2007",0.8024
"Sept. 30, 2007",0.6748
"June 30, 2007",0.6672
"March 31, 2007",0.7064
"Dec. 31, 2006",0.6239
"Sept. 30, 2006",0.5291
"June 30, 2006",0.4827
"March 31, 2006",0.4289
"Dec. 31, 2005",0.4583
"Sept. 30, 2005",0.4371
"June 30, 2005",0.4792
"March 31, 2005",0.4443
"Dec. 31, 2004",0.4431
"Sept. 30, 2004",0.4314
"June 30, 2004",0.4176
"March 31, 2004",0.4015
"Dec. 31, 2003",0.4394
"Sept. 30, 2003",0.439
"June 30, 2003",0.4282
"March 31, 2003",0.3845
"Dec. 31, 2002",0.387
"Sept. 30, 2002",0.4336
"June 30, 2002",0.4587
"March 31, 2002",0.4688
"Dec. 31, 2001",0.4406
"Sept. 30, 2001",0.4584
"June 30, 2001",0.4784
"March 31, 2001",0.4413
"Dec. 31, 2000",0.691
"Sept. 30, 2000",0.6173
"June 30, 2000",0.6127
"March 31, 2000",0.6141
"Dec. 31, 1999",0.6141
"Sept. 30, 1999",0.5852
"June 30, 1999",0.5853
"March 31, 1999",0.5358
"Dec. 31, 1998",0.5748
"Sept. 30, 1998",0.5709
"June 30, 1998",0.6243
"March 31, 1998",0.5915
"Dec. 31, 1997",0.5683
"Sept. 30, 1997",0.5209
"June 30, 1997",0.5229
"March 31, 1997",0.4853
"Dec. 31, 1996",0.5446
"Sept. 30, 1996",0.5449
"June 30, 1996",0.5619
"March 31, 1996",0.6387
"Dec. 31, 1995",0.6998
"Sept. 30, 1995",0.7073
"June 30, 1995",0.7173
"March 31, 1995",0.6847
"Dec. 31, 1994",0.7095
"Sept. 30, 1994",0.188
"June 30, 1994",0.7396
"March 31, 1994",0.7413
